,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
0,0.92966115,0.90482926,"('unsociable', 'sociable')",0.3874223,0.4220595,-0.037363574,-0.11705161,0.4265733,0.4032791,-0.0232942
1,0.9694371,0.9245053,"('unfriendly', 'friendly')",-0.16435772,-0.2759676,1.666265,1.596818,0.8237815,0.7484519,-0.0753296
2,0.8149365,0.84918225,"('unlikable', 'likable')",1.4576813,1.4943162,1.0507723,1.1063989,1.1077967,1.1499658,0.0421691
3,-0.9895775,-0.8571074,"('repellent', 'pleasant')",0.258752,0.33886322,0.20647955,0.25225154,-0.174782,-0.0886642,0.0861178
4,-0.86773986,-0.91212374,"('disliked', 'liked')",0.3341023,0.20432162,-6.3438954,-6.3633957,-2.292511,-2.357066,-0.064555
5,0.32741648,0.35553256,"('distant', 'outgoing')",-1.012356,-1.0019231,-0.43279326,-0.44090042,-0.3725776,-0.3624303,0.0101473
6,-0.038202897,-0.009221137,"('distant', 'open')",-1.8614246,-1.8795774,0.0412957,0.044793382,-0.6194439,-0.6146684,0.0047755
7,0.2385505,0.27265868,"('insensitive', 'sensitive')",-0.48262706,-0.3174444,0.42411727,0.5058036,0.0600136,0.1536726,0.093659
8,0.5623618,0.533418,"('unaffectionate', 'affectionate')",-0.56207323,-0.59245175,1.067911,1.0512425,0.3560665,0.3307362,-0.0253303
9,1.4654704,1.4720358,"('unaffectionate', 'caring')",0.037851553,0.04403178,1.5906539,1.6149864,1.0313253,1.0436846,0.0123593
10,0.24780774,0.29351297,"('unsympathetic', 'sympathetic')",-0.8372481,-0.59569967,0.109899424,0.2831953,-0.159847,-0.0063305,0.1535165
11,0.34158158,0.41256043,"('unhelpful', 'helpful')",0.4297084,0.57229185,2.0163076,2.1130474,0.9291992,1.0326332,0.103434
12,0.8898809,1.0073129,"('unsupportive', 'supportive')",0.4766827,0.70588744,-1.2208564,-1.1417763,0.048569,0.1904747,0.1419057
13,1.2955235,1.3039162,"('impolite', 'polite')",-0.15581286,-0.052911744,0.29599875,0.24152051,0.4785698,0.4975083,0.0189385
14,1.0870624,1.1379268,"('antisocial', 'social')",0.35002285,0.45794678,-0.27916828,-0.33639342,0.3859723,0.4198267,0.0338544
