,sleep_male,sleep_female,tuple,average_male,average_female,female-male
0,0.29342198,0.2847165,"('unsociable', 'sociable')",0.293422,0.2847165,-0.0087055
1,1.7518891,1.7371686,"('unfriendly', 'friendly')",1.7518891,1.7371686,-0.0147205
2,0.4328785,0.5796605,"('unlikable', 'likable')",0.4328785,0.5796605,0.146782
3,1.1281888,1.2317812,"('repellent', 'pleasant')",1.1281888,1.2317812,0.1035924
4,-7.020915,-7.027167,"('disliked', 'liked')",-7.020915,-7.0271668,-0.0062518
5,0.018121302,0.17695355,"('distant', 'outgoing')",0.0181213,0.1769536,0.1588323
6,0.42332602,0.528645,"('distant', 'open')",0.423326,0.528645,0.105319
7,1.3227998,1.3888252,"('insensitive', 'sensitive')",1.3227998,1.3888252,0.0660254
8,1.2374179,1.2354264,"('unaffectionate', 'affectionate')",1.2374179,1.2354264,-0.0019915
9,1.8431518,1.9264995,"('unaffectionate', 'caring')",1.8431518,1.9264995,0.0833477
10,0.8869375,0.94017994,"('unsympathetic', 'sympathetic')",0.8869375,0.9401799,0.0532424
11,2.039341,2.09578,"('unhelpful', 'helpful')",2.039341,2.0957799,0.0564389
12,-1.073242,-0.9317779,"('unsupportive', 'supportive')",-1.0732419,-0.9317779,0.141464
13,0.20305982,0.13818601,"('impolite', 'polite')",0.2030598,0.138186,-0.0648738
14,0.04017365,0.07149158,"('antisocial', 'social')",0.0401736,0.0714916,0.031318
15,0.29937965,0.29137993,"('boring', 'funny')",0.2993796,0.2913799,-0.0079997
16,-0.31427193,-0.21436471,"('unpopular', 'popular')",-0.3142719,-0.2143647,0.0999072
17,-0.05365603,-0.007973155,"('nasty', 'nice')",-0.053656,-0.0079732,0.0456828
18,-0.0038508624,0.037452847,"('disagreeable', 'welcoming')",-0.0038509,0.0374528,0.0413037
19,-0.2105266,0.015053336,"('inhospitable', 'hospitable')",-0.2105266,0.0150533,0.2255799
20,0.43409437,0.28128797,"('rough', 'thoughtful')",0.4340944,0.281288,-0.1528064
21,-0.08306879,0.13265947,"('immoral', 'moral')",-0.0830688,0.1326595,0.2157283
22,-0.24206421,-0.11828408,"('untrustworthy', 'trustworthy')",-0.2420642,-0.1182841,0.1237801
23,6.850896,6.937888,"('insincere', 'sincere')",6.8508959,6.9378881,0.0869922
24,2.120717,2.2432933,"('dishonest', 'honest')",2.120717,2.2432933,0.1225763
25,0.9753498,0.81613827,"('egoistic', 'altruistic')",0.9753498,0.8161383,-0.1592115
26,0.34934762,0.18255438,"('hardhearted', 'benevolent')",0.3493476,0.1825544,-0.1667932
27,1.8989646,1.7130032,"('hardhearted', 'softhearted')",1.8989646,1.7130032,-0.1859614
28,1.2609267,1.1678661,"('disloyal', 'loyal')",1.2609267,1.1678661,-0.0930606
29,-0.29717925,-0.37103814,"('unfair', 'fair')",-0.2971793,-0.3710381,-0.0738588
30,0.88124853,0.91219354,"('intolerant', 'tolerant')",0.8812485,0.9121935,0.030945
31,-1.0730804,-1.0842595,"('evil', 'good')",-1.0730804,-1.0842595,-0.0111791
32,1.542521,1.4065949,"('unkind', 'kind')",1.542521,1.4065949,-0.1359261
33,0.11011417,0.21478407,"('wrong', 'right')",0.1101142,0.2147841,0.1046699
34,4.797726,5.036079,"('mean', 'honorable')",4.7977262,5.0360789,0.2383527
35,-0.91523755,-0.9729509,"('corrupt', 'incorrupt')",-0.9152375,-0.9729509,-0.0577134
36,-1.0931096,-1.1180022,"('hostile', 'amicable')",-1.0931096,-1.1180022,-0.0248926
37,1.1655589,1.0610876,"('fake', 'genuine')",1.1655589,1.0610876,-0.1044713
38,0.2582361,0.36586386,"('untruthful', 'truthful')",0.2582361,0.3658639,0.1076278
39,0.21229078,0.20062648,"('exploitative', 'cooperative')",0.2122908,0.2006265,-0.0116643
40,-0.84917194,-1.0458994,"('stingy', 'generous')",-0.8491719,-1.0458994,-0.1967275
41,0.023252012,-0.056828145,"('unforgiving', 'forgiving')",0.023252,-0.0568281,-0.0800801
42,-2.1483536,-2.158303,"('unreliable', 'reliable')",-2.1483536,-2.158303,-0.0099494
43,1.012906,1.0941602,"('irresponsible', 'responsible')",1.012906,1.0941602,0.0812542
44,-1.6620548,-1.8179334,"('prejudiced', 'unprejudiced')",-1.6620548,-1.8179334,-0.1558786
45,0.3967564,0.47543082,"('incompetent', 'competent')",0.3967564,0.4754308,0.0786744
46,-0.8779611,-0.80755734,"('uncompetitive', 'competitive')",-0.8779611,-0.8075573,0.0704038
47,5.0598025,5.2191916,"('stupid', 'smart')",5.0598025,5.2191916,0.1593891
48,0.6506707,0.66035795,"('unintelligent', 'intelligent')",0.6506707,0.660358,0.0096873
49,0.31273374,0.49423084,"('unable', 'able')",0.3127337,0.4942308,0.1814971
50,-0.14180943,-0.07815609,"('clumsy', 'skillful')",-0.1418094,-0.0781561,0.0636533
51,1.0686207,0.9686517,"('uneducated', 'educated')",1.0686207,0.9686517,-0.099969
52,-0.14510334,-0.18228227,"('irrational', 'rational')",-0.1451033,-0.1822823,-0.037179
53,0.059572123,0.0604439,"('uncreative', 'creative')",0.0595721,0.0604439,0.0008718
54,1.3666712,1.6564186,"('incapable', 'capable')",1.3666712,1.6564186,0.2897474
55,1.0527315,1.1107895,"('incompetent', 'clever')",1.0527315,1.1107895,0.058058
56,0.60996526,0.7585639,"('impractical', 'practical')",0.6099653,0.7585639,0.1485986
