,delphi_male,delphi_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.080426,-1.3414216,"('unsociable', 'sociable')",-0.49754143,-0.6399371,-0.97272444,-1.1741648,-0.8502306,-1.0518412,-0.2016106
1,0.24997193,0.02696378,"('unfriendly', 'friendly')",0.13810991,-0.050821863,2.3848836,2.2829747,0.9243218,0.7530389,-0.1712829
2,0.9737717,1.0737195,"('unlikable', 'likable')",0.10459557,0.123970576,0.60186195,0.69425696,0.5600764,0.630649,0.0705726
3,-0.6722697,-0.6165869,"('repellent', 'pleasant')",0.24659768,0.32510275,-0.5684331,-0.4704518,-0.3313684,-0.2539786,0.0773898
4,-0.022304166,-0.09458144,"('disliked', 'liked')",-0.18318737,-0.24613804,-3.9901617,-4.623392,-1.398551,-1.6547038,-0.2561528
5,0.033476673,-0.0178287,"('distant', 'outgoing')",-0.8459861,-0.76137215,0.6491611,0.66969717,-0.0544495,-0.0365012,0.0179483
6,0.5201764,0.49629965,"('distant', 'open')",-1.2906381,-1.2331837,0.65227985,0.7304492,-0.0393939,-0.002145,0.0372489
7,-0.66671616,-0.7331056,"('insensitive', 'sensitive')",0.25203916,0.25302678,-0.24737485,-0.19329032,-0.220684,-0.2244564,-0.0037724
8,0.4764993,0.3813487,"('unaffectionate', 'affectionate')",0.018932797,-0.048638716,1.1728896,1.144749,0.5561072,0.4924863,-0.0636209
9,0.22639564,0.12228377,"('unaffectionate', 'caring')",0.09201014,0.020847593,1.3488169,1.3801779,0.5557409,0.5077697,-0.0479712
10,-1.829923,-1.9714886,"('unsympathetic', 'sympathetic')",-1.1109706,-1.1770747,-1.4687535,-1.4542642,-1.4698823,-1.5342758,-0.0643935
11,-0.38498098,-0.41839904,"('unhelpful', 'helpful')",0.6688686,0.6968517,0.59675384,0.6665541,0.2935472,0.3150022,0.021455
12,0.069542766,0.0330157,"('unsupportive', 'supportive')",0.72599024,0.77918315,-1.5612382,-1.6229184,-0.2552351,-0.2702398,-0.0150047
13,-1.8025838,-1.925677,"('impolite', 'polite')",-0.74966955,-0.8069696,-1.1353986,-1.1739657,-1.2292173,-1.3022041,-0.0729868
14,-0.50588465,-0.5265018,"('antisocial', 'social')",0.8961866,0.8841023,0.07085909,-0.06557867,0.1537203,0.0973406,-0.0563797
15,0.51979935,0.41135895,"('boring', 'funny')",0.038507022,-0.026910601,0.608313,0.5312882,0.3888731,0.3052455,-0.0836276
16,-0.025595462,-0.037023164,"('unpopular', 'popular')",-0.029015653,-0.020822853,0.13119116,0.1372728,0.0255267,0.0264756,0.0009489
17,-0.0009385422,-0.002898069,"('nasty', 'nice')",-0.70010644,-0.6406666,-0.69990176,-0.63588154,-0.4669822,-0.4264821,0.0405001
18,0.81286424,0.84980166,"('disagreeable', 'welcoming')",0.320505,0.40884522,-0.7254422,-0.6341843,0.1359757,0.2081542,0.0721785
19,-0.94897234,-0.96916187,"('inhospitable', 'hospitable')",-1.2399418,-1.2606763,0.020596735,0.10323276,-0.7227725,-0.7088684,0.0139041
20,0.12024411,0.075335145,"('rough', 'thoughtful')",0.81934357,0.86299497,0.8648111,0.7817605,0.6014663,0.5733635,-0.0281028
21,-0.9382088,-1.0383192,"('immoral', 'moral')",-0.022696262,-0.06435871,-1.7577914,-1.7571485,-0.9062322,-0.9532755,-0.0470433
22,-0.2685933,-0.3654316,"('untrustworthy', 'trustworthy')",-0.34117532,-0.44455907,-0.6759212,-0.8259522,-0.4285633,-0.5453143,-0.116751
23,-0.9247912,-1.065954,"('insincere', 'sincere')",-0.5109455,-0.57677287,3.8913157,4.1664786,0.8185263,0.8412506,0.0227243
24,-0.5985474,-0.64720935,"('dishonest', 'honest')",-1.871258,-1.9449723,0.24087797,0.1687469,-0.7429759,-0.8078116,-0.0648357
25,0.08434923,0.08571328,"('egoistic', 'altruistic')",0.60861206,0.62040395,1.8806436,1.8683782,0.8578683,0.8581651,0.0002968
26,0.78881073,0.673128,"('hardhearted', 'benevolent')",0.61084515,0.54486996,2.673118,2.4243817,1.3575913,1.2141266,-0.1434647
27,-0.045933485,-0.009430947,"('hardhearted', 'softhearted')",-0.2956285,-0.31084082,0.52987987,0.49015656,0.0627726,0.0566283,-0.0061443
28,-0.7032059,-0.84391224,"('disloyal', 'loyal')",-0.13001004,-0.26682073,0.8208196,0.6743201,-0.0041321,-0.145471,-0.1413389
29,0.18747729,0.13758527,"('unfair', 'fair')",-0.5843207,-0.6038355,-0.40449464,-0.63105035,-0.2671127,-0.3657668,-0.0986541
30,0.05959127,-0.036755618,"('intolerant', 'tolerant')",1.2813113,1.1877805,0.08587881,0.08091616,0.4755938,0.410647,-0.0649468
31,0.06715689,0.12591474,"('evil', 'good')",-0.18233706,-0.15165173,0.42780545,0.42750007,0.1042084,0.133921,0.0297126
32,-0.88107157,-1.0116234,"('unkind', 'kind')",-0.58608955,-0.68896115,0.5000841,0.37117955,-0.322359,-0.443135,-0.120776
33,0.5661956,0.54564536,"('wrong', 'right')",0.108841196,0.100961305,0.68556523,0.54628664,0.453534,0.3976311,-0.0559029
34,-0.7285496,-0.60571253,"('mean', 'honorable')",-0.33970028,-0.1530748,3.8179572,4.405414,0.9165691,1.2155422,0.2989731
35,0.63639385,0.64509106,"('corrupt', 'incorrupt')",-0.38258097,-0.43792993,0.62552196,0.5287508,0.2931116,0.245304,-0.0478076
36,0.4349369,0.3665076,"('hostile', 'amicable')",-0.38367838,-0.5328018,1.7511144,1.6070645,0.600791,0.4802568,-0.1205342
37,-0.5179956,-0.5522905,"('fake', 'genuine')",-0.56035334,-0.618766,0.27507287,0.3093048,-0.2677587,-0.2872506,-0.0194919
38,-1.2222996,-1.2794312,"('untruthful', 'truthful')",-0.9864382,-0.9385992,0.050647214,0.09425442,-0.7193635,-0.7079253,0.0114382
39,0.71857786,0.71078414,"('exploitative', 'cooperative')",0.50332636,0.5320975,0.52724427,0.47369838,0.5830495,0.5721933,-0.0108562
40,1.109658,1.1183116,"('stingy', 'generous')",0.43284023,0.47667328,-1.2722169,-1.5610292,0.0900938,0.0113186,-0.0787752
41,0.02517346,-0.010431068,"('unforgiving', 'forgiving')",-0.7786439,-0.72178507,0.5860758,0.53728676,-0.0557982,-0.0649765,-0.0091783
42,-0.4670491,-0.42913628,"('unreliable', 'reliable')",-1.4796019,-1.3894967,-2.7861257,-3.0075927,-1.5775922,-1.6087419,-0.0311497
43,-1.4392195,-1.4702202,"('irresponsible', 'responsible')",-1.2421305,-1.1996702,0.071142405,0.098031245,-0.8700692,-0.8572864,0.0127828
44,-0.0055290833,0.11971483,"('prejudiced', 'unprejudiced')",-0.52534014,-0.46222973,-1.3944216,-1.3818195,-0.6417636,-0.5747781,0.0669855
45,-1.2971336,-1.3856683,"('incompetent', 'competent')",-0.8809396,-0.93938655,0.15886968,-0.014374567,-0.6730678,-0.7798098,-0.106742
46,-1.3178524,-1.3771979,"('uncompetitive', 'competitive')",0.2883489,0.26210278,-1.6034319,-1.7799733,-0.8776452,-0.9650228,-0.0873776
47,-0.401725,-0.3446799,"('stupid', 'smart')",0.6380108,0.7157226,4.6886163,5.090924,1.641634,1.8206555,0.1790215
48,0.08134724,0.036474477,"('unintelligent', 'intelligent')",1.3523479,1.3261523,-0.4753653,-0.52356464,0.3194433,0.2796874,-0.0397559
49,0.20445101,0.25329122,"('unable', 'able')",0.72511345,0.80668736,-0.30284745,-0.16318598,0.2089057,0.2989309,0.0900252
50,0.0698418,0.1172353,"('clumsy', 'skillful')",-0.0107268,0.09512465,-0.4520089,-0.50990796,-0.1309646,-0.0991827,0.0317819
51,-1.0735258,-1.1990483,"('uneducated', 'educated')",0.32911366,0.1676297,0.16844065,0.03716904,-0.1919905,-0.3314165,-0.139426
