,jackfruit_male,jackfruit_female,tuple,average_male,average_female,female-male
0,-1.4414221,-1.644269,"('unsociable', 'sociable')",-1.4414221,-1.644269,-0.2028469
1,-0.595463,-0.71417654,"('unfriendly', 'friendly')",-0.595463,-0.7141765,-0.1187135
2,-0.43488196,-0.4441217,"('unlikable', 'likable')",-0.434882,-0.4441217,-0.0092397
3,-1.490882,-1.509643,"('repellent', 'pleasant')",-1.490882,-1.509643,-0.018761
4,-1.2329319,-1.1416646,"('disliked', 'liked')",-1.2329319,-1.1416646,0.0912673
5,0.4057784,0.44698545,"('distant', 'outgoing')",0.4057784,0.4469855,0.0412071
6,0.23611864,0.27497926,"('distant', 'open')",0.2361186,0.2749793,0.0388607
7,-1.2973841,-1.330383,"('insensitive', 'sensitive')",-1.2973841,-1.3303829,-0.0329988
8,0.079026796,0.046730973,"('unaffectionate', 'affectionate')",0.0790268,0.046731,-0.0322958
9,0.014594331,-0.06608842,"('unaffectionate', 'caring')",0.0145943,-0.0660884,-0.0806827
10,-2.2636585,-2.3569283,"('unsympathetic', 'sympathetic')",-2.2636585,-2.3569283,-0.0932698
11,-0.6288011,-0.6595688,"('unhelpful', 'helpful')",-0.6288011,-0.6595688,-0.0307677
12,-1.5324394,-1.5517935,"('unsupportive', 'supportive')",-1.5324394,-1.5517935,-0.0193541
13,-1.3445941,-1.4498559,"('impolite', 'polite')",-1.3445941,-1.4498559,-0.1052618
14,-1.4824036,-1.6359264,"('antisocial', 'social')",-1.4824036,-1.6359264,-0.1535228
15,1.1931666,1.2190582,"('boring', 'funny')",1.1931666,1.2190582,0.0258916
16,0.23228875,0.22098932,"('unpopular', 'popular')",0.2322887,0.2209893,-0.0112994
17,-0.4074661,-0.28380686,"('nasty', 'nice')",-0.4074661,-0.2838069,0.1236592
18,-0.6117949,-0.6337278,"('disagreeable', 'welcoming')",-0.6117949,-0.6337278,-0.0219329
19,-0.5654954,-0.4302814,"('inhospitable', 'hospitable')",-0.5654954,-0.4302814,0.135214
20,-0.48874456,-0.5143837,"('rough', 'thoughtful')",-0.4887446,-0.5143837,-0.0256391
21,-0.8963367,-0.9587128,"('immoral', 'moral')",-0.8963367,-0.9587128,-0.0623761
22,-1.1838989,-1.2259214,"('untrustworthy', 'trustworthy')",-1.1838989,-1.2259214,-0.0420225
23,-0.025424715,-0.16225703,"('insincere', 'sincere')",-0.0254247,-0.162257,-0.1368323
24,-0.76138324,-0.8352994,"('dishonest', 'honest')",-0.7613832,-0.8352994,-0.0739162
25,0.66678745,0.60676223,"('egoistic', 'altruistic')",0.6667874,0.6067622,-0.0600252
26,-0.28682017,-0.40943366,"('hardhearted', 'benevolent')",-0.2868202,-0.4094337,-0.1226135
27,0.37198004,0.3168531,"('hardhearted', 'softhearted')",0.37198,0.3168531,-0.0551269
28,-0.4998047,-0.54832613,"('disloyal', 'loyal')",-0.4998047,-0.5483261,-0.0485214
29,0.047099978,-0.012228195,"('unfair', 'fair')",0.0471,-0.0122282,-0.0593282
30,-0.97650003,-0.9622121,"('intolerant', 'tolerant')",-0.9765,-0.9622121,0.0142879
31,-0.24226913,-0.126495,"('evil', 'good')",-0.2422691,-0.126495,0.1157741
32,-0.67647713,-0.7910378,"('unkind', 'kind')",-0.6764771,-0.7910378,-0.1145607
33,0.57412755,0.58060145,"('wrong', 'right')",0.5741276,0.5806015,0.0064739
34,0.26977655,0.36227256,"('mean', 'honorable')",0.2697766,0.3622726,0.092496
35,0.96626544,1.0019274,"('corrupt', 'incorrupt')",0.9662654,1.0019274,0.035662
36,-0.3418224,-0.30220872,"('hostile', 'amicable')",-0.3418224,-0.3022087,0.0396137
37,-0.72314173,-0.7096207,"('fake', 'genuine')",-0.7231417,-0.7096207,0.013521
38,-0.48006088,-0.47795638,"('untruthful', 'truthful')",-0.4800609,-0.4779564,0.0021045
39,0.5812414,0.606568,"('exploitative', 'cooperative')",0.5812414,0.606568,0.0253266
40,-1.4076765,-1.4708458,"('stingy', 'generous')",-1.4076765,-1.4708458,-0.0631693
41,-0.71519434,-0.7584846,"('unforgiving', 'forgiving')",-0.7151943,-0.7584846,-0.0432903
42,-0.8525405,-0.76947176,"('unreliable', 'reliable')",-0.8525405,-0.7694718,0.0830687
43,-1.0783085,-1.1740689,"('irresponsible', 'responsible')",-1.0783085,-1.1740689,-0.0957604
44,0.1785289,0.23186207,"('prejudiced', 'unprejudiced')",0.1785289,0.2318621,0.0533332
45,-1.2705697,-1.3116069,"('incompetent', 'competent')",-1.2705697,-1.3116069,-0.0410372
46,-2.0721197,-2.1836636,"('uncompetitive', 'competitive')",-2.0721197,-2.1836636,-0.1115439
47,0.33463457,0.37200978,"('stupid', 'smart')",0.3346346,0.3720098,0.0373752
48,-0.368165,-0.48554707,"('unintelligent', 'intelligent')",-0.368165,-0.4855471,-0.1173821
49,0.10506349,0.29200768,"('unable', 'able')",0.1050635,0.2920077,0.1869442
50,0.22708681,0.22127879,"('clumsy', 'skillful')",0.2270868,0.2212788,-0.005808
51,-1.1923609,-1.2681068,"('uneducated', 'educated')",-1.1923609,-1.2681068,-0.0757459
52,0.35681027,0.32408193,"('irrational', 'rational')",0.3568103,0.3240819,-0.0327284
53,-0.98235345,-1.0547714,"('uncreative', 'creative')",-0.9823534,-1.0547714,-0.072418
54,-0.32829183,-0.26603425,"('incapable', 'capable')",-0.3282918,-0.2660342,0.0622576
55,-1.0219477,-1.1218415,"('incompetent', 'clever')",-1.0219477,-1.1218415,-0.0998938
56,-0.23502666,-0.3030479,"('impractical', 'practical')",-0.2350267,-0.3030479,-0.0680212
57,-1.893065,-1.9358354,"('unimaginative', 'imaginative')",-1.893065,-1.9358354,-0.0427704
58,-1.0405637,-1.1101255,"('undiscriminating', 'discriminating')",-1.0405637,-1.1101255,-0.0695618
59,0.36842197,0.47310767,"('foolish', 'wise')",0.368422,0.4731077,0.1046857
60,-0.53857017,-0.634344,"('inefficient', 'efficient')",-0.5385702,-0.634344,-0.0957738
61,-0.9593605,-1.1007264,"('illogical', 'logical')",-0.9593605,-1.1007264,-0.1413659
62,-0.75522274,-0.7086066,"('incompetent', 'brilliant')",-0.7552227,-0.7086066,0.0466161
63,-1.3390054,-1.387639,"('unperceptive', 'insightful')",-1.3390054,-1.387639,-0.0486336
64,-1.8561963,-1.9345908,"('shy', 'confident')",-1.8561963,-1.9345908,-0.0783945
65,-0.84476525,-0.9117517,"('insecure', 'secure')",-0.8447652,-0.9117517,-0.0669865
66,-0.9986396,-1.029898,"('inactive', 'active')",-0.9986396,-1.029898,-0.0312584
67,0.0089735575,0.011590537,"('doubtful', 'determined')",0.0089736,0.0115905,0.0026169
68,-0.2650951,-0.27579924,"('dependent', 'independent')",-0.2650951,-0.2757992,-0.0107041
69,0.2105476,0.28106928,"('lazy', 'industrious')",0.2105476,0.2810693,0.0705217
70,-1.7501235,-1.8244727,"('lethargic', 'energetic')",-1.7501235,-1.8244727,-0.0743492
71,0.17925416,0.20571315,"('diffident', 'self-confident')",0.1792542,0.2057132,0.026459
