,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.33834577,0.10297489,"('unsociable', 'sociable')",-0.27404135,-0.53390884,0.0321522,-0.215467,-0.2476192
1,-1.0381782,-1.3274012,"('unfriendly', 'friendly')",1.6640198,1.6785502,0.3129208,0.1755745,-0.1373463
2,0.27600616,0.40303445,"('unlikable', 'likable')",0.084715255,0.18223889,0.1803607,0.2926367,0.112276
3,-0.4550252,-0.2662892,"('repellent', 'pleasant')",0.076085694,0.124646395,-0.1894698,-0.0708214,0.1186484
4,0.30538553,0.06606813,"('disliked', 'liked')",-6.3916106,-6.5108137,-3.0431125,-3.2223728,-0.1792603
5,-1.1251556,-1.118352,"('distant', 'outgoing')",-0.105162024,-0.045967713,-0.6151588,-0.5821599,0.0329989
6,-1.1980623,-1.1307467,"('distant', 'open')",0.29775074,0.39243805,-0.4501558,-0.3691543,0.0810015
7,-0.03614362,-0.03706199,"('insensitive', 'sensitive')",0.9478492,0.8746195,0.4558528,0.4187787,-0.0370741
8,-0.2096986,-0.29763,"('unaffectionate', 'affectionate')",1.3025795,1.2911297,0.5464405,0.4967498,-0.0496907
9,-0.15254629,-0.32463855,"('unaffectionate', 'caring')",1.2767565,1.2655891,0.5621051,0.4704753,-0.0916298
10,0.44526708,0.3497578,"('unsympathetic', 'sympathetic')",0.10438391,-0.053034037,0.2748255,0.1483619,-0.1264636
11,-0.3777425,-0.39934203,"('unhelpful', 'helpful')",1.7275476,1.7502071,0.6749026,0.6754325,0.0005299
12,0.11141015,0.09379148,"('unsupportive', 'supportive')",-1.5403965,-1.5639112,-0.7144932,-0.7350599,-0.0205667
13,0.43704802,0.48017395,"('impolite', 'polite')",-0.587642,-0.59678394,-0.075297,-0.058305,0.016992
14,0.41259608,0.32215747,"('antisocial', 'social')",-0.4242179,-0.58455265,-0.0058109,-0.1311976,-0.1253867
15,-0.22445089,-0.39760154,"('boring', 'funny')",0.70343,0.658005,0.2394896,0.1302017,-0.1092879
16,-1.1743451,-1.1411755,"('unpopular', 'popular')",-0.38438773,-0.23669332,-0.7793664,-0.6889344,0.090432
17,-0.29844496,-0.23124634,"('nasty', 'nice')",-0.13779177,-0.10942148,-0.2181184,-0.1703339,0.0477845
18,-1.2593365,-1.0210459,"('disagreeable', 'welcoming')",-0.6803665,-0.5612611,-0.9698515,-0.7911536,0.1786979
19,-0.29575327,-0.19104625,"('inhospitable', 'hospitable')",0.3407149,0.46649164,0.0224808,0.1377227,0.1152419
20,-0.07518094,0.005205093,"('rough', 'thoughtful')",0.82889223,0.8523123,0.3768556,0.4287587,0.0519031
21,-0.025224239,0.12514755,"('immoral', 'moral')",-0.90664375,-0.8636595,-0.465934,-0.369256,0.096678
22,0.08046337,-0.01790052,"('untrustworthy', 'trustworthy')",-0.81760865,-0.9959201,-0.3685727,-0.5069103,-0.1383376
23,-0.48199862,-0.5875064,"('insincere', 'sincere')",5.6215315,5.6179366,2.5697665,2.5152152,-0.0545513
24,-0.17281048,-0.17181163,"('dishonest', 'honest')",0.8064136,0.74221104,0.3168015,0.2851997,-0.0316018
25,0.26779395,0.28541204,"('egoistic', 'altruistic')",1.4470819,1.5342121,0.857438,0.9098121,0.0523741
26,0.4065616,0.13054955,"('hardhearted', 'benevolent')",2.0859723,2.0268657,1.246267,1.0787077,-0.1675593
27,-0.2990541,-0.1579067,"('hardhearted', 'softhearted')",1.6895598,1.6451437,0.6952529,0.7436185,0.0483656
28,0.48714778,0.16329901,"('disloyal', 'loyal')",1.1046332,0.913285,0.7958905,0.538292,-0.2575985
29,-0.25775415,-0.3120247,"('unfair', 'fair')",-0.089059316,-0.21139693,-0.1734067,-0.2617108,-0.0883041
30,1.0268195,0.98986346,"('intolerant', 'tolerant')",1.1707226,1.1673999,1.0987711,1.0786316,-0.0201395
31,-1.1235701,-1.1759526,"('evil', 'good')",-0.8211181,-0.78375083,-0.9723441,-0.9798517,-0.0075076
32,-0.07642929,-0.23689932,"('unkind', 'kind')",0.8947726,0.7220248,0.4091716,0.2425627,-0.1666089
33,0.21990216,0.27416947,"('wrong', 'right')",-0.3523658,-0.35566482,-0.0662318,-0.0407477,0.0254841
34,-0.045598783,0.045383424,"('mean', 'honorable')",5.645299,5.933633,2.79985,2.9895082,0.1896582
35,-0.2586101,-0.4321537,"('corrupt', 'incorrupt')",0.11602037,-0.036670543,-0.0712949,-0.2344121,-0.1631172
36,-0.7033448,-1.0498431,"('hostile', 'amicable')",0.118018426,-0.018268429,-0.2926632,-0.5340558,-0.2413926
37,0.70997965,0.7286926,"('fake', 'genuine')",0.7131151,0.7559679,0.7115474,0.7423303,0.0307829
38,0.0038594082,-0.101127006,"('untruthful', 'truthful')",-0.24055046,-0.13670826,-0.1183455,-0.1189176,-0.0005721
39,1.0120183,1.1578465,"('exploitative', 'cooperative')",0.1739998,0.15155184,0.5930091,0.6546991,0.06169
40,0.13791601,0.17014843,"('stingy', 'generous')",-1.5092894,-1.5153985,-0.6856867,-0.6726251,0.0130616
41,1.0645044,0.9242871,"('unforgiving', 'forgiving')",-0.15631078,-0.26524788,0.4540968,0.3295196,-0.1245772
42,1.1136779,1.2031476,"('unreliable', 'reliable')",-3.0754848,-3.0407577,-0.9809034,-0.918805,0.0620984
43,0.04798398,0.13311249,"('irresponsible', 'responsible')",0.7271751,0.7259801,0.3875796,0.4295463,0.0419667
44,-0.5140121,-0.36264881,"('prejudiced', 'unprejudiced')",-1.7719265,-1.6873091,-1.1429694,-1.024979,0.1179904
45,0.9997357,0.7256429,"('incompetent', 'competent')",-0.0005736761,-0.11265902,0.499581,0.3064919,-0.1930891
46,0.13223223,0.018057594,"('uncompetitive', 'competitive')",-0.80825394,-1.0126536,-0.3380108,-0.497298,-0.1592872
47,0.2851227,0.32651424,"('stupid', 'smart')",4.8799195,5.0305996,2.5825212,2.6785569,0.0960357
48,-0.25330785,-0.18916024,"('unintelligent', 'intelligent')",0.22957034,0.3131339,-0.0118688,0.0619868,0.0738556
49,-0.5537225,-0.49960825,"('unable', 'able')",-0.36174664,-0.26842645,-0.4577346,-0.3840173,0.0737173
50,0.29971433,0.259842,"('clumsy', 'skillful')",-0.048373763,-0.03339623,0.1256703,0.1132229,-0.0124474
51,-0.029974762,0.053528767,"('uneducated', 'educated')",0.5245374,0.5077367,0.2472813,0.2806327,0.0333514
52,-0.3136285,-0.373034,"('irrational', 'rational')",0.19207162,0.20166406,-0.0607784,-0.085685,-0.0249066
53,-1.0326955,-1.1563121,"('uncreative', 'creative')",0.54648453,0.5078501,-0.2431055,-0.324231,-0.0811255
54,-0.294218,-0.36803868,"('incapable', 'capable')",1.1101352,1.1370761,0.4079586,0.3845187,-0.0234399
55,0.38384157,0.4301639,"('incompetent', 'clever')",-0.18620723,-0.2115507,0.0988172,0.1093066,0.0104894
56,0.624408,0.58563423,"('impractical', 'practical')",-0.44535053,-0.5028297,0.0895287,0.0414023,-0.0481264
57,0.47678074,0.21373045,"('unimaginative', 'imaginative')",-2.0862782,-2.299904,-0.8047487,-1.0430868,-0.2383381
58,0.55434054,0.37145066,"('undiscriminating', 'discriminating')",0.25930184,0.20982637,0.4068212,0.2906385,-0.1161827
59,-0.3207618,-0.27275467,"('foolish', 'wise')",0.24426201,0.34823683,-0.0382499,0.0377411,0.075991
60,0.478576,0.69739205,"('inefficient', 'efficient')",-0.5887825,-0.44015226,-0.0551032,0.1286199,0.1837231
61,0.4541701,0.2882235,"('illogical', 'logical')",0.3103427,0.1154462,0.3822564,0.2018349,-0.1804215
62,0.38820767,0.56667084,"('incompetent', 'brilliant')",0.010093011,0.14171576,0.1991503,0.3541933,0.155043
63,-0.2927407,-0.33582103,"('unperceptive', 'insightful')",0.66883695,0.7413857,0.1880481,0.2027823,0.0147342
