,odp_male,odp_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.27189964,-0.016154077,"('unsociable', 'sociable')",0.19470373,-0.015359506,0.2333017,-0.0157568,-0.2490585
1,-1.4804288,-1.450093,"('unfriendly', 'friendly')",1.3023113,1.1400176,-0.0890588,-0.1550377,-0.0659789
2,0.87562203,0.9088597,"('unlikable', 'likable')",0.73765093,0.73128015,0.8066365,0.8200699,0.0134334
3,0.40544406,0.33539584,"('repellent', 'pleasant')",0.6844686,0.70660853,0.5449563,0.5210022,-0.0239541
4,0.02371494,0.013805192,"('disliked', 'liked')",-6.316831,-6.444737,-3.146558,-3.2154658,-0.0689078
5,-1.0970422,-0.95575273,"('distant', 'outgoing')",-0.83054286,-0.8159508,-0.9637926,-0.8858517,0.0779409
6,-1.3984135,-1.1904323,"('distant', 'open')",-0.9479739,-0.947171,-1.1731937,-1.0688016,0.1043921
7,0.28270775,0.17423,"('insensitive', 'sensitive')",0.46271557,0.38736892,0.3727117,0.2807994,-0.0919123
8,-1.381215,-1.272181,"('unaffectionate', 'affectionate')",0.20755343,0.13335976,-0.5868308,-0.5694106,0.0174202
9,-1.0904964,-1.1173515,"('unaffectionate', 'caring')",0.56885594,0.48888963,-0.2608202,-0.3142309,-0.0534107
10,-0.31551033,-0.5216551,"('unsympathetic', 'sympathetic')",-0.74961925,-0.8418679,-0.5325648,-0.6817615,-0.1491967
11,0.49120963,0.32694027,"('unhelpful', 'helpful')",1.5337656,1.4928143,1.0124876,0.9098773,-0.1026103
12,0.100792184,0.0810449,"('unsupportive', 'supportive')",-2.1713169,-2.2659366,-1.0352623,-1.0924459,-0.0571836
13,0.40661755,0.16706622,"('impolite', 'polite')",-0.7598202,-0.82890475,-0.1766013,-0.3309193,-0.154318
14,1.4212538,1.1917887,"('antisocial', 'social')",0.39012074,0.26415244,0.9056873,0.7279705,-0.1777168
15,0.7722281,0.736914,"('boring', 'funny')",0.5271835,0.51290905,0.6497058,0.6249115,-0.0247943
