,tapestry_male,tapestry_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.092283115,0.0021808557,"('unsociable', 'sociable')",-0.23745707,-0.3552741,-0.072587,-0.1765466,-0.1039596
1,0.38438419,0.15244682,"('unfriendly', 'friendly')",2.0063045,1.9765594,1.1953443,1.0645031,-0.1308412
2,-0.25232217,-0.31699792,"('unlikable', 'likable')",0.3223601,0.3855728,0.035019,0.0342874,-0.0007316
3,-0.34339157,0.09879324,"('repellent', 'pleasant')",0.08265849,0.19393572,-0.1303665,0.1463645,0.276731
4,-1.6272084,-1.7734933,"('disliked', 'liked')",-6.6431994,-6.7522554,-4.1352038,-4.2628746,-0.1276708
5,-1.0330336,-1.348795,"('distant', 'outgoing')",0.06253588,0.021952555,-0.4852489,-0.6634213,-0.1781724
6,-0.74747,-1.0754788,"('distant', 'open')",0.5011771,0.4879791,-0.1231465,-0.2937498,-0.1706033
7,0.80516845,1.0641657,"('insensitive', 'sensitive')",0.7912434,0.78256196,0.7982059,0.9233638,0.1251579
8,0.48250625,0.30514848,"('unaffectionate', 'affectionate')",1.3825415,1.2291278,0.9325239,0.7671381,-0.1653858
9,0.69034046,0.64857996,"('unaffectionate', 'caring')",1.2202877,1.1690457,0.955314,0.9088128,-0.0465012
10,0.49027365,0.7686823,"('unsympathetic', 'sympathetic')",-0.40000746,-0.47864097,0.0451331,0.1450207,0.0998876
11,-0.47242358,-0.31295583,"('unhelpful', 'helpful')",1.3875262,1.4776336,0.4575513,0.5823389,0.1247876
12,0.8504949,0.9035952,"('unsupportive', 'supportive')",-1.7261083,-1.7427425,-0.4378067,-0.4195737,0.018233
13,-0.09254953,-0.20693016,"('impolite', 'polite')",-0.73215705,-0.7040802,-0.4123533,-0.4555052,-0.0431519
14,1.8677423,1.8955967,"('antisocial', 'social')",-0.30186617,-0.38867903,0.7829381,0.7534589,-0.0294792
15,0.83104295,0.5619017,"('boring', 'funny')",0.691563,0.534897,0.7613029,0.5483993,-0.2129036
16,-1.3691468,-1.352004,"('unpopular', 'popular')",-0.19946036,0.048441887,-0.7843036,-0.6517811,0.1325225
17,-0.3039469,-0.40321097,"('nasty', 'nice')",-0.22898486,-0.338193,-0.2664659,-0.370702,-0.1042361
18,-1.1959077,-1.0918212,"('disagreeable', 'welcoming')",-0.3720457,-0.27474606,-0.7839767,-0.6832836,0.1006931
19,-1.166355,-1.3074951,"('inhospitable', 'hospitable')",0.20822176,0.30943486,-0.4790666,-0.4990301,-0.0199635
20,1.091511,1.2389836,"('rough', 'thoughtful')",0.94458234,0.90509945,1.0180466,1.0720415,0.0539949
21,0.5251246,0.74113834,"('immoral', 'moral')",-0.99022746,-0.7843187,-0.2325514,-0.0215902,0.2109612
22,0.5365674,0.502664,"('untrustworthy', 'trustworthy')",-0.36319315,-0.5735525,0.0866871,-0.0354442,-0.1221313
23,0.87367004,1.0935036,"('insincere', 'sincere')",5.570849,5.6093187,3.2222595,3.3514111,0.1291516
24,0.8500287,0.8628349,"('dishonest', 'honest')",1.0012385,0.85795075,0.9256335,0.8603928,-0.0652407
25,1.0475476,1.0785275,"('egoistic', 'altruistic')",1.9000783,1.8536142,1.4738129,1.4660709,-0.007742
26,1.979999,1.6244946,"('hardhearted', 'benevolent')",1.9050575,1.861379,1.9425282,1.7429368,-0.1995914
27,0.7550783,0.83987004,"('hardhearted', 'softhearted')",1.710687,1.5577385,1.2328827,1.1988043,-0.0340784
28,0.9846536,0.88702875,"('disloyal', 'loyal')",1.0875543,0.9664518,1.036104,0.9267403,-0.1093637
29,-0.25284648,-0.30142564,"('unfair', 'fair')",0.08283348,-0.12265638,-0.0850065,-0.212041,-0.1270345
30,0.80171233,0.9145748,"('intolerant', 'tolerant')",0.92072475,0.9868844,0.8612186,0.9507296,0.089511
31,-1.1334889,-1.3677413,"('evil', 'good')",-0.4631975,-0.52186775,-0.7983432,-0.9448045,-0.1464613
32,0.3470709,0.4117124,"('unkind', 'kind')",0.8099529,0.70280087,0.5785119,0.5572566,-0.0212553
33,0.18682393,0.009426687,"('wrong', 'right')",-0.13050935,-0.21045633,0.0281573,-0.1005148,-0.1286721
34,0.49781826,0.6150312,"('mean', 'honorable')",5.3707156,5.7024016,2.934267,3.1587164,0.2244494
35,-0.54031754,-0.8418887,"('corrupt', 'incorrupt')",0.29684696,0.119957946,-0.1217353,-0.3609654,-0.2392301
36,-0.5953065,-0.817853,"('hostile', 'amicable')",0.4099295,0.3287862,-0.0926885,-0.2445334,-0.1518449
37,-0.23120207,-0.22616698,"('fake', 'genuine')",0.6793353,0.63121504,0.2240666,0.202524,-0.0215426
38,-0.24127753,-0.41349313,"('untruthful', 'truthful')",-0.43654662,-0.3354684,-0.3389121,-0.3744808,-0.0355687
39,1.3797009,1.5641147,"('exploitative', 'cooperative')",0.22512418,0.13490643,0.8024125,0.8495106,0.0470981
40,-0.14489624,-0.06097806,"('stingy', 'generous')",-1.5387927,-1.6423401,-0.8418445,-0.8516591,-0.0098146
41,-0.07430681,-0.097699225,"('unforgiving', 'forgiving')",-0.13974139,-0.17673361,-0.1070241,-0.1372164,-0.0301923
42,-0.01982182,0.13559449,"('unreliable', 'reliable')",-3.189582,-3.234636,-1.604702,-1.5495207,0.0551813
43,0.49934062,0.60896814,"('irresponsible', 'responsible')",0.47252294,0.47463575,0.4859318,0.5418019,0.0558701
44,-1.738908,-1.731403,"('prejudiced', 'unprejudiced')",-1.5039415,-1.5346417,-1.6214248,-1.6330223,-0.0115975
45,-0.0007291585,-0.051339738,"('incompetent', 'competent')",-0.20143703,-0.21912259,-0.1010831,-0.1352312,-0.0341481
