,thermo_male,thermo_female,tuple,fisher_male,fisher_female,scientific_male,scientific_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.50047266,-0.4772176,"('disagreeable', 'welcoming')",0.5844296,0.6381893,0.029939324,0.014915094,-0.27087966,-0.29490077,-0.0392458,-0.0297535,0.0094923
19,-1.9261827,-1.9115903,"('inhospitable', 'hospitable')",-0.22455789,-0.21729171,-0.5292027,-0.58360034,-0.08052513,-0.021196032,-0.6901171,-0.6834196,0.0066975
20,-0.19974478,-0.28487933,"('rough', 'thoughtful')",0.74761456,0.77339965,2.1679814,2.1524184,1.3440032,1.2863587,1.0149636,0.9818244,-0.0331392
21,0.006510716,0.046086345,"('immoral', 'moral')",-0.6267399,-0.6487645,1.0095375,1.0568321,-1.0363318,-0.9481343,-0.1617559,-0.1234951,0.0382608
22,-0.036511533,0.0075627547,"('untrustworthy', 'trustworthy')",-0.29649198,-0.29236567,0.71241826,0.6635281,-0.95338094,-0.9623284,-0.1434916,-0.1459008,-0.0024092
23,-0.99590683,-1.0196375,"('insincere', 'sincere')",0.53436506,0.5996881,0.0038049426,-0.052261304,5.0956745,5.042987,1.1594844,1.142694,-0.0167904
24,-0.5102005,-0.5252479,"('dishonest', 'honest')",-0.1495812,-0.07967789,-0.24488789,-0.2391637,0.5300119,0.47347787,-0.0936644,-0.0926529,0.0010115
25,-0.2156812,-0.28619358,"('egoistic', 'altruistic')",0.7397493,0.77910686,0.7006806,0.6588454,1.5347788,1.460234,0.6898819,0.6529982,-0.0368837
26,-0.05215999,-0.22109799,"('hardhearted', 'benevolent')",1.8633388,1.8127086,1.1763476,1.0836579,1.72826,1.6227323,1.1789466,1.0745002,-0.1044464
27,-0.55703056,-0.5431423,"('hardhearted', 'softhearted')",-0.8858696,-0.7556478,-0.9979687,-0.9918216,1.4909436,1.3410699,-0.2374813,-0.2373855,9.58e-05
28,-0.8754597,-1.0435361,"('disloyal', 'loyal')",-0.078570694,-0.09821741,0.77768314,0.6584082,0.87096226,0.72382516,0.1736538,0.06012,-0.1135338
29,-0.27647996,-0.33271933,"('unfair', 'fair')",0.21296793,0.16421404,-0.08982231,-0.1105835,-0.44397366,-0.58871216,-0.149327,-0.2169502,-0.0676232
30,0.1361872,0.15343352,"('intolerant', 'tolerant')",0.4381858,0.40846986,0.65208274,0.5900169,1.1318661,1.1438442,0.5895804,0.5739411,-0.0156393
31,-0.8316279,-0.9143202,"('evil', 'good')",-1.1303546,-1.0884726,-1.0163352,-1.0810065,-0.86188644,-0.9865425,-0.9600511,-1.0175855,-0.0575344
32,-0.27306098,-0.2504694,"('unkind', 'kind')",0.1036486,0.14163582,0.55307835,0.59282684,0.52810615,0.42800075,0.227943,0.2279985,5.55e-05
33,0.38920844,0.3352747,"('wrong', 'right')",1.2844138,1.2272705,0.3910351,0.36617094,-0.46627674,-0.507527,0.3995952,0.3552973,-0.0442979
34,-0.25348267,-0.18254773,"('mean', 'honorable')",-0.9401287,-0.8472205,0.30226216,0.34156454,5.6832304,5.8359528,1.1979703,1.2869372,0.0889669
35,0.9638177,0.8533324,"('corrupt', 'incorrupt')",0.21894155,0.09948759,-0.53431064,-0.613426,0.2252595,0.034060325,0.218427,0.0933636,-0.1250634
36,-0.74245113,-0.9547676,"('hostile', 'amicable')",-0.30753127,-0.3519958,-0.88106585,-1.108279,0.37886244,0.18612592,-0.3880464,-0.5572291,-0.1691827
37,-0.45250803,-0.3818346,"('fake', 'genuine')",0.6240725,0.5995211,-0.21578562,-0.16351151,0.23087901,0.21610521,0.0466645,0.06757,0.0209055
38,-0.76417625,-0.8077526,"('untruthful', 'truthful')",-0.3013229,-0.25218892,0.18144664,0.14874597,-0.024835732,0.00419241,-0.2272221,-0.2267508,0.0004713
39,0.6485891,0.6413819,"('exploitative', 'cooperative')",2.038093,2.1586046,1.2546846,1.3245622,0.25296503,0.27610135,1.0485829,1.1001625,0.0515796
40,0.054921575,0.04731057,"('stingy', 'generous')",0.38567087,0.36260802,0.3174916,0.28750768,-1.0393077,-1.1858429,-0.0703059,-0.1221042,-0.0517983
41,0.2607836,0.1843753,"('unforgiving', 'forgiving')",0.8624528,0.8248859,0.6962348,0.6406029,0.20056888,0.14812699,0.50501,0.4494978,-0.0555122
42,-0.07375864,0.10081408,"('unreliable', 'reliable')",0.027151883,0.099864826,0.0382046,0.19259271,-3.1622813,-3.1045704,-0.7926708,-0.6778247,0.1148461
43,-0.67814547,-0.63804954,"('irresponsible', 'responsible')",0.36323482,0.44631824,0.46056873,0.5167964,0.3487639,0.42391193,0.1236055,0.1872443,0.0636388
44,0.7975242,0.8446046,"('prejudiced', 'unprejudiced')",-0.464769,-0.5174121,-0.07755604,-0.06439369,-1.3387059,-1.3067727,-0.2708767,-0.2609935,0.0098832
45,-0.9862794,-1.0010654,"('incompetent', 'competent')",-0.14585933,-0.15286767,0.62898666,0.5294894,-0.42135623,-0.47748902,-0.2311271,-0.2754832,-0.0443561
46,-0.5156,-0.44871038,"('uncompetitive', 'competitive')",-0.122848585,-0.01215148,-0.051666886,0.0069518536,-0.6562754,-0.64718384,-0.3365977,-0.2752734,0.0613243
47,0.1990591,0.29550537,"('stupid', 'smart')",0.013518056,0.10735121,0.5626512,0.6191772,4.9396973,5.0883307,1.4287314,1.5275911,0.0988597
48,-0.16703983,-0.2638106,"('unintelligent', 'intelligent')",-0.26947135,-0.30386737,1.7277328,1.6785482,0.39188886,0.3811757,0.4207776,0.3730115,-0.0477661
49,-0.2426837,-0.19967802,"('unable', 'able')",-0.55445987,-0.4328434,-0.32663664,-0.23037887,-0.49768794,-0.36420798,-0.405367,-0.3067771,0.0985899
50,-0.40799755,-0.45619273,"('clumsy', 'skillful')",0.7440568,0.81483614,0.21666202,0.20446265,0.013996534,-0.044935033,0.1416795,0.1295428,-0.0121367
51,-0.48744375,-0.48407954,"('uneducated', 'educated')",-0.28620926,-0.3459091,0.5603032,0.55783826,0.3115127,0.2102114,0.0245407,-0.0154847,-0.0400254
52,-0.14801212,-0.3800298,"('irrational', 'rational')",0.19084229,0.10244104,-0.13885327,-0.2963303,0.28467026,0.10715378,0.0471618,-0.1166913,-0.1638531
53,-1.3504813,-1.4173632,"('uncreative', 'creative')",-0.29630804,-0.2563981,0.55040294,0.43211457,1.1139256,0.9750468,0.0043848,-0.06665,-0.0710348
54,-1.0558354,-1.1111418,"('incapable', 'capable')",0.23281059,0.19894601,0.09634087,0.020685352,0.72599435,0.7623695,-0.0001724,-0.0322852,-0.0321128
55,-0.37157562,-0.3022096,"('incompetent', 'clever')",0.008612014,0.06077715,1.7597721,1.7475536,-0.13710055,-0.10843097,0.314927,0.3494225,0.0344955
56,0.15557475,0.21774179,"('impractical', 'practical')",0.40929556,0.41903034,0.7955382,0.8551199,-0.42516452,-0.36517662,0.233811,0.2816789,0.0478679
57,-0.93909883,-0.9592029,"('unimaginative', 'imaginative')",-1.374854,-1.4286497,-0.27066907,-0.2951971,-2.2045615,-2.2652192,-1.1972959,-1.2370672,-0.0397713
58,0.1401132,0.0376004,"('undiscriminating', 'discriminating')",-0.36730945,-0.36939317,0.3715531,0.26577905,0.22549778,0.13064031,0.0924637,0.0161566,-0.0763071
59,0.21114504,0.14628932,"('foolish', 'wise')",0.99076164,0.971561,0.13269065,0.13525915,0.2864035,0.25633967,0.4052502,0.3773623,-0.0278879
60,0.18556295,0.33404005,"('inefficient', 'efficient')",-0.024043227,0.13001052,0.9786756,1.0947403,-0.3046246,-0.12452871,0.2088927,0.3585655,0.1496728
61,-0.39436775,-0.5270183,"('illogical', 'logical')",-0.4327712,-0.47072554,1.0414748,0.91515857,0.001231946,-0.15314804,0.0538919,-0.0589333,-0.1128252
62,0.09218444,0.21750373,"('incompetent', 'brilliant')",0.24641143,0.36696592,1.2040645,1.296946,-0.26268756,-0.068838894,0.3199932,0.4531442,0.133151
63,-1.0165594,-0.9672516,"('unperceptive', 'insightful')",-1.0282221,-0.93614614,0.42603818,0.48267215,0.58788013,0.68300015,-0.2577158,-0.1844314,0.0732844
64,0.34249812,0.39413077,"('shy', 'confident')",0.672535,0.6099911,0.29399633,0.32777792,-6.3676333,-6.338364,-1.2646509,-1.2516161,0.0130348
65,-0.12454901,-0.094496325,"('insecure', 'secure')",0.3584781,0.3152603,0.2686512,0.2854846,-0.60030407,-0.5423862,-0.0244309,-0.0090344,0.0153965
66,-0.6673993,-0.65972316,"('inactive', 'active')",-0.5138119,-0.49395466,-0.41079476,-0.44316238,0.9363963,0.9419017,-0.1639024,-0.1637346,0.0001678
67,1.0342728,1.148977,"('doubtful', 'determined')",0.7753593,0.7620794,-0.86575955,-0.7581906,-0.5842528,-0.47049767,0.0899049,0.1705921,0.0806872
68,-0.22346458,-0.2130605,"('dependent', 'independent')",-0.51371473,-0.56843597,-0.22042651,-0.23819292,-0.6559884,-0.6653605,-0.4033985,-0.4212624,-0.0178639
69,1.3796017,1.3070322,"('lazy', 'industrious')",0.8675764,0.89969873,1.0755202,1.1141175,-0.34253922,-0.29058617,0.7450397,0.7575656,0.0125259
70,-0.74354404,-0.62941676,"('lethargic', 'energetic')",-0.42147994,-0.32845435,0.026419267,0.11136539,0.43111372,0.5494507,-0.1768728,-0.0742638,0.102609
71,0.044201754,-0.020757686,"('diffident', 'self-confident')",1.1878704,1.1648178,1.6570702,1.6197034,0.51808125,0.46388108,0.8518059,0.8069111,-0.0448948
72,0.02733368,0.066381305,"('unambitious', 'ambitious')",0.23096383,0.1952186,0.042314038,0.040174704,-1.1965624,-1.1469071,-0.2239877,-0.2112831,0.0127046
73,0.8264283,0.80589527,"('helpless', 'self-reliant')",1.3518306,1.2801565,-0.09490281,-0.1682197,-3.0708177,-3.0655835,-0.2468654,-0.2869379,-0.0400725
74,-0.49397546,-0.5340438,"('undedicated', 'dedicated')",0.58708036,0.7137584,0.15710096,0.14202149,0.22640789,0.14945987,0.1191534,0.117799,-0.0013544
75,0.10167382,0.0873377,"('meek', 'impulsive')",-0.49336356,-0.60964483,-0.7949914,-0.8474125,-0.37920347,-0.29496303,-0.3914711,-0.4161707,-0.0246996
76,-0.058947463,0.08520374,"('anxious', 'daring')",-1.0455663,-0.9327523,-0.026134506,0.08412192,0.0068602785,0.118635386,-0.280947,-0.1611978,0.1197492
77,-0.6043762,-0.62335855,"('unmotivated', 'motivated')",-0.2823977,-0.23265766,1.1182462,1.1167324,-1.271964,-1.126423,-0.2601229,-0.2164267,0.0436962
78,-0.95485467,-0.96716344,"('nonresilient', 'resilient')",-1.2770709,-1.1180482,0.8727372,0.92980194,0.3439322,0.41385603,-0.253814,-0.1853884,0.0684256
79,-1.2731233,-1.3355533,"('wavering', 'unwavering')",-0.50326544,-0.49526334,-1.2837387,-1.382081,0.032459177,0.041181266,-0.756917,-0.7929291,-0.0360121
80,0.41421953,0.5241784,"('dominated', 'dominating')",-0.24011806,-0.18305105,0.315638,0.46771818,-1.4162177,-1.2913972,-0.2316196,-0.1206379,0.1109817
81,0.40815884,0.5204438,"('submissive', 'aggressive')",-0.67747104,-0.8434268,0.70783603,0.7447204,-0.7855414,-0.69121844,-0.0867544,-0.0673703,0.0193841
82,-1.3908745,-1.370546,"('poor', 'rich')",-1.1336691,-1.120449,0.25739518,0.21743779,5.4097714,5.4202237,0.7856557,0.7866666,0.0010109
83,-0.012124166,0.024085289,"('powerless', 'powerful')",-0.14526843,-0.12207244,-0.16156958,-0.100981906,-1.3455498,-1.3300196,-0.416128,-0.3822471,0.0338809
84,0.7059161,0.69571525,"('inferior', 'superior')",1.8647118,1.818022,1.2317535,1.2252829,1.1677583,1.0773815,1.242535,1.2041004,-0.0384346
85,-0.13797632,-0.31484172,"('insignificant', 'prestigious')",0.38263252,0.359291,0.6657287,0.538093,1.0581722,0.9343331,0.4921393,0.3792188,-0.1129205
86,-1.8025612,-1.8788514,"('uninfluential', 'influential')",-0.50389624,-0.55786633,0.43407765,0.38023192,-0.27315414,-0.41694137,-0.5363835,-0.6183568,-0.0819733
87,0.21476534,0.16757697,"('unsuccessful', 'successful')",-0.007852636,-0.077951364,0.19415233,0.26680338,0.44805092,0.48687097,0.212279,0.210825,-0.001454
88,-0.45550802,-0.53448886,"('low', 'eminent')",-1.139904,-1.1652718,0.12613063,0.056533616,0.23840089,0.20014182,-0.3077201,-0.3607713,-0.0530512
