,leggett_male,leggett_female,tuple,&_male,&_female,platt_male,platt_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.520186,-1.7262669,"('unsociable', 'sociable')",0.8124726,0.71145284,-0.07737365,-0.18239206,-0.53462386,-0.71867406,-0.3299277,-0.47897,-0.1490423
1,-1.5727358,-1.7437508,"('unfriendly', 'friendly')",-0.7393139,-0.83546937,-0.50317377,-0.67029184,1.944328,1.7758086,-0.2177239,-0.3684259,-0.150702
2,-0.27095208,-0.1370635,"('unlikable', 'likable')",0.89661956,1.0028814,0.44105804,0.55712193,0.3555256,0.40980047,0.3555628,0.4581851,0.1026223
3,-1.3448551,-1.3390896,"('repellent', 'pleasant')",0.2448436,0.32718217,-0.9768553,-0.97394264,-0.16506818,-0.11687611,-0.5604837,-0.5256816,0.0348021
4,1.16312,1.0121658,"('disliked', 'liked')",-0.07000652,-0.21961303,0.22190383,0.13508081,-5.452067,-5.3914347,-1.0342624,-1.1159502,-0.0816878
5,1.0053916,0.99211586,"('distant', 'outgoing')",-0.67945266,-0.7021593,0.34849304,0.4250203,0.27925932,0.28649205,0.2384228,0.2503672,0.0119444
6,0.93817735,0.97720164,"('distant', 'open')",-0.74664474,-0.76662433,0.6946194,0.78494596,0.41746742,0.41460842,0.3259048,0.3525329,0.0266281
7,-1.3029455,-1.3699102,"('insensitive', 'sensitive')",-0.24426675,-0.101032965,-0.32699808,-0.35955077,0.565416,0.49051806,-0.3271986,-0.334994,-0.0077954
8,-0.4357285,-0.4430709,"('unaffectionate', 'affectionate')",-0.5839192,-0.57667375,1.7610468,1.7167357,1.1106036,0.9950576,0.4630007,0.4230122,-0.0399885
9,-1.267521,-1.3577858,"('unaffectionate', 'caring')",-0.48649472,-0.51266295,0.8925502,0.8124205,1.2606906,1.1141928,0.0998063,0.0140411,-0.0857652
10,-2.2871187,-2.354891,"('unsympathetic', 'sympathetic')",0.4654951,0.4852793,-0.74763334,-0.88609606,-0.21663935,-0.29044038,-0.696474,-0.761537,-0.065063
11,-1.8531353,-1.8999435,"('unhelpful', 'helpful')",-0.89304394,-0.8791641,-1.0615337,-1.128435,1.6575342,1.593652,-0.5375447,-0.5784727,-0.040928
12,-1.2932441,-1.3412783,"('unsupportive', 'supportive')",0.74204695,0.9098323,0.29284883,0.24608526,-0.9965854,-0.9827566,-0.3137335,-0.2920294,0.0217041
13,-1.6055791,-1.6676099,"('impolite', 'polite')",0.21612193,0.32894802,-0.07241537,-0.11287211,-0.5440573,-0.62081534,-0.5014825,-0.5180873,-0.0166048
14,-1.3870429,-1.3992729,"('antisocial', 'social')",1.1206189,1.2206478,-0.24444526,-0.28162217,-0.9324428,-0.96159315,-0.360828,-0.3554601,0.0053679
15,0.2280559,0.22680983,"('boring', 'funny')",0.19203636,0.05345042,0.7324153,0.711037,0.5618221,0.5426419,0.4285824,0.3834848,-0.0450976
16,-0.06130907,-0.066015385,"('unpopular', 'popular')",0.17361096,0.22353575,-0.79012704,-0.7472587,0.0015882626,0.07310052,-0.1690592,-0.1291595,0.0398997
17,0.2501714,0.25746486,"('nasty', 'nice')",0.5056103,0.5744079,0.057863005,0.113207266,-0.432913,-0.34808415,0.0951829,0.149249,0.0540661
18,-0.62464666,-0.6069487,"('disagreeable', 'welcoming')",0.32360938,0.57225543,0.019517198,0.04100827,-0.47211635,-0.49441564,-0.1884091,-0.1220252,0.0663839
19,1.2037607,1.2035291,"('inhospitable', 'hospitable')",-0.86520666,-0.8075672,0.79309183,0.8529372,0.43959627,0.45222905,0.3928106,0.4252821,0.0324715
20,-0.3262208,-0.32440853,"('rough', 'thoughtful')",0.8046724,0.9216423,0.2006747,0.20459731,1.2420818,1.198065,0.480302,0.499974,0.019672
21,-1.2575052,-1.3139192,"('immoral', 'moral')",0.6878871,0.7631119,-2.170256,-2.248573,-1.2638621,-1.2301987,-1.000934,-1.0073948,-0.0064608
22,-0.6573635,-0.69322956,"('untrustworthy', 'trustworthy')",0.10317774,0.07688087,-0.42176384,-0.47543904,-0.925755,-0.98736084,-0.4754261,-0.5197871,-0.044361
23,-2.6610103,-2.7824244,"('insincere', 'sincere')",-0.7538814,-0.6163117,-0.22558026,-0.2576774,4.9006405,4.6414022,0.3150421,0.2462472,-0.0687949
24,-1.3421291,-1.4156495,"('dishonest', 'honest')",-0.46351674,-0.46297708,0.12846142,0.07801857,0.42538348,0.29351008,-0.3129502,-0.3767745,-0.0638243
25,0.5993101,0.5880546,"('egoistic', 'altruistic')",-0.16663463,-0.18186313,1.9161396,1.9962423,1.1251265,1.102191,0.8684853,0.8761562,0.0076709
