,nxp_male,nxp_female,tuple,semiconductors_male,semiconductors_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
0,-0.50894177,-0.6287489,"('unsociable', 'sociable')",0.113352254,0.03725064,1.0296017,0.9262452,0.5415567,0.496909,0.2938922,0.207914,-0.0859782
1,-2.2963955,-2.4548929,"('unfriendly', 'friendly')",-0.17911823,-0.574711,-1.709818,-1.6429117,-0.33949023,-0.58664453,-1.1312056,-1.3147901,-0.1835845
2,0.77904505,0.79914224,"('unlikable', 'likable')",1.2085894,1.2081629,1.237646,1.3471725,0.9539599,1.0050107,1.0448101,1.0898721,0.045062
3,0.34848326,0.29905388,"('repellent', 'pleasant')",-0.49189875,-0.46280083,1.4900295,1.5338734,0.3821758,0.5958539,0.4321975,0.4914951,0.0592976
4,0.24205239,0.25087422,"('disliked', 'liked')",0.040486205,0.058055155,0.4618785,0.6509465,-3.4194036,-3.4628549,-0.6687466,-0.6257448,0.0430018
5,-0.9564387,-0.879807,"('distant', 'outgoing')",-0.9062442,-0.90226173,-1.0416441,-0.8097127,-1.1688083,-1.1776214,-1.0182838,-0.9423507,0.0759331
6,-1.3309298,-1.2389778,"('distant', 'open')",-1.2077687,-1.2529881,-1.0709189,-0.7760457,-0.663676,-0.7460647,-1.0683234,-1.0035191,0.0648043
7,-0.7755687,-0.82883286,"('insensitive', 'sensitive')",-0.4483292,-0.40891278,-0.78569096,-0.8057348,-0.1845795,-0.18692699,-0.5485421,-0.5576019,-0.0090598
8,-1.8644967,-1.9857421,"('unaffectionate', 'affectionate')",-0.38668522,-0.6290516,-1.6296073,-1.6422803,-0.96920013,-1.2989476,-1.2124974,-1.3890054,-0.176508
9,-1.618209,-1.775516,"('unaffectionate', 'caring')",-0.089214176,-0.3575431,-0.77280915,-0.8100029,0.3871144,0.17154548,-0.5232794,-0.6928791,-0.1695997
10,-1.2150906,-1.3384266,"('unsympathetic', 'sympathetic')",-1.3060131,-1.3026688,0.2535748,0.16713834,0.0016481271,-0.05263575,-0.5664702,-0.6316482,-0.065178
11,0.5083379,0.4656052,"('unhelpful', 'helpful')",1.1721349,1.18103,1.3327286,1.239582,2.2892337,2.2705941,1.3256087,1.2892028,-0.0364059
12,-0.63883555,-0.6355884,"('unsupportive', 'supportive')",-0.028167738,0.06602816,0.12015528,0.24186379,-0.5723337,-0.57925886,-0.2797954,-0.2267388,0.0530566
13,-0.29071036,-0.29870883,"('impolite', 'polite')",0.56236756,0.646348,0.23954387,0.107465565,0.13704227,0.16861472,0.1620608,0.1559299,-0.0061309
14,0.5964745,0.5706118,"('antisocial', 'social')",0.6184052,0.69107944,1.7262446,1.5892029,0.30827308,0.41849908,0.8123494,0.8173482,0.0049988
15,0.62634724,0.6307083,"('boring', 'funny')",0.21682459,0.18376204,0.4648712,0.4659326,0.50032604,0.45762038,0.4520923,0.4345058,-0.0175865
16,0.417011,0.32490233,"('unpopular', 'popular')",0.37145197,0.28294286,0.11489027,0.117878266,1.2062699,1.1990916,0.5274058,0.4812037,-0.0462021
17,0.14387962,0.16569173,"('nasty', 'nice')",-0.42434418,-0.29165602,0.21906519,0.27527964,0.2739243,0.3025442,0.0531312,0.1129649,0.0598337
18,-0.8899466,-0.91931236,"('disagreeable', 'welcoming')",-0.043180052,-0.11476162,-0.79508513,-0.70008725,-0.77932346,-0.9459814,-0.6268838,-0.6700356,-0.0431518
19,-1.0492183,-1.0562273,"('inhospitable', 'hospitable')",-0.5144734,-0.591499,-0.59999514,-0.51786894,-0.26238018,-0.28973454,-0.6065167,-0.6138325,-0.0073158
20,-0.29622006,-0.38241392,"('rough', 'thoughtful')",0.2880155,0.24028446,0.22570746,0.17894685,-0.5994134,-0.66751945,-0.0954776,-0.1576755,-0.0621979
21,-0.052226223,-0.13809669,"('immoral', 'moral')",-0.100967035,-0.10152048,1.1132412,0.95819116,1.1556019,1.2339612,0.5289124,0.4881338,-0.0407786
22,-0.20857753,-0.26976907,"('untrustworthy', 'trustworthy')",-0.27652857,-0.3336098,-0.116533466,-0.13550851,-0.3601188,-0.3559447,-0.2404396,-0.273708,-0.0332684
23,-0.8899811,-1.033291,"('insincere', 'sincere')",0.09647384,0.009318994,0.17708136,0.102746546,3.515802,3.511019,0.724844,0.6474484,-0.0773956
24,-0.6015654,-0.60271966,"('dishonest', 'honest')",-1.3446103,-1.3274732,-0.90123135,-0.8856212,-0.38524482,-0.48184276,-0.808163,-0.8244142,-0.0162512
25,-1.433226,-1.4615263,"('egoistic', 'altruistic')",0.38578716,0.28212,-0.29430318,-0.3057199,-0.04167124,-0.15273218,-0.3458533,-0.4094646,-0.0636113
26,-1.1157926,-1.1291376,"('hardhearted', 'benevolent')",0.27614972,0.19919398,-0.2627501,-0.1793058,-0.20569366,-0.4125858,-0.3270217,-0.3804588,-0.0534371
27,-1.732513,-1.7843598,"('hardhearted', 'softhearted')",-1.3375624,-1.327545,-1.7992606,-1.898231,0.16655405,-0.102889515,-1.1756955,-1.2782563,-0.1025608
28,-0.44906965,-0.6427145,"('disloyal', 'loyal')",0.32088086,0.091162585,0.35509694,0.19788751,1.2328775,0.93761903,0.3649464,0.1459886,-0.2189578
29,-0.07885388,-0.1463909,"('unfair', 'fair')",-1.6721127,-1.7005342,-0.2576664,-0.2369021,0.46682212,0.44806403,-0.3854527,-0.4089408,-0.0234881
