,nordson_male,nordson_female,tuple,corp_male,corp_female,average_male,average_female,female-male
35,0.6545192,0.58412564,"('corrupt', 'incorrupt')",-0.07147567,-0.06911112,0.2915218,0.2575073,-0.0340145
36,-0.015387729,-0.08780635,"('hostile', 'amicable')",0.57037175,0.499289,0.277492,0.2057413,-0.0717507
37,-0.20761997,-0.15911525,"('fake', 'genuine')",-0.041444466,-0.030272018,-0.1245322,-0.0946936,0.0298386
38,-0.39155012,-0.48538613,"('untruthful', 'truthful')",-0.3677135,-0.37806123,-0.3796318,-0.4317237,-0.0520919
39,1.0202891,1.1040757,"('exploitative', 'cooperative')",0.3601598,0.40982157,0.6902244,0.7569486,0.0667242
40,1.0100971,0.87847084,"('stingy', 'generous')",-1.4554312,-1.6395279,-0.222667,-0.3805285,-0.1578615
41,-0.112468824,-0.10307769,"('unforgiving', 'forgiving')",-0.12459069,-0.27449903,-0.1185298,-0.1887884,-0.0702586
42,0.27214217,0.4192294,"('unreliable', 'reliable')",-2.968626,-3.003298,-1.3482419,-1.2920344,0.0562075
43,-0.6396483,-0.49359748,"('irresponsible', 'responsible')",-0.21105024,-0.16023868,-0.4253493,-0.3269181,0.0984312
44,-0.5507256,-0.50369304,"('prejudiced', 'unprejudiced')",-1.3856405,-1.3484774,-0.968183,-0.9260852,0.0420978
45,-0.25030583,-0.2307297,"('incompetent', 'competent')",-0.07440526,-0.20386398,-0.1623555,-0.2172968,-0.0549413
46,-0.4747013,-0.3575221,"('uncompetitive', 'competitive')",-1.3486501,-1.3779334,-0.9116757,-0.8677278,0.0439479
47,-0.43200874,-0.36898237,"('stupid', 'smart')",4.712194,4.895839,2.1400926,2.2634284,0.1233358
48,-0.26043743,-0.28660223,"('unintelligent', 'intelligent')",0.05642143,0.05703821,-0.102008,-0.114782,-0.012774
49,-0.28744316,-0.036251917,"('unable', 'able')",-0.40993908,-0.35560647,-0.3486911,-0.1959292,0.1527619
50,-0.14938621,-0.14507504,"('clumsy', 'skillful')",-0.16519147,-0.23804697,-0.1572888,-0.191561,-0.0342722
51,-0.38587278,-0.45842513,"('uneducated', 'educated')",-0.36857277,-0.48492348,-0.3772228,-0.4716743,-0.0944515
52,-0.15009114,-0.272595,"('irrational', 'rational')",0.8188782,0.720276,0.3343935,0.2238405,-0.110553
53,-0.22487152,-0.22110133,"('uncreative', 'creative')",0.4550627,0.41062662,0.1150956,0.0947626,-0.020333
54,-0.45904514,-0.5402572,"('incapable', 'capable')",0.6401064,0.6946959,0.0905306,0.0772193,-0.0133113
55,-0.1074362,-0.06943765,"('incompetent', 'clever')",-0.3355892,-0.42186606,-0.2215127,-0.2456519,-0.0241392
56,0.3130681,0.3397441,"('impractical', 'practical')",-0.7292273,-0.77175033,-0.2080796,-0.2160031,-0.0079235
57,-0.18487239,-0.24241778,"('unimaginative', 'imaginative')",-2.963697,-3.0695705,-1.5742847,-1.6559942,-0.0817095
58,0.079816006,0.11684313,"('undiscriminating', 'discriminating')",0.010807313,-0.03224429,0.0453117,0.0422994,-0.0030123
59,0.24297683,0.22971687,"('foolish', 'wise')",0.38550663,0.4743384,0.3142417,0.3520277,0.037786
60,-0.25715226,-0.07005487,"('inefficient', 'efficient')",-1.1939431,-1.1065004,-0.7255477,-0.5882776,0.1372701
61,-0.4641155,-0.4407547,"('illogical', 'logical')",0.1648522,-0.0045502326,-0.1496316,-0.2226525,-0.0730209
62,-0.1742883,-0.04833427,"('incompetent', 'brilliant')",-0.113237806,-0.068703845,-0.1437631,-0.0585191,0.085244
63,-0.6471589,-0.58445597,"('unperceptive', 'insightful')",-0.053672932,-0.02617034,-0.3504159,-0.3053131,0.0451028
64,-0.8192571,-0.7542344,"('shy', 'confident')",-6.3897705,-6.5135717,-3.6045139,-3.633903,-0.0293891
65,-0.45999265,-0.49264205,"('insecure', 'secure')",-0.83065677,-0.8076494,-0.6453247,-0.6501457,-0.004821
66,-0.16189173,-0.19490483,"('inactive', 'active')",0.5998603,0.6314584,0.2189843,0.2182768,-0.0007075
67,0.545612,0.63298136,"('doubtful', 'determined')",-0.3911535,-0.3486148,0.0772292,0.1421833,0.0649541
68,-0.9088082,-0.8443927,"('dependent', 'independent')",-1.3403035,-1.3350387,-1.1245558,-1.0897157,0.0348401
69,0.693177,0.7690771,"('lazy', 'industrious')",-0.12952377,-0.100898504,0.2818266,0.3340893,0.0522627
70,-0.23110251,-0.14937115,"('lethargic', 'energetic')",-0.3717028,-0.33554637,-0.3014027,-0.2424588,0.0589439
71,0.5728474,0.4658698,"('diffident', 'self-confident')",0.5693873,0.52967215,0.5711174,0.497771,-0.0733464
72,-0.69441175,-0.74721587,"('unambitious', 'ambitious')",-0.9575392,-0.96303314,-0.8259755,-0.8551245,-0.029149
73,0.0875842,0.07692015,"('helpless', 'self-reliant')",-2.9999218,-2.9737966,-1.4561688,-1.4484382,0.0077306
74,-0.059634745,0.081096604,"('undedicated', 'dedicated')",-0.54053146,-0.6177986,-0.3000831,-0.268351,0.0317321
75,0.057369545,-0.04555273,"('meek', 'impulsive')",-0.15741777,-0.056302015,-0.0500241,-0.0509274,-0.0009033
76,-0.25658324,-0.1152507,"('anxious', 'daring')",-0.7694389,-0.6550408,-0.5130111,-0.3851458,0.1278653
77,0.04579868,0.16200197,"('unmotivated', 'motivated')",-1.2817583,-1.2290107,-0.6179798,-0.5335044,0.0844754
78,-0.48202604,-0.39653078,"('nonresilient', 'resilient')",0.0314576,0.011313826,-0.2252842,-0.1926085,0.0326757
79,-0.0071158614,-0.05956659,"('wavering', 'unwavering')",-0.19595292,-0.15048236,-0.1015344,-0.1050245,-0.0034901
80,0.1588013,0.16056539,"('dominated', 'dominating')",-1.0631964,-1.0233861,-0.4521976,-0.4314104,0.0207872
81,-0.61996734,-0.77940816,"('submissive', 'aggressive')",-1.3086908,-1.2881881,-0.9643291,-1.0337981,-0.069469
82,-0.31679276,-0.31567046,"('poor', 'rich')",5.6072874,5.6719236,2.6452472,2.6781266,0.0328794
83,0.1865114,0.2523837,"('powerless', 'powerful')",-0.7966491,-0.8090645,-0.3050689,-0.2783404,0.0267285
84,0.114872135,0.06849812,"('inferior', 'superior')",0.52521783,0.56485856,0.320045,0.3166783,-0.0033667
85,0.18754369,0.21208906,"('insignificant', 'prestigious')",0.54707736,0.54681456,0.3673105,0.3794518,0.0121413
86,-0.39791548,-0.54089093,"('uninfluential', 'influential')",-0.5296078,-0.73723185,-0.4637616,-0.6390614,-0.1752998
87,-0.47096172,-0.5641557,"('unsuccessful', 'successful')",0.48783872,0.49328294,0.0084385,-0.0354364,-0.0438749
88,-0.47328305,-0.46175247,"('low', 'eminent')",-0.81623137,-0.8307854,-0.6447572,-0.646269,-0.0015118
