,o_male,o_female,tuple,reilly_male,reilly_female,automotive_male,automotive_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2692542,-1.2185961,"('unsociable', 'sociable')",-0.9101622,-0.97507274,-0.14285025,-0.16895166,-0.3908336,-0.50386536,-0.678275,-0.7166215,-0.0383465
1,-1.5943265,-1.6743827,"('unfriendly', 'friendly')",0.036753483,-0.08130458,0.5753465,0.47422743,1.4967568,1.2402381,0.1286326,-0.0103054,-0.138938
2,0.36512658,0.3347127,"('unlikable', 'likable')",-0.30044428,-0.31547564,0.536096,0.5783383,0.5198914,0.5300888,0.2801674,0.2819161,0.0017487
3,0.031186849,0.30043942,"('repellent', 'pleasant')",-1.1920471,-1.0166346,-0.20789613,-0.11790849,0.09146189,0.18963371,-0.3193236,-0.1611175,0.1582061
4,-0.024157392,-0.28511477,"('disliked', 'liked')",1.059908,0.99557465,0.08005751,-0.009780012,-5.960146,-6.0597157,-1.2110845,-1.339759,-0.1286745
5,0.24463876,0.047029134,"('distant', 'outgoing')",1.1155219,1.0449338,0.42185885,0.3463148,-0.13932265,-0.22094047,0.4106742,0.3043343,-0.1063399
6,0.71290994,0.6254264,"('distant', 'open')",1.2333765,1.210414,0.088299066,0.0074826255,0.37330067,0.25954518,0.6019715,0.5257171,-0.0762544
7,-0.22792599,-0.09147755,"('insensitive', 'sensitive')",-0.13592666,-0.12890339,-0.040035777,0.06840498,0.6290585,0.65275514,0.0562925,0.1251948,0.0689023
8,-1.1687587,-1.2534103,"('unaffectionate', 'affectionate')",0.22819027,0.17596804,-0.0456791,-0.1337893,0.25468367,0.068388134,-0.182891,-0.2857109,-0.1028199
9,-0.9592792,-0.9841375,"('unaffectionate', 'caring')",0.46556598,0.37528214,0.71511424,0.64267963,0.90128416,0.7825435,0.2806713,0.2040919,-0.0765794
10,-1.8731922,-1.6350542,"('unsympathetic', 'sympathetic')",-0.93723917,-0.84302443,-0.5003683,-0.40486443,-0.15719664,-0.13980816,-0.8669991,-0.7556878,0.1113113
11,-0.3227187,-0.31674182,"('unhelpful', 'helpful')",-0.63982964,-0.6973417,1.1434807,1.2053236,1.9927169,2.0459445,0.5434123,0.5592961,0.0158838
12,-0.42353365,-0.44347265,"('unsupportive', 'supportive')",0.85534036,0.86857605,0.429628,0.49007168,-1.4426893,-1.4557843,-0.1453137,-0.1351523,0.0101614
13,0.48770604,0.40086463,"('impolite', 'polite')",-0.4111842,-0.50177497,0.3910003,0.4306,0.13024727,0.12468314,0.1494423,0.1135932,-0.0358491
14,-1.4698497,-1.2901589,"('antisocial', 'social')",-1.56538,-1.4251395,-0.024061698,0.07539694,-0.7901137,-0.71710235,-0.9623513,-0.8392509,0.1231004
15,1.2064294,1.0869381,"('boring', 'funny')",0.753212,0.6453618,1.2421399,1.2052155,0.32084206,0.3156577,0.8806558,0.8132932,-0.0673626
16,-0.66239357,-0.8710426,"('unpopular', 'popular')",-0.71258503,-0.7364472,-0.3404151,-0.41898012,0.63588744,0.6127895,-0.2698765,-0.3534201,-0.0835436
17,-0.2806294,-0.23113313,"('nasty', 'nice')",0.08848986,0.098423816,-0.66538453,-0.60695255,-0.26870352,-0.19865882,-0.2815569,-0.2345802,0.0469767
18,-0.037035227,-0.06676045,"('disagreeable', 'welcoming')",0.15642017,0.1630955,-0.9079833,-0.9252547,-0.72082734,-0.824852,-0.3773564,-0.4134429,-0.0360865
19,-0.2133999,-0.38536304,"('inhospitable', 'hospitable')",1.7781631,1.7150397,0.2732512,0.24431536,-0.09724696,-0.07509971,0.4351918,0.3747231,-0.0604687
20,-0.54066324,-0.31211773,"('rough', 'thoughtful')",-0.34988075,-0.2603094,-0.26141894,-0.19714668,1.1947324,1.2067839,0.0106924,0.1093025,0.0986101
21,-0.26052824,-0.09591206,"('immoral', 'moral')",-0.9992287,-0.9941482,0.89024884,0.98464084,-0.58825517,-0.5088654,-0.2394408,-0.1535712,0.0858696
22,-0.14049527,-0.033751003,"('untrustworthy', 'trustworthy')",-1.2968723,-1.2049806,-0.51115805,-0.49466398,-0.96256495,-0.9356719,-0.7277727,-0.6672668,0.0605059
23,-0.50182724,-0.4681049,"('insincere', 'sincere')",-0.63910747,-0.64984673,0.5488788,0.6251093,5.434488,5.3470645,1.210608,1.2135556,0.0029476
24,-0.9941893,-0.8865985,"('dishonest', 'honest')",-0.4090414,-0.35651633,0.7358075,0.7752036,0.6302233,0.58687615,-0.0093,0.0297412,0.0390412
25,-0.45602202,-0.45456275,"('egoistic', 'altruistic')",0.8848616,0.8048841,0.34613872,0.2991691,1.3631637,1.2911198,0.5345355,0.4851525,-0.049383
26,-0.8736871,-0.9714284,"('hardhearted', 'benevolent')",0.039087705,-0.047183022,-0.09617247,-0.08662851,1.2326796,1.133106,0.0754769,0.0069665,-0.0685104
27,0.14149357,0.3300789,"('hardhearted', 'softhearted')",0.5840541,0.6619579,-0.5024779,-0.45785767,1.1704748,1.077078,0.3483861,0.4028143,0.0544282
28,-1.2598157,-1.2558359,"('disloyal', 'loyal')",-0.041092955,-0.17120996,-0.041757774,-0.09530564,0.7266327,0.5915211,-0.1540084,-0.2327076,-0.0786992
29,-0.35102725,-0.34055722,"('unfair', 'fair')",-0.5545113,-0.44637746,-0.25535145,-0.27359277,-0.53123605,-0.6578455,-0.4230315,-0.4295932,-0.0065617
30,-0.9662631,-0.96054935,"('intolerant', 'tolerant')",-0.18010364,-0.12922896,0.10781783,0.14820915,1.1272129,1.0733299,0.022166,0.0329402,0.0107742
31,-0.7678808,-0.904789,"('evil', 'good')",0.8938164,0.9024788,-0.9126163,-0.9178043,-1.2079508,-1.3181617,-0.4986579,-0.5595691,-0.0609112
32,-1.1160338,-1.1760504,"('unkind', 'kind')",-0.1883866,-0.24329735,-0.16901073,-0.14416939,0.6182926,0.4908253,-0.2137846,-0.2681729,-0.0543883
33,0.25214922,0.057201527,"('wrong', 'right')",1.4360194,1.3205825,1.1443077,1.021054,-0.1522701,-0.22033176,0.6700516,0.5446266,-0.125425
34,0.45500156,0.69259983,"('mean', 'honorable')",0.079021096,0.09612346,0.5914334,0.6826712,5.72355,5.766437,1.7122514,1.8094579,0.0972065
35,0.32209495,0.04602542,"('corrupt', 'incorrupt')",1.5792649,1.4864031,0.19778955,0.07660884,-0.09680859,-0.24760652,0.5005851,0.3403577,-0.1602274
36,0.2798041,0.0928283,"('hostile', 'amicable')",0.90232193,0.7586376,-0.6718663,-0.85251534,-0.06695149,-0.26384443,0.1108271,-0.0662235,-0.1770506
37,-0.99345106,-0.966188,"('fake', 'genuine')",1.0487161,1.0888503,0.53452396,0.6156003,0.30337656,0.32146052,0.2232914,0.2649308,0.0416394
38,-0.7532778,-0.9542279,"('untruthful', 'truthful')",0.23711163,0.17316899,0.57147497,0.52973926,0.22444782,0.20357034,0.0699392,-0.0119373,-0.0818765
39,-1.1572866,-1.1053052,"('exploitative', 'cooperative')",-0.5909515,-0.57863826,0.39899448,0.442181,-0.076740384,-0.028490216,-0.356496,-0.3175632,0.0389328
40,1.062209,1.0909209,"('stingy', 'generous')",0.58513933,0.5596755,0.04996165,0.057752043,-1.5462431,-1.6225663,0.0377668,0.0214455,-0.0163213
41,-0.41812158,-0.4041493,"('unforgiving', 'forgiving')",-1.067593,-1.0656952,-0.64300984,-0.6336986,-0.22753586,-0.34228548,-0.5890651,-0.6114571,-0.022392
42,-0.015462305,-0.005533848,"('unreliable', 'reliable')",0.3433219,0.4217188,-0.9364304,-0.837215,-2.726373,-2.6181643,-0.8337359,-0.7597986,0.0739373
43,-0.64511395,-0.50298333,"('irresponsible', 'responsible')",-0.5206758,-0.44020647,0.78383744,0.91769683,0.57481515,0.62102926,0.0482157,0.1488841,0.1006684
44,0.4902857,0.5953418,"('prejudiced', 'unprejudiced')",-1.3040123,-1.2615526,-0.7656327,-0.6788449,-1.483905,-1.4165992,-0.7658161,-0.6904137,0.0754024
45,-1.0079949,-0.8436478,"('incompetent', 'competent')",-0.5507904,-0.43927258,-0.24840893,-0.09448275,-0.21616486,-0.21486159,-0.5058398,-0.3980662,0.1077736
46,-0.9510164,-0.72120184,"('uncompetitive', 'competitive')",-1.4757056,-1.4414086,0.61556053,0.668622,-0.46738034,-0.40945166,-0.5696355,-0.4758601,0.0937754
47,-0.35122675,-0.17941004,"('stupid', 'smart')",-0.89213425,-0.7785378,0.06687759,0.16998243,5.0928216,5.1079893,0.9790846,1.080006,0.1009214
48,-0.74631304,-0.70183027,"('unintelligent', 'intelligent')",-0.27806932,-0.3880837,0.8296609,0.80500805,0.3732161,0.29052508,0.0446237,0.0014048,-0.0432189
49,-1.0721303,-0.87408674,"('unable', 'able')",-0.59545594,-0.52144325,-0.5710291,-0.48007685,-0.53738964,-0.42277014,-0.6940013,-0.5745943,0.119407
50,-0.093867764,-0.2725174,"('clumsy', 'skillful')",0.1861256,0.20159645,0.27196753,0.22749825,0.2937773,0.25547594,0.1645007,0.1030133,-0.0614874
51,-0.027664153,-0.37341407,"('uneducated', 'educated')",0.1772461,0.07753421,-0.5596381,-0.62925553,0.40137625,0.2947424,-0.00217,-0.1575982,-0.1554282
52,-0.28391165,-0.52405834,"('irrational', 'rational')",-0.19914277,-0.30152506,0.81055754,0.6124571,-0.12561901,-0.28010687,0.050471,-0.1233083,-0.1737793
53,-1.5015013,-1.565484,"('uncreative', 'creative')",-0.5830301,-0.6041443,0.22083521,0.17361791,0.6026695,0.4719483,-0.3152567,-0.3810155,-0.0657588
54,-0.9227391,-1.1071278,"('incapable', 'capable')",0.39668915,0.3411532,0.26070666,0.19940516,0.9296454,0.9443766,0.1660755,0.0944518,-0.0716237
55,-0.5896165,-0.41516504,"('incompetent', 'clever')",-0.68048584,-0.6234598,-0.485091,-0.38179362,-0.12757461,-0.08006632,-0.4706919,-0.3751212,0.0955707
56,-0.30662623,-0.24196793,"('impractical', 'practical')",0.3582681,0.43563217,1.2488861,1.3315793,0.077565305,0.116990894,0.3445233,0.4105586,0.0660353
57,-0.7695823,-0.7000436,"('unimaginative', 'imaginative')",-1.3155687,-1.3404038,-0.3095855,-0.27432778,-2.2896895,-2.273449,-1.1711066,-1.1470561,0.0240505
58,-0.9874017,-1.0984416,"('undiscriminating', 'discriminating')",-0.5012921,-0.48197052,0.22095549,0.23592716,0.03998377,0.008577075,-0.3069386,-0.333977,-0.0270384
59,-0.10036565,-0.33207121,"('foolish', 'wise')",0.8452227,0.8273708,0.9787193,0.8976136,0.46877718,0.41588068,0.5480884,0.4521985,-0.0958899
60,-0.5646053,-0.33460793,"('inefficient', 'efficient')",-1.2683201,-1.1584276,0.7305507,0.895538,0.058221918,0.1641153,-0.2610382,-0.1083456,0.1526926
61,-1.3942784,-1.4937563,"('illogical', 'logical')",-0.9363594,-1.0081978,0.78352875,0.68290687,0.18859234,0.031665035,-0.3396292,-0.4468455,-0.1072163
