,intent_male,intent_female,tuple,average_male,average_female,female-male
0,0.021321993,0.06261057,"('unsociable', 'sociable')",0.021322,0.0626106,0.0412886
1,0.84355986,0.90812016,"('unfriendly', 'friendly')",0.8435599,0.9081202,0.0645603
2,0.4501683,0.60116917,"('unlikable', 'likable')",0.4501683,0.6011692,0.1510009
3,0.62568796,0.7893638,"('repellent', 'pleasant')",0.625688,0.7893638,0.1636758
4,-7.677541,-7.543597,"('disliked', 'liked')",-7.6775408,-7.5435972,0.1339436
5,-0.58570355,-0.48785457,"('distant', 'outgoing')",-0.5857036,-0.4878546,0.097849
6,-0.18154478,-0.15549919,"('distant', 'open')",-0.1815448,-0.1554992,0.0260456
7,1.4609501,1.4911929,"('insensitive', 'sensitive')",1.4609501,1.4911929,0.0302428
8,1.1318192,1.0432385,"('unaffectionate', 'affectionate')",1.1318192,1.0432385,-0.0885807
9,1.3311696,1.3426597,"('unaffectionate', 'caring')",1.3311696,1.3426597,0.0114901
10,1.5200472,1.4268667,"('unsympathetic', 'sympathetic')",1.5200472,1.4268667,-0.0931805
11,1.98323,2.0005286,"('unhelpful', 'helpful')",1.98323,2.0005286,0.0172986
12,-1.329632,-1.2000151,"('unsupportive', 'supportive')",-1.329632,-1.2000151,0.1296169
13,0.07741462,0.11594107,"('impolite', 'polite')",0.0774146,0.1159411,0.0385265
14,0.24538782,0.26186678,"('antisocial', 'social')",0.2453878,0.2618668,0.016479
15,0.22010736,0.2548524,"('boring', 'funny')",0.2201074,0.2548524,0.034745
16,-0.6049113,-0.43904263,"('unpopular', 'popular')",-0.6049113,-0.4390426,0.1658687
17,-0.33800694,-0.3915187,"('nasty', 'nice')",-0.3380069,-0.3915187,-0.0535118
18,-0.3705511,-0.29059097,"('disagreeable', 'welcoming')",-0.3705511,-0.290591,0.0799601
19,-0.33582014,-0.4011689,"('inhospitable', 'hospitable')",-0.3358201,-0.4011689,-0.0653488
20,0.9887281,0.88485,"('rough', 'thoughtful')",0.9887281,0.88485,-0.1038781
21,0.061103567,0.19963287,"('immoral', 'moral')",0.0611036,0.1996329,0.1385293
22,0.13440838,0.18309897,"('untrustworthy', 'trustworthy')",0.1344084,0.183099,0.0486906
23,6.605695,6.6375184,"('insincere', 'sincere')",6.6056948,6.6375184,0.0318236
24,1.884689,1.8791704,"('dishonest', 'honest')",1.884689,1.8791704,-0.0055186
25,0.4163374,0.39140862,"('egoistic', 'altruistic')",0.4163374,0.3914086,-0.0249288
26,0.17747909,0.049569607,"('hardhearted', 'benevolent')",0.1774791,0.0495696,-0.1279095
27,1.6095667,1.4180464,"('hardhearted', 'softhearted')",1.6095667,1.4180464,-0.1915203
28,1.3893012,1.19161,"('disloyal', 'loyal')",1.3893012,1.19161,-0.1976912
29,-0.4349661,-0.577191,"('unfair', 'fair')",-0.4349661,-0.577191,-0.1422249
30,1.0973254,1.0528941,"('intolerant', 'tolerant')",1.0973254,1.0528941,-0.0444313
31,-1.2622802,-1.2151374,"('evil', 'good')",-1.2622802,-1.2151374,0.0471428
32,1.1196802,1.0470797,"('unkind', 'kind')",1.1196802,1.0470797,-0.0726005
33,-0.47797748,-0.457282,"('wrong', 'right')",-0.4779775,-0.457282,0.0206955
34,4.2815733,4.507349,"('mean', 'honorable')",4.2815733,4.507349,0.2257757
35,-0.7348574,-1.01147,"('corrupt', 'incorrupt')",-0.7348574,-1.01147,-0.2766126
36,-0.7642692,-0.94673705,"('hostile', 'amicable')",-0.7642692,-0.9467371,-0.1824679
37,0.9153812,0.84959245,"('fake', 'genuine')",0.9153812,0.8495924,-0.0657888
38,-0.39461204,-0.4066747,"('untruthful', 'truthful')",-0.394612,-0.4066747,-0.0120627
39,0.123201266,0.14133334,"('exploitative', 'cooperative')",0.1232013,0.1413333,0.018132
40,-1.0418274,-1.064242,"('stingy', 'generous')",-1.0418274,-1.064242,-0.0224146
41,0.33144435,0.14669934,"('unforgiving', 'forgiving')",0.3314444,0.1466993,-0.1847451
42,-1.7483755,-1.7108042,"('unreliable', 'reliable')",-1.7483755,-1.7108042,0.0375713
43,1.44531,1.4793597,"('irresponsible', 'responsible')",1.44531,1.4793597,0.0340497
44,-1.1511449,-1.202149,"('prejudiced', 'unprejudiced')",-1.1511449,-1.202149,-0.0510041
45,0.6459392,0.58502287,"('incompetent', 'competent')",0.6459392,0.5850229,-0.0609163
46,-0.47854528,-0.3905784,"('uncompetitive', 'competitive')",-0.4785453,-0.3905784,0.0879669
47,5.80994,5.980907,"('stupid', 'smart')",5.8099399,5.980907,0.1709671
48,1.0048743,0.9993162,"('unintelligent', 'intelligent')",1.0048743,0.9993162,-0.0055581
49,-0.5122913,-0.2742393,"('unable', 'able')",-0.5122913,-0.2742393,0.238052
50,0.155767,0.10426338,"('clumsy', 'skillful')",0.155767,0.1042634,-0.0515036
51,0.39208248,0.4757877,"('uneducated', 'educated')",0.3920825,0.4757877,0.0837052
52,-0.6782045,-0.7420006,"('irrational', 'rational')",-0.6782045,-0.7420006,-0.0637961
53,0.53726584,0.5699533,"('uncreative', 'creative')",0.5372658,0.5699533,0.0326875
54,0.93914807,1.0748849,"('incapable', 'capable')",0.9391481,1.0748849,0.1357368
55,1.0703329,1.1847273,"('incompetent', 'clever')",1.0703329,1.1847273,0.1143944
56,0.5996487,0.6982823,"('impractical', 'practical')",0.5996487,0.6982823,0.0986336
57,-2.4046392,-2.368267,"('unimaginative', 'imaginative')",-2.4046392,-2.3682671,0.0363721
58,-0.1861969,-0.26126605,"('undiscriminating', 'discriminating')",-0.1861969,-0.2612661,-0.0750692
59,-0.1042923,-0.01511481,"('foolish', 'wise')",-0.1042923,-0.0151148,0.0891775
60,0.53141004,0.7476313,"('inefficient', 'efficient')",0.53141,0.7476313,0.2162213
61,0.59701276,0.45338485,"('illogical', 'logical')",0.5970128,0.4533848,-0.143628
62,1.1421165,1.3916565,"('incompetent', 'brilliant')",1.1421165,1.3916565,0.24954
63,0.8744655,1.0100883,"('unperceptive', 'insightful')",0.8744655,1.0100883,0.1356228
64,-5.9702816,-5.7819705,"('shy', 'confident')",-5.9702816,-5.7819705,0.1883111
65,1.2074527,1.1544362,"('insecure', 'secure')",1.2074527,1.1544362,-0.0530165
66,0.072989866,-0.020456627,"('inactive', 'active')",0.0729899,-0.0204566,-0.0934465
67,-0.57334185,-0.49115196,"('doubtful', 'determined')",-0.5733418,-0.491152,0.0821898
68,-0.54855114,-0.45054677,"('dependent', 'independent')",-0.5485511,-0.4505468,0.0980043
69,-1.7119846,-1.6722196,"('lazy', 'industrious')",-1.7119846,-1.6722196,0.039765
70,1.8333762,1.8643036,"('lethargic', 'energetic')",1.8333762,1.8643036,0.0309274
71,0.14121646,0.34108803,"('diffident', 'self-confident')",0.1412165,0.341088,0.1998715
72,0.92378944,1.0735815,"('unambitious', 'ambitious')",0.9237894,1.0735815,0.1497921
73,-3.429492,-3.2433698,"('helpless', 'self-reliant')",-3.429492,-3.2433698,0.1861222
74,-0.0034694392,-0.014639845,"('undedicated', 'dedicated')",-0.0034694,-0.0146398,-0.0111704
75,-0.76949906,-0.6973028,"('meek', 'impulsive')",-0.7694991,-0.6973028,0.0721963
76,1.146362,1.1210943,"('anxious', 'daring')",1.1463619,1.1210943,-0.0252676
77,-0.62672323,-0.53670394,"('unmotivated', 'motivated')",-0.6267232,-0.5367039,0.0900193
78,-0.28554162,-0.22430158,"('nonresilient', 'resilient')",-0.2855416,-0.2243016,0.06124
79,0.1842247,-0.027337587,"('wavering', 'unwavering')",0.1842247,-0.0273376,-0.2115623
80,0.26391917,0.23914994,"('dominated', 'dominating')",0.2639192,0.2391499,-0.0247693
81,0.42597288,0.48340207,"('submissive', 'aggressive')",0.4259729,0.4834021,0.0574292
82,6.5711718,6.793325,"('poor', 'rich')",6.5711718,6.7933249,0.2221531
83,-0.59862006,-0.5293002,"('powerless', 'powerful')",-0.5986201,-0.5293002,0.0693199
84,-0.034127623,-0.021018293,"('inferior', 'superior')",-0.0341276,-0.0210183,0.0131093
85,-1.5011325,-1.5588069,"('insignificant', 'prestigious')",-1.5011325,-1.5588069,-0.0576744
86,0.37224928,0.42688715,"('uninfluential', 'influential')",0.3722493,0.4268872,0.0546379
87,-0.2501613,-0.013208255,"('unsuccessful', 'successful')",-0.2501613,-0.0132083,0.236953
88,-0.31182492,-0.21066193,"('low', 'eminent')",-0.3118249,-0.2106619,0.101163
