,motorola_male,motorola_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
18,0.1422008,0.14132383,"('disagreeable', 'welcoming')",0.32312062,0.34164184,-0.4037344,-0.43516657,0.020529,0.015933,-0.004596
19,0.31175748,0.2976215,"('inhospitable', 'hospitable')",-0.53619546,-0.5020009,-0.032112066,0.0156056285,-0.0855167,-0.0629246,0.0225921
20,0.22840735,0.24873014,"('rough', 'thoughtful')",0.6048645,0.56391937,0.70201576,0.6623458,0.5117625,0.4916651,-0.0200974
21,-0.07044925,-0.15196124,"('immoral', 'moral')",0.050026592,0.022159293,-0.7609952,-0.8048459,-0.2604726,-0.3115493,-0.0510767
22,-0.89539677,-0.9337053,"('untrustworthy', 'trustworthy')",-0.21931806,-0.317232,-1.17997,-1.206173,-0.764895,-0.8190367,-0.0541417
23,0.6325605,0.73432195,"('insincere', 'sincere')",0.55789596,0.5517063,5.2074146,5.2441473,2.1326237,2.1767252,0.0441015
24,0.66005105,0.75094384,"('dishonest', 'honest')",-0.9494313,-0.94179595,0.72750217,0.69572467,0.1460406,0.1682909,0.0222503
25,0.633197,0.5384335,"('egoistic', 'altruistic')",0.8931292,0.8405428,1.2351204,1.2487978,0.9204822,0.8759247,-0.0445575
26,0.9774267,0.95376575,"('hardhearted', 'benevolent')",0.7444412,0.7835781,1.4414808,1.3554238,1.0544496,1.0309226,-0.023527
27,0.4252504,0.55594134,"('hardhearted', 'softhearted')",0.30882597,0.413883,1.4298362,1.3579254,0.7213042,0.7759166,0.0546124
28,0.30450296,0.1408056,"('disloyal', 'loyal')",-0.17503613,-0.28692716,0.77165717,0.5873249,0.3003747,0.1470678,-0.1533069
29,-0.097602084,-0.11414181,"('unfair', 'fair')",-0.6535517,-0.6848787,-0.71903396,-0.826497,-0.4900626,-0.5418392,-0.0517766
30,1.2080452,1.2421806,"('intolerant', 'tolerant')",1.2811012,1.3100188,1.0160499,0.93193984,1.1683988,1.1613797,-0.0070191
31,-0.581758,-0.6214621,"('evil', 'good')",-0.13004768,-0.11031946,-0.93280125,-0.99775517,-0.5482023,-0.5765123,-0.02831
32,1.4258201,1.4877201,"('unkind', 'kind')",0.1015698,0.21008903,1.1342146,1.0690353,0.8872015,0.9222815,0.03508
33,1.4029464,1.3278334,"('wrong', 'right')",1.2705855,1.1802927,-0.2610765,-0.24244048,0.8041519,0.7552286,-0.0489233
34,0.0041556805,0.1276702,"('mean', 'honorable')",0.008922324,0.12008725,5.839065,5.9483542,1.9507144,2.0653706,0.1146562
35,0.46053964,0.31395626,"('corrupt', 'incorrupt')",0.048860103,-0.022368493,0.12456454,0.026051346,0.2113214,0.1058797,-0.1054417
36,-0.094756976,-0.2536013,"('hostile', 'amicable')",-0.17079993,-0.32916775,0.42964277,0.25677416,0.0546953,-0.108665,-0.1633603
37,0.25157386,0.33866397,"('fake', 'genuine')",-0.40343124,-0.4001606,-0.020606402,0.033099525,-0.0574879,-0.0094657,0.0480222
38,0.72848326,0.8220531,"('untruthful', 'truthful')",0.10469729,0.15116712,0.44198307,0.47208586,0.4250546,0.4817687,0.0567141
39,1.992285,2.0902574,"('exploitative', 'cooperative')",1.3937585,1.4843093,-0.09311609,-0.04537467,1.0976425,1.1763974,0.0787549
40,0.6013175,0.61204845,"('stingy', 'generous')",0.45927903,0.43782866,-1.6265429,-1.7349854,-0.1886488,-0.2283694,-0.0397206
41,-0.2791205,-0.29159346,"('unforgiving', 'forgiving')",0.2980169,0.27230558,0.34384415,0.18455976,0.1209135,0.0550906,-0.0658229
42,-0.32550585,-0.19429213,"('unreliable', 'reliable')",-0.61084306,-0.54787064,-3.054611,-3.0177426,-1.33032,-1.2533018,0.0770182
43,-0.021653142,0.19451496,"('irresponsible', 'responsible')",-0.3888468,-0.28612867,0.04652173,0.06544772,-0.1213261,-0.008722,0.1126041
44,-1.4127637,-1.3270857,"('prejudiced', 'unprejudiced')",-0.23032504,-0.101869926,-1.4665624,-1.4145151,-1.0365504,-0.9478236,0.0887268
45,-1.1957525,-1.1139793,"('incompetent', 'competent')",-0.12897539,-0.12972553,-0.5772445,-0.64692783,-0.6339908,-0.6302109,0.0037799
46,-0.66402954,-0.572414,"('uncompetitive', 'competitive')",0.35407224,0.3376312,-0.47250018,-0.5746106,-0.2608192,-0.2697978,-0.0089786
47,-0.18223898,-0.009438507,"('stupid', 'smart')",0.7556854,0.8370627,5.1062756,5.2515454,1.8932406,2.0263899,0.1331493
48,0.6597153,0.53231746,"('unintelligent', 'intelligent')",0.011558037,-0.08420775,0.4726107,0.3778206,0.3812947,0.2753101,-0.1059846
49,-0.24106881,-0.19040376,"('unable', 'able')",-0.009078369,0.15978219,-0.38409,-0.20867431,-0.2114124,-0.0797653,0.1316471
50,-0.12179863,-0.031483017,"('clumsy', 'skillful')",0.47546768,0.5032474,0.13025856,0.14984544,0.1613092,0.2072033,0.0458941
51,-0.27392104,-0.42497757,"('uneducated', 'educated')",0.026897397,-0.11569229,0.7138429,0.61881185,0.1556064,0.0260473,-0.1295591
52,0.16558221,-0.03543403,"('irrational', 'rational')",0.5628513,0.38763553,-0.15344754,-0.24047402,0.191662,0.0372425,-0.1544195
53,1.3056207,1.2535812,"('uncreative', 'creative')",0.2085366,0.10839684,0.84142363,0.7315079,0.7851936,0.6978286,-0.087365
54,0.19073512,0.18137237,"('incapable', 'capable')",0.13796061,0.13764617,0.8518045,0.94401073,0.3935001,0.4210098,0.0275097
55,0.13509744,0.1439337,"('incompetent', 'clever')",-0.26015547,-0.32769442,-0.2915743,-0.33420146,-0.1388774,-0.1726541,-0.0337767
56,1.597178,1.6622274,"('impractical', 'practical')",-0.087528855,-0.07173075,-0.25990036,-0.28997022,0.4165829,0.4335088,0.0169259
57,-0.38655773,-0.41034997,"('unimaginative', 'imaginative')",-0.9927554,-1.1357175,-2.727979,-2.8907237,-1.3690974,-1.4789305,-0.1098331
58,-0.032571614,-0.067608975,"('undiscriminating', 'discriminating')",-0.2687053,-0.37667936,-0.047696337,-0.13570404,-0.1163244,-0.1933308,-0.0770064
59,0.17998396,0.17315093,"('foolish', 'wise')",0.83212095,0.847063,0.33480197,0.38180283,0.448969,0.4673389,0.0183699
60,1.0830085,1.2403692,"('inefficient', 'efficient')",0.6986094,0.80325,-0.13461591,-0.068539664,0.5490007,0.6583598,0.1093591
61,0.45453164,0.27931947,"('illogical', 'logical')",0.86009175,0.7502797,0.24557257,0.1584105,0.5200653,0.3960032,-0.1240621
62,-0.019386139,0.12609234,"('incompetent', 'brilliant')",0.686179,0.8392824,-0.18555865,-0.007165421,0.1604114,0.3194031,0.1589917
63,0.49305284,0.5907325,"('unperceptive', 'insightful')",1.3526877,1.3757796,1.066653,1.0949678,0.9707979,1.0204933,0.0496954
64,-0.41050223,-0.51105577,"('shy', 'confident')",0.31248373,0.30774727,-6.1151776,-6.179439,-2.0710654,-2.1275826,-0.0565172
65,-0.19610375,-0.24014693,"('insecure', 'secure')",-0.53784496,-0.6218197,-0.5429945,-0.552163,-0.4256477,-0.4713765,-0.0457288
66,-0.21626449,-0.2130365,"('inactive', 'active')",-0.19194396,-0.15975007,1.1461406,1.1870543,0.2459774,0.2714226,0.0254452
67,0.15779082,0.088352695,"('doubtful', 'determined')",0.8838624,0.8904079,-0.38774836,-0.3384089,0.2179683,0.2134506,-0.0045177
68,-0.90730613,-1.0877483,"('dependent', 'independent')",-0.23585732,-0.35712808,-0.43332118,-0.48291984,-0.5254949,-0.6425987,-0.1171038
69,0.24071115,0.1849393,"('lazy', 'industrious')",1.6794102,1.7715745,-0.2724059,-0.18473509,0.5492385,0.5905929,0.0413544
70,-0.6155367,-0.45760337,"('lethargic', 'energetic')",-0.40980062,-0.33512908,0.24702153,0.31988153,-0.2594386,-0.157617,0.1018216
71,1.7966528,1.8441279,"('diffident', 'self-confident')",1.3990182,1.5526534,0.5782463,0.5511257,1.2579725,1.3159691,0.0579966
72,-0.20920792,-0.09979764,"('unambitious', 'ambitious')",-1.2859305,-1.2273943,-1.3883961,-1.2506493,-0.9611781,-0.8592804,0.1018977
73,0.8976085,0.871179,"('helpless', 'self-reliant')",0.0224692,-0.007900782,-3.426869,-3.3760145,-0.835597,-0.8375788,-0.0019818
74,1.1140054,1.1808069,"('undedicated', 'dedicated')",0.48108247,0.51890725,0.22117573,0.17476085,0.6054212,0.624825,0.0194038
75,-1.5168334,-1.4961051,"('meek', 'impulsive')",-0.76959985,-0.76021385,-0.12916835,-0.060677126,-0.8052005,-0.772332,0.0328685
76,0.32396856,0.5403773,"('anxious', 'daring')",-0.56641144,-0.45863822,0.25311923,0.30882823,0.0035588,0.1301891,0.1266303
77,-0.52994055,-0.6509515,"('unmotivated', 'motivated')",0.685261,0.6899897,-1.0603133,-1.0332087,-0.3016643,-0.3313902,-0.0297259
78,0.42487895,0.5206349,"('nonresilient', 'resilient')",1.2424916,1.2686616,0.21175247,0.2882154,0.6263743,0.6925039,0.0661296
79,-0.11602929,-0.15167886,"('wavering', 'unwavering')",-0.9846623,-0.96986896,0.069443345,0.08184644,-0.3437494,-0.3465671,-0.0028177
80,-0.4681297,-0.42961857,"('dominated', 'dominating')",0.010766283,0.07060272,-1.1913127,-1.0698482,-0.5495587,-0.476288,0.0732707
81,-0.19956468,-0.21682829,"('submissive', 'aggressive')",0.33493564,0.27474397,-0.6570157,-0.6477847,-0.1738816,-0.196623,-0.0227414
82,-0.4779799,-0.5144983,"('poor', 'rich')",-0.26722902,-0.3596692,5.5940876,5.6927133,1.616293,1.6061819,-0.0101111
83,0.31904936,0.2829948,"('powerless', 'powerful')",0.20413616,0.22641462,-0.67037725,-0.7276616,-0.0490639,-0.0727507,-0.0236868
84,1.0988382,0.9642818,"('inferior', 'superior')",0.48835334,0.3847553,0.9127115,0.90475595,0.8333011,0.7512644,-0.0820367
85,1.0087696,0.96199566,"('insignificant', 'prestigious')",0.57251596,0.527225,0.90721524,0.8979108,0.8295003,0.7957105,-0.0337898
86,1.0859057,0.9195039,"('uninfluential', 'influential')",-0.5710788,-0.73745817,-0.121032864,-0.27412608,0.1312647,-0.0306934,-0.1619581
87,-0.38309625,-0.3718884,"('unsuccessful', 'successful')",0.934626,0.99743605,0.6114917,0.7010586,0.3876738,0.4422021,0.0545283
88,0.5981858,0.53626,"('low', 'eminent')",0.330427,0.23613599,0.30829218,0.2313759,0.4123017,0.3345906,-0.0777111
