,destroyer_male,destroyer_female,tuple,average_male,average_female,female-male
0,-0.14030886,-0.10076511,"('unsociable', 'sociable')",-0.1403089,-0.1007651,0.0395438
1,0.9784549,1.0296131,"('unfriendly', 'friendly')",0.9784549,1.0296131,0.0511582
2,-0.014116224,0.03917508,"('unlikable', 'likable')",-0.0141162,0.0391751,0.0532913
3,0.47362617,0.52141374,"('repellent', 'pleasant')",0.4736262,0.5214137,0.0477875
4,-7.0255585,-7.216386,"('disliked', 'liked')",-7.0255585,-7.2163858,-0.1908273
5,-0.68368185,-0.7718833,"('distant', 'outgoing')",-0.6836818,-0.7718833,-0.0882015
6,0.004992701,-0.079137065,"('distant', 'open')",0.0049927,-0.0791371,-0.0841298
7,0.99028194,1.0774951,"('insensitive', 'sensitive')",0.9902819,1.0774951,0.0872132
8,1.3892957,1.3222015,"('unaffectionate', 'affectionate')",1.3892957,1.3222015,-0.0670942
9,1.7490919,1.8133738,"('unaffectionate', 'caring')",1.7490919,1.8133738,0.0642819
10,1.0479802,1.1532243,"('unsympathetic', 'sympathetic')",1.0479802,1.1532243,0.1052441
11,1.2963792,1.4256132,"('unhelpful', 'helpful')",1.2963792,1.4256132,0.129234
12,-1.5255942,-1.4984533,"('unsupportive', 'supportive')",-1.5255942,-1.4984533,0.0271409
13,-0.50728047,-0.4156226,"('impolite', 'polite')",-0.5072805,-0.4156226,0.0916579
14,0.28318456,0.2975005,"('antisocial', 'social')",0.2831846,0.2975005,0.0143159
15,0.073245585,-0.0092336815,"('boring', 'funny')",0.0732456,-0.0092337,-0.0824793
16,-0.67369664,-0.6355122,"('unpopular', 'popular')",-0.6736966,-0.6355122,0.0381844
17,-0.21402323,-0.21979877,"('nasty', 'nice')",-0.2140232,-0.2197988,-0.0057756
18,-0.5301531,-0.58840674,"('disagreeable', 'welcoming')",-0.5301531,-0.5884067,-0.0582536
19,-0.5715604,-0.5909496,"('inhospitable', 'hospitable')",-0.5715604,-0.5909496,-0.0193892
20,1.0068783,0.9487906,"('rough', 'thoughtful')",1.0068783,0.9487906,-0.0580877
21,-0.47138354,-0.3816399,"('immoral', 'moral')",-0.4713835,-0.3816399,0.0897436
22,-0.5707652,-0.57975656,"('untrustworthy', 'trustworthy')",-0.5707652,-0.5797566,-0.0089914
23,5.856628,6.0141153,"('insincere', 'sincere')",5.8566279,6.0141153,0.1574874
