,chevron_male,chevron_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.2388544,-1.4190648,"('unsociable', 'sociable')",-0.1758835,-0.27118397,-0.707369,-0.8451244,-0.1377554
1,0.20337847,-0.13660973,"('unfriendly', 'friendly')",1.7100303,1.5151231,0.9567044,0.6892567,-0.2674477
2,0.960765,0.91354847,"('unlikable', 'likable')",0.7404083,0.7473448,0.8505867,0.8304466,-0.0201401
3,-1.3532892,-1.3377278,"('repellent', 'pleasant')",0.609832,0.6059955,-0.3717286,-0.3658662,0.0058624
4,0.962906,0.84763396,"('disliked', 'liked')",-6.720558,-6.86953,-2.8788261,-3.0109482,-0.1321221
5,0.81153166,0.6575514,"('distant', 'outgoing')",-0.27047116,-0.3931662,0.2705303,0.1321926,-0.1383377
6,0.34261543,0.15058458,"('distant', 'open')",-0.13244651,-0.31363618,0.1050845,-0.0815258,-0.1866103
7,-1.0654739,-1.1225983,"('insensitive', 'sensitive')",0.12640268,0.12971373,-0.4695356,-0.4964423,-0.0269067
8,0.39177397,0.18607506,"('unaffectionate', 'affectionate')",0.9427393,0.8321345,0.6672567,0.5091048,-0.1581519
9,0.76957065,0.52590495,"('unaffectionate', 'caring')",1.3667258,1.3169684,1.0681483,0.9214367,-0.1467116
10,-1.8226297,-1.9148186,"('unsympathetic', 'sympathetic')",-0.8667948,-0.8589152,-1.3447123,-1.3868669,-0.0421546
11,-1.4307421,-1.4434109,"('unhelpful', 'helpful')",1.0561658,1.1469527,-0.1872882,-0.1482291,0.0390591
12,-0.021618389,-0.10592988,"('unsupportive', 'supportive')",-2.0517561,-2.1012497,-1.0366873,-1.1035898,-0.0669025
13,-1.337085,-1.3960079,"('impolite', 'polite')",-1.090491,-1.0294124,-1.213788,-1.2127101,0.0010779
14,-1.0491332,-1.1296839,"('antisocial', 'social')",0.003127952,-0.022782858,-0.5230026,-0.5762333,-0.0532307
15,0.4353069,0.29324883,"('boring', 'funny')",0.08717835,0.05658456,0.2612426,0.1749167,-0.0863259
16,0.13013402,0.028151602,"('unpopular', 'popular')",0.43652523,0.28004017,0.2833296,0.1540959,-0.1292337
17,-0.12590304,-0.04311012,"('nasty', 'nice')",-0.42933682,-0.36789295,-0.2776199,-0.2055015,0.0721184
18,-0.27945912,-0.37588817,"('disagreeable', 'welcoming')",-0.69860864,-0.8342561,-0.4890339,-0.6050721,-0.1160382
19,-0.3175855,-0.4215537,"('inhospitable', 'hospitable')",-0.54041123,-0.5736473,-0.4289984,-0.4976005,-0.0686021
20,-0.75947905,-0.7387502,"('rough', 'thoughtful')",0.63149226,0.61901855,-0.0639934,-0.0598658,0.0041276
21,-1.2540777,-1.2796454,"('immoral', 'moral')",-0.87944406,-0.8045267,-1.0667609,-1.0420861,0.0246748
