,secretary_male,secretary_female,tuple,average_male,average_female,female-male
0,0.8146137,0.68580455,"('unsociable', 'sociable')",0.8146137,0.6858045,-0.1288092
1,1.2472091,1.1161342,"('unfriendly', 'friendly')",1.2472091,1.1161342,-0.1310749
2,0.4653025,0.64088047,"('unlikable', 'likable')",0.4653025,0.6408805,0.175578
3,0.08307317,0.23685488,"('repellent', 'pleasant')",0.0830732,0.2368549,0.1537817
4,-6.9221015,-7.06679,"('disliked', 'liked')",-6.9221015,-7.0667901,-0.1446886
5,-1.0495012,-1.0136983,"('distant', 'outgoing')",-1.0495012,-1.0136983,0.0358029
6,-0.6338538,-0.68014205,"('distant', 'open')",-0.6338538,-0.680142,-0.0462882
7,1.4717667,1.4003606,"('insensitive', 'sensitive')",1.4717667,1.4003606,-0.0714061
8,1.2153127,1.0796754,"('unaffectionate', 'affectionate')",1.2153127,1.0796754,-0.1356373
9,1.7475321,1.7014961,"('unaffectionate', 'caring')",1.7475321,1.7014961,-0.046036
10,1.0210552,1.0722293,"('unsympathetic', 'sympathetic')",1.0210552,1.0722293,0.0511741
11,3.1234627,3.2326512,"('unhelpful', 'helpful')",3.1234627,3.2326512,0.1091885
12,-0.96636826,-1.0982188,"('unsupportive', 'supportive')",-0.9663683,-1.0982188,-0.1318505
13,0.57910603,0.6158657,"('impolite', 'polite')",0.579106,0.6158657,0.0367597
14,0.35640973,0.3015407,"('antisocial', 'social')",0.3564097,0.3015407,-0.054869
15,0.17102563,0.087546825,"('boring', 'funny')",0.1710256,0.0875468,-0.0834788
16,-0.40499744,-0.31126752,"('unpopular', 'popular')",-0.4049974,-0.3112675,0.0937299
17,-0.050582517,0.013361463,"('nasty', 'nice')",-0.0505825,0.0133615,0.063944
18,-0.8761228,-0.93098915,"('disagreeable', 'welcoming')",-0.8761228,-0.9309891,-0.0548663
19,-0.81323045,-0.65001005,"('inhospitable', 'hospitable')",-0.8132305,-0.65001,0.1632205
20,0.6783489,0.67138237,"('rough', 'thoughtful')",0.6783489,0.6713824,-0.0069665
21,-0.023784008,0.24367945,"('immoral', 'moral')",-0.023784,0.2436794,0.2674634
22,0.07774418,0.07890476,"('untrustworthy', 'trustworthy')",0.0777442,0.0789048,0.0011606
23,7.1191993,7.175374,"('insincere', 'sincere')",7.1191993,7.175374,0.0561747
24,1.8072426,1.7654035,"('dishonest', 'honest')",1.8072426,1.7654035,-0.0418391
25,0.51255536,0.4371076,"('egoistic', 'altruistic')",0.5125554,0.4371076,-0.0754478
26,1.6554108,1.2410185,"('hardhearted', 'benevolent')",1.6554108,1.2410185,-0.4143923
27,1.1605177,0.8938292,"('hardhearted', 'softhearted')",1.1605177,0.8938292,-0.2666885
28,1.7678282,1.7080036,"('disloyal', 'loyal')",1.7678282,1.7080036,-0.0598246
29,-0.7417256,-0.96381503,"('unfair', 'fair')",-0.7417256,-0.963815,-0.2220894
