,lumberman_male,lumberman_female,tuple,average_male,average_female,female-male
0,0.5469019,0.5836883,"('unsociable', 'sociable')",0.5469019,0.5836883,0.0367864
1,0.20375428,-0.2577207,"('unfriendly', 'friendly')",0.2037543,-0.2577207,-0.461475
2,0.678703,0.690073,"('unlikable', 'likable')",0.678703,0.690073,0.01137
3,0.23025952,0.43828002,"('repellent', 'pleasant')",0.2302595,0.43828,0.2080205
4,-2.7809484,-2.957926,"('disliked', 'liked')",-2.7809484,-2.957926,-0.1769776
5,-0.8766232,-1.1257583,"('distant', 'outgoing')",-0.8766232,-1.1257583,-0.2491351
6,-1.0662533,-1.3236868,"('distant', 'open')",-1.0662533,-1.3236868,-0.2574335
7,0.51974607,0.7529517,"('insensitive', 'sensitive')",0.5197461,0.7529517,0.2332056
8,0.4391755,0.06336239,"('unaffectionate', 'affectionate')",0.4391755,0.0633624,-0.3758131
9,1.3697215,1.0562934,"('unaffectionate', 'caring')",1.3697215,1.0562934,-0.3134281
10,0.48610547,0.66137874,"('unsympathetic', 'sympathetic')",0.4861055,0.6613787,0.1752732
11,1.7032284,1.8618146,"('unhelpful', 'helpful')",1.7032284,1.8618146,0.1585862
12,-0.28294626,-0.28097528,"('unsupportive', 'supportive')",-0.2829463,-0.2809753,0.001971
13,0.44570154,0.61126024,"('impolite', 'polite')",0.4457015,0.6112602,0.1655587
14,-0.12119928,0.19413699,"('antisocial', 'social')",-0.1211993,0.194137,0.3153363
15,0.24272919,0.30259368,"('boring', 'funny')",0.2427292,0.3025937,0.0598645
16,0.15565035,-0.15902908,"('unpopular', 'popular')",0.1556503,-0.1590291,-0.3146794
17,-0.63466644,-0.5514476,"('nasty', 'nice')",-0.6346664,-0.5514476,0.0832188
18,-1.3894995,-1.4657861,"('disagreeable', 'welcoming')",-1.3894995,-1.4657861,-0.0762866
19,-0.69707066,-0.88802624,"('inhospitable', 'hospitable')",-0.6970707,-0.8880262,-0.1909555
20,-0.43906307,-0.23441815,"('rough', 'thoughtful')",-0.4390631,-0.2344182,0.2046449
21,0.27926195,0.6029653,"('immoral', 'moral')",0.2792619,0.6029653,0.3237034
22,-0.5602626,-0.41011205,"('untrustworthy', 'trustworthy')",-0.5602626,-0.4101121,0.1501505
23,3.0508335,3.0861342,"('insincere', 'sincere')",3.0508335,3.0861342,0.0353007
24,0.45622912,0.6318298,"('dishonest', 'honest')",0.4562291,0.6318298,0.1756007
25,0.6283836,0.4241022,"('egoistic', 'altruistic')",0.6283836,0.4241022,-0.2042814
26,0.67736745,0.31162423,"('hardhearted', 'benevolent')",0.6773674,0.3116242,-0.3657432
27,-0.37504777,-0.5922982,"('hardhearted', 'softhearted')",-0.3750478,-0.5922982,-0.2172504
28,0.76887983,0.67648846,"('disloyal', 'loyal')",0.7688798,0.6764885,-0.0923913
29,-0.6906907,-0.60897654,"('unfair', 'fair')",-0.6906907,-0.6089765,0.0817142
30,0.14320034,0.40292525,"('intolerant', 'tolerant')",0.1432003,0.4029253,0.259725
31,-1.7967935,-2.1341956,"('evil', 'good')",-1.7967935,-2.1341956,-0.3374021
32,1.2363694,1.0382003,"('unkind', 'kind')",1.2363694,1.0382003,-0.1981691
33,0.59984463,0.28169855,"('wrong', 'right')",0.5998446,0.2816986,-0.318146
34,1.9975361,2.229644,"('mean', 'honorable')",1.9975361,2.2296441,0.232108
35,-0.777439,-1.0659584,"('corrupt', 'incorrupt')",-0.777439,-1.0659584,-0.2885194
36,-1.0673689,-1.5127813,"('hostile', 'amicable')",-1.0673689,-1.5127813,-0.4454124
37,0.19269913,0.25429705,"('fake', 'genuine')",0.1926991,0.254297,0.0615979
38,0.6579939,0.59793746,"('untruthful', 'truthful')",0.6579939,0.5979375,-0.0600564
39,-0.52239186,-0.15439752,"('exploitative', 'cooperative')",-0.5223919,-0.1543975,0.3679944
40,-1.2442713,-1.4065766,"('stingy', 'generous')",-1.2442713,-1.4065766,-0.1623053
41,0.18860742,0.22307818,"('unforgiving', 'forgiving')",0.1886074,0.2230782,0.0344708
42,-0.6246126,-0.48836026,"('unreliable', 'reliable')",-0.6246126,-0.4883603,0.1362523
43,1.043973,1.3950998,"('irresponsible', 'responsible')",1.043973,1.3950998,0.3511268
44,-1.2734233,-1.1885362,"('prejudiced', 'unprejudiced')",-1.2734233,-1.1885362,0.0848871
45,0.79699564,0.83148146,"('incompetent', 'competent')",0.7969956,0.8314815,0.0344859
46,-0.00012776628,0.31358907,"('uncompetitive', 'competitive')",-0.0001278,0.3135891,0.3137169
47,2.4684684,2.5755343,"('stupid', 'smart')",2.4684684,2.5755343,0.1070659
48,-0.047759138,0.08472336,"('unintelligent', 'intelligent')",-0.0477591,0.0847234,0.1324825
49,-0.7783373,-0.5310552,"('unable', 'able')",-0.7783373,-0.5310552,0.2472821
50,0.5059728,0.41406772,"('clumsy', 'skillful')",0.5059728,0.4140677,-0.0919051
51,0.34722716,0.44678134,"('uneducated', 'educated')",0.3472272,0.4467813,0.0995541
52,-0.22721812,-0.6882599,"('irrational', 'rational')",-0.2272181,-0.6882599,-0.4610418
53,0.105440006,-0.012730628,"('uncreative', 'creative')",0.10544,-0.0127306,-0.1181706
54,0.33208814,0.19132078,"('incapable', 'capable')",0.3320881,0.1913208,-0.1407673
55,0.07517111,0.45272493,"('incompetent', 'clever')",0.0751711,0.4527249,0.3775538
56,1.3826433,1.7027923,"('impractical', 'practical')",1.3826433,1.7027923,0.320149
57,-1.58361,-1.4423721,"('unimaginative', 'imaginative')",-1.5836101,-1.4423721,0.141238
58,-0.11517969,-0.091218814,"('undiscriminating', 'discriminating')",-0.1151797,-0.0912188,0.0239609
59,0.23810221,0.044056796,"('foolish', 'wise')",0.2381022,0.0440568,-0.1940454
60,0.46268383,1.1305064,"('inefficient', 'efficient')",0.4626838,1.1305064,0.6678226
61,-0.38070318,-0.2005508,"('illogical', 'logical')",-0.3807032,-0.2005508,0.1801524
62,0.34212404,0.69793177,"('incompetent', 'brilliant')",0.342124,0.6979318,0.3558078
63,0.48754367,0.6656909,"('unperceptive', 'insightful')",0.4875437,0.6656909,0.1781472
64,-2.6064458,-2.2657936,"('shy', 'confident')",-2.6064458,-2.2657936,0.3406522
65,-0.100338936,0.20985234,"('insecure', 'secure')",-0.1003389,0.2098523,0.3101912
66,-0.60570836,-0.8266751,"('inactive', 'active')",-0.6057084,-0.8266751,-0.2209667
67,0.98014873,1.0067204,"('doubtful', 'determined')",0.9801487,1.0067204,0.0265717
68,-1.9584826,-1.6832412,"('dependent', 'independent')",-1.9584826,-1.6832412,0.2752414
69,-0.8366424,-0.99807006,"('lazy', 'industrious')",-0.8366424,-0.9980701,-0.1614277
70,0.24235179,0.52209204,"('lethargic', 'energetic')",0.2423518,0.522092,0.2797402
71,0.76768184,0.619033,"('diffident', 'self-confident')",0.7676818,0.619033,-0.1486488
72,0.13872206,0.09580036,"('unambitious', 'ambitious')",0.1387221,0.0958004,-0.0429217
73,-1.2629843,-1.2894439,"('helpless', 'self-reliant')",-1.2629843,-1.2894439,-0.0264596
74,0.43082014,0.55581254,"('undedicated', 'dedicated')",0.4308201,0.5558125,0.1249924
75,-0.56758237,-0.6545496,"('meek', 'impulsive')",-0.5675824,-0.6545496,-0.0869672
76,-0.2521847,0.108451515,"('anxious', 'daring')",-0.2521847,0.1084515,0.3606362
77,-0.6767866,-0.38233742,"('unmotivated', 'motivated')",-0.6767866,-0.3823374,0.2944492
78,-0.09392819,-0.119067706,"('nonresilient', 'resilient')",-0.0939282,-0.1190677,-0.0251395
79,-0.6979376,-0.9684392,"('wavering', 'unwavering')",-0.6979376,-0.9684392,-0.2705016
80,0.38573107,0.70252264,"('dominated', 'dominating')",0.3857311,0.7025226,0.3167915
81,-0.18959357,0.124087006,"('submissive', 'aggressive')",-0.1895936,0.124087,0.3136806
82,3.0097034,2.8028429,"('poor', 'rich')",3.0097034,2.8028429,-0.2068605
83,-0.40099165,-0.3736024,"('powerless', 'powerful')",-0.4009916,-0.3736024,0.0273892
84,-0.12355381,0.025637817,"('inferior', 'superior')",-0.1235538,0.0256378,0.1491916
85,-1.2831026,-1.6971323,"('insignificant', 'prestigious')",-1.2831026,-1.6971323,-0.4140297
86,0.64181155,0.47919932,"('uninfluential', 'influential')",0.6418115,0.4791993,-0.1626122
87,0.64774185,0.6770839,"('unsuccessful', 'successful')",0.6477419,0.6770839,0.029342
88,-0.66846514,-0.7065509,"('low', 'eminent')",-0.6684651,-0.7065509,-0.0380858
