,prudential_male,prudential_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.8130522,-1.8718053,"('unsociable', 'sociable')",0.20284024,0.09675603,-0.34663057,-0.4328603,-0.6522808,-0.7359699,-0.0836891
1,-0.28429413,-0.43948883,"('unfriendly', 'friendly')",1.2058212,1.0412699,1.9836386,1.710513,0.9683886,0.7707647,-0.1976239
2,1.5238204,1.5535805,"('unlikable', 'likable')",2.2571678,2.304119,0.49284604,0.50796366,1.4246114,1.4552212,0.0306098
3,-1.8424654,-1.7748055,"('repellent', 'pleasant')",-0.20850013,-0.1606716,0.10917346,0.21657194,-0.647264,-0.5729684,0.0742956
4,0.39401132,0.41864198,"('disliked', 'liked')",0.12864165,0.10145314,-6.3645854,-6.3808055,-1.9473108,-1.95357,-0.0062592
5,1.1578423,1.1131206,"('distant', 'outgoing')",0.51300657,0.46015385,0.024956219,-0.10666969,0.5652684,0.4888682,-0.0764002
6,0.7977536,0.73084784,"('distant', 'open')",-0.28544563,-0.38626403,0.5455894,0.35239375,0.3526324,0.2323259,-0.1203065
7,-0.5210836,-0.53604895,"('insensitive', 'sensitive')",0.59252036,0.63975525,1.0397365,1.0154016,0.3703911,0.373036,0.0026449
8,-0.34648016,-0.43032125,"('unaffectionate', 'affectionate')",-0.021840036,-0.0730831,0.570819,0.33424762,0.0674996,-0.0563856,-0.1238852
9,-0.000200551,-0.080220714,"('unaffectionate', 'caring')",1.3440429,1.2915406,1.2894099,1.149665,0.8777507,0.7869949,-0.0907558
10,-1.6783892,-1.6625966,"('unsympathetic', 'sympathetic')",-0.721267,-0.65696007,-0.019723916,0.010708871,-0.8064601,-0.769616,0.0368441
11,-0.70059764,-0.66202235,"('unhelpful', 'helpful')",0.43325666,0.4645647,2.0400772,2.1227884,0.5909121,0.6417769,0.0508648
12,0.12447262,0.1567755,"('unsupportive', 'supportive')",1.4106882,1.4710863,-1.6264657,-1.65158,-0.030435,-0.0079061,0.0225289
13,-0.37385166,-0.4039524,"('impolite', 'polite')",0.55848235,0.5644367,0.079545386,0.1551933,0.0880587,0.1052259,0.0171672
14,-1.0581325,-1.0304391,"('antisocial', 'social')",1.2140027,1.2845837,-0.5920253,-0.51748407,-0.145385,-0.0877798,0.0576052
15,0.5700525,0.4808665,"('boring', 'funny')",0.09310944,0.063413896,0.4349429,0.34378153,0.3660349,0.2960206,-0.0700143
16,-0.15105644,-0.111585796,"('unpopular', 'popular')",-0.06948818,-0.057664324,0.43024522,0.41117164,0.0699002,0.0806405,0.0107403
17,0.73234296,0.7742411,"('nasty', 'nice')",-0.06294087,-0.00017825887,-0.41512433,-0.3661949,0.0847592,0.135956,0.0511968
18,-0.23862848,-0.27536553,"('disagreeable', 'welcoming')",-0.40969813,-0.42563152,-0.3376123,-0.44039732,-0.3286463,-0.3804648,-0.0518185
19,-0.1267192,-0.15819535,"('inhospitable', 'hospitable')",-0.19620296,-0.2603221,-0.081821606,-0.14066556,-0.1349146,-0.1863943,-0.0514797
20,-0.22665694,-0.22273548,"('rough', 'thoughtful')",-0.04152356,-0.0021765884,0.79151785,0.8044181,0.1744458,0.1931687,0.0187229
21,-0.56546754,-0.56101143,"('immoral', 'moral')",0.40222898,0.43048617,-0.6119142,-0.44764745,-0.2583843,-0.1927242,0.0656601
22,-0.5886785,-0.56904364,"('untrustworthy', 'trustworthy')",-0.56856596,-0.60750836,-1.0086645,-0.9789238,-0.7219696,-0.718492,0.0034776
23,-0.8453707,-0.9162959,"('insincere', 'sincere')",0.759083,0.7456489,6.0326,5.955747,1.982104,1.9283667,-0.0537373
24,-0.8498401,-0.91803914,"('dishonest', 'honest')",-0.08666274,-0.09993854,0.819603,0.7381551,-0.0389666,-0.0932742,-0.0543076
25,0.28757635,0.26287737,"('egoistic', 'altruistic')",-0.06559059,-0.08653467,1.3856723,1.2548891,0.535886,0.4770773,-0.0588087
26,0.7290494,0.6289704,"('hardhearted', 'benevolent')",1.0878317,1.109295,1.587777,1.4367517,1.1348861,1.058339,-0.0765471
27,0.45121315,0.42459005,"('hardhearted', 'softhearted')",-0.4750664,-0.5182704,1.6115726,1.4540493,0.5292398,0.4534563,-0.0757835
28,-1.1547292,-1.2426709,"('disloyal', 'loyal')",-0.0727373,-0.15199728,0.6384187,0.56951064,-0.1963493,-0.2750525,-0.0787032
29,-0.07236804,-0.06792571,"('unfair', 'fair')",-0.4053808,-0.4304996,-0.6899989,-0.8648786,-0.3892492,-0.4544346,-0.0651854
30,0.044325024,-0.0038679093,"('intolerant', 'tolerant')",0.59968764,0.5574836,1.3070564,1.2277478,0.6503564,0.5937878,-0.0565686
31,-0.03192932,-0.04658354,"('evil', 'good')",-0.7577427,-0.82995117,-1.1711236,-1.3541098,-0.6535985,-0.7435482,-0.0899497
32,-0.27722794,-0.29587948,"('unkind', 'kind')",0.4632893,0.47864777,0.95325863,0.84166074,0.3797733,0.3414764,-0.0382969
33,1.6152332,1.5099763,"('wrong', 'right')",1.1492934,1.0968113,-0.48192698,-0.581035,0.7608666,0.6752508,-0.0856158
34,1.0708905,1.1148915,"('mean', 'honorable')",0.4425631,0.44693467,6.0672965,6.083731,2.5269167,2.5485191,0.0216024
35,1.4008995,1.3743773,"('corrupt', 'incorrupt')",-0.75272405,-0.77662736,-0.23810881,-0.42042124,0.1366889,0.0591095,-0.0775794
36,1.2128676,1.0962961,"('hostile', 'amicable')",-0.08906898,-0.25305277,0.03397315,-0.21990906,0.3859239,0.2077781,-0.1781458
37,-0.46719858,-0.4177269,"('fake', 'genuine')",-0.85464406,-0.80108094,0.32206205,0.30348206,-0.3332602,-0.3051086,0.0281516
38,0.079906784,0.050768763,"('untruthful', 'truthful')",0.89717793,0.85573786,0.23311232,0.2520526,0.403399,0.3861864,-0.0172126
39,-0.5807696,-0.5897676,"('exploitative', 'cooperative')",0.8511914,0.9126423,0.09388727,0.061851345,0.1214364,0.128242,0.0068056
40,0.3250687,0.3139126,"('stingy', 'generous')",1.1740253,1.1878443,-1.4834692,-1.584339,0.0052083,-0.0275274,-0.0327357
41,-0.40772223,-0.494375,"('unforgiving', 'forgiving')",0.888557,0.8270034,-0.073690474,-0.1889391,0.1357148,0.0478964,-0.0878184
42,1.9324884,2.0094533,"('unreliable', 'reliable')",1.3007984,1.3336099,-2.3979206,-2.304066,0.2784554,0.3463325,0.0678771
43,-0.39845127,-0.39881843,"('irresponsible', 'responsible')",0.7298391,0.78113484,0.74030083,0.7089693,0.3572296,0.3637619,0.0065323
44,1.323035,1.3897398,"('prejudiced', 'unprejudiced')",-0.36598602,-0.28361487,-1.6071498,-1.5990269,-0.2167003,-0.1643007,0.0523996
