,amgen_male,amgen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3626417,-1.4494131,"('unsociable', 'sociable')",-0.39926732,-0.48468983,-0.8809545,-0.9670514,-0.0860969
1,-0.5203581,-0.67111325,"('unfriendly', 'friendly')",1.8917869,1.730867,0.6857144,0.5298769,-0.1558375
2,0.8957249,0.9186684,"('unlikable', 'likable')",0.62193996,0.7023182,0.7588325,0.8104933,0.0516608
3,-0.4871778,-0.39236143,"('repellent', 'pleasant')",0.066236466,0.10047659,-0.2104707,-0.1459424,0.0645283
4,0.14876345,0.006020127,"('disliked', 'liked')",-6.108772,-6.2460694,-2.9800041,-3.1200247,-0.1400206
5,-0.14069596,-0.21906729,"('distant', 'outgoing')",-0.20058388,-0.3040912,-0.1706399,-0.2615792,-0.0909393
6,-0.15801713,-0.23301053,"('distant', 'open')",0.39746764,0.26782465,0.1197253,0.0174071,-0.1023182
7,-0.8241827,-0.80024356,"('insensitive', 'sensitive')",0.33946648,0.35314012,-0.2423581,-0.2235517,0.0188064
8,0.024664408,-0.056138292,"('unaffectionate', 'affectionate')",0.9423997,0.8169389,0.483532,0.3804003,-0.1031317
9,-0.3797879,-0.51377636,"('unaffectionate', 'caring')",0.9368999,0.84391093,0.278556,0.1650673,-0.1134887
10,-1.72265,-1.6962988,"('unsympathetic', 'sympathetic')",-0.61602575,-0.61803085,-1.1693379,-1.1571648,0.0121731
11,-0.78489566,-0.7509011,"('unhelpful', 'helpful')",1.2266177,1.303055,0.220861,0.276077,0.055216
12,-0.73551345,-0.6686224,"('unsupportive', 'supportive')",-1.9629642,-1.9672543,-1.3492389,-1.3179383,0.0313006
13,-1.0495979,-0.98439646,"('impolite', 'polite')",-0.7827293,-0.6986966,-0.9161636,-0.8415465,0.0746171
14,-0.7442358,-0.68933934,"('antisocial', 'social')",-0.38172716,-0.38873866,-0.5629815,-0.539039,0.0239425
15,0.4189944,0.32239565,"('boring', 'funny')",0.6808571,0.6435508,0.5499257,0.4829732,-0.0669525
16,-0.09040672,-0.09236045,"('unpopular', 'popular')",0.48088333,0.5056083,0.1952383,0.2066239,0.0113856
17,-0.73839605,-0.6177857,"('nasty', 'nice')",-0.32812995,-0.28090087,-0.533263,-0.4493433,0.0839197
18,-0.1929404,-0.21538183,"('disagreeable', 'welcoming')",-0.25493866,-0.31624565,-0.2239395,-0.2658137,-0.0418742
19,-0.5347151,-0.55724716,"('inhospitable', 'hospitable')",0.04811749,0.07211893,-0.2432988,-0.2425641,0.0007347
20,0.3396119,0.379634,"('rough', 'thoughtful')",1.4853847,1.4346552,0.9124983,0.9071446,-0.0053537
21,-0.72457933,-0.730271,"('immoral', 'moral')",-0.46411964,-0.40680388,-0.5943495,-0.5685374,0.0258121
22,-0.9806123,-0.96547985,"('untrustworthy', 'trustworthy')",-1.0701026,-1.1107235,-1.0253575,-1.0381017,-0.0127442
23,-1.0067407,-1.0467926,"('insincere', 'sincere')",5.23241,5.1701355,2.1128347,2.0616715,-0.0511632
24,-0.30757824,-0.33558118,"('dishonest', 'honest')",0.53208095,0.486455,0.1122514,0.0754369,-0.0368145
25,0.34045473,0.3052147,"('egoistic', 'altruistic')",1.7197586,1.6709365,1.0301067,0.9880756,-0.0420311
26,0.36389124,0.37747276,"('hardhearted', 'benevolent')",1.906293,1.881681,1.1350921,1.1295769,-0.0055152
27,-0.43964922,-0.41330945,"('hardhearted', 'softhearted')",1.4333645,1.3193132,0.4968576,0.4530019,-0.0438557
28,0.107236415,-0.042719968,"('disloyal', 'loyal')",0.9355601,0.8182172,0.5213982,0.3877486,-0.1336496
29,-0.54088795,-0.6025855,"('unfair', 'fair')",-0.5189223,-0.68852526,-0.5299051,-0.6455554,-0.1156503
30,0.10946168,0.075696245,"('intolerant', 'tolerant')",1.317862,1.3015813,0.7136618,0.6886387,-0.0250231
31,-0.38093314,-0.31188336,"('evil', 'good')",-0.5078325,-0.6372774,-0.4443828,-0.4745804,-0.0301976
32,-0.6472856,-0.66055393,"('unkind', 'kind')",0.5156735,0.3999664,-0.065806,-0.1302938,-0.0644878
33,0.4717798,0.34477663,"('wrong', 'right')",-0.48751184,-0.54599696,-0.007866,-0.1006102,-0.0927442
34,-0.5046717,-0.33567584,"('mean', 'honorable')",5.753079,5.8907943,2.6242037,2.7775593,0.1533556
35,0.64939326,0.5357701,"('corrupt', 'incorrupt')",0.30678895,0.14615294,0.4780911,0.3409615,-0.1371296
36,-0.09128115,-0.22893761,"('hostile', 'amicable')",0.5284288,0.31070355,0.2185738,0.040883,-0.1776908
37,0.5084647,0.48207587,"('fake', 'genuine')",0.40501648,0.40687692,0.4567406,0.4444764,-0.0122642
38,-0.4621045,-0.4979348,"('untruthful', 'truthful')",-0.35832396,-0.34703907,-0.4102142,-0.4224869,-0.0122727
39,0.6675308,0.69484574,"('exploitative', 'cooperative')",0.23832187,0.25263458,0.4529263,0.4737402,0.0208139
40,0.14431198,0.07584314,"('stingy', 'generous')",-1.3419658,-1.493813,-0.5988269,-0.708985,-0.1101581
41,-0.14663842,-0.08417064,"('unforgiving', 'forgiving')",0.23012637,0.114552654,0.041744,0.015191,-0.026553
42,-0.4568857,-0.35531288,"('unreliable', 'reliable')",-3.3014312,-3.246876,-1.8791585,-1.8010944,0.0780641
43,-0.61627597,-0.52076924,"('irresponsible', 'responsible')",0.36713222,0.3814869,-0.1245719,-0.0696412,0.0549307
44,-0.11914362,-0.08430538,"('prejudiced', 'unprejudiced')",-1.3919777,-1.371477,-0.7555606,-0.7278912,0.0276694
45,-1.3263445,-1.274012,"('incompetent', 'competent')",-0.29737008,-0.34805402,-0.8118573,-0.811033,0.0008243
46,-1.0619888,-1.0428464,"('uncompetitive', 'competitive')",-0.78273803,-0.7555977,-0.9223634,-0.8992221,0.0231413
47,-0.22912827,-0.033794567,"('stupid', 'smart')",5.2110395,5.332119,2.4909556,2.6491623,0.1582067
48,0.2008786,0.22210786,"('unintelligent', 'intelligent')",0.6405808,0.69933707,0.4207297,0.4607224,0.0399927
49,-0.211729,-0.05985693,"('unable', 'able')",-0.263342,-0.1773087,-0.2375355,-0.1185828,0.1189527
50,0.09533423,0.06994903,"('clumsy', 'skillful')",0.03299313,-0.006509207,0.0641637,0.0317199,-0.0324438
51,-1.0947305,-1.2348262,"('uneducated', 'educated')",0.5033885,0.47667632,-0.295671,-0.3790749,-0.0834039
52,0.6569846,0.37706655,"('irrational', 'rational')",0.6836995,0.48756287,0.6703421,0.4323147,-0.2380274
53,-1.0071136,-1.0662638,"('uncreative', 'creative')",0.6853203,0.6164288,-0.1608966,-0.2249175,-0.0640209
54,-0.35061538,-0.45554268,"('incapable', 'capable')",1.0495304,1.0841919,0.3494575,0.3143246,-0.0351329
55,-0.96198076,-0.8649451,"('incompetent', 'clever')",-0.011421517,0.01953404,-0.4867011,-0.4227055,0.0639956
56,-0.059908643,-0.049544297,"('impractical', 'practical')",-0.17520784,-0.16555332,-0.1175582,-0.1075488,0.0100094
57,-1.2707165,-1.302902,"('unimaginative', 'imaginative')",-2.4262433,-2.4669158,-1.84848,-1.8849089,-0.0364289
58,-0.14172906,-0.24011245,"('undiscriminating', 'discriminating')",0.21338195,0.13508803,0.0358264,-0.0525122,-0.0883386
59,0.64931417,0.59252876,"('foolish', 'wise')",0.41097182,0.36019507,0.530143,0.4763619,-0.0537811
60,-0.68781716,-0.54903996,"('inefficient', 'efficient')",-0.4492061,-0.26866856,-0.5685116,-0.4088542,0.1596574
61,-0.20273487,-0.33817023,"('illogical', 'logical')",0.35248664,0.228252,0.0748759,-0.0549591,-0.129835
62,-0.35262987,-0.28185374,"('incompetent', 'brilliant')",-0.099280946,0.04416411,-0.2259554,-0.1188448,0.1071106
63,-0.6833036,-0.59262604,"('unperceptive', 'insightful')",0.5946466,0.68383396,-0.0443285,0.045604,0.0899325
64,-0.34910113,-0.41882682,"('shy', 'confident')",-6.826252,-6.8090196,-3.5876765,-3.6139231,-0.0262466
65,-1.12046,-1.117552,"('insecure', 'secure')",-0.77314943,-0.7185866,-0.9468048,-0.9180694,0.0287354
66,-0.60004914,-0.63891953,"('inactive', 'active')",0.83506155,0.818531,0.1175062,0.0898057,-0.0277005
67,0.076407164,0.10730389,"('doubtful', 'determined')",-0.44083503,-0.35958633,-0.1822139,-0.1261412,0.0560727
68,-0.6526531,-0.6980081,"('dependent', 'independent')",-0.4778998,-0.51191247,-0.5652764,-0.6049603,-0.0396839
69,0.8545673,0.836244,"('lazy', 'industrious')",-0.50150067,-0.51753944,0.1765333,0.1593523,-0.017181
70,-0.9729227,-0.8752181,"('lethargic', 'energetic')",0.3261729,0.40440837,-0.3233749,-0.2354049,0.08797
71,-0.20749767,-0.21311529,"('diffident', 'self-confident')",0.43086052,0.4126197,0.1116814,0.0997522,-0.0119292
72,-0.456731,-0.5073316,"('unambitious', 'ambitious')",-0.8833698,-0.8924388,-0.6700504,-0.6998852,-0.0298348
73,1.1996851,1.0667254,"('helpless', 'self-reliant')",-2.7793536,-2.7882168,-0.7898343,-0.8607457,-0.0709114
74,-0.29797292,-0.31160417,"('undedicated', 'dedicated')",0.090590805,-0.0061696162,-0.1036911,-0.1588869,-0.0551958
75,0.2826834,0.27668622,"('meek', 'impulsive')",-0.23223494,-0.17997038,0.0252242,0.0483579,0.0231337
76,-0.7921144,-0.68298846,"('anxious', 'daring')",-0.089261025,0.0438636,-0.4406877,-0.3195624,0.1211253
77,-0.76512164,-0.8098184,"('unmotivated', 'motivated')",-1.2101516,-1.086829,-0.9876366,-0.9483237,0.0393129
78,-0.97464275,-0.86767334,"('nonresilient', 'resilient')",0.07360093,0.12697433,-0.4505209,-0.3703495,0.0801714
79,-0.68953866,-0.7537451,"('wavering', 'unwavering')",-0.10367169,-0.13154653,-0.3966052,-0.4426458,-0.0460406
80,-0.19696239,-0.10237343,"('dominated', 'dominating')",-1.3146191,-1.2010175,-0.7557907,-0.6516955,0.1040952
81,-0.23908181,-0.17329007,"('submissive', 'aggressive')",-0.76680654,-0.6183423,-0.5029442,-0.3958162,0.107128
82,-0.4998948,-0.49437422,"('poor', 'rich')",5.810048,5.849341,2.6550767,2.6774833,0.0224066
83,0.008630693,-0.03229031,"('powerless', 'powerful')",-0.87304735,-0.88468367,-0.4322083,-0.458487,-0.0262787
84,0.8174245,0.6868792,"('inferior', 'superior')",1.066128,0.9991031,0.9417763,0.8429912,-0.0987851
85,1.0401223,0.9590124,"('insignificant', 'prestigious')",1.258618,1.2058324,1.1493702,1.0824224,-0.0669478
86,-0.85642,-1.0323309,"('uninfluential', 'influential')",-0.13719356,-0.2777902,-0.4968068,-0.6550605,-0.1582537
87,-0.30185106,-0.3767352,"('unsuccessful', 'successful')",0.67503065,0.74010736,0.1865898,0.1816861,-0.0049037
88,0.13156557,-0.0016382122,"('low', 'eminent')",0.26608646,0.29240623,0.198826,0.145384,-0.053442
