,cvs_male,cvs_female,tuple,health_male,health_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7775782,-1.0361549,"('unsociable', 'sociable')",0.38258168,0.3408798,-0.32657236,-0.61040044,-0.2405229,-0.4352252,-0.1947023
1,0.005231195,0.21632853,"('unfriendly', 'friendly')",0.89567965,0.9460434,1.122395,1.1069163,0.6744353,0.7564294,0.0819941
2,1.5052202,1.5128459,"('unlikable', 'likable')",1.1939118,1.194586,1.0297648,1.0688016,1.2429655,1.2587445,0.015779
3,-1.0717764,-1.1492975,"('repellent', 'pleasant')",-1.0807804,-0.85728866,0.81261957,0.7552702,-0.4466458,-0.4171053,0.0295405
4,0.29015398,0.5180609,"('disliked', 'liked')",0.70744175,0.79916584,-6.5770416,-6.4641013,-1.8598153,-1.7156248,0.1441905
5,0.56878763,0.9327613,"('distant', 'outgoing')",0.92156297,1.1143405,-0.7840979,-0.5365771,0.2354176,0.5035083,0.2680907
6,0.40639755,0.8330697,"('distant', 'open')",0.7930355,1.0035317,-0.69420946,-0.4281206,0.1684079,0.4694936,0.3010857
7,-0.4236111,-0.5156372,"('insensitive', 'sensitive')",-0.14332043,0.015496053,0.27315903,0.21033707,-0.0979242,-0.0966014,0.0013228
8,-0.46487466,-0.33539551,"('unaffectionate', 'affectionate')",0.13821892,0.06275681,0.42382476,0.49494395,0.0323897,0.0741017,0.041712
9,0.15035355,0.295281,"('unaffectionate', 'caring')",1.3620051,1.4080234,1.055343,1.1352472,0.8559006,0.9461838,0.0902832
10,-1.2456937,-1.5306602,"('unsympathetic', 'sympathetic')",-0.42694232,-0.26454538,-0.25797427,-0.42711893,-0.6435368,-0.7407749,-0.0972381
11,0.36032057,0.15972534,"('unhelpful', 'helpful')",0.12580588,0.21013412,2.08495,2.0437465,0.8570255,0.8045353,-0.0524902
12,1.4606018,1.5939038,"('unsupportive', 'supportive')",2.3852758,2.6669962,-2.0115547,-1.9404644,0.611441,0.7734785,0.1620375
13,0.14176461,-0.20586914,"('impolite', 'polite')",0.359669,0.2961095,-0.6883821,-0.88764644,-0.0623162,-0.265802,-0.2034858
14,-1.3304867,-1.5305654,"('antisocial', 'social')",0.14302106,0.21089295,-0.27378827,-0.55886066,-0.4870846,-0.6261777,-0.1390931
15,0.09016486,0.069431625,"('boring', 'funny')",0.4646366,0.3566878,-0.26050574,-0.17308539,0.0980986,0.0843447,-0.0137539
16,-0.033571266,0.12287685,"('unpopular', 'popular')",0.1427483,0.23146558,0.28280127,0.203539,0.1306594,0.1859605,0.0553011
17,-0.08900536,-0.0056958497,"('nasty', 'nice')",-0.10976468,0.14851633,-0.60266864,-0.4836436,-0.2671462,-0.1136077,0.1535385
18,0.07347918,0.2070906,"('disagreeable', 'welcoming')",-0.66484797,-0.5748734,-0.57413673,-0.48621538,-0.3885018,-0.2846661,0.1038357
19,1.1531143,1.3940924,"('inhospitable', 'hospitable')",0.3148108,0.35026893,-0.29908025,-0.09708658,0.3896149,0.5490916,0.1594767
20,0.1684727,0.15676263,"('rough', 'thoughtful')",-0.33925828,-0.27439463,0.88464946,0.8547895,0.2379546,0.2457192,0.0077646
21,0.40536585,0.13195306,"('immoral', 'moral')",0.97603166,1.0402044,-0.22091222,-0.36681497,0.3868284,0.2684475,-0.1183809
22,0.050911892,-0.050175693,"('untrustworthy', 'trustworthy')",-0.18794818,-0.24394858,-0.9714171,-1.0266794,-0.3694845,-0.4402679,-0.0707834
23,0.04853634,-0.1761495,"('insincere', 'sincere')",0.11742766,0.2161864,5.8620167,5.5791097,2.0093269,1.8730488,-0.1362781
24,0.07653059,-0.059143476,"('dishonest', 'honest')",0.5550775,0.5691331,0.9056397,0.8452969,0.5124159,0.4517622,-0.0606537
25,-0.45762372,-0.33906078,"('egoistic', 'altruistic')",0.007996805,0.036575712,1.0331672,1.0320265,0.1945134,0.2431805,0.0486671
26,0.32544354,0.38934645,"('hardhearted', 'benevolent')",1.4262742,1.375698,1.6556464,1.5177636,1.135788,1.0942694,-0.0415186
27,0.32079145,0.5334728,"('hardhearted', 'softhearted')",0.7845763,0.9117555,1.1905793,1.2732928,0.7653157,0.9061737,0.140858
28,-0.6955169,-0.8395283,"('disloyal', 'loyal')",0.14126378,0.10760212,1.0441074,0.85388654,0.1632848,0.0406534,-0.1226314
29,0.09598976,0.1774995,"('unfair', 'fair')",-0.07633945,0.094858706,-0.24588016,-0.34487122,-0.0754099,-0.024171,0.0512389
30,-0.10608804,-0.2895004,"('intolerant', 'tolerant')",0.37064204,0.43796355,0.77145046,0.66431844,0.3453348,0.2709272,-0.0744076
31,0.4320265,0.7838591,"('evil', 'good')",-0.4210439,-0.32857424,-1.1943579,-1.0246164,-0.3944584,-0.1897772,0.2046812
32,1.1023656,0.9257425,"('unkind', 'kind')",1.9287058,1.8952935,1.4887825,1.1884123,1.506618,1.3364827,-0.1701353
33,1.6612431,1.7912904,"('wrong', 'right')",0.87656844,0.84312046,-1.037564,-0.96586996,0.5000825,0.5561803,0.0560978
34,0.30507687,0.37809503,"('mean', 'honorable')",0.6652652,0.842598,5.638447,5.788454,2.2029297,2.3363824,0.1334527
35,0.49251133,0.75257534,"('corrupt', 'incorrupt')",-0.7611058,-0.76291275,-0.5252479,-0.36949527,-0.2646141,-0.1266109,0.1380032
36,0.25408596,0.5590874,"('hostile', 'amicable')",-0.5098408,-0.4505795,-0.4025131,-0.33579484,-0.2194226,-0.0757623,0.1436603
37,0.17161638,0.10847308,"('fake', 'genuine')",0.039315,0.037667006,0.23585033,0.27734917,0.1489272,0.1411631,-0.0077641
38,0.26607114,0.323671,"('untruthful', 'truthful')",0.8473047,0.9741183,0.056788232,0.21080829,0.3900547,0.5028659,0.1128112
39,1.3506337,1.183618,"('exploitative', 'cooperative')",0.49809116,0.5425668,0.18055364,0.17823033,0.6764262,0.634805,-0.0416212
40,0.24650149,0.34540603,"('stingy', 'generous')",0.16604382,0.33393842,-2.2292044,-2.2100203,-0.605553,-0.5102253,0.0953277
41,0.58235884,0.675931,"('unforgiving', 'forgiving')",0.27059883,0.41769955,0.020948626,0.030169334,0.2913021,0.3746,0.0832979
42,0.9327163,1.013655,"('unreliable', 'reliable')",1.117869,1.3409381,-2.7086985,-2.5677998,-0.2193711,-0.0710689,0.1483022
43,-0.08801702,-0.19119965,"('irresponsible', 'responsible')",1.1343366,1.3031862,0.5104084,0.42974043,0.5189093,0.513909,-0.0050003
44,-0.21071813,-0.20747359,"('prejudiced', 'unprejudiced')",-0.5019946,-0.42088622,-1.2383314,-1.2097659,-0.6503481,-0.6127086,0.0376395
45,-0.71680105,-0.70689756,"('incompetent', 'competent')",-0.1633827,0.12748682,-0.03431345,-0.12321444,-0.3048324,-0.2342084,0.070624
