,keycorp_male,keycorp_female,tuple,average_male,average_female,female-male
38,0.14571214,0.17179602,"('untruthful', 'truthful')",0.1457121,0.171796,0.0260839
39,0.43787846,0.578892,"('exploitative', 'cooperative')",0.4378785,0.578892,0.1410135
40,-0.75480855,-0.9155307,"('stingy', 'generous')",-0.7548085,-0.9155307,-0.1607222
41,0.30700916,0.21751511,"('unforgiving', 'forgiving')",0.3070092,0.2175151,-0.0894941
42,-1.2716147,-1.2142836,"('unreliable', 'reliable')",-1.2716147,-1.2142836,0.0573311
43,0.45073593,0.47498608,"('irresponsible', 'responsible')",0.4507359,0.4749861,0.0242502
44,-0.38656008,-0.36842743,"('prejudiced', 'unprejudiced')",-0.3865601,-0.3684274,0.0181327
45,-0.022183992,-0.08231279,"('incompetent', 'competent')",-0.022184,-0.0823128,-0.0601288
46,-0.24785975,-0.17411247,"('uncompetitive', 'competitive')",-0.2478597,-0.1741125,0.0737472
47,2.8252194,2.9586716,"('stupid', 'smart')",2.8252194,2.9586716,0.1334522
48,-0.14006156,-0.042864207,"('unintelligent', 'intelligent')",-0.1400616,-0.0428642,0.0971974
49,-0.6285284,-0.44787705,"('unable', 'able')",-0.6285284,-0.447877,0.1806514
50,-0.018386692,0.028535735,"('clumsy', 'skillful')",-0.0183867,0.0285357,0.0469224
51,-0.77947825,-0.70289403,"('uneducated', 'educated')",-0.7794783,-0.702894,0.0765843
52,-0.41051358,-0.5190496,"('irrational', 'rational')",-0.4105136,-0.5190496,-0.108536
53,0.18012993,0.06578445,"('uncreative', 'creative')",0.1801299,0.0657844,-0.1143455
54,0.46434918,0.37539884,"('incapable', 'capable')",0.4643492,0.3753988,-0.0889504
55,0.38392746,0.6053657,"('incompetent', 'clever')",0.3839275,0.6053657,0.2214382
56,0.16609406,0.25746143,"('impractical', 'practical')",0.1660941,0.2574614,0.0913673
57,-0.9584779,-1.1189116,"('unimaginative', 'imaginative')",-0.9584779,-1.1189116,-0.1604337
58,0.4213789,0.36449182,"('undiscriminating', 'discriminating')",0.4213789,0.3644918,-0.0568871
59,0.43031824,0.3813765,"('foolish', 'wise')",0.4303182,0.3813765,-0.0489417
60,0.41085452,0.8000679,"('inefficient', 'efficient')",0.4108545,0.8000679,0.3892134
61,-0.03168796,-0.021240491,"('illogical', 'logical')",-0.031688,-0.0212405,0.0104475
62,1.0083857,1.1778517,"('incompetent', 'brilliant')",1.0083857,1.1778517,0.169466
63,0.057203833,0.10559506,"('unperceptive', 'insightful')",0.0572038,0.1055951,0.0483913
64,-3.2641172,-3.2654188,"('shy', 'confident')",-3.2641172,-3.2654188,-0.0013016
65,0.19567361,0.44944274,"('insecure', 'secure')",0.1956736,0.4494427,0.2537691
66,0.045820337,-0.15988412,"('inactive', 'active')",0.0458203,-0.1598841,-0.2057044
67,-0.008295992,0.071658656,"('doubtful', 'determined')",-0.008296,0.0716587,0.0799547
68,-1.2286732,-1.0247953,"('dependent', 'independent')",-1.2286732,-1.0247953,0.2038779
69,-0.47059026,-0.5452888,"('lazy', 'industrious')",-0.4705903,-0.5452888,-0.0746985
70,0.7432532,0.69681835,"('lethargic', 'energetic')",0.7432532,0.6968184,-0.0464348
71,0.7756442,0.616015,"('diffident', 'self-confident')",0.7756442,0.616015,-0.1596292
72,-0.051867988,-0.00966027,"('unambitious', 'ambitious')",-0.051868,-0.0096603,0.0422077
73,-1.1857156,-1.2392389,"('helpless', 'self-reliant')",-1.1857156,-1.2392389,-0.0535233
74,0.014135964,0.031092366,"('undedicated', 'dedicated')",0.014136,0.0310924,0.0169564
75,0.05011764,-0.09252261,"('meek', 'impulsive')",0.0501176,-0.0925226,-0.1426402
76,0.25011763,0.3860917,"('anxious', 'daring')",0.2501176,0.3860917,0.1359741
77,-0.43380094,-0.29114404,"('unmotivated', 'motivated')",-0.4338009,-0.291144,0.1426569
78,-0.3906347,-0.311527,"('nonresilient', 'resilient')",-0.3906347,-0.311527,0.0791077
79,-0.4425924,-0.6087726,"('wavering', 'unwavering')",-0.4425924,-0.6087726,-0.1661802
80,0.033743717,-0.01695463,"('dominated', 'dominating')",0.0337437,-0.0169546,-0.0506983
81,-0.03786455,0.13207477,"('submissive', 'aggressive')",-0.0378646,0.1320748,0.1699394
82,2.5510266,2.6884274,"('poor', 'rich')",2.5510266,2.6884274,0.1374008
83,0.13515177,0.075012,"('powerless', 'powerful')",0.1351518,0.075012,-0.0601398
84,0.26135314,0.28092533,"('inferior', 'superior')",0.2613531,0.2809253,0.0195722
85,-0.25564116,-0.37545097,"('insignificant', 'prestigious')",-0.2556412,-0.375451,-0.1198098
86,-0.08645725,-0.23074624,"('uninfluential', 'influential')",-0.0864573,-0.2307462,-0.1442889
87,0.47264302,0.34779534,"('unsuccessful', 'successful')",0.472643,0.3477953,-0.1248477
88,-0.07794529,-0.08701898,"('low', 'eminent')",-0.0779453,-0.087019,-0.0090737
