,nxp_male,nxp_female,tuple,semiconductors_male,semiconductors_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
0,-0.58803266,-0.78148013,"('unsociable', 'sociable')",0.004609041,-0.10132123,0.44938046,0.30256784,0.3758257,0.2920399,0.0604456,-0.0720484,-0.132494
1,-2.1325626,-2.3056202,"('unfriendly', 'friendly')",-0.11793086,-0.42550567,-1.2452211,-1.2536663,0.15512215,-0.049028367,-0.8351482,-1.0084552,-0.173307
2,0.9092625,0.9136417,"('unlikable', 'likable')",1.1293049,1.1435329,1.2443876,1.3163135,0.5585044,0.59209085,0.9603648,0.9913948,0.03103
3,0.3407647,0.32321832,"('repellent', 'pleasant')",-0.41285425,-0.34446302,1.2642711,1.339472,0.51748556,0.67539674,0.4274168,0.498406,0.0709892
4,0.050862342,0.045493342,"('disliked', 'liked')",0.024909485,0.016180165,0.8371004,0.90672076,-5.016096,-5.0839734,-1.025806,-1.0288948,-0.0030888
5,-0.94542587,-0.85804856,"('distant', 'outgoing')",-0.8257836,-0.7880211,-0.581227,-0.38450122,-1.0575125,-1.0210106,-0.8524873,-0.7628954,0.0895919
6,-1.3204553,-1.2011207,"('distant', 'open')",-1.0503488,-1.0763526,-0.4290983,-0.18758938,-0.3896255,-0.43505552,-0.797382,-0.7250296,0.0723524
7,-0.65371746,-0.76447964,"('insensitive', 'sensitive')",-0.23496878,-0.2530433,-0.9310982,-0.98435974,0.2442126,0.19925514,-0.3938929,-0.4506569,-0.056764
8,-1.7423768,-1.8272411,"('unaffectionate', 'affectionate')",-0.22833298,-0.38133454,-1.1475158,-1.1211784,-0.64318776,-0.86173594,-0.9403533,-1.0478725,-0.1075192
9,-1.6253088,-1.7580389,"('unaffectionate', 'caring')",-0.10044539,-0.28438097,-0.522083,-0.5342518,0.6622289,0.5156286,-0.3964021,-0.5152608,-0.1188587
10,-1.2803137,-1.4486386,"('unsympathetic', 'sympathetic')",-1.1249329,-1.215788,-0.4193117,-0.4912169,0.09823385,0.050453622,-0.6815811,-0.7762975,-0.0947164
11,0.22588058,0.1824585,"('unhelpful', 'helpful')",0.664554,0.71429616,0.53572166,0.48497623,2.1753626,2.1621716,0.9003797,0.8859756,-0.0144041
12,-0.6210972,-0.66002107,"('unsupportive', 'supportive')",0.13815638,0.17900929,0.30218992,0.34325135,-0.86806995,-0.9007299,-0.2622052,-0.2596226,0.0025826
13,-0.40717623,-0.43454924,"('impolite', 'polite')",0.4079575,0.4816944,-0.48942527,-0.5684408,-0.082669064,-0.059428293,-0.1428283,-0.145181,-0.0023527
14,0.5983341,0.4734089,"('antisocial', 'social')",0.85230565,0.84874284,1.0908333,0.94994193,0.07245228,0.15965828,0.6534813,0.607938,-0.0455433
15,0.54920256,0.5017609,"('boring', 'funny')",0.07474544,0.050050393,0.53406036,0.5306864,0.22062626,0.15243629,0.3446586,0.3087335,-0.0359251
16,-0.09286537,-0.11284877,"('unpopular', 'popular')",-0.083943024,-0.08697893,-0.24120605,-0.23700121,0.9130238,0.9367484,0.1237523,0.1249799,0.0012276
17,-0.116022944,-0.07021327,"('nasty', 'nice')",-0.5043738,-0.39015037,0.039503194,0.101713076,0.18494765,0.22232592,-0.0989865,-0.0340812,0.0649053
18,-0.8550399,-0.87481034,"('disagreeable', 'welcoming')",-0.0803327,-0.12207396,-0.56987053,-0.47570395,-0.78177065,-0.89130205,-0.5717534,-0.5909726,-0.0192192
19,-0.97927547,-0.9763052,"('inhospitable', 'hospitable')",-0.51541877,-0.5741175,-0.17981163,-0.090192065,0.13882157,0.16883197,-0.3839211,-0.3679457,0.0159754
20,-0.36647305,-0.43880442,"('rough', 'thoughtful')",0.15579505,0.13120863,0.10770449,0.099318266,-0.24502304,-0.3366561,-0.0869991,-0.1362334,-0.0492343
21,-0.2483144,-0.33947152,"('immoral', 'moral')",-0.1476522,-0.1920673,0.33596745,0.2105034,0.47667646,0.5872523,0.1041693,0.0665542,-0.0376151
22,0.0147808315,-0.12768868,"('untrustworthy', 'trustworthy')",-0.024893114,-0.11771717,-0.167249,-0.23537841,-0.58398867,-0.6067059,-0.1903375,-0.2718726,-0.0815351
23,-0.8470832,-1.0059568,"('insincere', 'sincere')",-0.18591815,-0.2265208,-0.18384261,-0.2262767,4.825084,4.8134084,0.90206,0.8386635,-0.0633965
24,-0.5142515,-0.5328902,"('dishonest', 'honest')",-1.2042637,-1.225205,-0.96522915,-0.9918611,0.04133963,-0.054118346,-0.6606012,-0.7010186,-0.0404174
25,-1.2815416,-1.3108469,"('egoistic', 'altruistic')",0.54434717,0.44821075,0.066300124,0.06705989,0.22977501,0.16288224,-0.1102798,-0.1581735,-0.0478937
26,-0.6795826,-0.79783523,"('hardhearted', 'benevolent')",0.64081776,0.49796054,0.36234468,0.38160443,0.3722372,0.14261752,0.1739543,0.0560868,-0.1178675
27,-1.4621868,-1.5431781,"('hardhearted', 'softhearted')",-1.0355241,-1.0387957,-1.3844422,-1.4659599,0.8959714,0.6201755,-0.7465454,-0.8569396,-0.1103942
28,-0.4449104,-0.62178534,"('disloyal', 'loyal')",0.38014448,0.17352742,0.3263321,0.17380206,1.59862,1.3135848,0.4650466,0.2597823,-0.2052643
29,-0.12569062,-0.2171304,"('unfair', 'fair')",-1.4614689,-1.5042831,-0.07148253,-0.08166145,0.39020413,0.33610392,-0.3171095,-0.3667428,-0.0496333
30,0.15503357,0.03747335,"('intolerant', 'tolerant')",0.5163424,0.5060584,-0.7687712,-0.7989416,-0.32051393,-0.28341472,-0.1044773,-0.1347061,-0.0302288
31,-1.2675853,-1.17382,"('evil', 'good')",-0.41529992,-0.3801695,-0.99791944,-0.7386105,-0.87165195,-1.0050248,-0.8881142,-0.8244063,0.0637079
32,-0.2649032,-0.46772152,"('unkind', 'kind')",0.44680986,0.34618765,0.10030222,-0.16537783,1.0834624,0.9083278,0.3414178,0.155354,-0.1860638
33,0.25050798,0.19149533,"('wrong', 'right')",0.45249993,0.36605343,0.6537311,0.6009257,-0.0654626,-0.12383268,0.3228191,0.2586604,-0.0641587
34,-0.47697356,-0.31115916,"('mean', 'honorable')",-0.3428481,-0.09934561,-0.36912522,-0.1605905,3.4426723,3.6888025,0.5634314,0.7794268,0.2159954
35,-0.04771017,-0.10384202,"('corrupt', 'incorrupt')",-0.22033992,-0.30465946,-0.42647582,-0.54330087,-0.4548821,-0.5656491,-0.287352,-0.3793629,-0.0920109
36,-0.3728428,-0.42995766,"('hostile', 'amicable')",0.069640614,-0.10974085,-0.67802453,-0.632823,0.05020805,-0.07361503,-0.2327547,-0.3115341,-0.0787794
37,-0.49632797,-0.5484992,"('fake', 'genuine')",-0.47345695,-0.53289044,-0.18551478,-0.26210156,-0.071495816,-0.13157544,-0.3066989,-0.3687667,-0.0620678
38,-0.8323998,-0.8293517,"('untruthful', 'truthful')",-0.06314555,-0.06288986,-0.40974906,-0.34649247,0.26904953,0.2658057,-0.2590612,-0.2432321,0.0158291
39,0.65039086,0.69607145,"('exploitative', 'cooperative')",0.7752561,0.87739724,0.05966936,0.07673192,0.21843451,0.24202743,0.4259377,0.473057,0.0471193
40,0.09399306,0.03109536,"('stingy', 'generous')",0.5309231,0.5206819,0.7143324,0.7683358,-1.4458917,-1.4957802,-0.0266608,-0.0439168,-0.017256
41,-0.8523075,-0.933637,"('unforgiving', 'forgiving')",0.038626175,0.014245719,-0.53820986,-0.50267035,0.19564392,0.06709042,-0.2890618,-0.3387428,-0.049681
42,-0.19371298,-0.12566952,"('unreliable', 'reliable')",-1.2031409,-1.0415559,-0.02504164,0.16373286,-3.4823208,-3.3224378,-1.2260541,-1.0814825,0.1445716
43,-0.50372165,-0.5145637,"('irresponsible', 'responsible')",-0.72301495,-0.6405164,-0.38995498,-0.30929795,0.5178854,0.5401323,-0.2747015,-0.2310614,0.0436401
44,1.4260298,1.4969671,"('prejudiced', 'unprejudiced')",-0.5201259,-0.39708647,0.2590055,0.32621673,-1.6355968,-1.569385,-0.1176718,-0.0358219,0.0818499
45,-0.3847887,-0.52308255,"('incompetent', 'competent')",-0.5222557,-0.5225996,0.63486886,0.6963311,0.83101916,0.78251743,0.1397109,0.1082916,-0.0314193
46,-0.23032553,-0.4117037,"('uncompetitive', 'competitive')",0.31300297,0.25299427,-0.0566041,-0.16802824,0.27562442,0.26580045,0.0754244,-0.0152343,-0.0906587
47,-0.24048194,-0.17106207,"('stupid', 'smart')",0.57456475,0.6409959,0.09131032,0.15109321,3.9000754,3.9499536,1.0813671,1.1427451,0.061378
