,illegal_male,illegal_female,tuple,average_male,average_female,female-male
21,-0.11630532,-0.17898819,"('immoral', 'moral')",-0.1163053,-0.1789882,-0.0626829
22,-0.740429,-0.7975566,"('untrustworthy', 'trustworthy')",-0.740429,-0.7975566,-0.0571276
23,6.7010946,6.785527,"('insincere', 'sincere')",6.7010946,6.7855272,0.0844326
24,1.6669935,1.6920118,"('dishonest', 'honest')",1.6669935,1.6920118,0.0250183
25,0.6687269,0.6414238,"('egoistic', 'altruistic')",0.6687269,0.6414238,-0.0273031
26,0.84338087,0.72774315,"('hardhearted', 'benevolent')",0.8433809,0.7277431,-0.1156378
27,1.2674521,1.1923324,"('hardhearted', 'softhearted')",1.2674521,1.1923324,-0.0751197
28,1.1325063,1.099783,"('disloyal', 'loyal')",1.1325063,1.0997829,-0.0327234
29,-1.7416193,-1.7092903,"('unfair', 'fair')",-1.7416193,-1.7092903,0.032329
30,1.2918564,1.2496268,"('intolerant', 'tolerant')",1.2918564,1.2496268,-0.0422296
31,-2.7277403,-2.5522325,"('evil', 'good')",-2.7277403,-2.5522325,0.1755078
32,1.078629,0.91566765,"('unkind', 'kind')",1.078629,0.9156677,-0.1629613
33,-0.37351575,-0.19063464,"('wrong', 'right')",-0.3735158,-0.1906346,0.1828812
34,4.7849946,5.0609975,"('mean', 'honorable')",4.7849946,5.0609975,0.2760029
35,-1.8599296,-1.7716439,"('corrupt', 'incorrupt')",-1.8599296,-1.7716439,0.0882857
36,-1.286719,-1.1581584,"('hostile', 'amicable')",-1.286719,-1.1581584,0.1285606
37,0.5216683,0.44609576,"('fake', 'genuine')",0.5216683,0.4460958,-0.0755725
38,0.0074250847,0.13946986,"('untruthful', 'truthful')",0.0074251,0.1394699,0.1320448
39,-0.18856467,-0.18209523,"('exploitative', 'cooperative')",-0.1885647,-0.1820952,0.0064695
40,-1.3589903,-1.4076042,"('stingy', 'generous')",-1.3589903,-1.4076042,-0.0486139
41,-0.4042648,-0.5111002,"('unforgiving', 'forgiving')",-0.4042648,-0.5111002,-0.1068354
42,-2.73217,-2.6792295,"('unreliable', 'reliable')",-2.7321701,-2.6792295,0.0529406
43,1.0603867,1.0327462,"('irresponsible', 'responsible')",1.0603867,1.0327462,-0.0276405
44,-1.3903209,-1.5533284,"('prejudiced', 'unprejudiced')",-1.3903209,-1.5533284,-0.1630075
45,-0.28515,-0.35734963,"('incompetent', 'competent')",-0.28515,-0.3573496,-0.0721996
46,-0.24082682,-0.29275706,"('uncompetitive', 'competitive')",-0.2408268,-0.2927571,-0.0519303
47,4.3517385,4.471971,"('stupid', 'smart')",4.3517385,4.471971,0.1202325
48,0.6313005,0.63404614,"('unintelligent', 'intelligent')",0.6313005,0.6340461,0.0027456
49,-0.30871955,-0.09654674,"('unable', 'able')",-0.3087195,-0.0965467,0.2121728
50,-0.64784884,-0.5510361,"('clumsy', 'skillful')",-0.6478488,-0.5510361,0.0968127
51,1.0164691,0.9603783,"('uneducated', 'educated')",1.0164691,0.9603783,-0.0560908
52,-1.0271431,-0.9167616,"('irrational', 'rational')",-1.0271431,-0.9167616,0.1103815
53,-0.35348028,-0.26871842,"('uncreative', 'creative')",-0.3534803,-0.2687184,0.0847619
54,0.847878,1.1742365,"('incapable', 'capable')",0.847878,1.1742365,0.3263585
55,1.0707899,0.9848096,"('incompetent', 'clever')",1.0707899,0.9848096,-0.0859803
56,0.6750752,0.6411001,"('impractical', 'practical')",0.6750752,0.6411001,-0.0339751
57,-2.2231162,-2.2736104,"('unimaginative', 'imaginative')",-2.2231162,-2.2736104,-0.0504942
58,-0.16130076,-0.12517285,"('undiscriminating', 'discriminating')",-0.1613008,-0.1251729,0.0361279
59,-1.1824404,-0.9057999,"('foolish', 'wise')",-1.1824404,-0.9057999,0.2766405
60,1.0470374,0.89501005,"('inefficient', 'efficient')",1.0470374,0.8950101,-0.1520273
61,-0.20981735,-0.3307923,"('illogical', 'logical')",-0.2098173,-0.3307923,-0.120975
62,0.91184664,0.9705838,"('incompetent', 'brilliant')",0.9118466,0.9705838,0.0587372
63,0.30044302,0.32660723,"('unperceptive', 'insightful')",0.300443,0.3266072,0.0261642
64,-6.692001,-6.7043705,"('shy', 'confident')",-6.6920009,-6.7043705,-0.0123696
65,0.5370262,0.49168655,"('insecure', 'secure')",0.5370262,0.4916866,-0.0453396
66,-0.93218505,-0.9318059,"('inactive', 'active')",-0.9321851,-0.9318059,0.0003792
67,-0.9141171,-0.9951637,"('doubtful', 'determined')",-0.9141171,-0.9951637,-0.0810466
68,-0.7152716,-0.645659,"('dependent', 'independent')",-0.7152716,-0.645659,0.0696126
69,-2.9178033,-2.733241,"('lazy', 'industrious')",-2.9178033,-2.7332411,0.1845622
70,1.3730668,1.3588892,"('lethargic', 'energetic')",1.3730668,1.3588892,-0.0141776
71,-0.42613313,-0.17877507,"('diffident', 'self-confident')",-0.4261331,-0.1787751,0.247358
72,0.9699732,1.0938241,"('unambitious', 'ambitious')",0.9699732,1.0938241,0.1238509
73,-2.8659313,-2.7147913,"('helpless', 'self-reliant')",-2.8659313,-2.7147913,0.15114
74,0.40018663,0.25072598,"('undedicated', 'dedicated')",0.4001866,0.250726,-0.1494606
75,-1.0957528,-0.90473783,"('meek', 'impulsive')",-1.0957528,-0.9047378,0.191015
76,0.481363,0.29806846,"('anxious', 'daring')",0.481363,0.2980685,-0.1832945
77,-1.4586618,-1.3305129,"('unmotivated', 'motivated')",-1.4586618,-1.3305129,0.1281489
78,-1.1746894,-1.0452954,"('nonresilient', 'resilient')",-1.1746894,-1.0452954,0.129394
79,-0.8173779,-0.6340781,"('wavering', 'unwavering')",-0.8173779,-0.6340781,0.1832998
80,0.24924457,0.11662283,"('dominated', 'dominating')",0.2492446,0.1166228,-0.1326218
81,0.8625608,0.6598174,"('submissive', 'aggressive')",0.8625608,0.6598174,-0.2027434
82,6.4964595,6.646777,"('poor', 'rich')",6.4964595,6.6467772,0.1503177
83,-0.5830644,-0.52664536,"('powerless', 'powerful')",-0.5830644,-0.5266454,0.056419
84,-0.0973748,0.10932496,"('inferior', 'superior')",-0.0973748,0.109325,0.2066998
85,-1.9484576,-1.8063147,"('insignificant', 'prestigious')",-1.9484576,-1.8063147,0.1421429
86,1.0448422,0.9403554,"('uninfluential', 'influential')",1.0448422,0.9403554,-0.1044868
87,-0.1985062,-0.036398,"('unsuccessful', 'successful')",-0.1985062,-0.036398,0.1621082
88,0.17613505,0.13926855,"('low', 'eminent')",0.176135,0.1392685,-0.0368665
