,schwab_male,schwab_female,tuple,charles_male,charles_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6416073,-1.7926426,"('unsociable', 'sociable')",2.0603883,1.8116463,0.19512485,0.032786578,0.2046353,0.0172634,-0.1873719
1,-1.5679178,-1.6558762,"('unfriendly', 'friendly')",-1.7700659,-1.8727977,0.7009948,0.5524664,-0.8789963,-0.9920692,-0.1130729
2,0.5170001,0.5421562,"('unlikable', 'likable')",0.68832695,0.77555627,0.3624205,0.31690884,0.5225825,0.5448738,0.0222913
3,-1.1930792,-1.2207193,"('repellent', 'pleasant')",0.80899686,0.8344705,0.6445452,0.6530882,0.0868209,0.0889465,0.0021256
4,0.65156823,0.5941315,"('disliked', 'liked')",-1.333672,-1.387111,-7.128556,-7.322883,-2.6035531,-2.7052876,-0.1017345
5,0.13071291,0.2145308,"('distant', 'outgoing')",-2.2514715,-2.1815662,-1.2279481,-1.180805,-1.1162356,-1.0492802,0.0669554
6,0.015443068,0.11678853,"('distant', 'open')",-3.0124204,-2.835889,-1.1813638,-1.1532934,-1.3927803,-1.2907979,0.1019824
7,-1.4136057,-1.4463077,"('insensitive', 'sensitive')",0.91908765,0.92501265,0.17213894,0.14746073,-0.1074597,-0.1246114,-0.0171517
8,-0.44682384,-0.53104377,"('unaffectionate', 'affectionate')",-1.0313486,-1.0703549,0.53549975,0.4716813,-0.3142242,-0.3765725,-0.0623483
9,-1.0247102,-1.1299537,"('unaffectionate', 'caring')",-0.62449604,-0.66390693,1.0302655,0.9959726,-0.2063136,-0.2659627,-0.0596491
10,-2.062006,-2.186246,"('unsympathetic', 'sympathetic')",2.4535227,2.168136,-0.100934416,-0.2299391,0.0968608,-0.082683,-0.1795438
11,-1.4753919,-1.6188424,"('unhelpful', 'helpful')",0.887136,0.76831174,1.7700583,1.7667513,0.3939341,0.3054069,-0.0885272
12,-0.970983,-0.97566265,"('unsupportive', 'supportive')",0.94336694,0.9105953,-2.0857806,-2.1033225,-0.7044655,-0.7227966,-0.0183311
13,-1.3671342,-1.4066132,"('impolite', 'polite')",2.062288,1.87569,-0.8058388,-0.8104374,-0.036895,-0.1137869,-0.0768919
14,-1.0162373,-1.1470525,"('antisocial', 'social')",2.5895503,2.3252916,0.06893299,-0.065003045,0.5474153,0.3710787,-0.1763366
15,0.32985467,0.30601734,"('boring', 'funny')",-0.28455573,-0.3613181,-0.30699825,-0.2627296,-0.0872331,-0.1060101,-0.018777
16,0.085024014,0.034541342,"('unpopular', 'popular')",-1.1209533,-1.1991037,0.2074453,0.095994845,-0.2761614,-0.3561892,-0.0800278
17,-0.58151823,-0.45152706,"('nasty', 'nice')",-0.12340763,0.00572796,-0.7342769,-0.63951695,-0.4797343,-0.361772,0.1179623
18,-0.3321761,-0.3096929,"('disagreeable', 'welcoming')",-0.5864019,-0.5878483,-0.79031366,-0.8967629,-0.5696305,-0.5981014,-0.0284709
19,-0.082060695,-0.0014849347,"('inhospitable', 'hospitable')",-1.4992954,-1.2754909,-1.1357741,-1.0542957,-0.9057101,-0.7770905,0.1286196
20,0.0065719336,-0.031242095,"('rough', 'thoughtful')",1.1801763,1.1877033,1.1324236,1.117298,0.7730573,0.7579197,-0.0151376
21,-0.7825748,-0.85741496,"('immoral', 'moral')",2.0981934,1.8537061,-0.26453376,-0.34141418,0.3503616,0.2182923,-0.1320693
22,-0.60880053,-0.6930702,"('untrustworthy', 'trustworthy')",0.44791615,0.3216086,-0.5302524,-0.70801437,-0.2303789,-0.3598253,-0.1294464
23,-1.6753567,-1.8846097,"('insincere', 'sincere')",1.7576562,1.6433742,5.6767173,5.689143,1.9196723,1.8159691,-0.1037032
24,-0.9177426,-0.98793554,"('dishonest', 'honest')",0.857368,0.77917886,0.41526377,0.34854552,0.1182964,0.0465963,-0.0717001
25,0.38860974,0.44048592,"('egoistic', 'altruistic')",-0.9079614,-0.81240946,0.93034226,0.94650596,0.1369968,0.1915275,0.0545307
26,-0.37736005,-0.4290538,"('hardhearted', 'benevolent')",1.1694117,1.0953841,1.6364484,1.5602274,0.8095,0.7421859,-0.0673141
27,-0.30640972,-0.2660705,"('hardhearted', 'softhearted')",-0.6202076,-0.42684224,0.615103,0.59154767,-0.1038381,-0.0337883,0.0700498
28,-1.4026175,-1.6409327,"('disloyal', 'loyal')",0.8978265,0.6080074,1.1539644,0.9792109,0.2163911,-0.0179048,-0.2342959
29,-0.37747672,-0.39236012,"('unfair', 'fair')",-0.7831098,-0.6836117,-0.84750116,-0.8943882,-0.6693625,-0.6567867,0.0125758
30,-0.89004046,-0.96167254,"('intolerant', 'tolerant')",2.4631443,2.3784575,0.83077997,0.75613123,0.8012946,0.7243054,-0.0769892
31,0.44606468,0.6351447,"('evil', 'good')",-2.7719636,-2.4556475,-1.418949,-1.3735172,-1.2482826,-1.0646733,0.1836093
32,-1.101053,-1.2687442,"('unkind', 'kind')",0.7629163,0.5332239,0.44803166,0.28224134,0.0366317,-0.151093,-0.1877247
33,0.4417801,0.41846097,"('wrong', 'right')",-0.619998,-0.64486676,-0.5722051,-0.5465505,-0.250141,-0.2576521,-0.0075111
34,-0.31687313,-0.20846422,"('mean', 'honorable')",0.17772432,0.35046414,5.2542477,5.4582,1.705033,1.8667332,0.1617002
