,chubb_male,chubb_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5298938,-0.71323615,"('unsociable', 'sociable')",-0.06812474,-0.22500452,-0.2990093,-0.4691203,-0.170111
1,-1.0431231,-1.0241879,"('unfriendly', 'friendly')",1.4851601,1.3439564,0.2210185,0.1598842,-0.0611343
2,0.15117997,0.20255613,"('unlikable', 'likable')",0.34403524,0.3567576,0.2476076,0.2796569,0.0320493
3,-0.72890574,-0.61743116,"('repellent', 'pleasant')",0.42605558,0.4472434,-0.1514251,-0.0850939,0.0663312
4,0.49852097,0.5012967,"('disliked', 'liked')",-6.359236,-6.419342,-2.9303575,-2.9590228,-0.0286653
5,-0.3506213,-0.24247128,"('distant', 'outgoing')",-0.24082884,-0.2722332,-0.2957251,-0.2573522,0.0383729
6,-1.0160868,-0.869966,"('distant', 'open')",-0.3723718,-0.44303185,-0.6942293,-0.6564989,0.0377304
7,-0.78052014,-0.7934218,"('insensitive', 'sensitive')",-0.05798731,-0.04787134,-0.4192537,-0.4206466,-0.0013929
8,-1.9146082,-1.907235,"('unaffectionate', 'affectionate')",0.50901437,0.44988942,-0.7027969,-0.7286728,-0.0258759
9,-1.7991666,-1.8122286,"('unaffectionate', 'caring')",0.7673181,0.7304083,-0.5159242,-0.5409101,-0.0249859
10,-1.2593515,-1.3450629,"('unsympathetic', 'sympathetic')",-0.99698204,-1.0103692,-1.1281668,-1.177716,-0.0495492
11,-0.29551348,-0.37138316,"('unhelpful', 'helpful')",1.1989408,1.249973,0.4517136,0.4392949,-0.0124187
12,-0.8562943,-0.78464395,"('unsupportive', 'supportive')",-2.2727451,-2.2723157,-1.5645196,-1.5284798,0.0360398
13,0.08522421,-0.07048636,"('impolite', 'polite')",-1.0795761,-1.1009083,-0.497176,-0.5856973,-0.0885213
14,0.069559485,-0.036700957,"('antisocial', 'social')",0.0359985,-0.039699472,0.052779,-0.0382002,-0.0909792
15,1.010027,0.8899837,"('boring', 'funny')",0.13393359,0.11915058,0.5719803,0.5045671,-0.0674132
16,-0.15508962,-0.100069374,"('unpopular', 'popular')",0.5791942,0.53432727,0.2120523,0.2171289,0.0050766
17,0.2613088,0.24639465,"('nasty', 'nice')",-0.33436838,-0.3007245,-0.0365298,-0.0271649,0.0093649
18,-0.6955528,-0.6790677,"('disagreeable', 'welcoming')",-0.4883191,-0.60607064,-0.591936,-0.6425692,-0.0506332
19,-0.9153745,-0.81584173,"('inhospitable', 'hospitable')",-0.53382254,-0.5232762,-0.7245985,-0.669559,0.0550395
20,-0.19053592,-0.19860898,"('rough', 'thoughtful')",1.0033959,1.0185261,0.40643,0.4099585,0.0035285
21,0.2601343,0.19051397,"('immoral', 'moral')",-0.5152814,-0.5153011,-0.1275735,-0.1623936,-0.0348201
22,0.3341295,0.23445655,"('untrustworthy', 'trustworthy')",-0.8758977,-0.9494713,-0.2708841,-0.3575074,-0.0866233
23,-0.746336,-0.8282499,"('insincere', 'sincere')",5.294979,5.2286654,2.2743216,2.2002077,-0.0741139
24,0.40376332,0.30491465,"('dishonest', 'honest')",0.1744115,0.1434438,0.2890874,0.2241792,-0.0649082
25,-0.4918594,-0.4824703,"('egoistic', 'altruistic')",1.286836,1.2928578,0.3974883,0.4051937,0.0077054
26,0.025856331,-0.036007307,"('hardhearted', 'benevolent')",2.0280597,1.9710197,1.026958,0.9675062,-0.0594518
27,0.21495354,0.24801998,"('hardhearted', 'softhearted')",0.9616876,0.847289,0.5883206,0.5476545,-0.0406661
28,-1.1399138,-1.2605735,"('disloyal', 'loyal')",1.0983,0.9930264,-0.0208069,-0.1337736,-0.1129667
29,0.40706605,0.35372984,"('unfair', 'fair')",-0.29506725,-0.4320654,0.0559994,-0.0391678,-0.0951672
30,0.6070629,0.45796165,"('intolerant', 'tolerant')",0.89259917,0.8046205,0.749831,0.6312911,-0.1185399
31,-1.0468947,-0.86397445,"('evil', 'good')",-0.36597097,-0.40611708,-0.7064328,-0.6350458,0.071387
32,0.055130668,-0.070535064,"('unkind', 'kind')",0.6112296,0.4718587,0.3331801,0.2006618,-0.1325183
33,0.06434012,0.037323155,"('wrong', 'right')",-0.63962716,-0.65893894,-0.2876435,-0.3108079,-0.0231644
34,-0.3741881,-0.22754574,"('mean', 'honorable')",5.28835,5.3892374,2.4570811,2.5808458,0.1237647
35,-0.1518797,-0.16605592,"('corrupt', 'incorrupt')",-0.07564379,-0.12911823,-0.1137617,-0.1475871,-0.0338254
36,-0.94177157,-0.83652365,"('hostile', 'amicable')",0.018146332,-0.1234833,-0.4618126,-0.4800035,-0.0181909
37,-0.22583638,-0.28300655,"('fake', 'genuine')",-0.3434146,-0.30051225,-0.2846255,-0.2917594,-0.0071339
38,-0.9523284,-0.9239931,"('untruthful', 'truthful')",-0.33005974,-0.29797387,-0.641194,-0.6109835,0.0302105
39,1.3856534,1.355131,"('exploitative', 'cooperative')",0.14309157,0.20045781,0.7643725,0.7777944,0.0134219
40,-0.3720999,-0.3585493,"('stingy', 'generous')",-1.7925497,-1.877931,-1.0823249,-1.1182401,-0.0359152
41,-0.3338179,-0.34258392,"('unforgiving', 'forgiving')",-0.056720003,-0.18063709,-0.195269,-0.2616105,-0.0663415
42,0.020139817,-0.0021514632,"('unreliable', 'reliable')",-3.6491475,-3.664738,-1.8145038,-1.8334447,-0.0189409
43,-0.2583491,-0.24814367,"('irresponsible', 'responsible')",0.10841722,0.124277905,-0.0749659,-0.0619329,0.013033
44,1.2148179,1.2110397,"('prejudiced', 'unprejudiced')",-1.3148742,-1.2882799,-0.0500281,-0.0386201,0.011408
45,0.023363745,-0.014428578,"('incompetent', 'competent')",-0.09875366,-0.14174312,-0.037695,-0.0780859,-0.0403909
46,-0.19676697,-0.24783713,"('uncompetitive', 'competitive')",-0.9306106,-0.92002237,-0.5636888,-0.5839298,-0.020241
47,0.31442055,0.35762337,"('stupid', 'smart')",4.9097757,5.0079823,2.6120982,2.6828029,0.0707047
48,-0.34834775,-0.36154196,"('unintelligent', 'intelligent')",0.7094082,0.724058,0.1805302,0.181258,0.0007278
49,0.38152182,0.47160876,"('unable', 'able')",0.04911764,0.07898717,0.2153197,0.275298,0.0599783
50,-0.529144,-0.48215055,"('clumsy', 'skillful')",0.13857758,0.028307132,-0.1952832,-0.2269217,-0.0316385
51,-0.9149484,-1.0452187,"('uneducated', 'educated')",0.17511706,0.07920516,-0.3699157,-0.4830068,-0.1130911
52,-0.6578068,-0.7396895,"('irrational', 'rational')",0.19873945,0.08078207,-0.2295337,-0.3294537,-0.09992
53,-1.276442,-1.2757622,"('uncreative', 'creative')",0.14015031,0.060772028,-0.5681459,-0.6074951,-0.0393492
54,-0.8984938,-0.8932924,"('incapable', 'capable')",0.5058506,0.5593556,-0.1963216,-0.1669684,0.0293532
55,0.42596772,0.32464895,"('incompetent', 'clever')",0.24057451,0.24293521,0.3332711,0.2837921,-0.049479
56,0.57985073,0.41340718,"('impractical', 'practical')",-0.6295095,-0.65117,-0.0248294,-0.1188814,-0.094052
57,-0.7967243,-0.9010966,"('unimaginative', 'imaginative')",-3.1619189,-3.1675398,-1.9793216,-2.0343182,-0.0549966
58,-0.2599206,-0.24799241,"('undiscriminating', 'discriminating')",0.21108621,0.1564005,-0.0244172,-0.045796,-0.0213788
59,0.52262735,0.56409323,"('foolish', 'wise')",0.2225154,0.23201121,0.3725714,0.3980522,0.0254808
60,0.797814,0.70278007,"('inefficient', 'efficient')",-0.25219128,-0.14975467,0.2728114,0.2765127,0.0037013
61,0.2397698,0.08296448,"('illogical', 'logical')",0.63786805,0.47864676,0.4388189,0.2808056,-0.1580133
62,0.89749473,0.8651496,"('incompetent', 'brilliant')",0.12842983,0.21284822,0.5129623,0.5389989,0.0260366
63,-0.34328818,-0.31356478,"('unperceptive', 'insightful')",0.41186672,0.42208257,0.0342893,0.0542589,0.0199696
64,0.14475994,0.036690325,"('shy', 'confident')",-6.4421654,-6.439744,-3.1487026,-3.2015269,-0.0528243
65,0.5358833,0.3387496,"('insecure', 'secure')",-0.41311955,-0.39284673,0.0613819,-0.0270486,-0.0884305
66,-1.3163368,-1.2398504,"('inactive', 'active')",0.12113136,0.14071777,-0.5976027,-0.5495663,0.0480364
67,0.1287125,0.08269059,"('doubtful', 'determined')",-0.6051566,-0.62146413,-0.238222,-0.2693868,-0.0311648
68,0.14664626,0.106497645,"('dependent', 'independent')",-0.48272455,-0.5267965,-0.1680391,-0.2101494,-0.0421103
69,-0.29430473,-0.16266462,"('lazy', 'industrious')",-0.3383539,-0.27149028,-0.3163293,-0.2170774,0.0992519
70,-0.22703975,-0.26224312,"('lethargic', 'energetic')",-0.3009594,-0.30083033,-0.2639996,-0.2815367,-0.0175371
71,0.45295137,0.47743028,"('diffident', 'self-confident')",0.62116337,0.6283218,0.5370574,0.5528761,0.0158187
72,-1.092626,-1.1479193,"('unambitious', 'ambitious')",-0.9776305,-0.9885048,-1.0351282,-1.068212,-0.0330838
