,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.1359088,-0.3673439,"('unsociable', 'sociable')",0.03366024,-0.1788068,-0.0511243,-0.2730753,-0.221951
1,-1.6390765,-1.7541535,"('unfriendly', 'friendly')",1.0017787,0.91062546,-0.3186489,-0.421764,-0.1031151
2,1.0752903,1.0367534,"('unlikable', 'likable')",1.0670857,1.077632,1.071188,1.0571927,-0.0139953
3,0.9735895,1.0265408,"('repellent', 'pleasant')",1.3820693,1.5001508,1.1778294,1.2633457,0.0855163
4,-0.3118502,-0.3009251,"('disliked', 'liked')",-5.7375884,-5.78366,-3.0247192,-3.0422926,-0.0175734
5,-1.8564755,-1.696417,"('distant', 'outgoing')",-1.4681869,-1.3044777,-1.6623311,-1.5004473,0.1618838
6,-2.7383847,-2.5423543,"('distant', 'open')",-1.8324164,-1.6568898,-2.2854006,-2.099622,0.1857786
7,0.29762012,0.2510226,"('insensitive', 'sensitive')",0.7127092,0.6250622,0.5051646,0.4380424,-0.0671222
8,-1.7868181,-1.837299,"('unaffectionate', 'affectionate')",0.25543606,0.24665251,-0.765691,-0.7953233,-0.0296323
9,-1.462459,-1.5679808,"('unaffectionate', 'caring')",0.6721265,0.63269776,-0.3951662,-0.4676415,-0.0724753
10,0.047111116,-0.034548983,"('unsympathetic', 'sympathetic')",-0.46499473,-0.5212029,-0.2089418,-0.277876,-0.0689342
11,0.7003207,0.55908555,"('unhelpful', 'helpful')",1.8268247,1.7757205,1.2635727,1.167403,-0.0961697
12,-0.298904,-0.21208808,"('unsupportive', 'supportive')",-1.9690953,-1.9818056,-1.1339997,-1.0969468,0.0370529
13,0.4391202,0.32219097,"('impolite', 'polite')",-0.5667119,-0.623765,-0.0637958,-0.150787,-0.0869912
14,1.6881884,1.5881604,"('antisocial', 'social')",0.99418336,0.8493934,1.3411859,1.2187769,-0.122409
15,0.29034838,0.136376,"('boring', 'funny')",0.48507822,0.42180234,0.3877133,0.2790892,-0.1086241
16,-0.4972936,-0.46838266,"('unpopular', 'popular')",0.48232025,0.45077202,-0.0074867,-0.0088053,-0.0013186
17,-0.4525866,-0.41384098,"('nasty', 'nice')",-0.35654667,-0.36994323,-0.4045666,-0.3918921,0.0126745
