,anadarko_male,anadarko_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.2033365,-1.2724173,"('unsociable', 'sociable')",1.0522707,0.88296777,0.10342979,-0.016422627,-0.0158787,-0.1352907,-0.119412
1,-0.7049025,-0.83966774,"('unfriendly', 'friendly')",0.98417926,0.8030054,0.19363004,0.14733198,0.1576356,0.0368899,-0.1207457
2,0.772725,0.8173709,"('unlikable', 'likable')",1.5817027,1.5436814,0.8575421,0.8604214,1.0706566,1.0738246,0.003168
3,-0.33154282,-0.2982088,"('repellent', 'pleasant')",0.053867966,0.013684028,1.3767772,1.4300606,0.3663674,0.3818453,0.0154779
4,0.091193214,0.05930905,"('disliked', 'liked')",-0.21885927,-0.27616927,-6.3666787,-6.302151,-2.1647816,-2.1730038,-0.0082222
5,-0.12126226,-0.11668751,"('distant', 'outgoing')",-1.1918685,-1.0703548,-1.6385072,-1.4875324,-0.9838794,-0.891525,0.0923544
6,-0.38805002,-0.37959102,"('distant', 'open')",-1.5404097,-1.4531898,-2.073271,-1.9320314,-1.3339103,-1.2549374,0.0789729
7,-0.3843872,-0.41606325,"('insensitive', 'sensitive')",1.1784077,1.1221966,0.61567575,0.5698397,0.4698987,0.4253244,-0.0445743
8,-0.36728862,-0.47471884,"('unaffectionate', 'affectionate')",-0.074608564,-0.1224463,-0.272572,-0.3036409,-0.2381564,-0.3002687,-0.0621123
9,-0.7708036,-0.89982265,"('unaffectionate', 'caring')",0.28386864,0.20948993,0.33501744,0.29087085,-0.0506392,-0.133154,-0.0825148
10,-1.1429809,-1.2007027,"('unsympathetic', 'sympathetic')",0.18568474,0.02906007,-0.20486078,-0.2657091,-0.3873856,-0.4791172,-0.0917316
11,-0.64221245,-0.6874931,"('unhelpful', 'helpful')",1.0262856,0.92674273,2.1916256,2.1157913,0.8585663,0.7850137,-0.0735526
12,-0.6868679,-0.6832378,"('unsupportive', 'supportive')",0.9016676,0.86751634,-1.7756822,-1.7494133,-0.5202942,-0.5217116,-0.0014174
13,-1.6837623,-1.6447273,"('impolite', 'polite')",0.68876934,0.65880764,-0.28476435,-0.36625057,-0.4265858,-0.4507234,-0.0241376
14,-0.6822303,-0.587408,"('antisocial', 'social')",1.9967535,1.9809386,0.9710405,0.908435,0.7618546,0.7673219,0.0054673
15,1.1973661,1.0976621,"('boring', 'funny')",0.24730803,0.17686184,0.316755,0.21194631,0.587143,0.4954901,-0.0916529
16,-0.18615854,-0.32029465,"('unpopular', 'popular')",-0.595715,-0.6945518,0.40123504,0.29561085,-0.1268795,-0.2397452,-0.1128657
17,-0.20221405,-0.13257791,"('nasty', 'nice')",-0.9064821,-0.85095155,-0.07195689,-0.030087052,-0.393551,-0.3378721,0.0556789
18,0.12118055,0.18068078,"('disagreeable', 'welcoming')",-0.2749793,-0.27559137,-1.1884232,-1.1731002,-0.4474073,-0.4226703,0.024737
19,-0.5353575,-0.5549091,"('inhospitable', 'hospitable')",-1.6732001,-1.7060915,-1.4610292,-1.3773617,-1.2231956,-1.2127875,0.0104081
20,-0.7907004,-0.8501118,"('rough', 'thoughtful')",-0.41620407,-0.44543555,0.08551766,0.08582019,-0.3737956,-0.4032424,-0.0294468
21,-0.8377798,-0.87270486,"('immoral', 'moral')",2.0092344,1.7855703,0.3079993,0.243056,0.4931513,0.3853072,-0.1078441
22,-0.5078362,-0.4352234,"('untrustworthy', 'trustworthy')",0.8322668,0.70440507,-0.5197957,-0.5538624,-0.0651217,-0.0948936,-0.0297719
23,-0.56032276,-0.63503134,"('insincere', 'sincere')",1.0590065,0.9340876,5.6513333,5.472522,2.0500056,1.9238593,-0.1261463
24,-0.387722,-0.3142515,"('dishonest', 'honest')",1.5116239,1.4777192,0.1578871,0.22606906,0.427263,0.4631789,0.0359159
25,0.45700464,0.35573402,"('egoistic', 'altruistic')",0.5655634,0.56723446,0.6143986,0.66495013,0.5456555,0.5293062,-0.0163493
26,0.13689768,0.079659805,"('hardhearted', 'benevolent')",1.2843127,1.2033743,1.5430801,1.4688863,0.9880969,0.9173067,-0.0707902
27,-0.18791194,-0.20945193,"('hardhearted', 'softhearted')",-0.50602853,-0.42483857,0.082865484,0.095242426,-0.2036917,-0.1796827,0.024009
28,-1.0493504,-1.1659364,"('disloyal', 'loyal')",0.8860023,0.6779276,0.75306535,0.5917285,0.1965724,0.0345733,-0.1619991
29,-0.41310975,-0.43353528,"('unfair', 'fair')",-0.17551851,-0.20720175,-0.42524368,-0.44442594,-0.3379573,-0.361721,-0.0237637
30,-0.16742897,-0.111742646,"('intolerant', 'tolerant')",0.74399835,0.7105025,1.1415057,1.1107901,0.5726917,0.56985,-0.0028417
31,-0.1329124,-0.03405835,"('evil', 'good')",-1.453316,-1.388762,-1.8792801,-1.7473639,-1.1551695,-1.056728,0.0984415
32,-0.3843195,-0.48185128,"('unkind', 'kind')",0.6793493,0.51484483,1.0608535,0.83310586,0.4519611,0.2886998,-0.1632613
33,0.5420579,0.44968492,"('wrong', 'right')",1.0641556,1.0335188,-0.8088954,-0.8435377,0.2657727,0.213222,-0.0525507
34,-0.30311698,-0.19984576,"('mean', 'honorable')",0.062299564,0.07846616,4.672665,4.7608657,1.4772825,1.5464954,0.0692129
35,0.7850178,0.76793796,"('corrupt', 'incorrupt')",-2.020178,-1.9898595,-1.4681596,-1.4875443,-0.9011067,-0.9031552,-0.0020485
36,-0.25229308,-0.34100667,"('hostile', 'amicable')",-2.0964782,-2.2603834,-1.326157,-1.388287,-1.2249761,-1.3298923,-0.1049162
37,-0.3455115,-0.35549355,"('fake', 'genuine')",0.25888607,0.25218752,-0.3809996,-0.37185627,-0.155875,-0.1583874,-0.0025124
38,-0.91817665,-0.9376689,"('untruthful', 'truthful')",0.52267706,0.4465644,-0.116993025,-0.0972958,-0.1708309,-0.1961334,-0.0253025
39,-0.11054086,-0.043273184,"('exploitative', 'cooperative')",0.769965,0.86839575,0.18200411,0.22547525,0.2804761,0.3501993,0.0697232
40,1.0758847,1.0789368,"('stingy', 'generous')",0.50468916,0.5564572,-2.35993,-2.235733,-0.2597854,-0.200113,0.0596724
41,-0.8130201,-0.7602879,"('unforgiving', 'forgiving')",0.52817035,0.42311877,-0.22969273,-0.28230488,-0.1715142,-0.2064913,-0.0349771
42,0.25901967,0.27786505,"('unreliable', 'reliable')",0.7118463,0.71001965,-2.7816777,-2.6959095,-0.6036039,-0.5693416,0.0342623
43,-1.237965,-1.183996,"('irresponsible', 'responsible')",0.36853066,0.37066275,0.48811388,0.4807695,-0.1271068,-0.1108546,0.0162522
44,0.56050485,0.637617,"('prejudiced', 'unprejudiced')",-0.30639938,-0.21405306,-1.2949839,-1.2894709,-0.3469595,-0.2886357,0.0583238
45,-0.8988871,-0.9416626,"('incompetent', 'competent')",0.81885386,0.6505995,0.1954743,0.1638197,0.0384804,-0.0424145,-0.0808949
46,-0.6954212,-0.7725711,"('uncompetitive', 'competitive')",1.0590427,0.8895842,-0.15640862,-0.22601171,0.069071,-0.0363329,-0.1054039
47,-0.47955886,-0.37427586,"('stupid', 'smart')",0.6887505,0.70503116,4.6668005,4.663476,1.6253308,1.6647437,0.0394129
48,-0.2931866,-0.3115797,"('unintelligent', 'intelligent')",1.2579728,1.1812562,0.6985102,0.66626203,0.5544322,0.5119795,-0.0424527
49,-0.54709524,-0.45383373,"('unable', 'able')",-0.5557365,-0.5179666,-0.3899785,-0.3840169,-0.4976034,-0.4519391,0.0456643
