,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.57958,-0.6410163,"('unsociable', 'sociable')",-0.1725076,-0.33106196,-0.3760438,-0.4860391,-0.1099953
1,-0.27260488,-0.386367,"('unfriendly', 'friendly')",2.0694456,1.9166595,0.8984203,0.7651463,-0.133274
2,0.57882655,0.6162986,"('unlikable', 'likable')",0.8248799,0.8502642,0.7018532,0.7332814,0.0314282
3,-0.3079493,-0.22854334,"('repellent', 'pleasant')",0.53933674,0.6032349,0.1156937,0.1873458,0.0716521
4,0.3540503,0.33698875,"('disliked', 'liked')",-6.848447,-6.81329,-3.2471983,-3.2381506,0.0090477
5,1.237041,1.257526,"('distant', 'outgoing')",0.04343544,0.028628178,0.6402382,0.6430771,0.0028389
6,0.69583875,0.7154459,"('distant', 'open')",0.23719212,0.20704299,0.4665154,0.4612444,-0.005271
7,-0.23563704,-0.2026346,"('insensitive', 'sensitive')",0.47532526,0.46213868,0.1198441,0.129752,0.0099079
8,-0.9602681,-0.97438216,"('unaffectionate', 'affectionate')",1.5358075,1.488365,0.2877697,0.2569914,-0.0307783
9,-0.3140558,-0.34810072,"('unaffectionate', 'caring')",1.8037012,1.7634392,0.7448227,0.7076693,-0.0371534
10,-1.4157082,-1.4208018,"('unsympathetic', 'sympathetic')",-0.6408806,-0.64873654,-1.0282943,-1.0347692,-0.0064749
11,0.08219431,0.10185367,"('unhelpful', 'helpful')",1.3118213,1.4252193,0.6970078,0.7635365,0.0665287
12,-0.44454807,-0.32303804,"('unsupportive', 'supportive')",-1.979461,-1.9623154,-1.2120045,-1.1426767,0.0693278
13,-0.31409752,-0.27454305,"('impolite', 'polite')",-1.0566369,-1.0320107,-0.6853672,-0.6532769,0.0320903
14,-0.5917282,-0.59053105,"('antisocial', 'social')",-0.15587202,-0.27962977,-0.3738001,-0.4350804,-0.0612803
15,0.38147172,0.32288224,"('boring', 'funny')",0.17842652,0.15056126,0.2799491,0.2367218,-0.0432273
16,-0.2521959,-0.25749332,"('unpopular', 'popular')",0.24294451,0.28546315,-0.0046257,0.0139849,0.0186106
17,0.1936236,0.31274778,"('nasty', 'nice')",-0.51934546,-0.4894801,-0.1628609,-0.0883662,0.0744947
18,-0.7658333,-0.6525775,"('disagreeable', 'welcoming')",-0.48174807,-0.54546857,-0.6237907,-0.599023,0.0247677
19,-0.13546243,-0.08928585,"('inhospitable', 'hospitable')",-0.118658386,-0.02503373,-0.1270604,-0.0571598,0.0699006
20,-0.053124625,-0.028067041,"('rough', 'thoughtful')",0.7862582,0.73804694,0.3665668,0.3549899,-0.0115769
21,-0.4690596,-0.4709311,"('immoral', 'moral')",-0.7564861,-0.68816626,-0.6127728,-0.5795487,0.0332241
22,0.21583626,0.19967698,"('untrustworthy', 'trustworthy')",-0.88444245,-0.9698696,-0.3343031,-0.3850963,-0.0507932
23,-0.2873914,-0.35746184,"('insincere', 'sincere')",5.6181,5.5238347,2.6653545,2.5831864,-0.0821681
24,-0.83293,-0.8342888,"('dishonest', 'honest')",0.44284967,0.3972137,-0.1950402,-0.2185375,-0.0234973
25,0.8482258,0.8337784,"('egoistic', 'altruistic')",1.8212417,1.8054663,1.3347337,1.3196223,-0.0151114
26,-0.31474876,-0.44634512,"('hardhearted', 'benevolent')",2.130407,2.043889,0.9078292,0.798772,-0.1090572
27,-0.14216207,-0.1488858,"('hardhearted', 'softhearted')",1.6173857,1.5101379,0.7376118,0.680626,-0.0569858
28,-0.62186384,-0.72522616,"('disloyal', 'loyal')",1.0737158,0.93660927,0.225926,0.1056916,-0.1202344
29,-0.10352741,-0.17226383,"('unfair', 'fair')",-0.26987755,-0.434187,-0.1867025,-0.3032254,-0.1165229
30,0.26880655,0.25825703,"('intolerant', 'tolerant')",0.7477003,0.7274844,0.5082534,0.4928707,-0.0153827
