,idexx_male,idexx_female,tuple,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9652482,-1.0992202,"('unsociable', 'sociable')",0.7676373,0.51831114,-0.6399662,-0.7584086,-0.2791924,-0.4464392,-0.1672468
1,-2.0973318,-2.2750812,"('unfriendly', 'friendly')",-0.0029659197,-0.28547677,1.643046,1.5831639,-0.1524172,-0.325798,-0.1733808
2,0.34172106,0.40052244,"('unlikable', 'likable')",0.22138086,0.27029797,0.7860642,0.913342,0.4497221,0.5280542,0.0783321
3,-0.34869748,-0.25909644,"('repellent', 'pleasant')",0.33699593,0.29527113,0.12506321,0.21862194,0.0377872,0.0849322,0.047145
4,-0.7218773,-0.8582448,"('disliked', 'liked')",-0.61142,-0.6909284,-5.8857236,-5.9818616,-2.4063403,-2.5103448,-0.1040045
5,-1.622907,-1.6179259,"('distant', 'outgoing')",-1.5647308,-1.4067494,-0.09888269,0.035470963,-1.0955068,-0.9964015,0.0991053
6,-1.6559821,-1.6718974,"('distant', 'open')",-1.7094164,-1.5919514,0.6264055,0.77566457,-0.9129976,-0.8293947,0.0836029
7,-0.6620537,-0.56673145,"('insensitive', 'sensitive')",0.013585255,-0.00259988,0.031573404,0.10867325,-0.2056317,-0.1535527,0.052079
8,-1.2616799,-1.3915272,"('unaffectionate', 'affectionate')",-0.23616154,-0.35818678,0.7030647,0.72962666,-0.2649256,-0.3400291,-0.0751035
9,-1.7589287,-1.889177,"('unaffectionate', 'caring')",-0.10955719,-0.1703892,1.1797205,1.2543193,-0.2295884,-0.2684156,-0.0388272
10,-1.1423887,-1.0744447,"('unsympathetic', 'sympathetic')",0.23354149,0.07709558,-0.6011034,-0.5611568,-0.5033169,-0.519502,-0.0161851
11,-0.34957975,-0.32701984,"('unhelpful', 'helpful')",0.163425,0.15624519,1.5938189,1.6924256,0.4692214,0.507217,0.0379956
12,-0.933703,-0.87426406,"('unsupportive', 'supportive')",-0.2897786,-0.11400971,-2.097002,-1.9785691,-1.1068279,-0.9889476,0.1178803
13,-0.31164128,-0.32394332,"('impolite', 'polite')",-0.04044381,-0.14727451,-0.5394625,-0.56621546,-0.2971825,-0.3458111,-0.0486286
14,0.4683165,0.56954193,"('antisocial', 'social')",1.2146266,1.2680038,-0.7734298,-0.8147881,0.3031711,0.3409192,0.0377481
15,0.46197748,0.35249656,"('boring', 'funny')",-0.24887487,-0.2942691,0.7298996,0.6477393,0.3143341,0.2353222,-0.0790119
16,-0.3598904,-0.45799088,"('unpopular', 'popular')",0.30541584,0.19234562,0.75035787,0.7227665,0.2319611,0.1523738,-0.0795873
17,-0.45088086,-0.42018333,"('nasty', 'nice')",-0.8858669,-0.8298448,-0.12593979,-0.12192017,-0.4875625,-0.4573161,0.0302464
18,-0.5118582,-0.5464576,"('disagreeable', 'welcoming')",-0.20617765,-0.23616935,-0.2966352,-0.25078332,-0.3382237,-0.3444701,-0.0062464
19,-1.7634816,-1.7765913,"('inhospitable', 'hospitable')",-1.7339563,-1.7693752,-0.13495405,-0.019316142,-1.2107973,-1.1884276,0.0223697
20,0.29289472,0.3073855,"('rough', 'thoughtful')",1.9009331,1.9278897,0.8731809,0.8548164,1.0223362,1.0300306,0.0076944
21,-0.16877815,-0.20075278,"('immoral', 'moral')",0.7086737,0.5538468,-1.0103488,-1.0350333,-0.1568178,-0.2273131,-0.0704953
22,-0.054753333,-0.0296041,"('untrustworthy', 'trustworthy')",0.2381374,0.031048797,-1.0521849,-1.1408747,-0.2896003,-0.37981,-0.0902097
23,-1.0625522,-1.1708696,"('insincere', 'sincere')",0.24792099,0.14430474,5.1230917,5.1848483,1.4361534,1.3860944,-0.050059
24,-0.41948107,-0.35257176,"('dishonest', 'honest')",-0.47664592,-0.45306012,0.7828135,0.8083396,-0.0377712,0.0009026,0.0386738
25,-1.1255518,-1.1763628,"('egoistic', 'altruistic')",0.36710343,0.38148278,1.5481532,1.4125797,0.2632349,0.2058999,-0.057335
26,-0.19578812,-0.31475657,"('hardhearted', 'benevolent')",1.1264294,1.0793267,1.5464396,1.3194165,0.8256936,0.6946623,-0.1310313
27,-0.86766726,-0.69213074,"('hardhearted', 'softhearted')",-0.47613612,-0.37206993,1.3137368,1.3343174,-0.0100222,0.0900389,0.1000611
28,-0.5435514,-0.6569397,"('disloyal', 'loyal')",0.20928653,0.039818726,1.1630883,1.030805,0.2762745,0.1378947,-0.1383798
29,-0.63134307,-0.60194224,"('unfair', 'fair')",-0.836595,-0.6821368,-0.476043,-0.6434092,-0.6479937,-0.6424961,0.0054976
30,0.8793188,0.82707804,"('intolerant', 'tolerant')",0.6791512,0.567798,0.9161358,0.96911997,0.8248686,0.7879987,-0.0368699
31,-1.6976401,-1.7356551,"('evil', 'good')",-0.95350015,-0.9204551,-0.8983116,-0.9985494,-1.1831506,-1.2182199,-0.0350693
32,-0.5366311,-0.55622727,"('unkind', 'kind')",0.59747475,0.5618798,0.907926,0.80060416,0.3229232,0.2687522,-0.054171
33,-0.25972196,-0.40122962,"('wrong', 'right')",-0.29134536,-0.35715264,-0.29458424,-0.41557622,-0.2818839,-0.3913195,-0.1094356
34,-0.16441755,-0.020925209,"('mean', 'honorable')",0.39579338,0.44312957,5.775503,6.061845,2.002293,2.1613498,0.1590568
35,-0.64485556,-0.7308723,"('corrupt', 'incorrupt')",-1.2916654,-1.2434365,0.10062036,-0.10203535,-0.6119669,-0.6921147,-0.0801478
36,-1.2712989,-1.4333754,"('hostile', 'amicable')",-1.6813716,-1.912294,0.51766187,0.2868586,-0.8116696,-1.0196036,-0.207934
37,-0.5883603,-0.530208,"('fake', 'genuine')",-0.9533989,-0.88685936,0.16183004,0.2849657,-0.4599764,-0.3773672,0.0826092
38,-1.4966322,-1.5289787,"('untruthful', 'truthful')",-0.05008152,-0.059438813,-0.12282346,-0.021779962,-0.5565124,-0.5367325,0.0197799
39,0.53727907,0.47699577,"('exploitative', 'cooperative')",0.8024444,0.9033925,0.013458897,0.0044654794,0.4510608,0.4616179,0.0105571
40,0.06635082,0.039745007,"('stingy', 'generous')",0.31582835,0.33226368,-1.4422714,-1.541647,-0.3533641,-0.3898794,-0.0365153
41,-0.66270995,-0.7139303,"('unforgiving', 'forgiving')",0.76742864,0.6612017,0.25906578,0.23044445,0.1212615,0.0592386,-0.0620229
42,0.32367843,0.46420914,"('unreliable', 'reliable')",0.01936927,0.101631075,-2.711189,-2.5586798,-0.7893805,-0.6642799,0.1251006
43,-0.59710395,-0.4834243,"('irresponsible', 'responsible')",-0.30070925,-0.18528175,0.08875294,0.25790352,-0.2696868,-0.1369342,0.1327526
44,0.72555363,0.73515165,"('prejudiced', 'unprejudiced')",-0.5115302,-0.47995794,-1.1192987,-1.1462711,-0.3017584,-0.2970258,0.0047326
45,-0.8391237,-0.817161,"('incompetent', 'competent')",0.6774919,0.5269221,-0.6278207,-0.6438886,-0.2631508,-0.3113758,-0.048225
46,-0.091932274,-0.029778598,"('uncompetitive', 'competitive')",0.9424366,0.86983293,-1.1012081,-1.0440112,-0.0835679,-0.0679856,0.0155823
47,0.09419909,0.22794226,"('stupid', 'smart')",0.8290378,0.86437726,5.4855247,5.629867,2.1362538,2.2407289,0.1044751
48,0.15727201,0.15412931,"('unintelligent', 'intelligent')",1.3702143,1.305538,0.30778986,0.2895556,0.6117587,0.5830743,-0.0286844
49,-0.24802569,-0.060150452,"('unable', 'able')",-0.25519815,-0.08407617,-0.38283464,-0.11648313,-0.2953528,-0.0869033,0.2084495
50,-0.06654061,-0.032939356,"('clumsy', 'skillful')",-0.70482075,-0.76548654,-0.25896105,-0.21568947,-0.3434408,-0.3380384,0.0054024
51,-0.33411467,-0.40848124,"('uneducated', 'educated')",0.83807135,0.6437021,0.24399275,0.14174402,0.2493165,0.125655,-0.1236615
52,-0.7767739,-1.0821306,"('irrational', 'rational')",-0.94080555,-1.0771863,0.60794836,0.42319947,-0.369877,-0.5787059,-0.2088289
53,-1.3295106,-1.3360451,"('uncreative', 'creative')",0.65253294,0.4392522,1.1769246,1.1504899,0.166649,0.0845657,-0.0820833
54,-0.8205959,-0.90290487,"('incapable', 'capable')",-0.24347468,-0.26862323,0.9360709,0.99717873,-0.0426666,-0.0581165,-0.0154499
55,0.36239105,0.39702573,"('incompetent', 'clever')",1.9669366,1.8106204,-0.29900217,-0.2788627,0.6767751,0.6429278,-0.0338473
56,0.25945663,0.23367763,"('impractical', 'practical')",1.6698947,1.5875554,-0.051478427,-0.0014895238,0.6259576,0.6065812,-0.0193764
57,-0.4938144,-0.5865715,"('unimaginative', 'imaginative')",0.6252863,0.3795491,-2.4012938,-2.485337,-0.7566073,-0.8974531,-0.1408458
58,-1.0023013,-1.0861999,"('undiscriminating', 'discriminating')",0.8840489,0.77278346,-0.24408638,-0.22556162,-0.1207796,-0.1796593,-0.0588797
59,-0.21904814,-0.2761609,"('foolish', 'wise')",-0.680558,-0.57503176,0.38683474,0.37952766,-0.1709238,-0.1572217,0.0137021
60,0.40166262,0.5532472,"('inefficient', 'efficient')",1.7802169,1.8321146,-0.38603586,-0.1368714,0.5986145,0.7494968,0.1508823
61,-0.8538131,-0.96332747,"('illogical', 'logical')",0.7312617,0.51734924,0.12270613,-0.038623165,5.16e-05,-0.1615338,-0.1615854
62,0.25118762,0.40411514,"('incompetent', 'brilliant')",1.4982473,1.6134741,-0.37712553,-0.08686407,0.4574365,0.6435751,0.1861386
63,-1.0615426,-1.0029781,"('unperceptive', 'insightful')",0.7332262,0.708584,0.38545805,0.60072136,0.0190472,0.1021091,0.0830619
64,-0.045011528,-0.058063924,"('shy', 'confident')",0.26907408,0.22648604,-6.2524185,-6.333919,-2.009452,-2.0551656,-0.0457136
65,0.116317764,0.031002892,"('insecure', 'secure')",0.45075732,0.28707156,-0.3748232,-0.45271373,0.064084,-0.0448798,-0.1089638
66,-0.67487204,-0.6261084,"('inactive', 'active')",-0.78462076,-0.7336326,0.80495596,0.79853225,-0.2181789,-0.1870696,0.0311093
67,0.91422224,0.93424666,"('doubtful', 'determined')",-0.98271585,-0.76915985,-0.2999268,-0.33013797,-0.1228068,-0.0550171,0.0677897
68,-0.2610161,-0.27173826,"('dependent', 'independent')",-0.39256203,-0.40307137,-0.6693035,-0.6452189,-0.4409606,-0.4400095,0.0009511
69,0.19502603,0.23423085,"('lazy', 'industrious')",0.20864195,0.34804204,-0.5150564,-0.42845836,-0.0371295,0.0512715,0.088401
70,-0.21546888,-0.098822534,"('lethargic', 'energetic')",0.20203342,0.22328836,0.39288867,0.51373696,0.1264844,0.2127343,0.0862499
71,-0.45042104,-0.44690964,"('diffident', 'self-confident')",-0.10818851,-0.010360994,0.532392,0.43667766,-0.0087392,-0.0068643,0.0018749
72,-0.44998813,-0.39130872,"('unambitious', 'ambitious')",0.2181369,0.27335954,-0.9928956,-0.9142893,-0.4082489,-0.3440795,0.0641694
73,0.33501303,0.25290012,"('helpless', 'self-reliant')",-1.430183,-1.4639214,-3.3124814,-3.3167312,-1.4692171,-1.5092508,-0.0400337
74,-0.74239516,-0.73629653,"('undedicated', 'dedicated')",-0.12247021,-0.034233294,0.14225623,0.18643692,-0.2408697,-0.1946976,0.0461721
75,0.25362158,0.28162202,"('meek', 'impulsive')",-1.5246263,-1.5573885,-0.42024168,-0.34282947,-0.5637488,-0.539532,0.0242168
76,0.30707592,0.514421,"('anxious', 'daring')",0.24207342,0.32901108,0.027392123,0.17960478,0.1921805,0.3410123,0.1488318
77,-0.2964539,-0.31521043,"('unmotivated', 'motivated')",1.1181132,1.0231822,-1.4391932,-1.3760469,-0.2058447,-0.2226917,-0.016847
78,-0.7751396,-0.6437234,"('nonresilient', 'resilient')",1.1778439,1.2181032,-0.34200114,-0.1635801,0.0202344,0.1369332,0.1166988
79,-1.2222553,-1.2597948,"('wavering', 'unwavering')",-1.8576179,-1.9338595,-0.011145592,0.04579579,-1.0303396,-1.0492862,-0.0189466
80,0.36919075,0.49084198,"('dominated', 'dominating')",-0.07376049,0.10123101,-1.5738275,-1.5783867,-0.4261324,-0.3287712,0.0973612
81,0.98532164,0.9816282,"('submissive', 'aggressive')",0.91621923,0.77061146,-0.8535173,-0.9031075,0.3493412,0.2830441,-0.0662971
