,dte_male,dte_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.706589,-0.9008271,"('unsociable', 'sociable')",0.6380407,0.5073524,-0.008499138,-0.2265496,-0.0256825,-0.2066748,-0.1809923
1,-2.0565426,-2.0659854,"('unfriendly', 'friendly')",0.3815342,0.14130709,0.60509765,0.483405,-0.3566369,-0.4804244,-0.1237875
2,0.64577496,0.6710874,"('unlikable', 'likable')",1.4778877,1.4609927,1.2493167,1.3612351,1.1243265,1.1644384,0.0401119
3,-0.3189412,-0.29537076,"('repellent', 'pleasant')",-0.12818283,-0.06918739,0.7932535,0.7459396,0.1153765,0.1271272,0.0117507
4,0.05847042,0.0029790848,"('disliked', 'liked')",0.727944,0.5950545,-5.8472285,-5.9372396,-1.686938,-1.7797354,-0.0927974
5,-1.3195338,-1.2584347,"('distant', 'outgoing')",-0.315984,-0.29184413,-1.3752364,-1.240212,-1.0035847,-0.9301635,0.0734212
6,-1.8502094,-1.7501519,"('distant', 'open')",-0.9478972,-1.0061892,-1.4590033,-1.3444686,-1.4190367,-1.3669365,0.0521002
7,-0.13136438,-0.13141082,"('insensitive', 'sensitive')",0.9856928,1.0107458,-0.3196874,-0.33659807,0.1782137,0.1809123,0.0026986
8,-1.5600415,-1.5710582,"('unaffectionate', 'affectionate')",-0.6667041,-0.8291198,-0.34271798,-0.3010096,-0.8564878,-0.9003959,-0.0439081
9,-1.604457,-1.672525,"('unaffectionate', 'caring')",0.46561575,0.3040352,0.38322178,0.37214872,-0.2518732,-0.3321137,-0.0802405
10,-1.2902294,-1.4245576,"('unsympathetic', 'sympathetic')",0.114968926,0.0925975,-0.5235765,-0.53289235,-0.566279,-0.6216175,-0.0553385
11,0.27286887,0.26974314,"('unhelpful', 'helpful')",1.0738808,1.108584,2.4557917,2.514305,1.2675138,1.2975441,0.0300303
12,-0.17518552,-0.13790816,"('unsupportive', 'supportive')",1.0346731,1.0910391,-2.0700905,-2.000343,-0.4035343,-0.3490707,0.0544636
13,-0.15507522,-0.2304869,"('impolite', 'polite')",0.3926909,0.48611242,-0.32173902,-0.30049807,-0.0280411,-0.0149575,0.0130836
14,0.33578405,0.27539906,"('antisocial', 'social')",1.4357159,1.4429057,0.060314283,-0.027396433,0.6106048,0.5636361,-0.0469687
15,1.1633933,1.060968,"('boring', 'funny')",0.4875909,0.35930395,0.97035223,0.9724284,0.8737788,0.7975668,-0.076212
16,0.08357189,-0.026592314,"('unpopular', 'popular')",-0.1828473,-0.42697144,0.7180312,0.5929029,0.2062519,0.0464464,-0.1598055
17,-0.4915694,-0.44445136,"('nasty', 'nice')",-0.88972807,-0.8172788,0.018475305,-0.0099045,-0.4542741,-0.4238782,0.0303959
18,-1.2272195,-1.164993,"('disagreeable', 'welcoming')",-0.8900544,-0.9126082,-1.3188248,-1.2495177,-1.1453662,-1.1090396,0.0363266
19,-0.61275005,-0.6405525,"('inhospitable', 'hospitable')",-0.9965074,-1.0443925,-0.4620766,-0.37027302,-0.6904447,-0.6850727,0.005372
20,-0.6639892,-0.6849952,"('rough', 'thoughtful')",-0.17974375,-0.16591038,0.4254205,0.3822426,-0.1394375,-0.156221,-0.0167835
21,0.2988069,0.18932366,"('immoral', 'moral')",1.7080894,1.6382945,-0.3409501,-0.29155028,0.5553154,0.5120226,-0.0432928
22,-0.46250284,-0.42907295,"('untrustworthy', 'trustworthy')",-0.84493065,-0.91797966,-0.38118485,-0.36939207,-0.5628728,-0.5721482,-0.0092754
23,-0.5781431,-0.6722504,"('insincere', 'sincere')",0.44784597,0.41263312,5.3327622,5.245146,1.734155,1.6618428,-0.0723122
24,-0.82451415,-0.796025,"('dishonest', 'honest')",0.61986846,0.66447234,0.111435644,0.19350329,-0.03107,0.0206502,0.0517202
25,-0.94688725,-0.95780337,"('egoistic', 'altruistic')",0.49749014,0.35908508,1.2463397,1.0701892,0.2656475,0.157157,-0.1084905
26,-0.8621682,-0.7790425,"('hardhearted', 'benevolent')",0.96807784,0.88420427,1.0510775,1.0568502,0.3856624,0.3873373,0.0016749
27,-1.6663781,-1.6071489,"('hardhearted', 'softhearted')",-0.24641281,-0.18004024,0.060110115,-0.00048120692,-0.6175603,-0.5958901,0.0216702
28,-0.9907284,-1.1556699,"('disloyal', 'loyal')",0.34196872,0.09350766,0.8483317,0.66162425,0.066524,-0.1335127,-0.2000367
29,-0.3496415,-0.42798764,"('unfair', 'fair')",-0.794762,-0.81508374,-0.62143075,-0.7519112,-0.5886114,-0.6649942,-0.0763828
30,0.44842264,0.42617327,"('intolerant', 'tolerant')",1.7199354,1.7785925,0.79329216,0.89252144,0.9872168,1.0324291,0.0452123
31,-1.4554634,-1.2380767,"('evil', 'good')",-1.7502941,-1.8019154,-1.7348123,-1.7104493,-1.6468566,-1.5834805,0.0633761
32,-0.15367371,-0.30853716,"('unkind', 'kind')",0.8008852,0.7268654,1.169969,1.0978748,0.6057268,0.505401,-0.1003258
33,0.20186868,0.10005975,"('wrong', 'right')",0.84432966,0.74238604,-0.6514727,-0.7807733,0.1315752,0.0205575,-0.1110177
34,-0.6981445,-0.5116232,"('mean', 'honorable')",0.51183635,0.6098393,4.52939,4.760705,1.4476938,1.6196404,0.1719466
35,-0.4347043,-0.52457196,"('corrupt', 'incorrupt')",-1.3143798,-1.5033945,-0.51310694,-0.6375123,-0.7540637,-0.8884929,-0.1344292
36,-0.6611023,-0.7151207,"('hostile', 'amicable')",-0.9391062,-1.252166,-0.20734227,-0.4443375,-0.6025169,-0.8038747,-0.2013578
37,-0.08614669,-0.20784442,"('fake', 'genuine')",0.24665529,0.14662462,-0.43198493,-0.44377166,-0.0904921,-0.1683305,-0.0778384
38,-0.2838238,-0.27897844,"('untruthful', 'truthful')",0.57714075,0.5233978,0.22086519,0.27235714,0.1713941,0.1722588,0.0008647
39,0.7278636,0.84034187,"('exploitative', 'cooperative')",-0.06839192,0.12924892,0.33633497,0.43288016,0.3319356,0.4674903,0.1355547
40,-1.2468548,-1.2584858,"('stingy', 'generous')",-0.23377961,-0.26814553,-3.3027408,-3.3965251,-1.5944584,-1.6410522,-0.0465938
41,-0.9131507,-0.9036583,"('unforgiving', 'forgiving')",-0.5090665,-0.60129094,0.500783,0.39790985,-0.3071447,-0.3690131,-0.0618684
42,0.41444072,0.3862489,"('unreliable', 'reliable')",0.44915396,0.53714687,-2.4231164,-2.3476346,-0.5198406,-0.4747463,0.0450943
43,-0.2371017,-0.17436619,"('irresponsible', 'responsible')",1.3175566,1.4319739,0.23323688,0.3650801,0.4378973,0.5408959,0.1029986
44,0.18503639,0.19341567,"('prejudiced', 'unprejudiced')",-0.33518818,-0.22849093,-0.8486671,-0.7896954,-0.3329396,-0.2749235,0.0580161
45,-1.0240852,-0.98992056,"('incompetent', 'competent')",-0.006877765,-0.015618481,-0.082183406,-0.14364885,-0.3710488,-0.3830626,-0.0120138
46,-0.049810655,-0.12171566,"('uncompetitive', 'competitive')",0.40824464,0.4662271,-0.8680656,-0.82206166,-0.1698772,-0.1591834,0.0106938
47,0.24482678,0.3884567,"('stupid', 'smart')",1.3330592,1.3627824,5.147008,5.2412915,2.2416313,2.3308436,0.0892123
48,-0.8550564,-0.91734385,"('unintelligent', 'intelligent')",0.9946804,0.9415246,-0.2406789,-0.3077595,-0.033685,-0.0945262,-0.0608412
49,-0.25375515,-0.21582259,"('unable', 'able')",0.11987616,0.16514617,-0.16387522,-0.069260746,-0.0992514,-0.0399791,0.0592723
50,0.47820002,0.3839981,"('clumsy', 'skillful')",0.14006647,-0.028869882,0.13571505,0.114126265,0.2513272,0.1564182,-0.094909
51,-0.4874968,-0.7686144,"('uneducated', 'educated')",0.041577213,-0.033919737,0.6595701,0.50200343,0.0712168,-0.1001769,-0.1713937
52,0.16195995,0.016267158,"('irrational', 'rational')",0.017371014,-0.24623553,-0.1126084,-0.27604595,0.0222409,-0.1686714,-0.1909123
