,adt_male,adt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.4151631,-0.4730696,"('unsociable', 'sociable')",-0.21464452,-0.42016384,-0.3149038,-0.4466167,-0.1317129
1,-1.6883693,-1.800546,"('unfriendly', 'friendly')",1.4616644,1.3049183,-0.1133524,-0.2478139,-0.1344615
2,0.65022373,0.71984994,"('unlikable', 'likable')",0.5653008,0.5409403,0.6077623,0.6303951,0.0226328
3,0.47465038,0.690159,"('repellent', 'pleasant')",1.0438935,1.1119236,0.7592719,0.9010413,0.1417694
4,-0.71965116,-0.775005,"('disliked', 'liked')",-7.109898,-7.1785603,-3.9147747,-3.9767826,-0.0620079
5,-1.6536313,-1.774948,"('distant', 'outgoing')",-0.67957354,-0.6766579,-1.1666024,-1.2258029,-0.0592005
6,-1.9246129,-1.9994196,"('distant', 'open')",-0.462191,-0.46738452,-1.1934019,-1.233402,-0.0400001
7,0.09058359,0.2581401,"('insensitive', 'sensitive')",0.6670682,0.617521,0.3788259,0.4378305,0.0590046
8,-1.55715,-1.5775774,"('unaffectionate', 'affectionate')",0.89308953,0.88539946,-0.3320302,-0.3460889,-0.0140587
9,-1.5098028,-1.4873126,"('unaffectionate', 'caring')",1.2287363,1.2277517,-0.1405333,-0.1297804,0.0107529
10,-0.016921772,0.06968825,"('unsympathetic', 'sympathetic')",-0.45094174,-0.51993406,-0.2339318,-0.2251229,0.0088089
11,0.2531563,0.35604203,"('unhelpful', 'helpful')",1.3033653,1.4734204,0.7782608,0.9147312,0.1364704
12,-0.45284462,-0.30065414,"('unsupportive', 'supportive')",-2.2972915,-2.3377368,-1.3750681,-1.3191955,0.0558726
13,-0.040329598,0.017102737,"('impolite', 'polite')",-0.9825357,-0.8993646,-0.5114326,-0.4411309,0.0703017
14,1.265616,1.2570429,"('antisocial', 'social')",0.25386795,0.10040729,0.759742,0.6787251,-0.0810169
15,0.08481333,-0.07820878,"('boring', 'funny')",0.05649902,0.04462859,0.0706562,-0.0167901,-0.0874463
16,-1.1966367,-1.0481942,"('unpopular', 'popular')",0.13022347,0.20256278,-0.5332066,-0.4228157,0.1103909
17,-0.13158993,-0.0030513927,"('nasty', 'nice')",-0.78312653,-0.7407024,-0.4573582,-0.3718769,0.0854813
18,-1.012753,-0.9668382,"('disagreeable', 'welcoming')",-0.4859891,-0.5350648,-0.7493711,-0.7509515,-0.0015804
19,-1.4554201,-1.4567139,"('inhospitable', 'hospitable')",-0.5464017,-0.49057737,-1.0009109,-0.9736456,0.0272653
20,1.0053524,1.0343347,"('rough', 'thoughtful')",0.8904193,0.8241484,0.9478859,0.9292415,-0.0186444
21,0.9966039,1.1172472,"('immoral', 'moral')",-0.39446396,-0.38521063,0.30107,0.3660183,0.0649483
22,0.0026457924,0.029156182,"('untrustworthy', 'trustworthy')",-0.86642945,-0.9975151,-0.4318918,-0.4841794,-0.0522876
23,0.1226258,0.21477404,"('insincere', 'sincere')",5.8701444,5.939363,2.9963851,3.0770686,0.0806835
24,0.3266319,0.38316587,"('dishonest', 'honest')",0.5614216,0.5211639,0.4440267,0.4521649,0.0081382
25,-0.5767541,-0.5675848,"('egoistic', 'altruistic')",1.4160721,1.4057212,0.419659,0.4190682,-0.0005908
26,0.46518221,0.23814298,"('hardhearted', 'benevolent')",2.1496017,1.9890637,1.307392,1.1136034,-0.1937886
27,-0.32822287,-0.28680694,"('hardhearted', 'softhearted')",1.4185194,1.299186,0.5451483,0.5061895,-0.0389588
28,-0.29244924,-0.30796275,"('disloyal', 'loyal')",1.2556254,1.1875623,0.4815881,0.4397998,-0.0417883
29,-0.55676323,-0.63855237,"('unfair', 'fair')",-0.48989236,-0.71282333,-0.5233278,-0.6756878,-0.15236
30,0.80001235,0.8485299,"('intolerant', 'tolerant')",0.8009285,0.80160767,0.8004704,0.8250688,0.0245984
31,-2.1647618,-2.2284925,"('evil', 'good')",-0.6005083,-0.7614479,-1.382635,-1.4949702,-0.1123352
32,-0.02663336,-0.032807656,"('unkind', 'kind')",0.7727219,0.6221983,0.3730443,0.2946953,-0.078349
33,-0.5001701,-0.5763203,"('wrong', 'right')",-0.5629963,-0.69541335,-0.5315832,-0.6358668,-0.1042836
34,-0.027391568,0.19052623,"('mean', 'honorable')",5.4794173,5.769331,2.7260129,2.9799285,0.2539156
35,-1.0996472,-1.3266913,"('corrupt', 'incorrupt')",-0.31209698,-0.41271785,-0.7058721,-0.8697045,-0.1638324
36,-1.9540362,-2.081752,"('hostile', 'amicable')",-0.059618752,-0.21533914,-1.0068275,-1.1485456,-0.1417181
37,0.53586113,0.50837475,"('fake', 'genuine')",0.09181969,0.09167337,0.3138404,0.3000241,-0.0138163
38,-1.1611576,-1.0964011,"('untruthful', 'truthful')",-0.4283447,-0.30887002,-0.7947512,-0.7026355,0.0921157
39,0.7070461,0.881372,"('exploitative', 'cooperative')",0.11033656,0.18124557,0.4086913,0.5313088,0.1226175
40,-0.028625485,-0.038446758,"('stingy', 'generous')",-1.7249444,-1.8878344,-0.8767849,-0.9631406,-0.0863557
41,-0.42433128,-0.35491386,"('unforgiving', 'forgiving')",0.1862502,0.036479045,-0.1190405,-0.1592174,-0.0401769
42,0.34986383,0.49420014,"('unreliable', 'reliable')",-3.7117293,-3.7034056,-1.6809328,-1.6046027,0.0763301
43,0.23525457,0.38068417,"('irresponsible', 'responsible')",0.5006919,0.49070373,0.3679732,0.4356939,0.0677207
44,0.27583602,0.28242978,"('prejudiced', 'unprejudiced')",-1.6523489,-1.6446797,-0.6882564,-0.6811249,0.0071315
45,0.35393012,0.39877933,"('incompetent', 'competent')",0.061513603,-0.058610212,0.2077219,0.1700846,-0.0376373
46,0.5759162,0.71600467,"('uncompetitive', 'competitive')",-0.9959899,-1.0049409,-0.2100369,-0.1444681,0.0655688
47,0.24005431,0.36259192,"('stupid', 'smart')",5.2042437,5.3525424,2.7221489,2.8575671,0.1354182
48,0.16313674,0.2620949,"('unintelligent', 'intelligent')",0.40460432,0.4377593,0.2838705,0.3499271,0.0660566
49,-0.27851838,-0.11985408,"('unable', 'able')",-0.49775523,-0.39448473,-0.3881368,-0.2571694,0.1309674
50,-0.42883492,-0.4441186,"('clumsy', 'skillful')",-0.11662269,-0.15607344,-0.2727288,-0.300096,-0.0273672
51,-0.078500636,-0.167437,"('uneducated', 'educated')",0.3535,0.34071448,0.1374997,0.0866387,-0.050861
