,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,female-male
0,0.10285569,0.060551338,"('unsociable', 'sociable')",0.31691778,0.1455603,1.5650418,1.5258614,-0.7518576,-0.8638009,0.3082394,0.217043,-0.0911964
1,-0.15052529,-0.06370464,"('unfriendly', 'friendly')",0.3280893,0.34326398,-0.4792087,-0.53930676,2.4747286,2.3864934,0.5432709,0.5316865,-0.0115844
2,0.48169836,0.47361335,"('unlikable', 'likable')",0.216501,0.15980017,0.05563871,0.11588876,0.16457929,0.2431041,0.2296043,0.2481016,0.0184973
3,-2.2418082,-2.0866437,"('repellent', 'pleasant')",-1.8621057,-1.853392,0.33161312,0.54880524,0.27102724,0.39343548,-0.8753183,-0.7494488,0.1258695
4,0.2447706,0.31262624,"('disliked', 'liked')",0.9899132,1.0151182,-0.19452493,-0.11444043,-6.667199,-6.747398,-1.40676,-1.3835235,0.0232365
5,0.100692004,0.1971085,"('distant', 'outgoing')",0.7799605,0.91822815,-1.2266747,-1.2677343,0.3987829,0.38403898,0.0131902,0.0579103,0.0447201
6,0.8414421,0.9176429,"('distant', 'open')",1.1521715,1.3036258,-0.63088286,-0.63532495,1.0484228,1.0486372,0.6027884,0.6586452,0.0558568
7,-0.30964735,-0.29100695,"('insensitive', 'sensitive')",-0.69508976,-0.69945276,0.81358373,0.926917,0.98845637,1.035337,0.1993257,0.2429486,0.0436229
8,0.2191007,0.2540357,"('unaffectionate', 'affectionate')",0.45358473,0.47390336,-0.78573287,-0.8307794,1.5530175,1.5086783,0.3599925,0.3514595,-0.008533
9,0.74498963,0.8166858,"('unaffectionate', 'caring')",0.45436218,0.43359748,-0.49065116,-0.51812446,1.6492562,1.685009,0.5894892,0.6042919,0.0148027
10,-0.79857486,-0.8379992,"('unsympathetic', 'sympathetic')",-1.1220431,-1.2903454,0.15751842,0.35481018,-0.70436203,-0.6458252,-0.6168654,-0.6048399,0.0120255
11,-0.4067958,-0.2651981,"('unhelpful', 'helpful')",-0.51446444,-0.51515055,0.15342918,0.3423262,1.5756228,1.7415985,0.2019479,0.325894,0.1239461
12,0.49742633,0.667524,"('unsupportive', 'supportive')",0.31681183,0.39008057,0.10861336,0.30584127,-1.8137267,-1.7846239,-0.2227188,-0.1052945,0.1174243
13,0.4849589,0.5050015,"('impolite', 'polite')",0.23935613,0.16382939,1.4622402,1.4343928,-0.7857934,-0.75232047,0.3501905,0.3377258,-0.0124647
14,-0.86208206,-0.8469559,"('antisocial', 'social')",-0.6285569,-0.8114559,1.022653,1.0163752,-0.85949534,-0.85137796,-0.3318703,-0.3733536,-0.0414833
15,1.0830072,0.9471381,"('boring', 'funny')",0.8596295,0.82134825,0.16672239,0.052834153,0.5999967,0.5466102,0.677339,0.5919827,-0.0853563
16,-1.055131,-1.0020878,"('unpopular', 'popular')",-0.23700905,-0.07808162,-1.6966267,-1.6160425,0.25690156,0.3392518,-0.6829663,-0.58924,0.0937263
17,-0.22773142,-0.07555872,"('nasty', 'nice')",-0.19485202,-0.060779504,-0.5109694,-0.44976842,-0.16388172,-0.08775279,-0.2743586,-0.1684649,0.1058937
18,-1.0188736,-0.91125894,"('disagreeable', 'welcoming')",-0.25604326,-0.1456421,-1.3082335,-1.2641593,-0.1401559,-0.11462379,-0.6808265,-0.608921,0.0719055
19,0.48229384,0.5542984,"('inhospitable', 'hospitable')",0.7738595,0.8857804,-0.81221724,-0.73895496,0.45656928,0.48369858,0.2251264,0.2962056,0.0710792
20,-1.2268472,-1.1100724,"('rough', 'thoughtful')",-0.9378294,-0.85100216,0.16767931,0.2876806,0.6854266,0.69322693,-0.3278927,-0.2450418,0.0828509
21,-0.9148794,-0.9237031,"('immoral', 'moral')",-0.25174946,-0.45489353,0.7682094,0.8654471,-1.1373068,-1.0168216,-0.3839316,-0.3824928,0.0014388
22,0.06091501,0.022376493,"('untrustworthy', 'trustworthy')",-1.2347311,-1.4389422,0.57941365,0.6614192,-0.92044896,-0.906891,-0.3787128,-0.4155093,-0.0367965
