,gallagher_male,gallagher_female,tuple,arthur_male,arthur_female,j_male,j_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,3.598573,3.0437233,"('unsociable', 'sociable')",2.1128972,1.8369364,1.3182162,0.97763497,0.53451073,0.3786664,0.13294756,-0.0042992607,1.5394289,1.2465323,-0.2928966
1,-1.314734,-1.2483808,"('unfriendly', 'friendly')",-2.1368065,-2.2909691,-0.77438056,-1.0969248,0.5555461,0.4376205,1.8167324,1.4078121,-0.3707285,-0.5581684,-0.1874399
2,0.4514227,0.5971066,"('unlikable', 'likable')",1.1309179,1.020013,1.2664697,1.2694783,1.0655562,1.1203117,0.8614386,1.0358357,0.955161,1.008549,0.053388
3,1.3591288,1.2284354,"('repellent', 'pleasant')",0.716226,0.8938572,0.5563758,0.59167117,-0.44271547,-0.4039723,0.82209814,0.858965,0.6022226,0.6337913,0.0315687
4,-3.311448,-2.9539971,"('disliked', 'liked')",-1.5231628,-1.5929607,0.21460542,0.09609788,0.5489618,0.4127875,-6.222246,-5.8904834,-2.058658,-1.9857113,0.0729467
5,-3.2993484,-2.9307055,"('distant', 'outgoing')",-3.2321048,-3.1046302,0.06519255,-0.07978603,1.0730509,1.022208,0.5277059,0.66925603,-0.9731007,-0.8847315,0.0883692
6,-3.7024815,-3.331847,"('distant', 'open')",-3.2443416,-3.031386,0.06195789,0.026617024,1.3126539,1.2287617,0.4720539,0.428068,-1.0200315,-0.9359571,0.0840744
7,3.8267105,3.5885258,"('insensitive', 'sensitive')",2.482041,2.4027545,0.23663728,0.21406329,-0.48907804,-0.50572264,-0.060118273,-0.20587297,1.1992384,1.0987496,-0.1004888
8,-1.7750564,-1.7959768,"('unaffectionate', 'affectionate')",-1.136711,-1.263606,0.08123481,-0.08844452,0.39867017,0.33030227,1.3778617,1.0733945,-0.2108001,-0.3488661,-0.138066
9,-0.012930473,-0.031324133,"('unaffectionate', 'caring')",-0.47124475,-0.6008631,0.6028283,0.38310355,0.69142276,0.5757122,1.8808703,1.5737082,0.5381892,0.3800673,-0.1581219
10,4.0392017,3.6753595,"('unsympathetic', 'sympathetic')",3.5294802,3.1398084,0.38783202,0.1909981,-0.3442713,-0.42518926,-0.09752868,-0.27181688,1.5029428,1.261832,-0.2411108
11,1.9644144,1.8330096,"('unhelpful', 'helpful')",1.2791857,1.2128823,0.22876865,0.10104415,-1.2082582,-1.2216835,1.9199251,1.8445456,0.8368071,0.7539596,-0.0828475
12,2.1135437,2.1850572,"('unsupportive', 'supportive')",1.8119082,1.7914735,1.2359098,1.2023841,0.4264959,0.45674098,-1.7950505,-1.7648333,0.7585614,0.7741644,0.015603
13,2.7689605,2.5532148,"('impolite', 'polite')",3.042132,2.9016724,1.1172936,0.99296993,-0.48858398,-0.33071855,-0.5544533,-0.4697171,1.1770697,1.1294844,-0.0475853
14,3.5023797,3.1474898,"('antisocial', 'social')",2.9248862,2.6957653,1.1378236,0.99305654,0.72285956,0.75964314,-0.6287043,-0.6775647,1.5318491,1.383678,-0.1481711
15,-0.5475276,-0.71172565,"('boring', 'funny')",-0.5062143,-0.68390596,0.8381692,0.74118394,0.468318,0.40645164,0.09313292,0.20989814,0.0691756,-0.0076196,-0.0767952
16,-2.9876819,-3.1299524,"('unpopular', 'popular')",-2.1600628,-2.1575406,-0.011969376,0.0008477643,0.066638246,0.06011705,0.771084,0.782755,-0.8643984,-0.8887546,-0.0243562
17,-0.98067623,-0.82836,"('nasty', 'nice')",-1.1335833,-1.1524255,0.008460118,-0.042607494,-0.45519617,-0.35447237,-0.7537595,-0.54392207,-0.662951,-0.5843575,0.0785935
18,-0.71911085,-0.6327333,"('disagreeable', 'welcoming')",-0.31247085,-0.31490982,-0.843024,-0.8450538,0.05407843,0.15817752,-1.1914002,-1.3643806,-0.6023855,-0.59978,0.0026055
19,-1.8315191,-1.4442705,"('inhospitable', 'hospitable')",-1.6039494,-1.5290614,0.51506984,0.4148542,-0.7767451,-0.8148631,0.09842979,0.079901755,-0.7197428,-0.6586878,0.061055
20,0.4490923,0.52810735,"('rough', 'thoughtful')",0.009629438,-0.11169864,-1.2507064,-1.4088068,-0.2654798,-0.26210555,-0.8533146,-0.9751713,-0.3821558,-0.445935,-0.0637792
21,2.9025621,2.730173,"('immoral', 'moral')",3.3235157,3.1837294,0.53492564,0.4909466,-0.6219054,-0.6475555,-1.486762,-1.5768948,0.9304672,0.8360798,-0.0943874
22,2.1745913,1.8616,"('untrustworthy', 'trustworthy')",1.5564373,1.4460107,0.6403326,0.537698,-0.21432862,-0.36676672,-1.2007284,-1.3150946,0.5912608,0.4326895,-0.1585713
23,3.8417568,3.610496,"('insincere', 'sincere')",2.3225555,2.2720656,0.43184474,0.3293518,-0.7394984,-0.657749,4.6742263,4.2670403,2.1061771,1.964241,-0.1419361
24,1.6080508,1.5247761,"('dishonest', 'honest')",2.1130798,2.0549996,-0.2943905,-0.19004685,-0.54009676,-0.46297976,-0.14334151,-0.19679993,0.5486604,0.5459898,-0.0026706
25,-2.9619462,-2.703455,"('egoistic', 'altruistic')",-2.2652204,-2.3073614,-0.9279555,-0.996364,0.19804731,0.13628796,1.2570372,1.185813,-0.9400076,-0.9370159,0.0029917
26,-0.13745458,-0.36809087,"('hardhearted', 'benevolent')",-0.08952209,-0.4032686,0.8720741,0.7252977,2.9637794,2.8538632,1.6153893,1.4139575,1.0448532,0.8443518,-0.2005014
27,-0.86646265,-0.9439093,"('hardhearted', 'softhearted')",-1.6564476,-1.6209197,-1.0823743,-1.272873,-0.83697814,-0.84005815,0.37987578,0.050161853,-0.8124774,-0.9255197,-0.1130423
28,0.8816251,0.737049,"('disloyal', 'loyal')",0.656749,0.41037413,-0.23321174,-0.41485685,-0.4128309,-0.5609421,0.33407617,0.010729308,0.2452816,0.0364707,-0.2088109
29,-1.4726086,-1.3752457,"('unfair', 'fair')",-1.4253203,-1.2598295,-0.059123274,-0.05994943,-0.105343305,-0.22964019,-0.97488284,-1.0560119,-0.8074556,-0.7961353,0.0113203
30,2.394047,2.3727994,"('intolerant', 'tolerant')",2.23038,2.1594636,0.15670642,0.0983109,-0.2600479,-0.22322957,-0.721724,-0.70206404,0.7598722,0.7410561,-0.0188161
31,-4.398315,-3.9344656,"('evil', 'good')",-3.5983782,-3.289325,-0.6979062,-0.6817198,0.14255148,0.2604321,-0.4841004,-0.3548358,-1.8072296,-1.5999828,0.2072468
32,1.9295332,1.7173072,"('unkind', 'kind')",1.1662103,0.98236024,0.3672635,0.23189414,0.3192443,0.22468814,0.23764108,-0.06263843,0.8039785,0.6187222,-0.1852563
33,-1.6925824,-1.4634675,"('wrong', 'right')",-0.5824578,-0.5414541,0.043070883,-0.022571858,0.6278869,0.6694946,-0.12596089,0.016233712,-0.3460087,-0.268353,0.0776557
34,0.2503484,0.29095227,"('mean', 'honorable')",-0.25598484,-0.10241491,-0.7798166,-0.78981256,-0.32020026,-0.30617836,4.7115593,4.5874033,0.7211812,0.73599,0.0148088
35,-4.4184003,-4.056534,"('corrupt', 'incorrupt')",-2.9980361,-3.0081217,-1.2479784,-1.1963983,0.00081869215,-0.12208194,-0.3588273,-0.33614007,-1.8044847,-1.7438549,0.0606298
36,-5.305534,-4.8167496,"('hostile', 'amicable')",-3.5813344,-3.7225347,-0.6263473,-0.8540688,0.37610894,0.18295948,0.6332183,0.4851818,-1.7007778,-1.7450422,-0.0442644
37,1.1441604,1.3364688,"('fake', 'genuine')",1.2366564,1.0650901,0.0021770746,-0.08823272,-0.62043417,-0.5788482,0.013509512,-0.17546092,0.3552139,0.3118034,-0.0434105
38,0.67963403,0.904258,"('untruthful', 'truthful')",0.8448182,0.854707,0.33705834,0.18074957,-0.7430636,-0.7645991,0.509528,0.58223116,0.3255949,0.3514693,0.0258744
39,1.6776807,1.6636809,"('exploitative', 'cooperative')",1.2228316,1.2222111,0.24009304,0.4444591,-0.65705454,-0.5309009,-0.2717824,-0.23427866,0.4423536,0.5130343,0.0706807
40,-0.10684016,-0.16683513,"('stingy', 'generous')",0.574843,0.44809872,-0.19665062,-0.29111785,-0.7553874,-0.8109859,-2.5066774,-2.4399538,-0.5981425,-0.6521588,-0.0540163
41,1.3938649,1.4370152,"('unforgiving', 'forgiving')",0.67630637,0.5735662,0.43180504,0.23107773,0.09676889,-0.007513486,0.28495786,-0.0065988116,0.5767406,0.4455094,-0.1312312
42,0.15654635,0.18819922,"('unreliable', 'reliable')",0.41135478,0.33429387,0.263032,0.34571913,0.1890269,0.3134493,-3.2434042,-2.9261727,-0.4446888,-0.3489022,0.0957866
43,3.4448218,3.394817,"('irresponsible', 'responsible')",2.5845554,2.554,0.49328214,0.5276425,-0.7602872,-0.6989572,0.23009858,0.16419917,1.1984941,1.1883403,-0.0101538
44,-2.4864779,-2.312774,"('prejudiced', 'unprejudiced')",-1.0928024,-0.9182873,-1.9468521,-1.7122418,-1.1915629,-1.0627925,-1.6247057,-1.5139737,-1.6684801,-1.5040139,0.1644662
45,2.2202206,2.0103164,"('incompetent', 'competent')",2.6328278,2.312164,2.0376105,1.8752776,0.48536864,0.42481762,-0.43496358,-0.6337893,1.3882128,1.1977571,-0.1904557
46,4.007778,3.433602,"('uncompetitive', 'competitive')",3.7126434,3.444479,1.0329928,0.8394057,-0.32698125,-0.44566298,-0.0039946325,-0.13049866,1.6844875,1.428265,-0.2562225
47,1.301304,1.1333312,"('stupid', 'smart')",1.0856245,1.1310575,0.046959676,0.19646104,0.33672354,0.36771914,3.8272974,3.5000293,1.3195818,1.2657196,-0.0538622
48,1.094514,1.0701728,"('unintelligent', 'intelligent')",0.49183404,0.36759734,-1.2196182,-1.2084115,-1.1531422,-1.1564314,-1.7365087,-1.8054988,-0.5045842,-0.5465143,-0.0419301
49,-0.32914624,-0.45450833,"('unable', 'able')",-0.12337715,-0.16805635,-0.23524967,-0.26817867,0.06798428,0.10194583,-0.6816043,-0.7045272,-0.2602786,-0.298665,-0.0383864
50,-1.3717512,-1.2998149,"('clumsy', 'skillful')",-0.47781622,-0.73118174,0.7394774,0.61921024,1.1430892,1.1707127,0.45506448,0.3973341,0.0976127,0.0312521,-0.0663606
51,2.8341584,2.7152467,"('uneducated', 'educated')",2.0881903,1.9548657,0.50640774,0.57153684,-0.193171,-0.30412433,-1.0017946,-0.98484766,0.8467583,0.7905355,-0.0562228
52,-3.407185,-3.3441868,"('irrational', 'rational')",-3.4714696,-3.422105,-0.056056213,-0.08671992,0.19698597,-0.045993354,0.21114075,0.10353492,-1.3053167,-1.359094,-0.0537773
53,-0.43105075,-0.44246262,"('uncreative', 'creative')",-0.82649946,-0.9482425,0.052221537,-0.08876546,0.60176826,0.4843792,1.0415804,0.7507596,0.087604,-0.0488664,-0.1364704
54,-0.22399563,-0.26188612,"('incapable', 'capable')",0.02057275,-0.044089433,0.7237749,0.71514016,0.5270786,0.5819265,1.0695767,1.0335683,0.4234015,0.4049319,-0.0184696
55,4.248475,3.8559825,"('incompetent', 'clever')",3.844661,3.5337813,0.5585165,0.42231274,-0.57305574,-0.5731687,-0.9893072,-1.1157403,1.4178577,1.2246335,-0.1932242
56,3.7853856,3.6914222,"('impractical', 'practical')",2.8027844,2.7352512,0.40369347,0.4028348,-0.49827668,-0.47199133,-1.344421,-1.2957854,1.0298332,1.0123463,-0.0174869
57,1.9856901,1.7567601,"('unimaginative', 'imaginative')",2.8153138,2.4322946,0.021773353,-0.22437084,0.03430155,-0.18092823,-2.4948096,-2.5116973,0.4724539,0.2544116,-0.2180423
58,1.2434804,1.2956189,"('undiscriminating', 'discriminating')",0.9561196,0.60661125,0.55362535,0.14959809,0.33982554,0.2231412,0.3364108,0.29872516,0.6858923,0.5147389,-0.1711534
59,-2.4353318,-2.211314,"('foolish', 'wise')",-1.1955085,-0.99072707,0.9250163,1.0933149,0.96698254,0.92817193,0.12505488,0.1300452,-0.3227573,-0.2101018,0.1126555
60,4.831662,4.7004066,"('inefficient', 'efficient')",4.1062737,4.0829043,0.019990224,0.07922803,-1.0111239,-0.7633296,-1.2354233,-1.1448233,1.3422758,1.3908773,0.0486015
61,1.4101281,1.1172662,"('illogical', 'logical')",0.8215866,0.79274386,1.0550805,0.9658157,0.25788876,0.1068313,-0.19203922,-0.3208166,0.6705289,0.5323681,-0.1381608
62,4.342,4.0101533,"('incompetent', 'brilliant')",3.2805789,3.242561,0.5745379,0.6734578,-1.0651485,-0.9029535,-0.44236055,-0.25140336,1.3379216,1.354363,0.0164414
63,2.6511927,2.3776166,"('unperceptive', 'insightful')",1.6491985,1.545428,1.7496132,1.6463888,0.7510792,0.6826932,0.55471677,0.49679407,1.47116,1.3497841,-0.1213759
64,0.99469244,0.9935042,"('shy', 'confident')",1.6146399,1.4757255,0.413713,0.51293385,-0.09022418,-0.036213845,-5.743515,-5.21755,-0.5621388,-0.45432,0.1078188
65,3.541842,3.199777,"('insecure', 'secure')",2.1833947,1.9386168,0.0055846125,-0.11424115,-0.35569146,-0.30605656,-0.9339266,-0.8214689,0.8882407,0.7793254,-0.1089153
66,-1.4650891,-1.6167897,"('inactive', 'active')",-0.8169681,-0.9888093,-0.18101464,-0.27881,1.5398546,1.4614027,1.7760437,1.7897224,0.1705653,0.0733432,-0.0972221
67,0.34347326,0.45385385,"('doubtful', 'determined')",0.26995146,0.20750254,0.5164186,0.5645055,0.13100569,0.23298265,-0.40139997,-0.25691453,0.1718898,0.240386,0.0684962
68,0.5955852,0.6947016,"('dependent', 'independent')",0.16837408,0.32225797,-0.8345543,-0.8363306,-1.1104504,-1.243444,-2.1270783,-2.1379108,-0.6616247,-0.6401452,0.0214795
69,-3.541921,-2.970283,"('lazy', 'industrious')",-2.1550577,-1.8794569,0.7643568,0.8063791,1.3317008,1.2275128,-0.30035275,-0.15424974,-0.7802548,-0.5940195,0.1862353
70,3.5663118,3.1815267,"('lethargic', 'energetic')",3.3743322,3.1277246,1.0617747,0.88596284,-0.01741134,-0.08187929,-0.45571294,-0.54633945,1.5058589,1.3133991,-0.1924598
71,-1.0348189,-0.7597466,"('diffident', 'self-confident')",-0.8328345,-0.65476054,0.6157824,0.7566913,-0.3670909,-0.32902956,-0.03372082,-0.0200225,-0.3305366,-0.2013736,0.129163
72,2.2332642,2.2278295,"('unambitious', 'ambitious')",1.4251997,1.4521544,-1.2340765,-1.2135066,-1.1111748,-1.0681531,-0.9702445,-0.89231247,0.0685936,0.1012024,0.0326088
73,-1.6088063,-1.3177928,"('helpless', 'self-reliant')",-0.440138,-0.3465722,0.29658294,0.25055888,-0.19663484,-0.20468245,-2.7104595,-2.4045744,-0.9318912,-0.8046125,0.1272787
74,2.523079,2.4905689,"('undedicated', 'dedicated')",1.499261,1.4584473,0.9645827,0.83779854,0.72433263,0.693128,-0.40744787,-0.567682,1.0607615,0.9824522,-0.0783093
75,-2.0263255,-1.8226795,"('meek', 'impulsive')",-0.9293319,-0.92935944,-0.9345452,-1.1443396,0.08155367,0.044740744,0.45131272,0.7168513,-0.6714673,-0.6269573,0.04451
76,2.2377088,2.1431687,"('anxious', 'daring')",1.948963,1.6633435,0.010373276,0.12330466,0.81418955,0.9978123,-0.35023934,-0.23935133,0.932199,0.9376556,0.0054566
77,1.2271621,1.44591,"('unmotivated', 'motivated')",1.0566698,1.1386077,-0.19642057,-0.09692415,-0.39084157,-0.3092184,-0.5057391,-0.23452348,0.2381661,0.3887703,0.1506042
