,varex_male,varex_female,tuple,imaging_male,imaging_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.8730925,-0.9897814,"('unsociable', 'sociable')",0.3396311,0.25101924,-0.28666687,-0.41784817,-0.2733761,-0.3855368,-0.1121607
1,-1.7521615,-1.9803327,"('unfriendly', 'friendly')",0.2208828,0.06835551,1.0409725,0.94611204,-0.1634354,-0.321955,-0.1585196
2,0.10710235,0.11720041,"('unlikable', 'likable')",1.1936677,1.2889996,1.1036862,1.0555604,0.8014854,0.8205868,0.0191014
3,-0.7625048,-0.64135,"('repellent', 'pleasant')",-0.60792136,-0.45309564,0.8159313,0.7439035,-0.1848316,-0.1168474,0.0679842
4,-0.6256297,-0.65361565,"('disliked', 'liked')",-0.87788546,-0.83215594,-6.6652336,-7.075444,-2.7229163,-2.8537388,-0.1308225
5,-1.1849029,-1.1684173,"('distant', 'outgoing')",-0.9450537,-0.77098566,-0.80833745,-0.53337836,-0.9794314,-0.8242605,0.1551709
6,-1.1163498,-1.1405904,"('distant', 'open')",-1.1222007,-1.0680181,-0.86310947,-0.56342703,-1.0338868,-0.9240119,0.1098749
7,-0.58659256,-0.5696129,"('insensitive', 'sensitive')",0.5606324,0.58268094,-0.12438502,-0.110331334,-0.0501151,-0.0324211,0.017694
8,-0.92751324,-1.1860802,"('unaffectionate', 'affectionate')",-0.07996456,-0.22872496,0.41459045,0.5050517,-0.1976291,-0.3032512,-0.1056221
9,-1.3327237,-1.549886,"('unaffectionate', 'caring')",0.40633878,0.39023572,0.95333123,1.1073488,0.0089821,-0.0174338,-0.0264159
10,-1.2947346,-1.2963256,"('unsympathetic', 'sympathetic')",-0.10329073,-0.06239992,-0.4466701,-0.4355007,-0.6148984,-0.5980754,0.016823
11,-0.47826025,-0.4898731,"('unhelpful', 'helpful')",0.17818595,0.24945928,2.1705322,2.2405767,0.623486,0.6667209,0.0432349
12,-0.9725978,-0.9660498,"('unsupportive', 'supportive')",0.5026698,0.7019842,-2.353271,-2.287815,-0.9410663,-0.8506269,0.0904394
13,-0.4046357,-0.4248981,"('impolite', 'polite')",0.46431994,0.37162748,-0.68377936,-0.6381536,-0.2080317,-0.2304748,-0.0224431
14,-0.12370165,0.0056178905,"('antisocial', 'social')",0.7249033,0.76594794,-0.04309549,-0.24096508,0.1860354,0.1768669,-0.0091685
15,0.0477283,-0.12512271,"('boring', 'funny')",0.97561234,0.7806205,-0.05779953,-0.10392292,0.3218471,0.1838583,-0.1379888
16,-0.18501382,-0.2698497,"('unpopular', 'popular')",-0.26730824,-0.27115908,0.6577748,0.5575622,0.0684842,0.0055178,-0.0629664
17,-0.10329046,-0.14603673,"('nasty', 'nice')",-0.7720729,-0.65679955,-0.46190727,-0.48327696,-0.4457569,-0.4287044,0.0170525
18,-0.020376608,-0.13453221,"('disagreeable', 'welcoming')",0.63265294,0.5753863,-0.27769744,-0.34252268,0.1115263,0.0327771,-0.0787492
19,-1.397033,-1.4531456,"('inhospitable', 'hospitable')",-1.0458935,-1.01061,-0.61430776,-0.429896,-1.0190781,-0.9645505,0.0545276
20,0.108822644,0.1271241,"('rough', 'thoughtful')",0.6101122,0.65194404,0.83041,0.76824725,0.5164483,0.5157718,-0.0006765
21,0.027186152,0.031531677,"('immoral', 'moral')",0.7817267,0.75575775,-0.44326603,-0.5865075,0.1218823,0.0669273,-0.054955
22,-0.19433701,-0.27037197,"('untrustworthy', 'trustworthy')",0.680707,0.56292,-0.8689747,-1.0748255,-0.1275349,-0.2607592,-0.1332243
23,-0.76276815,-0.85329306,"('insincere', 'sincere')",0.9225302,0.95303506,5.656703,5.911206,1.9388216,2.0036492,0.0648276
24,-0.5771718,-0.55634135,"('dishonest', 'honest')",0.86192936,0.9295672,0.6285693,0.65859634,0.3044423,0.3439407,0.0394984
25,-0.7445347,-0.80986434,"('egoistic', 'altruistic')",-0.8151592,-0.84329665,1.039371,0.9703907,-0.1734409,-0.2275901,-0.0541492
26,-0.21118283,-0.38050503,"('hardhearted', 'benevolent')",0.95288444,0.7563944,1.4468758,1.1433917,0.7295258,0.506427,-0.2230988
27,-0.4745499,-0.43207029,"('hardhearted', 'softhearted')",0.45157433,0.4362788,0.83994,0.8793006,0.2723215,0.294503,0.0221815
28,-0.4392813,-0.54428697,"('disloyal', 'loyal')",-0.089166135,-0.36799705,1.3220586,1.2039118,0.264537,0.0972093,-0.1673277
29,-0.57916945,-0.4813143,"('unfair', 'fair')",-0.94492245,-0.89710784,-0.46488446,-0.62756383,-0.6629922,-0.668662,-0.0056698
30,0.28356048,0.26688293,"('intolerant', 'tolerant')",1.0184481,1.0417106,0.8185778,0.71321106,0.7068621,0.6739349,-0.0329272
31,-1.0251684,-0.9996712,"('evil', 'good')",-1.3332266,-1.38989,-1.1265209,-1.1285394,-1.1616387,-1.1727002,-0.0110615
32,-0.38260823,-0.4412409,"('unkind', 'kind')",1.1160741,1.0952915,0.9474549,0.7153593,0.5603069,0.4564699,-0.103837
33,-0.085654914,-0.19503799,"('wrong', 'right')",0.107599795,0.11983769,-0.9627912,-0.94836897,-0.3136154,-0.3411897,-0.0275743
34,-0.2717935,-0.054096285,"('mean', 'honorable')",-0.20350754,0.048422124,5.3776035,5.8589873,1.6341008,1.9511043,0.3170035
35,-0.095112234,-0.09527934,"('corrupt', 'incorrupt')",-0.93061715,-1.0641602,-0.5217472,-0.47046134,-0.5158255,-0.5433003,-0.0274748
36,-0.7744,-0.95079565,"('hostile', 'amicable')",-1.3619084,-1.66947,-0.12761006,-0.19566572,-0.7546395,-0.9386438,-0.1840043
37,-0.03179352,0.059555456,"('fake', 'genuine')",-0.60764873,-0.6496955,-0.041729473,0.11652911,-0.2270572,-0.1578703,0.0691869
38,-1.2179487,-1.2084808,"('untruthful', 'truthful')",0.123879105,0.19945744,-0.02523736,0.10856585,-0.3731023,-0.3001525,0.0729498
39,0.58982027,0.54263103,"('exploitative', 'cooperative')",0.13368353,0.10141183,0.26136404,0.24763931,0.3282893,0.2972274,-0.0310619
40,0.03275274,-0.015770502,"('stingy', 'generous')",0.112310156,0.09816965,-2.3420708,-2.51286,-0.732336,-0.8101536,-0.0778176
41,-0.30974555,-0.29620355,"('unforgiving', 'forgiving')",0.34660062,0.33409017,0.019331004,-0.09851403,0.0187287,-0.0202091,-0.0389378
42,-0.3428599,-0.22476149,"('unreliable', 'reliable')",0.46465528,0.57464886,-2.9687204,-2.9874308,-0.948975,-0.8791811,0.0697939
43,-1.4063188,-1.2585179,"('irresponsible', 'responsible')",0.4524314,0.61525244,0.061947353,0.16811742,-0.2973133,-0.1583827,0.1389306
44,0.90991825,0.8790081,"('prejudiced', 'unprejudiced')",-0.82144344,-0.8262871,-1.09744,-1.1817784,-0.3363218,-0.3763525,-0.0400307
45,-1.194597,-1.0715004,"('incompetent', 'competent')",-0.071370155,0.07309371,0.0091693485,-0.09342129,-0.4189326,-0.3639427,0.0549899
46,-0.21153948,-0.13636197,"('uncompetitive', 'competitive')",0.8783714,0.964371,-0.8205195,-0.8695211,-0.0512292,-0.0138373,0.0373919
47,-0.345583,-0.18151344,"('stupid', 'smart')",0.8899476,0.96923846,5.548961,5.8762455,2.0311085,2.2213235,0.190215
48,0.3596761,0.3049963,"('unintelligent', 'intelligent')",1.0697588,0.9809525,0.6247801,0.5608143,0.6847383,0.6155877,-0.0691506
49,0.52242696,0.6313511,"('unable', 'able')",0.3783669,0.48261854,-0.12680759,0.0854436,0.2579954,0.3998044,0.141809
50,-0.15256865,-0.14517948,"('clumsy', 'skillful')",0.35884446,0.34285834,0.23797224,0.28987783,0.1480827,0.1625189,0.0144362
51,-0.5046471,-0.57974714,"('uneducated', 'educated')",0.9672147,0.8786511,0.37246832,0.24081352,0.2783453,0.1799058,-0.0984395
52,-0.12917751,-0.44061938,"('irrational', 'rational')",-1.118133,-1.3920258,0.27849364,0.16821684,-0.3229389,-0.5548095,-0.2318706
53,-1.6029539,-1.7943794,"('uncreative', 'creative')",0.011157872,-0.06197923,0.8122823,0.7342654,-0.2598379,-0.3740311,-0.1141932
54,-1.0196515,-1.1840382,"('incapable', 'capable')",-0.001971282,-0.061909318,0.6626326,0.8427472,-0.1196634,-0.1344001,-0.0147367
55,0.19475214,0.23677434,"('incompetent', 'clever')",0.6410365,0.62946606,0.3486057,0.25362372,0.3947981,0.373288,-0.0215101
56,-0.6741806,-0.6326092,"('impractical', 'practical')",0.9361181,1.0785306,-0.6647016,-0.6411793,-0.1342547,-0.065086,0.0691687
57,-0.99733675,-1.2239729,"('unimaginative', 'imaginative')",0.43382698,0.30851248,-2.8983178,-3.1513557,-1.1539425,-1.3556054,-0.2016629
58,-0.6867227,-0.717801,"('undiscriminating', 'discriminating')",0.4802429,0.42444363,0.10556705,0.07094499,-0.0336376,-0.0741374,-0.0404998
59,-0.27628687,-0.3211213,"('foolish', 'wise')",-0.21076192,-0.30558226,-0.0359073,0.07567626,-0.1743187,-0.1836758,-0.0093571
60,0.020187523,0.15437318,"('inefficient', 'efficient')",2.0443814,2.2598126,-0.025377423,0.172315,0.6797305,0.8621669,0.1824364
61,-1.1015112,-1.2367064,"('illogical', 'logical')",0.70379156,0.55488807,0.3929786,0.24830583,-0.0015804,-0.1445042,-0.1429238
62,-0.15914965,-0.015063375,"('incompetent', 'brilliant')",0.830313,1.1566666,0.21009946,0.4405439,0.2937543,0.5273824,0.2336281
63,-2.0024247,-1.9299453,"('unperceptive', 'insightful')",0.09138043,0.2260825,0.065055504,0.21299385,-0.6153296,-0.4969563,0.1183733
64,-0.29071778,-0.2520003,"('shy', 'confident')",-0.05513609,0.01959157,-6.113764,-6.383293,-2.1532059,-2.2052339,-0.052028
65,-0.2821648,-0.3325168,"('insecure', 'secure')",0.1011984,-0.056528367,0.020316496,0.04400421,-0.05355,-0.1150136,-0.0614636
66,-1.0184184,-0.96215355,"('inactive', 'active')",-1.2947456,-1.2753644,0.25244772,0.45816374,-0.6869054,-0.593118,0.0937874
67,0.5440743,0.59461975,"('doubtful', 'determined')",0.4765029,0.5511915,-0.31647256,-0.34429812,0.2347016,0.2671711,0.0324695
68,-0.28210765,-0.30017978,"('dependent', 'independent')",0.51142895,0.47774765,-0.8836265,-0.75652397,-0.2181017,-0.1929854,0.0251163
69,0.27118617,0.37532696,"('lazy', 'industrious')",-0.33607215,-0.22559223,-1.015917,-0.86164194,-0.3602676,-0.2373024,0.1229652
70,-0.84486514,-0.81699145,"('lethargic', 'energetic')",1.039824,1.1471593,0.041676097,0.12920211,0.0788783,0.1531233,0.074245
71,-0.21988843,-0.20313817,"('diffident', 'self-confident')",0.88784546,0.97797287,0.16713943,0.19261456,0.2783655,0.3224831,0.0441176
72,-0.50694704,-0.5908322,"('unambitious', 'ambitious')",0.27032667,0.37544096,-0.46779996,-0.30873922,-0.2348068,-0.1747102,0.0600966
73,0.40649682,0.3437888,"('helpless', 'self-reliant')",-0.40650576,-0.365648,-3.486658,-3.5363576,-1.1622224,-1.1860723,-0.0238499
74,-0.7006237,-0.642494,"('undedicated', 'dedicated')",0.4636646,0.6108258,-0.16493978,-0.30801755,-0.1339663,-0.1132286,0.0207377
75,0.24743403,0.27229708,"('meek', 'impulsive')",0.054148287,0.09813083,-0.62138104,-0.50005996,-0.1065996,-0.0432107,0.0633889
76,0.2539313,0.3595665,"('anxious', 'daring')",0.48358867,0.6009822,-0.03909257,-0.024602436,0.2328091,0.3119821,0.079173
77,-0.30852935,-0.3418749,"('unmotivated', 'motivated')",0.3012274,0.31788567,-1.0953764,-1.0215334,-0.3675594,-0.3485075,0.0190519
78,-0.81878763,-0.64363545,"('nonresilient', 'resilient')",0.5376155,0.69306225,0.0023008753,0.09685358,-0.0929571,0.0487601,0.1417172
79,-1.1777102,-1.2427535,"('wavering', 'unwavering')",-1.7575779,-1.7857647,-0.5710286,-0.35751364,-1.1687722,-1.1286773,0.0400949
80,0.008582775,0.12531373,"('dominated', 'dominating')",-0.118247524,-0.049688864,-1.0053,-0.9559981,-0.3716549,-0.2934577,0.0781972
81,0.2000635,0.22605112,"('submissive', 'aggressive')",1.7564445,1.7193983,-0.5996319,-0.6112274,0.452292,0.4447407,-0.0075513
82,-0.3275249,-0.304862,"('poor', 'rich')",1.4056166,1.4571352,6.8001223,7.021368,2.6260713,2.7245471,0.0984758
83,0.07562138,0.039037053,"('powerless', 'powerful')",-0.23162912,-0.16802388,-0.92023313,-0.98805046,-0.358747,-0.3723458,-0.0135988
84,0.5321521,0.49123514,"('inferior', 'superior')",0.37101546,0.3601089,0.8079465,0.78599066,0.5703714,0.5457782,-0.0245932
85,-0.25946656,-0.47411358,"('insignificant', 'prestigious')",-0.51249754,-0.6254838,0.0329425,-0.10199793,-0.2463405,-0.4005318,-0.1541913
86,-1.3438115,-1.5887313,"('uninfluential', 'influential')",0.5553496,0.44318232,-0.39538255,-0.5507352,-0.3946148,-0.565428,-0.1708132
87,-0.38517478,-0.45219237,"('unsuccessful', 'successful')",0.26590812,0.31138742,0.642038,0.6486363,0.1742571,0.1692771,-0.00498
88,-0.31734288,-0.49601382,"('low', 'eminent')",0.82836044,0.6985678,-0.053674623,-0.23262104,0.1524476,-0.0100224,-0.16247
