,merrill_male,merrill_female,tuple,lynch_male,lynch_female,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1419536,-1.2288381,"('unsociable', 'sociable')",-1.2243397,-1.4323127,-0.035848837,-0.23378243,-1.3572103,-1.391252,-0.5637849,-0.65727246,-0.8646276,-0.9886915,-0.1240639
1,1.9701912,1.6952142,"('unfriendly', 'friendly')",0.6088825,0.39064223,0.10670516,0.0038580513,-0.45864767,-0.65180176,2.3626995,2.2158067,0.9179661,0.7307439,-0.1872222
2,2.6221058,2.7231188,"('unlikable', 'likable')",2.0997524,2.07618,1.9568609,1.9826291,1.7950702,1.8081254,0.8675031,0.91636467,1.8682585,1.9012836,0.0330251
3,-1.0660738,-0.92202723,"('repellent', 'pleasant')",-1.1549302,-1.02516,-0.44653812,-0.46017337,0.63860095,0.6150881,0.003377512,0.028586503,-0.4051127,-0.3527372,0.0523755
4,-0.06333545,-0.19953898,"('disliked', 'liked')",0.77242893,0.75287133,-0.16486274,-0.21781865,-0.03621543,-0.10792451,-6.5453515,-6.577633,-1.2074673,-1.2700088,-0.0625415
5,2.1732128,2.1240768,"('distant', 'outgoing')",1.3085889,1.1714399,0.3687439,0.4216898,0.74718565,0.73683137,0.2181503,0.17215216,0.9631763,0.9252379,-0.0379384
6,1.8109766,1.769139,"('distant', 'open')",1.2603287,1.1561466,0.5513632,0.586193,0.63233244,0.5717409,1.1063318,1.0205061,1.0722666,1.0207453,-0.0515213
7,-0.09899928,-0.08669459,"('insensitive', 'sensitive')",-0.9301388,-0.9391247,0.15458786,0.08167823,-1.527957,-1.4696786,0.72908735,0.7320753,-0.334684,-0.3363489,-0.0016649
8,0.78489363,0.7260379,"('unaffectionate', 'affectionate')",1.3178862,1.2515622,0.10508825,0.067190774,-0.031993132,-0.19035462,1.4350598,1.29344,0.7221869,0.6295753,-0.0926116
9,2.0856981,2.0296369,"('unaffectionate', 'caring')",1.3691561,1.2991621,0.25269172,0.14234826,-0.18535472,-0.28660852,2.1050525,2.0330632,1.1254488,1.0435204,-0.0819284
10,-1.6338995,-1.6897025,"('unsympathetic', 'sympathetic')",-1.5630267,-1.6191401,-0.11060256,-0.25170892,-2.1362598,-2.101363,-0.28380868,-0.28980738,-1.1455194,-1.1903444,-0.044825
11,-0.3509468,-0.25531754,"('unhelpful', 'helpful')",-1.049297,-1.0827963,-0.48114705,-0.5587682,-1.2193038,-1.1735336,1.9139173,1.9354883,-0.2373555,-0.2269854,0.0103701
12,1.4616477,1.5092095,"('unsupportive', 'supportive')",1.6695759,1.6248747,1.2143096,1.1802053,-0.53386533,-0.48783046,-1.2915392,-1.2911487,0.5040257,0.5070621,0.0030364
13,-0.7505209,-0.6995574,"('impolite', 'polite')",-1.0284679,-1.1572244,-0.28660953,-0.3879954,-0.95974404,-0.84231687,-0.53735715,-0.52246183,-0.7125399,-0.7219112,-0.0093713
14,-0.61719906,-0.52191013,"('antisocial', 'social')",-0.7981961,-0.8025121,1.0347291,0.95443946,-0.6007007,-0.5523376,-1.0752095,-1.0846887,-0.4113153,-0.4014018,0.0099135
15,-0.041398745,-0.035763443,"('boring', 'funny')",0.41829157,0.36218727,0.20135713,0.23666015,-0.5301503,-0.4439318,0.3557785,0.37190467,0.0807756,0.0982114,0.0174358
16,0.4505463,0.41127938,"('unpopular', 'popular')",-0.14726613,-0.115496404,0.5602417,0.6005486,0.54809916,0.57307154,1.1528779,1.1153632,0.5128998,0.5169533,0.0040535
17,0.05450069,0.078886166,"('nasty', 'nice')",-1.0804597,-1.1124824,-0.33147874,-0.25430638,-0.26251635,-0.22407259,-0.7208335,-0.6774662,-0.4681575,-0.4378883,0.0302692
18,0.2633369,0.26332578,"('disagreeable', 'welcoming')",0.7898546,0.77078545,0.51769763,0.6565789,-0.7230905,-0.8240917,-0.39203462,-0.5203408,0.0911528,0.0692515,-0.0219013
19,-0.02134436,0.0023782086,"('inhospitable', 'hospitable')",0.5578529,0.5150024,-0.5766251,-0.5707802,-0.13442339,-0.20378079,0.047742084,0.0042485613,-0.0253596,-0.0505864,-0.0252268
20,1.2052578,1.3858099,"('rough', 'thoughtful')",-0.29474413,-0.16380885,0.92921937,1.020923,-0.17863026,-0.21260044,0.71050066,0.7045813,0.4743207,0.546981,0.0726603
21,-0.6335139,-0.61356616,"('immoral', 'moral')",-0.802812,-0.817539,0.29799113,0.22364178,-2.2265673,-2.1385372,-1.2586342,-1.2400936,-0.9247072,-0.9172189,0.0074883
22,-1.230624,-1.1573303,"('untrustworthy', 'trustworthy')",-1.1721016,-1.220711,-0.42601767,-0.4473443,-2.0487802,-1.9943905,-1.4124532,-1.4416571,-1.2579953,-1.2522866,0.0057087
23,-0.095216446,-0.18597387,"('insincere', 'sincere')",-0.9402094,-1.0809857,-0.49544963,-0.5382812,-2.440073,-2.3961768,5.833567,5.7341924,0.3725237,0.306555,-0.0659687
24,-0.18376307,-0.2138067,"('dishonest', 'honest')",-0.4415156,-0.5454912,-0.7860119,-0.8358112,-2.323052,-2.2684317,0.9028738,0.83099043,-0.5662938,-0.6065101,-0.0402163
25,1.1817131,1.0777735,"('egoistic', 'altruistic')",0.7612834,0.6766842,0.6263468,0.6008359,1.4568369,1.3083163,1.6509721,1.5754998,1.1354305,1.047822,-0.0876085
26,2.7692845,2.6660032,"('hardhearted', 'benevolent')",1.8320993,1.8326553,2.4725478,2.4129999,1.5400254,1.4197764,1.9717376,1.9101351,2.1171391,2.0483139,-0.0688252
27,-0.68730044,-0.56184876,"('hardhearted', 'softhearted')",-0.3099158,-0.223591,-0.3629016,-0.31039762,-0.44305092,-0.48881003,1.8370149,1.7016408,0.0067692,0.0233987,0.0166295
28,-0.44734418,-0.64568084,"('disloyal', 'loyal')",-1.1478447,-1.3051414,-0.51306146,-0.7241579,-1.7662169,-1.8965504,0.7733397,0.62371,-0.6202255,-0.7895641,-0.1693386
29,1.2059385,1.158468,"('unfair', 'fair')",0.25588033,0.19225967,-0.2747289,-0.24922541,-0.76600593,-0.75131845,-0.48664734,-0.6093274,-0.0131127,-0.0518287,-0.038716
30,-0.3037415,-0.24122494,"('intolerant', 'tolerant')",-1.2281787,-1.3103235,-0.30107367,-0.4020307,-1.5943336,-1.5390953,0.6141622,0.55451524,-0.5626331,-0.5876318,-0.0249987
31,0.6047996,0.53233916,"('evil', 'good')",0.42800254,0.4387966,-0.48020518,-0.43504703,1.2738708,1.186777,-0.44788185,-0.5825262,0.2757172,0.2280679,-0.0476493
32,0.04784064,0.046684835,"('unkind', 'kind')",0.08593472,-0.0039788336,0.20623294,0.11533524,-1.1528989,-1.1197863,0.9938141,0.9039141,0.0361847,-0.0115662,-0.0477509
33,2.3572888,2.2812629,"('wrong', 'right')",1.424674,1.232606,0.5607767,0.55200285,0.816249,0.7705985,-0.036501616,-0.05782087,1.0244974,0.9557299,-0.0687675
34,0.41326255,0.41066986,"('mean', 'honorable')",0.48055276,0.5259973,0.2884851,0.3234169,0.3492498,0.37466496,6.449339,6.4610643,1.5961779,1.6191628,0.0229849
35,0.20817025,0.15749021,"('corrupt', 'incorrupt')",0.43580085,0.30721956,-0.44713286,-0.45783094,1.5854647,1.4251341,0.38759127,0.20508572,0.4339788,0.3274197,-0.1065591
36,1.4080439,1.1170925,"('hostile', 'amicable')",1.3186595,1.1644443,-0.13596234,-0.23474422,1.6892352,1.4500273,0.9502418,0.79558593,1.0460436,0.8584812,-0.1875624
37,-0.6165707,-0.5346214,"('fake', 'genuine')",-0.41266096,-0.43568623,-0.4594857,-0.3981789,-1.0348088,-0.97052115,0.11558099,0.09989731,-0.481589,-0.447822,0.033767
38,0.23048237,0.14530864,"('untruthful', 'truthful')",0.20271096,0.09510899,-0.6003504,-0.6600961,-0.25462824,-0.32943034,0.5401639,0.5058997,0.0236757,-0.0486418,-0.0723175
39,1.2756156,1.391788,"('exploitative', 'cooperative')",1.0927564,1.1469705,0.21721676,0.2565051,0.7665762,0.84723765,-0.10792668,-0.070983335,0.6488476,0.7143035,0.0654559
