,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.33868438,0.2103285,"('unsociable', 'sociable')",0.14814924,0.11689393,1.2682046,1.1338358,-0.06822436,-0.22997028,-0.2533632,-0.37539855,0.2866901,0.1711379,-0.1155522
1,-0.066115886,0.0010078866,"('unfriendly', 'friendly')",-1.251916,-1.4053984,-0.66007614,-0.71827424,-1.5422711,-1.6248411,1.4253371,1.180351,-0.4190084,-0.5134309,-0.0944225
2,1.1419277,1.1779844,"('unlikable', 'likable')",1.0062929,1.0508145,1.2795588,1.2952044,0.8905288,0.9484603,0.76863444,0.9083223,1.0173884,1.0761572,0.0587688
3,-0.29332078,-0.20237689,"('repellent', 'pleasant')",-0.23901881,-0.18706495,-0.52571857,-0.51776093,0.36939552,0.3886636,0.1473548,0.18748379,-0.1082616,-0.0662111,0.0420505
4,-1.1217978,-1.1290436,"('disliked', 'liked')",-1.241796,-1.2853911,-1.7179067,-1.7176685,-0.6788011,-0.69028056,-5.06916,-5.134391,-1.9658924,-1.9913548,-0.0254624
5,-0.9782605,-0.8745014,"('distant', 'outgoing')",-2.0831463,-2.043876,-1.3324473,-1.1976979,-1.4202055,-1.2743,-0.7625516,-0.73192114,-1.3153223,-1.2244594,0.0908629
6,-1.1732283,-1.0252765,"('distant', 'open')",-2.1758788,-2.1315324,-1.7591323,-1.5948621,-1.7742809,-1.6107467,-0.24880219,-0.27687615,-1.4262645,-1.3278587,0.0984058
7,1.3258255,1.3674617,"('insensitive', 'sensitive')",0.4959676,0.5735838,0.4699388,0.48897815,0.46577534,0.45154494,0.3270177,0.38348615,0.616905,0.6530109,0.0361059
8,-0.022042189,0.0186622,"('unaffectionate', 'affectionate')",-1.4505484,-1.5390615,-1.1425312,-1.1805182,-2.5470953,-2.529153,0.39834505,0.27242184,-0.9527744,-0.9915298,-0.0387554
9,1.1025813,1.1091237,"('unaffectionate', 'caring')",-0.65678865,-0.7415048,-0.033661086,-0.09955039,-1.8697581,-1.8760929,0.90463185,0.8061643,-0.1105989,-0.160372,-0.0497731
10,1.5321172,1.5420429,"('unsympathetic', 'sympathetic')",0.73294675,0.8132614,0.16582632,0.070401624,-0.3398163,-0.43029785,-0.3884039,-0.4185039,0.340534,0.3153808,-0.0251532
11,1.4084908,1.3386045,"('unhelpful', 'helpful')",1.0283706,1.0527436,2.6541402,2.5534263,0.52863306,0.52484536,2.0344236,2.099257,1.5308117,1.5137753,-0.0170364
12,1.7596718,1.9090003,"('unsupportive', 'supportive')",0.8844927,0.999199,0.9146767,0.98425955,-0.38224357,-0.2262418,-1.9345326,-1.801488,0.248413,0.3729458,0.1245328
13,0.8777346,0.76210755,"('impolite', 'polite')",0.93878657,0.9599898,1.5276858,1.5022703,1.1445131,1.1099644,-0.13487463,-0.07697546,0.870769,0.8514713,-0.0192977
14,0.6057234,0.5215701,"('antisocial', 'social')",1.552185,1.6670251,2.1389215,2.0867748,1.121159,1.0962392,-0.56982636,-0.54361075,0.9696325,0.9655997,-0.0040328
15,-0.46090397,-0.6018704,"('boring', 'funny')",-0.6293117,-0.6328373,-0.1454066,-0.15763754,0.13013116,0.1005594,0.5883905,0.617559,-0.1034201,-0.1348454,-0.0314253
16,-1.0192686,-1.0122284,"('unpopular', 'popular')",-0.58209705,-0.6061147,-0.6632582,-0.6928,-1.1689934,-1.1346515,0.44802397,0.5169009,-0.5971186,-0.5857787,0.0113399
17,1.1458879,1.2379853,"('nasty', 'nice')",-0.81495506,-0.7248784,-0.029516589,0.055631503,-0.766032,-0.6643628,-0.73455,-0.65533364,-0.2398332,-0.1501916,0.0896416
18,-0.45818892,-0.48370665,"('disagreeable', 'welcoming')",0.92895174,0.9791696,0.07403204,0.09935488,-0.34448332,-0.32489485,-0.24030519,-0.2482365,-0.0079987,0.0043373,0.012336
19,-0.509492,-0.46812907,"('inhospitable', 'hospitable')",-1.0348876,-1.0586973,-0.84337074,-0.81470704,-1.0481893,-0.9934717,-0.22187613,-0.12247729,-0.7315631,-0.6914965,0.0400666
20,0.58293676,0.6061126,"('rough', 'thoughtful')",0.13434066,0.2126194,-0.19941145,-0.23325564,0.22500306,0.2029719,0.38991487,0.37527397,0.2265568,0.2327445,0.0061877
