,jailhouse_male,jailhouse_female,tuple,average_male,average_female,female-male
43,0.684355,0.8406723,"('irresponsible', 'responsible')",0.684355,0.8406723,0.1563173
44,-2.1461058,-2.0687134,"('prejudiced', 'unprejudiced')",-2.1461058,-2.0687134,0.0773924
45,1.2052839,1.1482866,"('incompetent', 'competent')",1.2052839,1.1482866,-0.0569973
46,0.007927157,0.04024934,"('uncompetitive', 'competitive')",0.0079272,0.0402493,0.0323221
47,2.5707328,2.7283533,"('stupid', 'smart')",2.5707328,2.7283533,0.1576205
48,0.018710826,0.0770724,"('unintelligent', 'intelligent')",0.0187108,0.0770724,0.0583616
49,-0.8916784,-0.8089003,"('unable', 'able')",-0.8916784,-0.8089003,0.0827781
50,-1.2179832,-1.2895067,"('clumsy', 'skillful')",-1.2179832,-1.2895067,-0.0715235
51,0.19130167,0.2327556,"('uneducated', 'educated')",0.1913017,0.2327556,0.0414539
52,-0.035820954,-0.26384392,"('irrational', 'rational')",-0.035821,-0.2638439,-0.2280229
53,-0.69035995,-0.7832263,"('uncreative', 'creative')",-0.69036,-0.7832263,-0.0928663
54,-0.6355149,-0.6108107,"('incapable', 'capable')",-0.6355149,-0.6108107,0.0247042
55,1.4461206,1.5171859,"('incompetent', 'clever')",1.4461206,1.5171859,0.0710653
56,1.1873491,1.2666755,"('impractical', 'practical')",1.1873491,1.2666755,0.0793264
57,-0.546721,-0.62985235,"('unimaginative', 'imaginative')",-0.546721,-0.6298524,-0.0831314
58,0.39293286,0.38414332,"('undiscriminating', 'discriminating')",0.3929329,0.3841433,-0.0087896
59,-0.12155808,-0.17981589,"('foolish', 'wise')",-0.1215581,-0.1798159,-0.0582578
60,0.50587213,0.7466614,"('inefficient', 'efficient')",0.5058721,0.7466614,0.2407893
61,0.5315067,0.35004324,"('illogical', 'logical')",0.5315067,0.3500432,-0.1814635
62,0.34671146,0.5877377,"('incompetent', 'brilliant')",0.3467115,0.5877377,0.2410262
63,0.37226728,0.4246893,"('unperceptive', 'insightful')",0.3722673,0.4246893,0.052422
64,-2.8420122,-2.8630714,"('shy', 'confident')",-2.8420122,-2.8630714,-0.0210592
65,0.5856034,0.6216266,"('insecure', 'secure')",0.5856034,0.6216266,0.0360232
66,-0.44920215,-0.5561134,"('inactive', 'active')",-0.4492022,-0.5561134,-0.1069112
67,0.08650731,0.18760571,"('doubtful', 'determined')",0.0865073,0.1876057,0.1010984
68,-1.2654158,-1.3089595,"('dependent', 'independent')",-1.2654158,-1.3089595,-0.0435437
69,-2.150455,-2.2333667,"('lazy', 'industrious')",-2.150455,-2.2333667,-0.0829117
70,-0.061820187,0.05986689,"('lethargic', 'energetic')",-0.0618202,0.0598669,0.1216871
71,-0.37605715,-0.37853986,"('diffident', 'self-confident')",-0.3760571,-0.3785399,-0.0024828
72,0.8423143,0.93898386,"('unambitious', 'ambitious')",0.8423143,0.9389839,0.0966696
73,-3.0601301,-3.0326867,"('helpless', 'self-reliant')",-3.0601301,-3.0326867,0.0274434
74,0.12767245,0.13529634,"('undedicated', 'dedicated')",0.1276724,0.1352963,0.0076239
75,-1.976156,-1.9879936,"('meek', 'impulsive')",-1.976156,-1.9879936,-0.0118376
76,-0.18491116,-0.037063308,"('anxious', 'daring')",-0.1849112,-0.0370633,0.1478479
77,-0.69507694,-0.6668677,"('unmotivated', 'motivated')",-0.6950769,-0.6668677,0.0282092
78,0.42776412,0.40323266,"('nonresilient', 'resilient')",0.4277641,0.4032327,-0.0245314
79,0.36497277,0.13906704,"('wavering', 'unwavering')",0.3649728,0.139067,-0.2259058
80,0.42816198,0.44841993,"('dominated', 'dominating')",0.428162,0.4484199,0.0202579
81,0.45179427,0.6055248,"('submissive', 'aggressive')",0.4517943,0.6055248,0.1537305
82,3.0858202,3.200595,"('poor', 'rich')",3.0858202,3.2005949,0.1147747
83,0.22533457,0.17577887,"('powerless', 'powerful')",0.2253346,0.1757789,-0.0495557
84,-0.7087419,-0.8545582,"('inferior', 'superior')",-0.7087419,-0.8545582,-0.1458163
85,-0.88461953,-1.0757014,"('insignificant', 'prestigious')",-0.8846195,-1.0757014,-0.1910819
86,1.6239069,1.5481161,"('uninfluential', 'influential')",1.6239069,1.5481161,-0.0757908
87,0.12752797,0.203396,"('unsuccessful', 'successful')",0.127528,0.203396,0.075868
88,-0.5173766,-0.58178115,"('low', 'eminent')",-0.5173766,-0.5817811,-0.0644045
