,first_male,first_female,tuple,solar_male,solar_female,inc_male,inc_female,average_male,average_female,female-male
13,0.7347419,0.63016146,"('impolite', 'polite')",-0.13258779,-0.14121175,-0.48156875,-0.5362233,0.0401951,-0.0157579,-0.055953
14,0.16550133,0.20381847,"('antisocial', 'social')",0.57536453,0.61551553,-0.8442827,-0.8681564,-0.0344723,-0.0162741,0.0181982
15,0.241397,0.17397586,"('boring', 'funny')",0.2207502,0.1441229,0.39407763,0.3643694,0.2854083,0.2274894,-0.0579189
16,-1.7071232,-1.7080321,"('unpopular', 'popular')",-0.38814676,-0.3819656,0.51183707,0.5270206,-0.527811,-0.5209924,0.0068186
17,0.04772423,0.09203715,"('nasty', 'nice')",-0.3102166,-0.19019021,-0.61398804,-0.4886563,-0.2921602,-0.1956031,0.0965571
18,-0.15115084,-0.109096356,"('disagreeable', 'welcoming')",-0.44165987,-0.3880379,-0.21111044,-0.17656904,-0.2679737,-0.2245678,0.0434059
19,-0.62577826,-0.5916667,"('inhospitable', 'hospitable')",-0.8469598,-0.8074115,-0.09358856,0.062432818,-0.5221089,-0.4455485,0.0765604
20,0.06217041,0.092845604,"('rough', 'thoughtful')",0.41805735,0.48246455,1.2044673,1.167157,0.561565,0.5808224,0.0192574
21,1.6557736,1.6018475,"('immoral', 'moral')",0.22939798,0.2103263,-0.47050062,-0.44313294,0.471557,0.456347,-0.01521
22,0.084970325,0.07429953,"('untrustworthy', 'trustworthy')",-1.2555418,-1.3484098,-1.0724565,-1.0939646,-0.747676,-0.7893583,-0.0416823
23,0.9439407,0.9236091,"('insincere', 'sincere')",-0.09421142,-0.11328955,5.8945146,5.873358,2.2480812,2.2278924,-0.0201888
24,1.3140937,1.329233,"('dishonest', 'honest')",-0.40800196,-0.4299205,0.9581957,0.9497742,0.6214291,0.6163623,-0.0050668
25,-0.6685542,-0.7428988,"('egoistic', 'altruistic')",0.8505101,0.8512202,1.3038462,1.2489936,0.4952674,0.4524384,-0.042829
26,-0.8762378,-0.9778269,"('hardhearted', 'benevolent')",1.5537934,1.4374691,1.509205,1.3736397,0.7289202,0.611094,-0.1178262
27,0.6055275,0.664199,"('hardhearted', 'softhearted')",0.0028038379,-0.009937239,1.441202,1.4415543,0.6831778,0.6986054,0.0154276
28,0.6559549,0.5495668,"('disloyal', 'loyal')",0.24436727,0.17351304,0.91937494,0.8464027,0.6065657,0.5231609,-0.0834048
29,0.18014294,0.14803691,"('unfair', 'fair')",-0.35222137,-0.30197874,-0.110297374,-0.28699112,-0.0941253,-0.1469776,-0.0528523
30,0.4700872,0.5809348,"('intolerant', 'tolerant')",1.313336,1.3497971,1.1653022,1.1961923,0.9829084,1.0423081,0.0593997
31,-1.1941875,-1.1667645,"('evil', 'good')",-0.6928293,-0.5621903,-0.9801875,-1.0283277,-0.9557347,-0.9190942,0.0366405
32,1.0756458,1.0471599,"('unkind', 'kind')",-0.118640214,-0.23940402,0.8887144,0.7443963,0.61524,0.5173841,-0.0978559
33,0.20463055,0.20989856,"('wrong', 'right')",0.41969126,0.41208068,-0.4795384,-0.49896055,0.0482611,0.0410062,-0.0072549
34,-0.16487795,-0.0030674413,"('mean', 'honorable')",0.5918368,0.74645734,6.058425,6.264554,2.1617947,2.3359814,0.1741867
35,-1.0959421,-1.1283708,"('corrupt', 'incorrupt')",-0.6935852,-0.66782033,-0.12431438,-0.19128902,-0.6379473,-0.6624934,-0.0245461
36,-2.1498818,-2.2263103,"('hostile', 'amicable')",-0.61977917,-0.57144296,0.14844555,0.04654256,-0.8737384,-0.9170702,-0.0433318
37,1.3886594,1.4973984,"('fake', 'genuine')",-0.6092336,-0.649595,0.45348528,0.47692615,0.4109703,0.4415765,0.0306062
38,-0.06812653,-0.037277486,"('untruthful', 'truthful')",0.10450764,0.15383783,0.2997477,0.4384386,0.1120429,0.1849996,0.0729567
39,1.7526169,1.7474784,"('exploitative', 'cooperative')",0.7629981,0.81763,0.020614013,0.04090872,0.8454096,0.8686724,0.0232628
40,0.534851,0.44156784,"('stingy', 'generous')",0.7696292,0.78530157,-1.5816487,-1.772776,-0.0923895,-0.1819689,-0.0895794
41,0.35775635,0.39480132,"('unforgiving', 'forgiving')",-0.6097698,-0.5817526,-0.011393072,-0.013497783,-0.0878022,-0.0668164,0.0209858
42,0.7589029,0.88598365,"('unreliable', 'reliable')",-0.034599528,-0.05369169,-3.1271796,-2.994851,-0.8009588,-0.720853,0.0801058
43,0.5080809,0.61920714,"('irresponsible', 'responsible')",0.3984547,0.361897,0.57890725,0.60495263,0.4951476,0.5286856,0.033538
44,-0.22473636,-0.12010273,"('prejudiced', 'unprejudiced')",-1.1555346,-1.1455693,-1.2215388,-1.2009335,-0.8672699,-0.8222019,0.045068
45,-0.23239875,-0.18022019,"('incompetent', 'competent')",-1.0719551,-0.99222136,-0.21598366,-0.22033043,-0.5067792,-0.4642573,0.0425219
46,0.4336494,0.43417972,"('uncompetitive', 'competitive')",-0.44401017,-0.38315755,-0.64453876,-0.6784768,-0.2182998,-0.2091515,0.0091483
47,-0.024646416,0.032557815,"('stupid', 'smart')",0.8301077,0.7982953,5.545924,5.711963,2.1171285,2.1809387,0.0638102
48,0.35292548,0.2809028,"('unintelligent', 'intelligent')",1.2765225,1.2400651,0.7124411,0.6748397,0.7806296,0.7319359,-0.0486937
49,-0.67618835,-0.4916883,"('unable', 'able')",-0.09436852,0.026149606,-0.19782628,0.031186536,-0.3227944,-0.1447841,0.1780103
50,-0.59037745,-0.5666146,"('clumsy', 'skillful')",-0.6165062,-0.6895259,0.21325812,0.28119507,-0.3312085,-0.3249818,0.0062267
51,0.55727255,0.42394602,"('uneducated', 'educated')",-0.10715701,-0.21759379,0.27697864,0.15634647,0.2423647,0.1208996,-0.1214651
52,-0.49074122,-0.71821594,"('irrational', 'rational')",-0.030210331,-0.21909833,0.008083889,-0.12707208,-0.1709559,-0.3547955,-0.1838396
53,-0.61016786,-0.6776131,"('uncreative', 'creative')",0.3897523,0.28293574,0.9027989,0.773225,0.2274611,0.1261826,-0.1012785
54,-0.43542206,-0.51136994,"('incapable', 'capable')",-0.08915284,-0.22079952,0.9411152,1.0194309,0.1388468,0.0957538,-0.043093
55,0.3604644,0.38176414,"('incompetent', 'clever')",-0.15000565,-0.16347647,-0.019517556,-0.029456858,0.0636471,0.0629436,-0.0007035
56,1.4000171,1.4496894,"('impractical', 'practical')",0.86707217,0.9050556,-0.17613304,-0.13049065,0.6969854,0.7414181,0.0444327
57,-0.8432187,-0.92595476,"('unimaginative', 'imaginative')",0.48803577,0.4028831,-2.5758653,-2.6870258,-0.9770161,-1.0700324,-0.0930163
58,-0.8658746,-0.87028396,"('undiscriminating', 'discriminating')",-0.25769427,-0.28174093,-0.058574833,-0.11704527,-0.3940479,-0.4230234,-0.0289755
59,0.29809576,0.20141594,"('foolish', 'wise')",0.39123094,0.33035412,0.6527946,0.7089008,0.4473738,0.413557,-0.0338168
60,1.0624958,1.1049099,"('inefficient', 'efficient')",1.1813797,1.234998,0.14980228,0.26485893,0.7978926,0.8682556,0.070363
61,-0.19641781,-0.3298195,"('illogical', 'logical')",0.55708194,0.4399371,0.2162432,0.040388435,0.1923024,0.0501687,-0.1421337
62,0.83898467,0.91910297,"('incompetent', 'brilliant')",0.53050494,0.62044024,0.14612515,0.37343097,0.505205,0.637658,0.132453
63,0.26796263,0.25662327,"('unperceptive', 'insightful')",-0.257113,-0.28156513,0.717906,0.81017965,0.2429185,0.2617459,0.0188274
64,0.014724348,-0.03832131,"('shy', 'confident')",-0.51024836,-0.5736296,-6.4192767,-6.5076704,-2.3049335,-2.3732071,-0.0682736
65,0.14118746,0.010283641,"('insecure', 'secure')",0.15418565,0.011907186,-0.4349365,-0.5035376,-0.0465211,-0.1604489,-0.1139278
66,-0.5521222,-0.5473012,"('inactive', 'active')",-0.6336141,-0.6852864,0.8320317,0.8265357,-0.1179015,-0.1353506,-0.0174491
67,0.9966354,1.0382351,"('doubtful', 'determined')",0.2728076,0.22710256,-0.42514485,-0.43565336,0.2814327,0.2765614,-0.0048713
68,0.45888132,0.3237835,"('dependent', 'independent')",-0.8635522,-0.90847325,-0.42797244,-0.44443485,-0.2775478,-0.3430415,-0.0654937
69,-1.0237126,-0.9370617,"('lazy', 'industrious')",0.51801,0.5915973,-0.34872082,-0.23292987,-0.2848078,-0.1927981,0.0920097
70,0.893636,0.95970654,"('lethargic', 'energetic')",-0.17415276,-0.20860836,0.6345164,0.6994934,0.4513332,0.4835305,0.0321973
71,-0.22123398,-0.17200728,"('diffident', 'self-confident')",1.478987,1.5614483,0.50813293,0.44625425,0.5886286,0.6118984,0.0232698
72,0.098618,0.021436403,"('unambitious', 'ambitious')",0.5203682,0.4567363,-1.0582874,-1.0451576,-0.1464337,-0.188995,-0.0425613
73,0.962043,0.9191168,"('helpless', 'self-reliant')",0.75346804,0.6735091,-3.2595809,-3.2225273,-0.5146899,-0.5433005,-0.0286106
74,0.91082406,0.93194795,"('undedicated', 'dedicated')",0.22786593,0.26619425,-0.08185805,-0.16337171,0.3522773,0.3449235,-0.0073538
75,-1.1083347,-1.0785147,"('meek', 'impulsive')",-1.4331559,-1.4201691,-0.3503535,-0.26637393,-0.963948,-0.9216859,0.0422621
76,0.77443963,0.9035462,"('anxious', 'daring')",-0.15066248,-0.13877581,0.2307193,0.30767658,0.2848322,0.3574823,0.0726501
77,-0.2271695,-0.26099297,"('unmotivated', 'motivated')",-0.057039484,0.011189111,-1.0227944,-0.9300482,-0.4356678,-0.393284,0.0423838
78,-1.4608121,-1.4245934,"('nonresilient', 'resilient')",0.1736098,0.23269232,0.20191157,0.27125752,-0.3617636,-0.3068812,0.0548824
79,-0.24336423,-0.31008637,"('wavering', 'unwavering')",-0.7117147,-0.74614733,-0.032663994,0.050131287,-0.3292476,-0.3353674,-0.0061198
80,1.0588467,1.0240252,"('dominated', 'dominating')",0.3907314,0.34916306,-1.2733573,-1.2997819,0.0587403,0.0244688,-0.0342715
81,0.91738576,0.78249896,"('submissive', 'aggressive')",-0.061774172,-0.1315348,-0.76092184,-0.7527027,0.0315632,-0.0339129,-0.0654761
82,-1.0139006,-1.100111,"('poor', 'rich')",-1.0874416,-1.0820401,6.220728,6.307692,1.3731286,1.3751802,0.0020516
83,-0.012760952,0.039905883,"('powerless', 'powerful')",0.9303535,0.9726593,-1.2312126,-1.2602478,-0.10454,-0.0825609,0.0219791
84,0.43077242,0.40342477,"('inferior', 'superior')",1.0633461,1.0521455,0.9035443,0.82034045,0.799221,0.7586369,-0.0405841
85,-1.1110134,-1.1322566,"('insignificant', 'prestigious')",0.49385518,0.4483526,0.30521834,0.28163806,-0.10398,-0.1340887,-0.0301087
86,0.29780987,0.1776528,"('uninfluential', 'influential')",1.2499529,1.0648385,0.052005574,-0.13192965,0.5332561,0.3701872,-0.1630689
87,-0.0026888251,-0.10465089,"('unsuccessful', 'successful')",-0.22965848,-0.35161802,0.3028711,0.26338834,0.0235079,-0.0642935,-0.0878014
88,0.023852237,-0.09137222,"('low', 'eminent')",-0.46731552,-0.48382643,0.067391805,0.097139046,-0.1253572,-0.1593532,-0.033996
