,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.36551818,-0.5612296,"('unsociable', 'sociable')",1.0472014,0.9918436,-0.45524567,-0.5843827,0.0754792,-0.0512562,-0.1267354
1,-1.0208163,-1.0133588,"('unfriendly', 'friendly')",1.2663033,1.1846216,1.7152363,1.618326,0.6535744,0.5965296,-0.0570448
2,1.4046996,1.427773,"('unlikable', 'likable')",1.9574941,2.0144289,0.62891054,0.72229046,1.330368,1.388164,0.057796
3,-0.5825281,-0.510579,"('repellent', 'pleasant')",0.16324699,0.24454263,0.20810646,0.24872604,-0.0703916,-0.0057701,0.0646215
4,0.20009413,0.17392926,"('disliked', 'liked')",-0.18450831,-0.26043534,-5.799429,-5.9359646,-1.9279477,-2.0074902,-0.0795425
5,-0.5190865,-0.45187017,"('distant', 'outgoing')",-0.005819548,0.028446145,-0.4615617,-0.4077063,-0.3288226,-0.2770434,0.0517792
6,-0.62035537,-0.48232108,"('distant', 'open')",-0.55509466,-0.48148733,0.40859398,0.42980814,-0.2556187,-0.1780001,0.0776186
7,0.18853992,0.15967435,"('insensitive', 'sensitive')",0.94296384,0.98621255,0.44424498,0.5015974,0.5252496,0.5491614,0.0239118
8,-0.27162927,-0.24975635,"('unaffectionate', 'affectionate')",0.6255221,0.55610603,0.5337484,0.49866974,0.2958804,0.2683398,-0.0275406
9,0.15409076,0.11646303,"('unaffectionate', 'caring')",1.6410012,1.56698,1.0237598,1.0312982,0.9396173,0.9049137,-0.0347036
10,-0.4236741,-0.4535631,"('unsympathetic', 'sympathetic')",0.24139716,0.25827336,-0.13805369,-0.12853658,-0.1067769,-0.1079421,-0.0011652
11,-0.029307023,-0.14387244,"('unhelpful', 'helpful')",0.9111414,0.90530807,2.0242913,2.1448255,0.9687085,0.9687537,4.52e-05
12,0.48118252,0.5721166,"('unsupportive', 'supportive')",1.5274127,1.6246021,-2.0021803,-1.8992387,0.0021383,0.09916,0.0970217
13,0.0075330064,-0.10212256,"('impolite', 'polite')",1.1096193,1.1993554,-0.48854828,-0.49295354,0.2095346,0.2014264,-0.0081082
14,0.3067283,0.21020727,"('antisocial', 'social')",2.1652966,2.1899774,-0.5958616,-0.647519,0.6253877,0.5842219,-0.0411658
15,0.4046544,0.24360327,"('boring', 'funny')",0.68672615,0.61434215,0.6039046,0.53285533,0.5650951,0.4636002,-0.1014949
16,-0.8345525,-0.83230394,"('unpopular', 'popular')",-0.9497472,-0.92899734,0.11035094,0.107436515,-0.5579829,-0.5512882,0.0066947
17,0.07003984,0.13445216,"('nasty', 'nice')",-0.15672763,-0.03436411,-0.37355718,-0.30938143,-0.153415,-0.0697645,0.0836505
18,0.10749346,0.2300744,"('disagreeable', 'welcoming')",-0.41983426,-0.38413176,-0.6075473,-0.5808682,-0.3066294,-0.2449752,0.0616542
19,-0.53052884,-0.45423496,"('inhospitable', 'hospitable')",-0.49028566,-0.46030754,-0.33652455,-0.22521755,-0.4524464,-0.37992,0.0725264
20,-0.47106346,-0.39837697,"('rough', 'thoughtful')",-0.4826579,-0.42319414,0.91201043,0.94579303,-0.0139037,0.0414073,0.055311
