,kinder_male,kinder_female,tuple,morgan_male,morgan_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.564577,-0.7316726,"('unsociable', 'sociable')",0.8697858,0.742213,-0.58385617,-0.7635677,-0.0928825,-0.2510091,-0.1581266
1,-1.4058684,-1.4279643,"('unfriendly', 'friendly')",1.10333,0.8991476,1.7154262,1.5362047,0.4709626,0.335796,-0.1351666
2,0.30937433,0.35181326,"('unlikable', 'likable')",1.4028876,1.4208255,0.68411463,0.7507261,0.7987922,0.8411217,0.0423295
3,-1.3187009,-1.2300144,"('repellent', 'pleasant')",-0.95081586,-0.69044846,-0.102544144,0.005264133,-0.7906869,-0.6383996,0.1522873
4,0.7785814,0.8247796,"('disliked', 'liked')",-0.31582466,-0.35626003,-6.1065087,-5.9803386,-1.8812507,-1.837273,0.0439777
5,0.4486187,0.46034783,"('distant', 'outgoing')",0.48407102,0.39511585,0.20977724,0.20138414,0.3808223,0.3522826,-0.0285397
6,0.3894766,0.37976965,"('distant', 'open')",0.31759,0.17965011,0.38142204,0.3281908,0.3628295,0.2958702,-0.0669593
7,-0.5180367,-0.4938198,"('insensitive', 'sensitive')",0.65319717,0.84179807,0.52105546,0.491732,0.2187386,0.2799034,0.0611648
8,-0.60837126,-0.64685047,"('unaffectionate', 'affectionate')",0.85259175,0.7374236,0.7430209,0.6547271,0.3290805,0.2484334,-0.0806471
9,-0.2496443,-0.23400396,"('unaffectionate', 'caring')",1.4365802,1.4501112,1.2743689,1.2579676,0.8204349,0.8246916,0.0042567
10,-1.4694897,-1.484897,"('unsympathetic', 'sympathetic')",-0.20078814,-0.06460332,-0.20471671,-0.30620015,-0.6249982,-0.6185668,0.0064314
11,-0.54038984,-0.44603723,"('unhelpful', 'helpful')",0.56206566,0.77288556,2.0241108,2.041969,0.6819289,0.7896058,0.1076769
12,0.14439954,0.21917152,"('unsupportive', 'supportive')",1.8007894,1.9455848,-1.605349,-1.595343,0.11328,0.1898044,0.0765244
13,-0.083047464,-0.088906795,"('impolite', 'polite')",0.43347907,0.4372095,-0.25849622,-0.30764487,0.0306451,0.0135526,-0.0170925
14,-1.0013943,-1.0352062,"('antisocial', 'social')",0.44388902,0.47161394,-0.576153,-0.5656949,-0.3778861,-0.3764291,0.001457
15,0.17094561,0.09834118,"('boring', 'funny')",0.20040256,0.11764025,0.52100164,0.47135842,0.2974499,0.2291133,-0.0683366
16,0.19164594,0.09313242,"('unpopular', 'popular')",-0.33778954,-0.35787067,0.595366,0.5328502,0.1497408,0.0893706,-0.0603702
17,0.5122831,0.5347815,"('nasty', 'nice')",-0.5455453,-0.47708473,-0.46837828,-0.42097798,-0.1672135,-0.1210937,0.0461198
18,-0.7098121,-0.6326144,"('disagreeable', 'welcoming')",0.57793987,0.6406274,-0.41028577,-0.45541644,-0.1807193,-0.1491345,0.0315848
19,0.47489125,0.5521168,"('inhospitable', 'hospitable')",-0.13582054,-0.11648647,0.04939705,-0.009276947,0.1294893,0.1421178,0.0126285
20,-0.7720338,-0.7132329,"('rough', 'thoughtful')",0.6983362,0.8354189,0.94470286,0.9405553,0.2903351,0.3542471,0.063912
21,-1.2311817,-1.2036577,"('immoral', 'moral')",0.21662141,0.37836707,-0.82128656,-0.78392947,-0.611949,-0.5364067,0.0755423
22,-0.6577701,-0.6335848,"('untrustworthy', 'trustworthy')",-0.037744753,0.025379578,-1.0525192,-1.0272639,-0.582678,-0.5451564,0.0375216
23,-0.6374555,-0.6179926,"('insincere', 'sincere')",1.1450914,1.3354697,5.8108854,5.704004,2.1061738,2.1404937,0.0343199
24,-1.0265328,-1.0597256,"('dishonest', 'honest')",1.0542531,1.1159136,0.6941205,0.6560962,0.2406136,0.2374281,-0.0031855
25,0.5835981,0.49926567,"('egoistic', 'altruistic')",-0.121779054,-0.1174009,1.0791932,1.0529045,0.5136708,0.4782564,-0.0354144
26,-0.8494204,-0.9075544,"('hardhearted', 'benevolent')",1.4845902,1.3576049,1.2478315,1.1242356,0.6276671,0.524762,-0.1029051
27,-0.44532204,-0.3758232,"('hardhearted', 'softhearted')",0.12834218,0.2023023,1.3297862,1.2541864,0.3376021,0.3602218,0.0226197
28,-1.0982786,-1.1723623,"('disloyal', 'loyal')",0.35397562,0.33565646,0.6808696,0.6281366,-0.0211445,-0.0695231,-0.0483786
29,-0.33942005,-0.3313646,"('unfair', 'fair')",-0.09158369,-0.11771092,-0.5886871,-0.71909785,-0.339897,-0.3893911,-0.0494941
30,-0.08329544,-0.058920104,"('intolerant', 'tolerant')",0.654556,0.7244073,1.338092,1.2717034,0.6364508,0.6457302,0.0092794
31,-0.38113996,-0.40191785,"('evil', 'good')",-0.94207627,-1.0752507,-0.9910075,-1.1129875,-0.7714079,-0.8633854,-0.0919775
32,-0.5236072,-0.5259021,"('unkind', 'kind')",0.6745771,0.7504385,0.7436205,0.644073,0.2981968,0.2895365,-0.0086603
33,1.1800215,1.1324495,"('wrong', 'right')",0.87202895,0.74526715,-0.51841,-0.5451293,0.5112135,0.4441958,-0.0670177
34,-0.60455805,-0.48085266,"('mean', 'honorable')",-0.34362146,-0.2026802,6.1419897,6.0781326,1.7312702,1.7982,0.0669298
35,1.6800599,1.6097726,"('corrupt', 'incorrupt')",-1.1430455,-1.2796874,-0.15540251,-0.22064753,0.127204,0.0364792,-0.0907248
36,-0.15412296,-0.27063733,"('hostile', 'amicable')",-0.94939184,-1.1710192,0.19551377,-0.0035582073,-0.302667,-0.4817382,-0.1790712
37,0.44798267,0.52730805,"('fake', 'genuine')",-0.4855004,-0.467003,0.29890025,0.2837398,0.0871275,0.1146816,0.0275541
38,0.7579025,0.78094035,"('untruthful', 'truthful')",0.57818055,0.60438967,0.54933125,0.59422505,0.6284715,0.6598517,0.0313802
39,0.2479706,0.3105688,"('exploitative', 'cooperative')",1.7244148,1.831997,-0.1032775,-0.050430797,0.623036,0.6973783,0.0743423
40,0.14097169,0.15730242,"('stingy', 'generous')",0.65514493,0.61137474,-1.5018986,-1.54456,-0.2352607,-0.2586276,-0.0233669
41,-0.20453727,-0.2008682,"('unforgiving', 'forgiving')",0.72111803,0.74457955,0.17361976,0.10692005,0.2300668,0.2168771,-0.0131897
42,0.48027068,0.52561593,"('unreliable', 'reliable')",1.0918503,1.2382106,-3.0631773,-2.9396958,-0.4970188,-0.3919564,0.1050624
43,-0.57173,-0.4796017,"('irresponsible', 'responsible')",1.32971,1.4659714,0.4228732,0.38037694,0.3936177,0.4555822,0.0619645
44,-0.54800856,-0.5339351,"('prejudiced', 'unprejudiced')",-1.0147474,-0.94860566,-1.6838526,-1.6521195,-1.0822028,-1.0448867,0.0373161
45,-0.42121083,-0.46311384,"('incompetent', 'competent')",0.58997476,0.76289356,-0.25536558,-0.31848595,-0.0288672,-0.0062354,0.0226318
46,-1.2526937,-1.2457337,"('uncompetitive', 'competitive')",0.8138172,0.95194834,-0.71150213,-0.74083185,-0.3834595,-0.3448724,0.0385871
47,0.08440171,0.17105715,"('stupid', 'smart')",0.6307817,0.73249036,5.313217,5.309947,2.0094668,2.0711648,0.061698
48,-1.3605028,-1.4039018,"('unintelligent', 'intelligent')",-0.31434435,-0.3261726,0.56235856,0.45337567,-0.3708295,-0.4255662,-0.0547367
49,-0.6007329,-0.44998387,"('unable', 'able')",-1.4121231,-1.2265531,-0.08750665,0.054016218,-0.7001209,-0.5408402,0.1592807
50,1.1340522,1.1540713,"('clumsy', 'skillful')",0.5232224,0.5472038,0.44557285,0.39979658,0.7009491,0.7003572,-0.0005919
51,-0.19723673,-0.2916407,"('uneducated', 'educated')",0.39650622,0.40012598,0.6814572,0.5868013,0.2935756,0.2317622,-0.0618134
52,-0.21137908,-0.29604396,"('irrational', 'rational')",0.5630374,0.3782931,0.04200671,-0.033830803,0.1312217,0.0161394,-0.1150823
53,-1.6147554,-1.6009927,"('uncreative', 'creative')",0.35209167,0.29103422,0.71215075,0.6531408,-0.1835043,-0.2189392,-0.0354349
54,-0.2995237,-0.28323233,"('incapable', 'capable')",0.35884076,0.38901818,1.1713741,1.203664,0.4102304,0.4364833,0.0262529
55,-0.66449064,-0.76182365,"('incompetent', 'clever')",1.5396792,1.6096973,-0.19985026,-0.22914678,0.2251128,0.2062423,-0.0188705
56,0.59560066,0.6113873,"('impractical', 'practical')",1.2761427,1.458815,0.0002448447,0.026797194,0.6239961,0.6989999,0.0750038
57,-1.865043,-1.8963125,"('unimaginative', 'imaginative')",-0.053734157,-0.034447998,-2.845149,-2.8775315,-1.5879755,-1.602764,-0.0147885
58,-0.34087396,-0.41163304,"('undiscriminating', 'discriminating')",1.349118,1.3086091,0.2942105,0.17063838,0.4341515,0.3558715,-0.07828
59,1.5291846,1.5772725,"('foolish', 'wise')",0.81150436,0.78293455,0.44235024,0.45472634,0.9276797,0.9383111,0.0106314
60,-0.057251886,-0.014622027,"('inefficient', 'efficient')",1.1676234,1.3831749,0.04939549,0.095581256,0.386589,0.4880447,0.1014557
61,-1.3305405,-1.4451154,"('illogical', 'logical')",0.448965,0.3424732,-0.047225747,-0.18073137,-0.3096004,-0.4277912,-0.1181908
62,0.3023245,0.47282124,"('incompetent', 'brilliant')",0.9498681,1.2686583,0.61386186,0.83882505,0.6220182,0.8601015,0.2380833
63,-0.026274461,0.0025078598,"('unperceptive', 'insightful')",0.92041904,1.0369877,1.1107144,1.1346267,0.6682863,0.7247074,0.0564211
64,-0.0026228633,-0.05672242,"('shy', 'confident')",0.8837168,0.7602582,-6.4038506,-6.274087,-1.8409189,-1.8568503,-0.0159314
65,-1.0792762,-1.1639599,"('insecure', 'secure')",0.8539705,0.8086904,-0.58283275,-0.61118454,-0.2693795,-0.3221513,-0.0527718
66,-0.12454398,-0.22168195,"('inactive', 'active')",0.48512432,0.32454112,0.9026949,0.7684634,0.4210917,0.2904408,-0.1306509
67,1.288356,1.2544893,"('doubtful', 'determined')",-0.2879732,-0.35240567,-0.26069453,-0.31465313,0.2465628,0.1958102,-0.0507526
68,-0.22587024,-0.21564788,"('dependent', 'independent')",-0.48176634,-0.4797737,-0.4794715,-0.51909316,-0.3957027,-0.4048382,-0.0091355
69,1.7335031,1.7147591,"('lazy', 'industrious')",0.4109417,0.3686039,-0.20735873,-0.18496685,0.6456953,0.6327988,-0.0128965
70,-0.09845629,-0.029399388,"('lethargic', 'energetic')",0.47267535,0.70410806,0.58598393,0.6168386,0.3200677,0.4305158,0.1104481
71,0.6121277,0.59048706,"('diffident', 'self-confident')",1.3414037,1.3344631,0.3926511,0.37948877,0.7820609,0.7681463,-0.0139146
72,-1.1903777,-1.136538,"('unambitious', 'ambitious')",0.086725414,0.11740321,-0.92860466,-0.898293,-0.6774189,-0.6391426,0.0382763
73,1.8805416,1.9074669,"('helpless', 'self-reliant')",0.85904473,0.82920736,-3.1466007,-3.0211422,-0.1356715,-0.0948226,0.0408489
74,0.2433998,0.18492949,"('undedicated', 'dedicated')",1.669805,1.7372034,-0.25561237,-0.35782394,0.5525308,0.5214363,-0.0310945
75,0.5772579,0.6552916,"('meek', 'impulsive')",-1.2175113,-1.1935769,-0.15943417,-0.0698417,-0.2665625,-0.202709,0.0638535
76,-0.7881624,-0.7780791,"('anxious', 'daring')",0.4070135,0.47052297,0.1787869,0.21891621,-0.067454,-0.0295466,0.0379074
77,-0.67186,-0.7222514,"('unmotivated', 'motivated')",0.31113523,0.38070548,-0.76959974,-0.7131958,-0.3767748,-0.3515806,0.0251942
78,-0.3039415,-0.3020274,"('nonresilient', 'resilient')",0.3255491,0.386429,0.6468421,0.66762835,0.2228166,0.2506767,0.0278601
79,0.11933941,0.010004086,"('wavering', 'unwavering')",-0.39010942,-0.5417442,0.4419282,0.35499296,0.0570527,-0.0589157,-0.1159684
80,0.5958693,0.67128515,"('dominated', 'dominating')",-0.3178902,-0.2203403,-1.2571461,-1.0971441,-0.326389,-0.2153998,0.1109892
81,-0.78257376,-0.7839734,"('submissive', 'aggressive')",0.039732028,0.11165281,-0.59228915,-0.49530506,-0.4450436,-0.3892086,0.055835
82,-1.2083519,-1.221412,"('poor', 'rich')",-0.08782466,0.104169145,5.9947143,5.937325,1.5661793,1.6066941,0.0405148
83,0.07757954,0.021975938,"('powerless', 'powerful')",0.12713985,-0.046139807,-0.8723779,-0.9645315,-0.2225528,-0.3295651,-0.1070123
84,0.51158744,0.4626147,"('inferior', 'superior')",0.75627995,0.67701983,1.1583135,1.110678,0.8087269,0.7501041,-0.0586228
85,-0.074715585,-0.037710696,"('insignificant', 'prestigious')",0.20666935,-0.025445003,0.61163104,0.54105335,0.2478616,0.1592992,-0.0885624
86,-1.6003276,-1.7014568,"('uninfluential', 'influential')",-0.3965615,-0.49624142,-0.38680428,-0.51725125,-0.7945645,-0.9049831,-0.1104186
87,0.32141346,0.20245235,"('unsuccessful', 'successful')",0.8480922,0.8036828,0.6546724,0.65867203,0.6080593,0.5549357,-0.0531236
88,-1.5208596,-1.4634258,"('low', 'eminent')",-0.7627114,-0.7637307,0.064752646,0.022783184,-0.7396061,-0.734791,0.0048151
