,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
25,0.5129635,0.53114665,"('egoistic', 'altruistic')",1.2736597,1.2396368,0.8933116,0.8853917,-0.0079199
26,-0.8241484,-0.9406943,"('hardhearted', 'benevolent')",1.6665363,1.5379999,0.421194,0.2986528,-0.1225412
27,-0.41070893,-0.37534538,"('hardhearted', 'softhearted')",1.0160632,0.9818751,0.3026772,0.3032649,0.0005877
28,-0.90573865,-0.9406359,"('disloyal', 'loyal')",0.9408749,0.8295297,0.0175681,-0.0555531,-0.0731212
29,0.10823269,0.08963512,"('unfair', 'fair')",-0.44211876,-0.5066826,-0.166943,-0.2085237,-0.0415807
30,0.3086731,0.22767818,"('intolerant', 'tolerant')",1.194971,1.099579,0.7518221,0.6636286,-0.0881935
31,-0.1019537,-0.08808042,"('evil', 'good')",-0.6516832,-0.7157217,-0.3768184,-0.4019011,-0.0250827
32,-0.38050684,-0.4521129,"('unkind', 'kind')",0.56853414,0.39908984,0.0940136,-0.0265115,-0.1205251
33,1.2538339,1.2041571,"('wrong', 'right')",-0.45184723,-0.44310713,0.4009933,0.380525,-0.0204683
34,-0.034398038,0.008206805,"('mean', 'honorable')",5.633916,5.7643538,2.7997589,2.8862803,0.0865214
35,1.2795225,1.2550627,"('corrupt', 'incorrupt')",-0.21290527,-0.22992557,0.5333086,0.5125686,-0.02074
36,-0.38660896,-0.45816368,"('hostile', 'amicable')",-0.13407809,-0.26385558,-0.2603435,-0.3610096,-0.1006661
37,-0.024935188,0.013901221,"('fake', 'genuine')",-0.21960552,-0.15756588,-0.1222704,-0.0718323,0.0504381
38,-0.25163633,-0.26917493,"('untruthful', 'truthful')",0.22213078,0.33002248,-0.0147528,0.0304238,0.0451766
39,0.761328,0.68782765,"('exploitative', 'cooperative')",0.1634836,0.14638461,0.4624058,0.4171061,-0.0452997
40,0.0017411681,0.10666575,"('stingy', 'generous')",-1.7051363,-1.7330635,-0.8516976,-0.8131989,0.0384987
41,-0.42741603,-0.4370194,"('unforgiving', 'forgiving')",0.12391209,0.027325718,-0.151752,-0.2048468,-0.0530948
42,0.40018457,0.46798038,"('unreliable', 'reliable')",-3.2572486,-3.2023695,-1.428532,-1.3671945,0.0613375
43,-1.1794392,-1.1966882,"('irresponsible', 'responsible')",0.41205943,0.3667438,-0.3836899,-0.4149722,-0.0312823
44,0.87811285,0.85077876,"('prejudiced', 'unprejudiced')",-1.6022463,-1.6315602,-0.3620667,-0.3903907,-0.028324
45,-1.046037,-1.0092938,"('incompetent', 'competent')",0.110406935,0.093369365,-0.467815,-0.4579622,0.0098528
46,-0.6607652,-0.61171204,"('uncompetitive', 'competitive')",-0.97208655,-0.93988454,-0.8164259,-0.7757983,0.0406276
47,0.26959652,0.29063156,"('stupid', 'smart')",5.4215794,5.496134,2.845588,2.8933828,0.0477948
48,-1.4204779,-1.4314921,"('unintelligent', 'intelligent')",0.94448674,0.8877425,-0.2379956,-0.2718748,-0.0338792
49,0.22928102,0.26221913,"('unable', 'able')",-0.13923322,-0.023577072,0.0450239,0.119321,0.0742971
50,0.37610534,0.40861723,"('clumsy', 'skillful')",-0.12760785,-0.18566346,0.1242487,0.1114769,-0.0127718
51,-0.8389883,-0.8730353,"('uneducated', 'educated')",0.31623045,0.2417067,-0.2613789,-0.3156643,-0.0542854
52,0.36533338,0.21804623,"('irrational', 'rational')",0.28388143,0.18975079,0.3246074,0.2038985,-0.1207089
53,-0.4654201,-0.541811,"('uncreative', 'creative')",0.6483885,0.5218191,0.0914842,-0.0099959,-0.1014801
54,0.43846762,0.34299207,"('incapable', 'capable')",0.74260426,0.7578753,0.5905359,0.5504337,-0.0401022
55,-1.0390714,-1.0150421,"('incompetent', 'clever')",0.21858782,0.20986992,-0.4102418,-0.4025861,0.0076557
56,0.46556702,0.39099556,"('impractical', 'practical')",-0.1857024,-0.16941193,0.1399323,0.1107918,-0.0291405
57,-0.8739431,-0.9018793,"('unimaginative', 'imaginative')",-2.9961083,-3.0333853,-1.9350257,-1.9676323,-0.0326066
58,-0.41989148,-0.43350855,"('undiscriminating', 'discriminating')",0.35101473,0.29499367,-0.0344384,-0.0692574,-0.034819
59,0.36391777,0.3397733,"('foolish', 'wise')",0.16586186,0.2346552,0.2648898,0.2872142,0.0223244
60,0.6559351,0.6575321,"('inefficient', 'efficient')",0.024181804,0.06897813,0.3400584,0.3632551,0.0231967
61,0.88305175,0.72298765,"('illogical', 'logical')",0.7393343,0.55431706,0.811193,0.6386523,-0.1725407
62,-0.06939286,0.026414756,"('incompetent', 'brilliant')",0.58423954,0.7122233,0.2574233,0.369319,0.1118957
63,-0.4791955,-0.43590343,"('unperceptive', 'insightful')",0.6821783,0.7408987,0.1014914,0.1524976,0.0510062
64,0.6055009,0.6066499,"('shy', 'confident')",-6.2647986,-6.231801,-2.829649,-2.8125756,0.0170734
65,-0.8148492,-0.8793229,"('insecure', 'secure')",-0.56552315,-0.58000946,-0.6901861,-0.7296662,-0.0394801
66,-0.3570765,-0.31046945,"('inactive', 'active')",0.35896617,0.38300738,0.0009448,0.036269,0.0353242
67,1.2453958,1.1883978,"('doubtful', 'determined')",-0.29694673,-0.3670618,0.4742245,0.410668,-0.0635565
68,0.30308193,0.26458398,"('dependent', 'independent')",-0.60424566,-0.5976359,-0.1505819,-0.166526,-0.0159441
69,1.7737005,1.8098623,"('lazy', 'industrious')",-0.18987955,-0.082845606,0.7919105,0.8635083,0.0715978
70,-0.47574523,-0.39124188,"('lethargic', 'energetic')",-0.22585084,-0.17395955,-0.350798,-0.2826007,0.0681973
71,0.8358238,0.8327845,"('diffident', 'self-confident')",0.63200986,0.6155401,0.7339168,0.7241623,-0.0097545
72,-0.714914,-0.6616026,"('unambitious', 'ambitious')",-0.73248863,-0.6812701,-0.7237014,-0.6714364,0.052265
73,1.4368391,1.415629,"('helpless', 'self-reliant')",-3.174062,-3.0510557,-0.8686115,-0.8177133,0.0508982
74,-0.29139265,-0.27223694,"('undedicated', 'dedicated')",-0.3074234,-0.38323689,-0.299408,-0.3277369,-0.0283289
75,0.46652144,0.5398181,"('meek', 'impulsive')",-0.7258652,-0.5746054,-0.1296719,-0.0173936,0.1122783
76,-0.6297436,-0.52326787,"('anxious', 'daring')",-0.56755155,-0.4971476,-0.5986476,-0.5102077,0.0884399
77,0.44224548,0.4227353,"('unmotivated', 'motivated')",-0.98522574,-0.9079209,-0.2714901,-0.2425928,0.0288973
78,-0.34828058,-0.23801512,"('nonresilient', 'resilient')",0.21681702,0.24690235,-0.0657318,0.0044436,0.0701754
79,-0.28857312,-0.319512,"('wavering', 'unwavering')",-0.3431378,-0.32101488,-0.3158554,-0.3202634,-0.004408
80,0.6834491,0.7625924,"('dominated', 'dominating')",-1.0339115,-0.8886266,-0.1752312,-0.0630171,0.1122141
81,-0.027652591,-0.010999147,"('submissive', 'aggressive')",-0.74906266,-0.63701236,-0.3883576,-0.3240058,0.0643518
82,-1.1335839,-1.1436452,"('poor', 'rich')",6.1728234,6.1672873,2.5196197,2.511821,-0.0077987
83,0.44914645,0.37340227,"('powerless', 'powerful')",-0.81654894,-0.867886,-0.1837012,-0.2472419,-0.0635407
84,0.95186985,0.8836339,"('inferior', 'superior')",0.8996476,0.8888227,0.9257587,0.8862283,-0.0395304
85,0.24678482,0.19179484,"('insignificant', 'prestigious')",0.47138858,0.3844777,0.3590867,0.2881363,-0.0709504
86,-1.146551,-1.2169586,"('uninfluential', 'influential')",-0.11314884,-0.20563167,-0.6298499,-0.7112951,-0.0814452
87,0.7265558,0.70690215,"('unsuccessful', 'successful')",0.8351896,0.94226426,0.7808727,0.8245832,0.0437105
88,-0.69207585,-0.73610413,"('low', 'eminent')",-0.3651211,-0.48558953,-0.5285985,-0.6108468,-0.0822483
