,emc_male,emc_female,tuple,corp_male,corp_female,ma_male,ma_female,average_male,average_female,female-male
0,-0.7871781,-0.8697121,"('unsociable', 'sociable')",0.11659667,-0.0045416057,-0.33394748,-0.41646704,-0.334843,-0.4302403,-0.0953973
1,-1.8065809,-1.9603052,"('unfriendly', 'friendly')",-0.13083863,-0.27836752,2.3020158,2.2090688,0.1215321,-0.009868,-0.1314001
2,0.60608256,0.61065614,"('unlikable', 'likable')",1.5146275,1.5476599,0.58175987,0.6107496,0.9008233,0.923022,0.0221987
3,0.37322924,0.56935495,"('repellent', 'pleasant')",0.14932983,0.19705695,0.6482448,0.6768294,0.3902679,0.4810805,0.0908126
4,0.41197994,0.31752443,"('disliked', 'liked')",0.48516172,0.35665816,-6.6474504,-6.70065,-1.9167697,-2.0088226,-0.0920529
5,-1.0596877,-1.0988944,"('distant', 'outgoing')",-0.5067719,-0.52075964,-0.21074778,-0.21091446,-0.5924025,-0.6101895,-0.017787
6,-1.565587,-1.6100742,"('distant', 'open')",-1.1277641,-1.1759595,0.3469506,0.33818904,-0.7821336,-0.8159482,-0.0338146
7,0.090902805,0.14263724,"('insensitive', 'sensitive')",-0.5503746,-0.4872364,0.5313745,0.56754506,0.0239676,0.0743153,0.0503477
8,-1.6468661,-1.7994074,"('unaffectionate', 'affectionate')",-0.24111319,-0.279462,1.2338889,1.1698285,-0.2180301,-0.3030136,-0.0849835
9,-1.3329093,-1.423051,"('unaffectionate', 'caring')",-0.0015701465,-0.004235658,1.9035157,1.896724,0.1896787,0.1564791,-0.0331996
10,-0.66179174,-0.6096126,"('unsympathetic', 'sympathetic')",-1.3624915,-1.289872,-0.47377762,-0.34488696,-0.8326869,-0.7481239,0.084563
11,0.3142533,0.303014,"('unhelpful', 'helpful')",0.09149325,0.1656596,0.8783735,0.9415782,0.42804,0.470084,0.042044
12,-0.039313685,0.0746191,"('unsupportive', 'supportive')",-0.3152782,-0.22987099,-1.8065671,-1.7742904,-0.7203863,-0.6431808,0.0772055
13,-0.102653384,-0.018161226,"('impolite', 'polite')",-0.96089405,-0.81214046,-0.2679053,-0.24149042,-0.4438175,-0.357264,0.0865535
14,0.77018976,0.79257727,"('antisocial', 'social')",0.9858068,0.9687516,-0.60496914,-0.64729685,0.3836758,0.371344,-0.0123318
15,0.29523736,0.10311337,"('boring', 'funny')",0.24295136,0.17408583,0.16851883,0.12428281,0.2355692,0.1338273,-0.1017419
16,-0.5210937,-0.5399117,"('unpopular', 'popular')",0.039117582,-0.036032967,0.6109928,0.5419848,0.0430055,-0.01132,-0.0543255
17,-0.30589077,-0.3079348,"('nasty', 'nice')",-0.43872216,-0.40680772,-0.6261014,-0.5931846,-0.4569048,-0.4359757,0.0209291
18,-1.0132408,-1.0440804,"('disagreeable', 'welcoming')",-0.09557006,-0.08342791,0.0016559493,-0.06927001,-0.3690517,-0.3989261,-0.0298744
19,-1.0415348,-1.0582405,"('inhospitable', 'hospitable')",-0.5761848,-0.58935636,-0.3574345,-0.3654069,-0.6583847,-0.6710013,-0.0126166
