,twitter_male,twitter_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.79228723,0.70748425,"('unsociable', 'sociable')",-0.3954492,-0.5468081,0.198419,0.0803381,-0.1180809
1,2.2951095,2.261099,"('unfriendly', 'friendly')",1.4691684,1.3418084,1.882139,1.8014538,-0.0806852
2,0.4028893,0.44281632,"('unlikable', 'likable')",0.4492085,0.5253959,0.4260489,0.4841061,0.0580572
3,-0.46461946,-0.36601347,"('repellent', 'pleasant')",0.082601115,0.18783757,-0.1910092,-0.0890879,0.1019213
4,-1.3755084,-1.3438228,"('disliked', 'liked')",-6.4411297,-6.4942327,-3.908319,-3.9190278,-0.0107088
5,1.9353144,1.9526563,"('distant', 'outgoing')",-0.39553228,-0.4171303,0.7698911,0.767763,-0.0021281
6,1.4385251,1.4697475,"('distant', 'open')",0.23647982,0.20541584,0.8375025,0.8375817,7.92e-05
7,0.5425858,0.57544166,"('insensitive', 'sensitive')",0.1220213,0.17437568,0.3323036,0.3749087,0.0426051
8,0.40981105,0.42091322,"('unaffectionate', 'affectionate')",0.20098135,0.15270165,0.3053962,0.2868074,-0.0185888
9,1.648849,1.704239,"('unaffectionate', 'caring')",0.6633978,0.6461866,1.1561234,1.1752129,0.0190895
10,0.050213557,0.09412158,"('unsympathetic', 'sympathetic')",-0.26056704,-0.31740448,-0.1051767,-0.1116415,-0.0064648
11,1.3100915,1.37571,"('unhelpful', 'helpful')",2.1741667,2.1644187,1.7421291,1.7700644,0.0279353
12,1.4509568,1.5507846,"('unsupportive', 'supportive')",-1.8672345,-1.8315622,-0.2081388,-0.1403888,0.06775
13,0.39389163,0.33149523,"('impolite', 'polite')",-0.56299376,-0.6483186,-0.0845511,-0.1584117,-0.0738606
14,0.37722912,0.25520498,"('antisocial', 'social')",-0.89497924,-0.9539111,-0.2588751,-0.3493531,-0.090478
15,1.0305463,0.9999358,"('boring', 'funny')",0.12130708,0.051031318,0.5759267,0.5254835,-0.0504432
16,-1.4630008,-1.4318613,"('unpopular', 'popular')",0.0882586,0.1428477,-0.6873711,-0.6445068,0.0428643
17,-0.960719,-0.84403634,"('nasty', 'nice')",-0.64144796,-0.5667794,-0.8010834,-0.7054079,0.0956755
18,-0.8721454,-0.91449815,"('disagreeable', 'welcoming')",-0.40924406,-0.41149613,-0.6406947,-0.6629971,-0.0223024
19,1.1492051,1.2459053,"('inhospitable', 'hospitable')",-0.128607,-0.057054274,0.510299,0.5944255,0.0841265
20,1.037925,1.0375016,"('rough', 'thoughtful')",1.2228028,1.21369,1.1303639,1.1255958,-0.0047681
21,1.0882034,1.1078001,"('immoral', 'moral')",-0.55927724,-0.5937041,0.2644631,0.257048,-0.0074151
22,1.0979304,0.9843779,"('untrustworthy', 'trustworthy')",-0.79491717,-0.94444966,0.1515066,0.0199641,-0.1315425
23,1.7466809,1.7397325,"('insincere', 'sincere')",5.727147,5.6538954,3.7369139,3.6968141,-0.0400998
24,1.4746928,1.4595432,"('dishonest', 'honest')",1.0025418,0.9454855,1.2386173,1.2025144,-0.0361029
25,-0.45501328,-0.51862776,"('egoistic', 'altruistic')",1.482596,1.4377737,0.5137914,0.459573,-0.0542184
26,1.4538338,1.3394868,"('hardhearted', 'benevolent')",1.5970117,1.5585374,1.5254228,1.449012,-0.0764108
27,1.2281675,1.2274069,"('hardhearted', 'softhearted')",1.0707041,0.9865668,1.1494358,1.1069868,-0.042449
28,-0.13722879,-0.2268182,"('disloyal', 'loyal')",1.0115982,0.8929458,0.4371847,0.3330638,-0.1041209
29,0.37986434,0.32447055,"('unfair', 'fair')",-0.41220856,-0.56730515,-0.0161721,-0.1214173,-0.1052452
30,1.740958,1.787736,"('intolerant', 'tolerant')",1.2115275,1.2009368,1.4762428,1.4943364,0.0180936
31,-0.7647045,-0.6411846,"('evil', 'good')",-1.4934052,-1.4684079,-1.1290549,-1.0547962,0.0742587
32,1.0645338,1.0289855,"('unkind', 'kind')",1.0320454,0.9166113,1.0482895,0.9727984,-0.0754911
33,0.8411468,0.7947369,"('wrong', 'right')",-0.8434154,-0.88093,-0.0011343,-0.0430965,-0.0419622
34,1.1588386,1.3153832,"('mean', 'honorable')",5.9346576,6.1069508,3.5467482,3.7111669,0.1644187
35,-0.754661,-0.8519083,"('corrupt', 'incorrupt')",-0.19436821,-0.30426663,-0.4745146,-0.5780874,-0.1035728
36,-0.39536718,-0.35810012,"('hostile', 'amicable')",-0.13200337,-0.22632699,-0.2636853,-0.2922136,-0.0285283
37,0.3206557,0.37955582,"('fake', 'genuine')",0.34906724,0.37881294,0.3348615,0.3791844,0.0443229
38,0.80038595,0.89552146,"('untruthful', 'truthful')",0.029275427,0.056297407,0.4148307,0.4759094,0.0610787
39,2.0789504,2.0497742,"('exploitative', 'cooperative')",0.29571983,0.25075534,1.1873351,1.1502647,-0.0370704
40,-0.63150936,-0.630128,"('stingy', 'generous')",-2.1463394,-2.1437922,-1.3889244,-1.38696,0.0019644
41,0.64253974,0.7167089,"('unforgiving', 'forgiving')",-0.29333144,-0.3565611,0.1746041,0.1800739,0.0054698
42,0.5819368,0.6737434,"('unreliable', 'reliable')",-2.6918733,-2.6188948,-1.0549682,-0.9725757,0.0823925
43,1.0340827,1.0882452,"('irresponsible', 'responsible')",0.708857,0.71763897,0.8714699,0.9029421,0.0314722
44,-1.7887565,-1.7270602,"('prejudiced', 'unprejudiced')",-1.044683,-1.0081413,-1.4167197,-1.3676007,0.049119
45,-0.1779387,-0.073081836,"('incompetent', 'competent')",-0.35624838,-0.3563444,-0.2670935,-0.2147131,0.0523804
46,-0.39662963,-0.3817147,"('uncompetitive', 'competitive')",-0.54865915,-0.61018634,-0.4726444,-0.4959505,-0.0233061
47,0.6081394,0.57598925,"('stupid', 'smart')",5.179294,5.3091545,2.8937168,2.9425719,0.0488551
48,0.6843922,0.7155172,"('unintelligent', 'intelligent')",0.67764497,0.6687736,0.6810186,0.6921454,0.0111268
49,-0.019130055,0.010110557,"('unable', 'able')",-0.297777,-0.23416841,-0.1584535,-0.1120289,0.0464246
50,-1.2145554,-1.1513376,"('clumsy', 'skillful')",-0.18556112,-0.16299438,-0.7000582,-0.657166,0.0428922
51,-0.24853197,-0.3513436,"('uneducated', 'educated')",0.89036566,0.78367525,0.3209168,0.2161658,-0.104751
52,-0.62799263,-0.72431135,"('irrational', 'rational')",-0.31354457,-0.4574085,-0.4707686,-0.5908599,-0.1200913
53,1.8937733,1.8182539,"('uncreative', 'creative')",1.0509547,0.98413837,1.4723639,1.4011961,-0.0711678
54,0.990075,0.94656867,"('incapable', 'capable')",1.0889208,1.0778551,1.0394979,1.0122119,-0.027286
55,0.98882306,1.0491312,"('incompetent', 'clever')",0.2687269,0.25113797,0.628775,0.6501346,0.0213596
56,2.7154834,2.749979,"('impractical', 'practical')",0.4432514,0.40190634,1.5793674,1.5759426,-0.0034248
