,odp_male,odp_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.2165299,-0.023755262,"('unsociable', 'sociable')",0.13372046,-0.023919888,0.1751252,-0.0238376,-0.1989628
1,-1.4926542,-1.5395697,"('unfriendly', 'friendly')",1.2612739,1.0807184,-0.1156902,-0.2294257,-0.1137355
2,0.8797163,0.9186541,"('unlikable', 'likable')",0.6873969,0.71487457,0.7835566,0.8167644,0.0332078
3,0.2767823,0.30481577,"('repellent', 'pleasant')",0.8745858,0.8919803,0.5756841,0.598398,0.0227139
4,-0.12607647,-0.12716824,"('disliked', 'liked')",-7.0634856,-7.1534696,-3.5947812,-3.6403189,-0.0455377
5,-1.0864148,-1.0160397,"('distant', 'outgoing')",-0.7226104,-0.8010348,-0.9045126,-0.9085373,-0.0040247
6,-1.3117073,-1.1672213,"('distant', 'open')",-0.57277024,-0.6573651,-0.9422387,-0.9122932,0.0299455
7,0.48208094,0.43491742,"('insensitive', 'sensitive')",0.49190745,0.5187309,0.4869942,0.4768242,-0.01017
8,-1.2717495,-1.2141087,"('unaffectionate', 'affectionate')",0.50147706,0.43362358,-0.3851362,-0.3902426,-0.0051064
9,-1.0305973,-1.050675,"('unaffectionate', 'caring')",0.82486033,0.7599551,-0.1028685,-0.14536,-0.0424915
10,-0.1092544,-0.24733835,"('unsympathetic', 'sympathetic')",-0.5229222,-0.5102101,-0.3160883,-0.3787742,-0.0626859
11,0.6128771,0.52656996,"('unhelpful', 'helpful')",1.4265572,1.5121527,1.0197171,1.0193613,-0.0003558
12,0.16564128,0.21720274,"('unsupportive', 'supportive')",-2.1863804,-2.2146773,-1.0103695,-0.9987373,0.0116322
13,0.46048415,0.3144325,"('impolite', 'polite')",-0.7013621,-0.66704506,-0.120439,-0.1763063,-0.0558673
14,1.3792417,1.227029,"('antisocial', 'social')",0.26723227,0.17780161,0.823237,0.7024153,-0.1208217
15,0.78478897,0.6716639,"('boring', 'funny')",0.25380063,0.21330997,0.5192948,0.4424869,-0.0768079
16,-0.92975444,-0.9145165,"('unpopular', 'popular')",0.4442312,0.35582897,-0.2427616,-0.2793438,-0.0365822
17,-0.5562457,-0.44088835,"('nasty', 'nice')",-0.887643,-0.8225539,-0.7219443,-0.6317211,0.0902232
18,-0.28754547,-0.18146531,"('disagreeable', 'welcoming')",-0.55592805,-0.67772824,-0.4217368,-0.4295968,-0.00786
19,-0.77340096,-0.6963242,"('inhospitable', 'hospitable')",-0.9046688,-0.83299404,-0.8390349,-0.7646592,0.0743757
20,0.49160007,0.47040266,"('rough', 'thoughtful')",0.9148307,0.9347273,0.7032154,0.702565,-0.0006504
21,0.93901914,0.8392249,"('immoral', 'moral')",-0.06490712,-0.027934924,0.437056,0.405645,-0.031411
22,0.48355666,0.42848647,"('untrustworthy', 'trustworthy')",-0.73127836,-0.79036975,-0.1238609,-0.1809416,-0.0570807
23,0.50794107,0.4100936,"('insincere', 'sincere')",5.9198585,5.873882,3.2138999,3.1419878,-0.0719121
24,0.092717305,0.00999758,"('dishonest', 'honest')",0.3567888,0.368055,0.2247531,0.1890263,-0.0357268
25,-0.4665781,-0.4632309,"('egoistic', 'altruistic')",1.0201876,0.96384656,0.2768047,0.2503078,-0.0264969
26,-0.4796944,-0.49544954,"('hardhearted', 'benevolent')",1.7063284,1.6563367,0.613317,0.5804436,-0.0328734
27,0.122138545,0.08278175,"('hardhearted', 'softhearted')",1.020044,0.9298923,0.5710912,0.506337,-0.0647542
28,-0.36395353,-0.46833503,"('disloyal', 'loyal')",1.0946335,0.9872748,0.36534,0.2594699,-0.1058701
29,-0.0023628362,-0.060775973,"('unfair', 'fair')",-0.3845288,-0.5212705,-0.1934458,-0.2910233,-0.0975775
30,1.4355011,1.3212906,"('intolerant', 'tolerant')",1.0825934,1.0778806,1.2590473,1.1995857,-0.0594616
31,-1.6748911,-1.4778378,"('evil', 'good')",-0.84426844,-0.99024594,-1.2595798,-1.2340419,0.0255379
32,0.24012786,0.023443658,"('unkind', 'kind')",0.68690735,0.5135443,0.4635176,0.268494,-0.1950236
33,0.089671694,0.08027451,"('wrong', 'right')",-0.7305284,-0.7996702,-0.3204284,-0.3596978,-0.0392694
34,0.04202334,0.20241326,"('mean', 'honorable')",5.5566134,5.752359,2.7993183,2.977386,0.1780677
35,-1.048278,-1.0523244,"('corrupt', 'incorrupt')",-0.4177119,-0.49175847,-0.7329949,-0.7720414,-0.0390465
36,-1.413581,-1.3285052,"('hostile', 'amicable')",-0.1696786,-0.34514546,-0.7916298,-0.8368253,-0.0451955
37,0.4015923,0.3861392,"('fake', 'genuine')",0.06476815,0.09356658,0.2331802,0.2398529,0.0066727
38,-0.5321329,-0.50347894,"('untruthful', 'truthful')",-0.28970134,-0.2084947,-0.4109171,-0.3559868,0.0549303
39,0.9521383,1.024417,"('exploitative', 'cooperative')",-0.07389292,0.028629543,0.4391227,0.5265233,0.0874006
40,0.35290477,0.31993824,"('stingy', 'generous')",-2.0820582,-2.199756,-0.8645767,-0.9399089,-0.0753322
41,0.5760725,0.5965272,"('unforgiving', 'forgiving')",0.21929394,0.082083024,0.3976832,0.3393051,-0.0583781
