,ceridian_male,ceridian_female,tuple,h_male,h_female,c_male,c_female,m_male,m_female,holding_male,holding_female,inc_male,inc_female,average_male,average_female,female-male
32,0.34776753,0.21296044,"('unkind', 'kind')",1.048335,1.0018454,0.13900939,0.19617558,-0.875003,-0.84964067,1.4836762,1.3851203,1.0925457,0.95171076,0.5393885,0.4830286,-0.0563599
33,-0.3708925,-0.35382468,"('wrong', 'right')",-0.63633424,-0.5871528,0.022522911,0.027158141,-0.15479153,-0.23388776,0.0029230192,-0.009383902,-0.9817718,-0.98891926,-0.3530574,-0.3576684,-0.004611
34,-0.19653568,-0.16959655,"('mean', 'honorable')",0.36300266,0.5035722,-0.012708392,0.09767228,-0.021975294,0.04045468,0.046845347,0.103827246,5.361123,5.4124727,0.9232919,0.9980671,0.0747752
35,-0.7488415,-0.6855649,"('corrupt', 'incorrupt')",-0.7331906,-0.727986,0.31800884,0.2235911,0.77384585,0.6625844,-2.1933756,-2.2269375,-0.33129707,-0.3707675,-0.4858083,-0.5208468,-0.0350385
36,-1.5651423,-1.4086397,"('hostile', 'amicable')",-0.9310145,-0.82775486,0.65608543,0.5800684,1.462399,1.3052547,-1.6873614,-1.7787341,-0.023764668,-0.11536007,-0.348133,-0.3741943,-0.0260613
37,0.9667773,0.96742,"('fake', 'genuine')",-0.46022207,-0.5010165,-0.77133954,-0.7463622,-1.1930753,-1.1590933,-0.69637036,-0.7544232,0.16737421,0.12371291,-0.3311426,-0.3449604,-0.0138178
38,-0.5282224,-0.57266796,"('untruthful', 'truthful')",-0.32778165,-0.28455052,-0.17726201,-0.25502425,0.16316146,0.06892568,-0.7051509,-0.74121153,0.3239925,0.28003657,-0.2085438,-0.2507487,-0.0422049
39,0.88910395,0.85591716,"('exploitative', 'cooperative')",0.5795574,0.60259384,-0.23773992,-0.2159008,-0.7341847,-0.65963906,0.71429,0.7288265,0.07984247,0.10301028,0.2151449,0.2358013,0.0206564
40,0.18272792,0.20274542,"('stingy', 'generous')",0.38542253,0.50620997,0.087106444,0.18512449,-0.38200805,-0.32372063,0.7121345,0.7101047,-0.9977852,-1.008221,-0.002067,0.0453738,0.0474408
41,0.42841715,0.43553793,"('unforgiving', 'forgiving')",0.47936705,0.5786842,-0.12131004,-0.058684975,-0.22663903,-0.13267101,1.1464559,1.1042039,0.46721172,0.43675885,0.3622504,0.3939715,0.0317211
42,1.4232941,1.4565095,"('unreliable', 'reliable')",1.5788523,1.608092,1.03374,1.0552351,0.31477123,0.32090127,0.9032078,0.918163,-1.5877752,-1.5595421,0.611015,0.6332265,0.0222115
43,0.551896,0.45826176,"('irresponsible', 'responsible')",0.53799254,0.5225862,-0.61983943,-0.58165467,-0.75670415,-0.707639,0.7425973,0.7423641,0.8824693,0.8155424,0.2230686,0.2082435,-0.0148251
44,0.5071107,0.50717264,"('prejudiced', 'unprejudiced')",-0.91311604,-0.91561335,-1.2557378,-1.2350307,-1.8035202,-1.755498,-0.2875234,-0.34171,-1.2609924,-1.2588062,-0.8356299,-0.8332477,0.0023822
45,0.35291293,0.38017905,"('incompetent', 'competent')",1.3606597,1.4303277,1.0325514,1.1966623,0.12695625,0.27774376,1.2496727,1.2929652,0.37150764,0.29352733,0.7490435,0.8119009,0.0628574
46,0.6021547,0.59158355,"('uncompetitive', 'competitive')",1.7450912,1.7341821,0.14865828,0.24177268,-0.69967353,-0.586635,1.2809469,1.3457899,0.12998289,0.13079864,0.5345267,0.5762486,0.0417219
47,0.619585,0.6799389,"('stupid', 'smart')",0.8133964,0.88889843,0.278583,0.4256419,-0.13529311,-0.044356734,1.3900174,1.4617634,4.380539,4.4441833,1.2244713,1.3093449,0.0848736
48,-0.5126699,-0.5470482,"('unintelligent', 'intelligent')",-1.0927907,-1.1299736,-1.7536263,-1.7361734,-1.8701689,-1.8049208,-0.8730766,-0.7679897,-0.029904075,-0.10716307,-1.0220393,-1.0155447,0.0064946
49,-0.36910886,-0.16177493,"('unable', 'able')",-0.29871154,-0.1513626,-0.5361402,-0.3442388,-0.8307189,-0.69995344,-0.5780816,-0.5555219,-0.4093533,-0.29918244,-0.5036857,-0.3686723,0.1350134
50,0.2960719,0.46380532,"('clumsy', 'skillful')",0.8902287,0.9215678,1.1368657,1.1591198,2.0463283,2.0500138,-0.74637043,-0.6430575,-0.17618343,-0.16187377,0.5744901,0.6315959,0.0571058
51,0.39342976,0.26487738,"('uneducated', 'educated')",2.0929267,1.9159251,1.3957773,1.2445694,0.5839791,0.4901355,-0.0914051,-0.11025268,0.23987135,0.15574247,0.7690966,0.6601662,-0.1089304
52,-0.9966619,-1.0124198,"('irrational', 'rational')",-0.015695155,-0.08751273,0.94243014,0.7657492,1.3099979,1.1232905,-0.8427768,-0.9196428,-0.78060716,-0.8334751,-0.0638855,-0.1606685,-0.096783
53,-1.2903327,-1.2265338,"('uncreative', 'creative')",-0.12643242,-0.05058069,0.24930333,0.2343631,-0.47177958,-0.48219585,0.41287965,0.4285978,0.7417702,0.6096076,-0.0807653,-0.0811237,-0.0003584
54,-0.83689725,-0.92161477,"('incapable', 'capable')",-0.4611134,-0.5157693,-0.929049,-1.0121815,-0.8576299,-0.96494216,0.1562164,0.1149977,0.48612946,0.45783433,-0.4070573,-0.4736127,-0.0665554
55,1.0672238,1.0725582,"('incompetent', 'clever')",0.29783207,0.323879,-0.14057489,0.0070360824,-1.4937959,-1.3187932,0.7535542,0.7856293,0.02747757,-0.016348582,0.0852861,0.1423268,0.0570407
56,1.0421448,0.89808035,"('impractical', 'practical')",0.65733397,0.5794611,-0.26358235,-0.21425623,-0.3080763,-0.24619535,1.7564329,1.7080103,0.58817554,0.5344814,0.5787381,0.5432636,-0.0354745
57,0.026558045,-0.03546867,"('unimaginative', 'imaginative')",0.9739839,0.92523265,0.5271416,0.51200426,-0.4664498,-0.47545695,-0.38814107,-0.40936053,-1.3340601,-1.4998655,-0.1101612,-0.1638191,-0.0536579
58,-0.24794766,-0.21376938,"('undiscriminating', 'discriminating')",0.5254968,0.5226406,1.3333864,1.2514461,0.9032319,0.777977,0.58902615,0.5026941,0.2497887,0.16161236,0.5588304,0.5004334,-0.058397
59,0.051087998,0.11085007,"('foolish', 'wise')",0.8412165,0.8018605,0.97325146,0.8633538,1.8647392,1.7296767,-0.4994118,-0.47489315,0.015157377,0.029909566,0.5410068,0.5101263,-0.0308805
60,1.2700621,1.26707,"('inefficient', 'efficient')",0.9135356,0.8951833,-1.2374212,-1.0907369,-1.9916027,-1.7408121,1.4480114,1.4633906,0.27563858,0.2589323,0.1130373,0.1755046,0.0624673
61,-0.069878794,-0.14756873,"('illogical', 'logical')",1.3076173,1.2603669,0.84649694,0.7662616,0.38883245,0.33185145,0.12265063,0.0066047274,-0.016131353,-0.12136218,0.4299312,0.349359,-0.0805722
62,1.0261464,1.0935174,"('incompetent', 'brilliant')",1.4442161,1.4972993,0.4178232,0.5516389,-1.1589687,-0.96357226,0.9043542,1.0349255,0.66605216,0.732649,0.5499373,0.657743,0.1078057
63,-0.0981269,-0.085333146,"('unperceptive', 'insightful')",1.7827902,1.8936759,0.8260319,0.9576007,0.4759116,0.5651396,0.9269044,1.0212756,0.891761,0.92856497,0.8008787,0.880154,0.0792753
64,0.613232,0.4575573,"('shy', 'confident')",1.3247529,1.2076308,0.27756763,0.21718289,-0.31351885,-0.37328312,0.98551327,0.9020778,-4.866761,-4.8807817,-0.329869,-0.4116027,-0.0817337
65,1.3681352,1.1727598,"('insecure', 'secure')",0.32273155,0.25454944,-0.751804,-0.70720685,-1.181773,-1.1142664,1.3531679,1.3605292,-0.2880199,-0.29732776,0.137073,0.1115062,-0.0255668
66,-0.7753239,-0.77590275,"('inactive', 'active')",0.7158538,0.69568634,1.6432495,1.5276506,1.3859305,1.2489915,0.21484652,0.19815391,1.0186568,0.9885789,0.7005355,0.6471931,-0.0533424
67,0.93476653,0.82013273,"('doubtful', 'determined')",-0.1433244,-0.24506009,-0.7323516,-0.75574684,-0.14671563,-0.12518154,0.8304462,0.8201793,-0.16296642,-0.15083043,0.0966424,0.0605822,-0.0360602
68,0.011087079,-0.054069266,"('dependent', 'independent')",-0.011521302,-0.04637926,-0.06751767,-0.093852624,0.06557135,-0.009860961,-1.1551051,-1.2303138,-0.8439962,-0.8180477,-0.3335803,-0.3754206,-0.0418403
69,-0.71088296,-0.5925113,"('lazy', 'industrious')",-0.19425477,-0.11524932,1.0067524,1.042159,1.1392999,1.0474015,-0.10887184,-0.09073331,0.090424255,0.13427986,0.2037445,0.2375577,0.0338132
70,1.1385943,1.1235448,"('lethargic', 'energetic')",1.6470871,1.657766,0.24173614,0.31607014,-0.19477132,-0.12751663,0.85801554,0.9790621,1.3239578,1.3745136,0.8357699,0.88724,0.0514701
71,-1.3851732,-1.4589766,"('diffident', 'self-confident')",0.105292216,0.17495394,-0.0015548877,0.0240472,-0.0027251057,0.013588879,0.3793388,0.34932703,0.010173088,-0.019450683,-0.1491082,-0.1527517,-0.0036435
72,-0.5125645,-0.612108,"('unambitious', 'ambitious')",0.7457628,0.7244804,-0.10032964,-0.07633315,-1.2528973,-1.2729362,-0.3365803,-0.2943153,-1.3638864,-1.4143578,-0.4700825,-0.4909283,-0.0208458
73,0.4883811,0.45923805,"('helpless', 'self-reliant')",0.1174946,0.1244348,0.581155,0.52461994,0.53658175,0.4660859,-1.5097582,-1.5119481,-3.223432,-3.136482,-0.5015963,-0.5123419,-0.0107456
74,-0.06864099,0.019731048,"('undedicated', 'dedicated')",0.96841574,1.0823684,0.5224607,0.6213876,0.59341013,0.6596438,0.46653435,0.53746235,0.2920795,0.28352517,0.4623766,0.5340197,0.0716431
75,-0.112583205,-0.15618902,"('meek', 'impulsive')",1.1351683,1.1886348,1.2986534,1.2662053,0.8606277,0.83225495,-1.4027532,-1.2882042,-0.21292573,-0.06793828,0.2610312,0.2957939,0.0347627
76,1.5483404,1.5553172,"('anxious', 'daring')",0.27092096,0.22620162,-0.65846556,-0.6425367,-1.2260714,-1.1448716,1.0372897,1.154171,1.0330033,1.0521098,0.3341696,0.3667319,0.0325623
77,-0.50120836,-0.5037152,"('unmotivated', 'motivated')",0.5155302,0.5798145,0.611257,0.6735578,0.10755012,0.16495597,-0.0073559657,0.035694204,-0.5663662,-0.54725933,0.0265678,0.0671747,0.0406069
78,-1.1040052,-0.9066933,"('nonresilient', 'resilient')",0.09188914,0.26558006,-0.31289774,-0.15511498,0.18174633,0.3771856,-0.52741486,-0.418891,0.38402748,0.45899656,-0.2144425,-0.0631562,0.1512863
79,-0.89514273,-0.93106794,"('wavering', 'unwavering')",0.07332253,0.10614616,1.268477,1.1602662,1.8727969,1.7428149,-1.8110707,-1.8831524,0.18992499,0.1865657,0.1163847,0.0635954,-0.0527893
80,0.55465263,0.5386701,"('dominated', 'dominating')",0.38555956,0.38734004,0.007913619,0.13270213,-0.8412391,-0.70231897,1.3169299,1.2871776,-1.0093346,-0.9593106,0.0690804,0.1140434,0.044963
81,1.2034444,0.8277439,"('submissive', 'aggressive')",0.9017844,0.6921309,-1.162585,-1.2252762,-1.1720243,-1.1486934,0.8523712,0.87693983,-0.23942254,-0.25981992,0.063928,-0.0394958,-0.1034238
82,0.34755194,0.26673773,"('poor', 'rich')",1.0127021,0.9587531,0.47112775,0.42206168,0.6611731,0.6790642,0.9242206,1.0848312,5.4665346,5.4903045,1.4805517,1.4836254,0.0030737
83,-0.08177197,-0.17360905,"('powerless', 'powerful')",-0.6652259,-0.7054786,-0.7356337,-0.76661205,-1.1740631,-1.2511525,0.47254866,0.40970272,-0.98610955,-1.0561804,-0.5283759,-0.590555,-0.0621791
84,0.44661242,0.3886756,"('inferior', 'superior')",-0.29449603,-0.3446862,-0.42392,-0.4473963,-0.30585754,-0.3518456,0.72909117,0.8253654,0.6778521,0.7108369,0.1382137,0.1301583,-0.0080554
85,-1.9024915,-1.8178539,"('insignificant', 'prestigious')",-0.35299286,-0.25185865,1.2979662,1.2013012,1.3202379,1.225443,0.21994874,0.21785936,0.12103292,0.15374836,0.1172836,0.1214399,0.0041563
86,-1.3725429,-1.4806478,"('uninfluential', 'influential')",-0.5217095,-0.50261104,-1.1699272,-1.0886481,-1.6314318,-1.5481259,-0.36574104,-0.34477013,-0.51926976,-0.59970796,-0.9301037,-0.9274185,0.0026852
87,-0.059613083,-0.12599894,"('unsuccessful', 'successful')",2.0639071,1.9346259,1.9720814,1.863806,1.5835114,1.541604,1.1897405,1.2406466,0.3971627,0.42778817,1.1911318,1.1470786,-0.0440532
88,-1.2148356,-1.2747713,"('low', 'eminent')",-0.8911728,-1.056924,-1.1082509,-1.2449856,-1.2973944,-1.4038036,0.029351935,-0.049450006,0.5809331,0.45978636,-0.6502282,-0.7616913,-0.1114631
