,carnival_male,carnival_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.6850666,1.540474,"('unsociable', 'sociable')",-0.031976372,-0.10274143,0.8265451,0.7188663,-0.1076788
1,-0.61617774,-0.71696144,"('unfriendly', 'friendly')",1.4538077,1.3540919,0.418815,0.3185652,-0.1002498
2,0.17833161,0.17772943,"('unlikable', 'likable')",0.42812636,0.4772024,0.303229,0.3274659,0.0242369
3,0.40777683,0.5202446,"('repellent', 'pleasant')",0.7893217,0.9289242,0.5985492,0.7245844,0.1260352
4,-1.2355596,-1.2477888,"('disliked', 'liked')",-7.5969462,-7.663239,-4.4162531,-4.455514,-0.0392609
5,-1.2688677,-1.3920183,"('distant', 'outgoing')",-0.23300396,-0.33838683,-0.7509359,-0.8652025,-0.1142666
6,-2.0862854,-2.1939712,"('distant', 'open')",-0.48375478,-0.52275485,-1.2850201,-1.358363,-0.0733429
7,1.193794,1.2689363,"('insensitive', 'sensitive')",0.6053451,0.6888017,0.8995695,0.978869,0.0792995
8,-0.26615262,-0.36611658,"('unaffectionate', 'affectionate')",0.30643645,0.29310617,0.0201419,-0.0365052,-0.0566471
9,0.7803298,0.7069206,"('unaffectionate', 'caring')",1.2310582,1.2994211,1.005694,1.0031708,-0.0025232
10,0.9385202,0.8917584,"('unsympathetic', 'sympathetic')",-0.16523606,-0.005982346,0.3866421,0.442888,0.0562459
11,0.92254573,0.97054374,"('unhelpful', 'helpful')",2.4457216,2.4421134,1.6841336,1.7063286,0.022195
12,1.074656,1.0352399,"('unsupportive', 'supportive')",-1.9706836,-1.9659504,-0.4480138,-0.4653552,-0.0173414
13,1.636609,1.5079557,"('impolite', 'polite')",-0.16972747,-0.10613546,0.7334408,0.7009101,-0.0325307
14,2.3031058,2.3432865,"('antisocial', 'social')",-0.01433075,0.00641123,1.1443875,1.1748489,0.0304614
15,0.35639346,0.24268639,"('boring', 'funny')",-0.11319786,-0.11097397,0.1215978,0.0658562,-0.0557416
16,-0.92363423,-0.9164182,"('unpopular', 'popular')",0.2519632,0.19547561,-0.3358355,-0.3604713,-0.0246358
17,-0.8149911,-0.7281498,"('nasty', 'nice')",-0.20700568,-0.14603895,-0.5109984,-0.4370944,0.073904
18,0.0037966669,-0.19355834,"('disagreeable', 'welcoming')",-0.5174951,-0.6440408,-0.2568492,-0.4187996,-0.1619504
19,-1.413998,-1.4588925,"('inhospitable', 'hospitable')",-0.66426843,-0.6905882,-1.0391332,-1.0747403,-0.0356071
20,-0.4618774,-0.40413842,"('rough', 'thoughtful')",0.7255504,0.73680127,0.1318365,0.1663314,0.0344949
21,1.4418293,1.3943491,"('immoral', 'moral')",-0.25284117,-0.10680907,0.5944941,0.64377,0.0492759
22,-0.072934896,-0.041039743,"('untrustworthy', 'trustworthy')",-0.96200585,-0.75958323,-0.5174704,-0.4003115,0.1171589
23,1.5691577,1.5842943,"('insincere', 'sincere')",6.961561,6.9623146,4.2653594,4.2733045,0.0079451
24,1.0193776,1.0324814,"('dishonest', 'honest')",1.2625717,1.3176608,1.1409746,1.1750711,0.0340965
25,-0.99113154,-1.0003259,"('egoistic', 'altruistic')",0.69332826,0.54878366,-0.1489016,-0.2257711,-0.0768695
26,1.313896,1.210396,"('hardhearted', 'benevolent')",1.0269461,0.90190434,1.170421,1.0561502,-0.1142708
27,0.6350139,0.6148593,"('hardhearted', 'softhearted')",1.0976762,1.0999997,0.866345,0.8574295,-0.0089155
28,-0.06756586,-0.109703735,"('disloyal', 'loyal')",1.3268347,1.2869936,0.6296344,0.5886449,-0.0409895
29,-0.5596144,-0.57868594,"('unfair', 'fair')",-0.3013879,-0.4233712,-0.4305012,-0.5010285,-0.0705273
30,2.7303042,2.7050037,"('intolerant', 'tolerant')",1.2710028,1.2497013,2.0006535,1.9773525,-0.023301
31,-2.9928236,-3.0061972,"('evil', 'good')",-1.2025753,-1.2494408,-2.0976994,-2.1278191,-0.0301197
32,1.3613715,1.261497,"('unkind', 'kind')",1.0301722,0.93902254,1.1957719,1.1002598,-0.0955121
33,-0.7041932,-0.6673391,"('wrong', 'right')",-0.5868864,-0.57195175,-0.6455398,-0.6196454,0.0258944
34,0.49337232,0.52855617,"('mean', 'honorable')",5.845767,5.922365,3.1695697,3.2254608,0.0558911
35,-2.8671982,-2.9485328,"('corrupt', 'incorrupt')",-0.5952484,-0.6646812,-1.7312233,-1.806607,-0.0753837
36,-2.865908,-2.8931687,"('hostile', 'amicable')",-0.5332058,-0.5204418,-1.6995568,-1.7068052,-0.0072484
37,-0.37835786,-0.3894994,"('fake', 'genuine')",0.14711775,0.2504775,-0.1156201,-0.069511,0.0461091
38,0.01941353,0.06560892,"('untruthful', 'truthful')",0.42178106,0.4753611,0.2205973,0.270485,0.0498877
39,1.6249194,1.6524719,"('exploitative', 'cooperative')",0.081143916,0.1597538,0.8530316,0.9061128,0.0530812
40,0.13895461,0.17784147,"('stingy', 'generous')",-2.222579,-2.2596796,-1.0418122,-1.0409191,0.0008931
41,0.80091155,0.7148075,"('unforgiving', 'forgiving')",-0.032237474,-0.045124598,0.384337,0.3348415,-0.0494955
42,0.3300852,0.37807462,"('unreliable', 'reliable')",-3.190439,-3.1117604,-1.4301769,-1.3668429,0.063334
43,1.6135069,1.5828984,"('irresponsible', 'responsible')",0.727425,0.71121055,1.1704659,1.1470544,-0.0234115
44,-1.6697096,-1.6600616,"('prejudiced', 'unprejudiced')",-1.5628117,-1.6088415,-1.6162606,-1.6344516,-0.018191
45,0.571983,0.694282,"('incompetent', 'competent')",-0.022154212,0.0064992122,0.2749144,0.3503906,0.0754762
46,1.6492674,1.6579939,"('uncompetitive', 'competitive')",-1.052832,-0.9521965,0.2982177,0.3528987,0.054681
47,-0.12503879,-0.037253693,"('stupid', 'smart')",6.013626,6.1654444,2.9442937,3.0640953,0.1198016
48,1.3711027,1.2105504,"('unintelligent', 'intelligent')",1.2361662,1.2435789,1.3036344,1.2270646,-0.0765698
49,0.18686031,0.17273214,"('unable', 'able')",-0.129699,-0.0042284857,0.0285807,0.0842518,0.0556711
50,-1.357719,-1.2735732,"('clumsy', 'skillful')",0.09453905,0.09858738,-0.6315899,-0.5874929,0.044097
51,0.6897991,0.66768473,"('uneducated', 'educated')",0.6928555,0.6967249,0.6913273,0.6822048,-0.0091225
52,-1.5748696,-1.6809596,"('irrational', 'rational')",-0.23586194,-0.25949872,-0.9053658,-0.9702291,-0.0648633
53,-0.79124606,-0.8569214,"('uncreative', 'creative')",0.5052606,0.43639296,-0.1429927,-0.2102642,-0.0672715
54,-0.23894605,-0.21565051,"('incapable', 'capable')",0.909213,0.9453855,0.3351335,0.3648675,0.029734
55,1.655546,1.7086562,"('incompetent', 'clever')",0.51868737,0.56012124,1.0871167,1.1343887,0.047272
56,2.8233027,2.8068168,"('impractical', 'practical')",-0.010524964,0.043516926,1.4063889,1.4251668,0.0187779
57,-0.25734872,-0.26595834,"('unimaginative', 'imaginative')",-3.5578,-3.4828296,-1.9075744,-1.8743939,0.0331805
58,0.06536936,0.023878004,"('undiscriminating', 'discriminating')",0.0523613,-0.03781651,0.0588653,-0.0069693,-0.0658346
59,-1.7555077,-1.6273198,"('foolish', 'wise')",0.3544084,0.46343803,-0.7005497,-0.5819409,0.1186088
60,2.8363948,2.8697555,"('inefficient', 'efficient')",0.636436,0.6837359,1.7364154,1.7767457,0.0403303
61,0.3330544,0.20156473,"('illogical', 'logical')",0.65415436,0.54453516,0.4936044,0.3730499,-0.1205545
62,1.6473503,1.7569959,"('incompetent', 'brilliant')",1.1315877,1.2283053,1.389469,1.4926506,0.1031816
63,0.55692214,0.53435963,"('unperceptive', 'insightful')",0.75130665,0.76420194,0.6541144,0.6492808,-0.0048336
64,-0.21968977,-0.25221485,"('shy', 'confident')",-6.485902,-6.4197655,-3.3527958,-3.3359902,0.0168056
65,1.3838708,1.3837554,"('insecure', 'secure')",0.2635708,0.30815136,0.8237208,0.8459534,0.0222326
66,-1.8489542,-1.8112187,"('inactive', 'active')",-0.115226746,-0.20401087,-0.9820905,-1.0076149,-0.0255244
67,0.0072603747,0.018678695,"('doubtful', 'determined')",-0.36205187,-0.49314666,-0.1773957,-0.237234,-0.0598383
68,-0.2805775,-0.2758386,"('dependent', 'independent')",-0.4550284,-0.47467646,-0.367803,-0.3752576,-0.0074546
69,-1.8794171,-1.7953054,"('lazy', 'industrious')",-0.9965714,-1.0462455,-1.4379942,-1.4207754,0.0172188
70,1.3341287,1.4237807,"('lethargic', 'energetic')",0.37482893,0.44496357,0.8544788,0.9343721,0.0798933
71,0.4488632,0.36608,"('diffident', 'self-confident')",0.43988445,0.3773794,0.4443738,0.3717297,-0.0726441
72,1.823125,1.8052673,"('unambitious', 'ambitious')",0.11564252,0.19749993,0.9693838,1.0013837,0.0319999
73,-0.46843663,-0.4643436,"('helpless', 'self-reliant')",-3.6814744,-3.596657,-2.0749555,-2.0305004,0.0444551
74,0.9666477,0.9171801,"('undedicated', 'dedicated')",-0.60270065,-0.64192015,0.1819735,0.13763,-0.0443435
75,-1.8051234,-1.7272404,"('meek', 'impulsive')",-0.7607757,-0.766728,-1.2829496,-1.2469842,0.0359654
76,0.99452037,0.9662159,"('anxious', 'daring')",0.02546696,-0.012578942,0.5099937,0.4768185,-0.0331752
77,0.39743826,0.39004874,"('unmotivated', 'motivated')",-0.83675903,-0.73356795,-0.2196604,-0.1717596,0.0479008
78,0.13101798,0.12665331,"('nonresilient', 'resilient')",-0.06285753,-0.0117911585,0.0340802,0.0574311,0.0233509
79,-2.2013376,-2.3154354,"('wavering', 'unwavering')",-0.44896072,-0.48261654,-1.3251492,-1.3990259,-0.0738767
80,0.38998196,0.49400187,"('dominated', 'dominating')",-0.64778304,-0.5276966,-0.1289005,-0.0168474,0.1120531
81,1.6765333,1.7475164,"('submissive', 'aggressive')",0.014891278,0.071197405,0.8457123,0.9093569,0.0636446
82,0.2969009,0.40062806,"('poor', 'rich')",6.9318337,6.9848213,3.6143672,3.6927247,0.0783575
83,-0.31409073,-0.40815127,"('powerless', 'powerful')",-0.9228444,-0.97604775,-0.6184676,-0.6920995,-0.0736319
84,0.49242505,0.44130817,"('inferior', 'superior')",0.55130136,0.42162356,0.5218632,0.4314659,-0.0903973
85,-1.2310755,-1.3821876,"('insignificant', 'prestigious')",-0.88645506,-1.0020893,-1.0587653,-1.1921384,-0.1333731
86,0.6958156,0.57611465,"('uninfluential', 'influential')",-0.07590478,-0.04718917,0.3099554,0.2644627,-0.0454927
87,0.28099656,0.3432209,"('unsuccessful', 'successful')",0.5539725,0.6246126,0.4174845,0.4839168,0.0664323
88,-0.0774937,-0.22668315,"('low', 'eminent')",-0.049935527,-0.12024902,-0.0637146,-0.1734661,-0.1097515
