,rockwell_male,rockwell_female,tuple,automation_male,automation_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.2618906,-0.26818874,"('unsociable', 'sociable')",-0.008725092,-0.05959779,-0.24229038,-0.3904237,-0.1709687,-0.2394034,-0.0684347
1,1.7231873,1.5572888,"('unfriendly', 'friendly')",-0.30981344,-0.5923286,1.925755,1.6828572,1.113043,0.8826058,-0.2304372
2,0.8533266,0.86495954,"('unlikable', 'likable')",0.4086157,0.38137406,0.5418819,0.54002404,0.6012748,0.5954525,-0.0058223
3,-1.7486134,-1.6451546,"('repellent', 'pleasant')",-0.8716683,-0.7612166,0.24045478,0.26900747,-0.7932757,-0.7124546,0.0808211
4,-0.12576811,-0.24744415,"('disliked', 'liked')",-0.28362158,-0.4325935,-6.4233813,-6.532838,-2.2775903,-2.4042918,-0.1267015
5,0.6361633,0.49339527,"('distant', 'outgoing')",-0.5332952,-0.72645676,-0.1067004,-0.23009688,-0.0012774,-0.1543861,-0.1531087
6,0.047603957,-0.070299074,"('distant', 'open')",-0.84472454,-1.0448345,0.5245988,0.41825843,-0.0908406,-0.2322917,-0.1414511
7,-0.3593873,-0.30221304,"('insensitive', 'sensitive')",-1.4860628,-1.403711,0.6429475,0.6420401,-0.4008342,-0.354628,0.0462062
8,0.7588762,0.6662613,"('unaffectionate', 'affectionate')",-0.29469025,-0.45544153,0.86725223,0.6893146,0.4438127,0.3000448,-0.1437679
9,1.0387179,0.9844894,"('unaffectionate', 'caring')",-0.44067338,-0.6220964,1.3238157,1.2026336,0.6406201,0.5216755,-0.1189446
10,-1.1092465,-1.0081288,"('unsympathetic', 'sympathetic')",-1.8359311,-1.7441901,-0.02815406,-0.04971349,-0.9911106,-0.9340107,0.0570999
11,-0.53595835,-0.44741726,"('unhelpful', 'helpful')",-0.18385813,-0.12524158,1.6146008,1.6376964,0.2982614,0.3550125,0.0567511
12,0.946105,0.9944142,"('unsupportive', 'supportive')",-0.008820161,0.014201008,-1.6113912,-1.6783593,-0.2247021,-0.223248,0.0014541
13,-0.137667,-0.09792954,"('impolite', 'polite')",-0.31088194,-0.24492675,-0.17692521,-0.18725194,-0.2084914,-0.1767027,0.0317887
14,-0.093630016,-0.018020216,"('antisocial', 'social')",-0.11226418,-0.07282941,-0.50882727,-0.54758817,-0.2382405,-0.2128126,0.0254279
15,0.5998091,0.517203,"('boring', 'funny')",-0.16476959,-0.25675377,0.50030696,0.4555856,0.3117822,0.2386783,-0.0731039
16,-1.216078,-1.2613864,"('unpopular', 'popular')",-0.4302986,-0.4891797,0.72021496,0.7138755,-0.3087205,-0.3455636,-0.0368431
17,-0.97169656,-0.98654956,"('nasty', 'nice')",-0.6465105,-0.65119946,-0.20348935,-0.16678475,-0.6072321,-0.6015112,0.0057209
18,0.07021871,-0.045974813,"('disagreeable', 'welcoming')",-0.22386736,-0.32328704,-0.30807438,-0.43316254,-0.1539077,-0.2674748,-0.1135671
19,0.023346104,-0.080987185,"('inhospitable', 'hospitable')",-0.44433457,-0.5087542,0.08786574,0.094692,-0.1110409,-0.1650165,-0.0539756
20,0.22619721,0.2293114,"('rough', 'thoughtful')",1.158978,1.1669799,1.1938648,1.1427794,0.85968,0.8463569,-0.0133231
21,-0.54748136,-0.5249586,"('immoral', 'moral')",-0.35768235,-0.31958762,-0.743525,-0.69487005,-0.5495629,-0.5131388,0.0364241
22,-0.36535543,-0.31232274,"('untrustworthy', 'trustworthy')",-0.68723327,-0.7203988,-0.8689436,-0.8848456,-0.6405108,-0.639189,0.0013218
23,-0.2514898,-0.22957525,"('insincere', 'sincere')",-1.269998,-1.3019863,5.7323866,5.631666,1.403633,1.3667014,-0.0369316
24,0.25515157,0.30488425,"('dishonest', 'honest')",-1.4818276,-1.511724,0.8481786,0.74070007,-0.1261658,-0.1553799,-0.0292141
25,1.2205756,1.1587662,"('egoistic', 'altruistic')",0.68225217,0.6026878,1.325514,1.3147688,1.0761139,1.0254076,-0.0507063
26,2.434986,2.3751676,"('hardhearted', 'benevolent')",1.0599334,0.9913879,1.7965423,1.6883848,1.7638206,1.6849801,-0.0788405
27,-0.15623182,-0.11127999,"('hardhearted', 'softhearted')",-0.40680978,-0.38037026,1.7219425,1.6122886,0.3863003,0.3735461,-0.0127542
28,-0.05682071,-0.14758989,"('disloyal', 'loyal')",-1.306489,-1.4509519,0.8649892,0.7651299,-0.1661068,-0.277804,-0.1116972
29,0.3885325,0.31618324,"('unfair', 'fair')",-1.07246,-1.1764477,-0.37145883,-0.55367357,-0.3517954,-0.4713127,-0.1195173
30,-0.51310265,-0.5102136,"('intolerant', 'tolerant')",-0.8639578,-0.9149927,1.0599883,0.9488863,-0.1056907,-0.1587733,-0.0530826
31,0.6298947,0.5208056,"('evil', 'good')",-0.26497793,-0.44146302,-0.63912153,-0.78821534,-0.0914016,-0.2362909,-0.1448893
32,0.37291932,0.36725298,"('unkind', 'kind')",-1.2653873,-1.244407,0.9140149,0.7372309,0.0071823,-0.0466411,-0.0538234
33,1.8047229,1.6557927,"('wrong', 'right')",1.0168644,0.7948877,-0.32114524,-0.37587315,0.8334807,0.6916025,-0.1418782
34,-0.3396677,-0.28252494,"('mean', 'honorable')",-0.06141288,0.01554504,5.746377,5.850257,1.7817655,1.8610924,0.0793269
35,0.7907859,0.64976424,"('corrupt', 'incorrupt')",0.8701819,0.74935883,0.17937256,0.094675444,0.6134468,0.4979328,-0.115514
36,0.85890543,0.6687956,"('hostile', 'amicable')",0.3237499,0.059820004,0.3254552,0.15210477,0.5027035,0.2935735,-0.20913
37,-0.14288229,-0.111030936,"('fake', 'genuine')",0.00020807236,0.07004023,0.26436713,0.28818312,0.0405643,0.0823975,0.0418332
38,-0.33385792,-0.3470403,"('untruthful', 'truthful')",-1.0851724,-1.1725357,-0.10735181,-0.11376467,-0.508794,-0.5444469,-0.0356529
39,1.4355593,1.5044501,"('exploitative', 'cooperative')",0.38261098,0.42026222,0.3373983,0.33076563,0.7185229,0.751826,0.0333031
40,0.85850525,0.858649,"('stingy', 'generous')",0.02783445,-0.027772412,-1.3835216,-1.5274528,-0.1657273,-0.2321921,-0.0664648
41,0.39122015,0.3055332,"('unforgiving', 'forgiving')",-0.42164952,-0.5757548,0.15913175,-0.0046669003,0.0429008,-0.0916295,-0.1345303
42,-0.64007866,-0.5429905,"('unreliable', 'reliable')",-0.96064305,-0.8624495,-3.078454,-3.0305457,-1.5597253,-1.4786619,0.0810634
43,-0.28709456,-0.16942811,"('irresponsible', 'responsible')",-1.0685744,-1.0249398,0.3319513,0.2937345,-0.3412393,-0.3002111,0.0410282
44,-1.2916505,-1.2341274,"('prejudiced', 'unprejudiced')",-0.29421636,-0.25645643,-1.6436111,-1.6175034,-1.0764926,-1.0360291,0.0404635
45,-0.635622,-0.50666785,"('incompetent', 'competent')",-1.0369265,-1.0113528,-0.27646956,-0.32376224,-0.6496727,-0.6139276,0.0357451
46,-0.5830009,-0.48284802,"('uncompetitive', 'competitive')",0.06828575,0.22678423,-0.6629719,-0.64505,-0.3925623,-0.3003712,0.0921911
47,0.19214353,0.32309815,"('stupid', 'smart')",-0.25818703,-0.15600884,5.639014,5.6588044,1.8576568,1.9419646,0.0843078
48,0.5037618,0.4214294,"('unintelligent', 'intelligent')",0.88521755,0.8253564,0.79009885,0.746826,0.7263594,0.6645373,-0.0618221
49,-0.7475692,-0.8077616,"('unable', 'able')",-0.10946879,-0.06533657,-0.09519172,0.009174462,-0.3174099,-0.2879746,0.0294353
50,-0.5516721,-0.53244615,"('clumsy', 'skillful')",-0.04106737,0.0031752996,0.042674042,0.02864736,-0.1833551,-0.1668745,0.0164806
51,-0.48428133,-0.5728537,"('uneducated', 'educated')",-0.41736835,-0.4516431,0.6592778,0.5865818,-0.0807906,-0.1459717,-0.0651811
52,0.8118356,0.6141493,"('irrational', 'rational')",0.4484091,0.228619,0.18302897,0.053257957,0.4810912,0.2986754,-0.1824158
53,1.3596442,1.2712218,"('uncreative', 'creative')",0.0012886971,-0.1048767,0.9981037,0.8919073,0.7863455,0.6860841,-0.1002614
