,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.3916446,-0.46089333,"('unsociable', 'sociable')",-0.19062226,-0.30664322,-0.2911334,-0.3837683,-0.0926349
1,-0.49243224,-0.67084306,"('unfriendly', 'friendly')",1.6950939,1.5833203,0.6013308,0.4562386,-0.1450922
2,0.41824663,0.47829342,"('unlikable', 'likable')",0.44331932,0.48238647,0.430783,0.4803399,0.0495569
3,-0.63006186,-0.5242732,"('repellent', 'pleasant')",0.16851138,0.19273931,-0.2307752,-0.165767,0.0650082
4,0.20147945,0.07931379,"('disliked', 'liked')",-6.3373084,-6.488293,-3.0679145,-3.2044897,-0.1365752
5,-0.6181834,-0.6847127,"('distant', 'outgoing')",-0.48264438,-0.56303686,-0.5504138,-0.6238748,-0.073461
6,-0.8013175,-0.8997521,"('distant', 'open')",0.0855124,-0.022279756,-0.3579026,-0.4610159,-0.1031133
7,0.20146535,0.2551301,"('insensitive', 'sensitive')",0.6712733,0.7049831,0.4363693,0.4800566,0.0436873
8,-0.58399343,-0.6585359,"('unaffectionate', 'affectionate')",0.69210166,0.5919131,0.0540541,-0.0333114,-0.0873655
9,-0.39415252,-0.4872961,"('unaffectionate', 'caring')",0.84491503,0.7770444,0.2253813,0.1448742,-0.0805071
10,-0.89421713,-0.85922533,"('unsympathetic', 'sympathetic')",-0.2517663,-0.2564309,-0.5729917,-0.5578281,0.0151636
11,-0.25544298,-0.15288891,"('unhelpful', 'helpful')",1.3857903,1.4956514,0.5651737,0.6713812,0.1062075
12,-0.2076834,-0.092134774,"('unsupportive', 'supportive')",-2.109504,-2.1236057,-1.1585937,-1.1078702,0.0507235
13,0.05345362,0.07804326,"('impolite', 'polite')",-0.5225047,-0.49764618,-0.2345255,-0.2098015,0.024724
14,-0.20427509,-0.14904054,"('antisocial', 'social')",-0.20927507,-0.23960768,-0.2067751,-0.1943241,0.012451
15,0.34047258,0.21560733,"('boring', 'funny')",0.5792061,0.535263,0.4598393,0.3754352,-0.0844041
16,-0.31441644,-0.40286836,"('unpopular', 'popular')",0.31963593,0.32282957,0.0026097,-0.0400194,-0.0426291
17,-0.24824636,-0.20801611,"('nasty', 'nice')",-0.43427324,-0.37547848,-0.3412598,-0.2917473,0.0495125
18,-0.58492947,-0.5460907,"('disagreeable', 'welcoming')",-0.56065035,-0.6160714,-0.5727899,-0.581081,-0.0082911
19,-1.4078923,-1.4426475,"('inhospitable', 'hospitable')",-0.32707155,-0.2860583,-0.8674819,-0.8643529,0.003129
20,-0.624592,-0.5547736,"('rough', 'thoughtful')",1.3559216,1.3170669,0.3656648,0.3811466,0.0154818
21,-0.12649725,-0.10777362,"('immoral', 'moral')",-0.51389897,-0.454624,-0.3201981,-0.2811988,0.0389993
22,-0.49592522,-0.50975275,"('untrustworthy', 'trustworthy')",-0.68877554,-0.72563887,-0.5923504,-0.6176958,-0.0253454
23,-0.44824946,-0.4626718,"('insincere', 'sincere')",5.582632,5.5733094,2.5671914,2.5553188,-0.0118726
24,0.36029524,0.32189184,"('dishonest', 'honest')",0.81863385,0.7641292,0.5894645,0.5430105,-0.046454
25,-0.18294056,-0.25923902,"('egoistic', 'altruistic')",1.48473,1.4435853,0.6508947,0.5921731,-0.0587216
26,0.7451769,0.6737009,"('hardhearted', 'benevolent')",1.7653315,1.7413874,1.2552543,1.2075441,-0.0477102
27,-0.062367603,0.0548428,"('hardhearted', 'softhearted')",1.5101892,1.4112281,0.7239108,0.7330354,0.0091246
28,-0.33601484,-0.46867105,"('disloyal', 'loyal')",0.88258,0.800253,0.2732826,0.165791,-0.1074916
29,-0.2733607,-0.37053624,"('unfair', 'fair')",-0.41216192,-0.5506697,-0.3427613,-0.460603,-0.1178417
30,0.7995825,0.82968104,"('intolerant', 'tolerant')",1.3323231,1.3182334,1.0659528,1.0739572,0.0080044
31,-0.9063605,-0.9259208,"('evil', 'good')",-0.9730506,-1.090365,-0.9397056,-1.0081429,-0.0684373
32,-0.32106954,-0.2840307,"('unkind', 'kind')",0.70506483,0.6126751,0.1919976,0.1643222,-0.0276754
33,0.591733,0.47466847,"('wrong', 'right')",-0.5701767,-0.6596502,0.0107781,-0.0924909,-0.103269
34,0.21459481,0.31935263,"('mean', 'honorable')",5.8450828,6.030496,3.0298388,3.1749244,0.1450856
35,-0.46297926,-0.64273745,"('corrupt', 'incorrupt')",0.029863553,-0.1462752,-0.2165578,-0.3945063,-0.1779485
36,-0.3976409,-0.6091826,"('hostile', 'amicable')",0.23835304,0.023386996,-0.0796439,-0.2928978,-0.2132539
37,-0.46048966,-0.46928537,"('fake', 'genuine')",0.3061918,0.31094205,-0.0771489,-0.0791717,-0.0020228
38,-0.119742006,-0.21643011,"('untruthful', 'truthful')",-0.1543557,-0.1445238,-0.1370489,-0.180477,-0.0434281
39,0.87954056,0.932746,"('exploitative', 'cooperative')",0.24377824,0.22808093,0.5616594,0.5804135,0.0187541
40,0.29391465,0.28438804,"('stingy', 'generous')",-1.4638723,-1.6158987,-0.5849788,-0.6657553,-0.0807765
41,-0.255681,-0.27037162,"('unforgiving', 'forgiving')",0.008558607,-0.121012524,-0.1235612,-0.1956921,-0.0721309
42,-0.32588136,-0.15381968,"('unreliable', 'reliable')",-3.1708972,-3.099901,-1.7483892,-1.6268604,0.1215288
43,-0.25232416,-0.13296515,"('irresponsible', 'responsible')",0.4383333,0.463662,0.0930046,0.1653484,0.0723438
44,0.064275146,0.14063987,"('prejudiced', 'unprejudiced')",-1.1226704,-1.1020713,-0.5291976,-0.4807157,0.0484819
45,-0.6665782,-0.60246927,"('incompetent', 'competent')",-0.038834766,-0.08307782,-0.3527065,-0.3427736,0.0099329
46,-0.08122899,-0.05172868,"('uncompetitive', 'competitive')",-0.54660183,-0.56633985,-0.3139154,-0.3090343,0.0048811
47,0.86143804,0.997406,"('stupid', 'smart')",5.6189218,5.7804236,3.24018,3.3889148,0.1487348
48,0.31126142,0.29561415,"('unintelligent', 'intelligent')",0.69982266,0.7433611,0.505542,0.5194876,0.0139456
49,-0.66528535,-0.5139311,"('unable', 'able')",-0.2864486,-0.18200062,-0.475867,-0.3479659,0.1279011
50,-0.71900976,-0.693375,"('clumsy', 'skillful')",-0.032092504,-0.069083154,-0.3755511,-0.3812291,-0.005678
51,-0.90732795,-0.9734558,"('uneducated', 'educated')",0.33143783,0.3180902,-0.2879451,-0.3276828,-0.0397377
52,0.18369767,-0.18175212,"('irrational', 'rational')",0.121450044,-0.07692923,0.1525739,-0.1293407,-0.2819146
53,-0.66579485,-0.7280574,"('uncreative', 'creative')",0.57978415,0.5275109,-0.0430053,-0.1002733,-0.057268
54,-0.9080638,-0.96872306,"('incapable', 'capable')",0.96695054,1.001726,0.0294434,0.0165015,-0.0129419
55,-0.4117472,-0.33770156,"('incompetent', 'clever')",0.28721526,0.29370362,-0.062266,-0.021999,0.040267
56,0.51877576,0.59135973,"('impractical', 'practical')",-0.27444553,-0.22908983,0.1221651,0.181135,0.0589699
57,-0.280757,-0.32016352,"('unimaginative', 'imaginative')",-2.311845,-2.3712876,-1.296301,-1.3457255,-0.0494245
58,0.49400938,0.46325028,"('undiscriminating', 'discriminating')",0.29471248,0.2162867,0.3943609,0.3397685,-0.0545924
59,0.1616355,0.08722524,"('foolish', 'wise')",0.11756223,0.08790023,0.1395989,0.0875627,-0.0520362
60,0.63804704,0.8918209,"('inefficient', 'efficient')",0.067886844,0.23110698,0.3529669,0.561464,0.2084971
61,0.40778062,0.27890873,"('illogical', 'logical')",0.40641755,0.26766968,0.4070991,0.2732892,-0.1338099
62,0.26356518,0.41989082,"('incompetent', 'brilliant')",0.06307326,0.19902465,0.1633192,0.3094577,0.1461385
63,-0.54672545,-0.43729964,"('unperceptive', 'insightful')",0.53288674,0.61388224,-0.0069194,0.0882913,0.0952107
64,-0.3985105,-0.41526276,"('shy', 'confident')",-6.7294273,-6.768006,-3.5639689,-3.5916343,-0.0276654
65,-0.071942024,-0.07063992,"('insecure', 'secure')",-0.28715867,-0.22816098,-0.1795503,-0.1494004,0.0301499
66,-0.867439,-0.95757526,"('inactive', 'active')",0.77894557,0.7361895,-0.0442467,-0.1106929,-0.0664462
67,-0.010662325,0.04295563,"('doubtful', 'determined')",-0.55747813,-0.49715453,-0.2840702,-0.2270994,0.0569708
68,-0.57303065,-0.63765687,"('dependent', 'independent')",-0.4636809,-0.5022175,-0.5183558,-0.5699372,-0.0515814
69,0.39725173,0.35825622,"('lazy', 'industrious')",-0.6369789,-0.66891813,-0.1198636,-0.155331,-0.0354674
70,-0.40786478,-0.29930627,"('lethargic', 'energetic')",0.630238,0.68538105,0.1111866,0.1930374,0.0818508
71,0.80802464,0.8342331,"('diffident', 'self-confident')",0.46187532,0.44874355,0.63495,0.6414883,0.0065383
72,-0.005030372,0.085250065,"('unambitious', 'ambitious')",-0.7497555,-0.7109487,-0.3773929,-0.3128493,0.0645436
73,1.6191057,1.5669142,"('helpless', 'self-reliant')",-2.9896863,-3.0410936,-0.6852903,-0.7370897,-0.0517994
74,-0.012351155,0.04077957,"('undedicated', 'dedicated')",-0.027744811,-0.06921235,-0.020048,-0.0142164,0.0058316
75,0.067329645,0.040705398,"('meek', 'impulsive')",-0.20513597,-0.18373762,-0.0689032,-0.0715161,-0.0026129
76,0.2211793,0.38769653,"('anxious', 'daring')",0.4310687,0.5272745,0.326124,0.4574855,0.1313615
77,-0.56446177,-0.57925844,"('unmotivated', 'motivated')",-1.200515,-1.1080906,-0.8824884,-0.8436745,0.0388139
78,-0.9266746,-0.78017163,"('nonresilient', 'resilient')",-0.0067161378,0.07178517,-0.4666954,-0.3541932,0.1125022
79,-0.7439604,-0.864921,"('wavering', 'unwavering')",-0.22878706,-0.22237894,-0.4863737,-0.54365,-0.0572763
80,0.12477379,0.22649477,"('dominated', 'dominating')",-0.96640384,-0.8784309,-0.420815,-0.3259681,0.0948469
81,0.19766518,0.25281537,"('submissive', 'aggressive')",-0.52224034,-0.38843995,-0.1622876,-0.0678123,0.0944753
82,-0.9350139,-0.9258505,"('poor', 'rich')",6.001404,6.100456,2.533195,2.5873029,0.0541079
83,0.23897344,0.195351,"('powerless', 'powerful')",-1.1770829,-1.2021679,-0.4690547,-0.5034084,-0.0343537
84,0.3280062,0.25286925,"('inferior', 'superior')",0.9623623,0.8972565,0.6451843,0.5750629,-0.0701214
85,0.35719675,0.22522433,"('insignificant', 'prestigious')",0.7020823,0.62833685,0.5296395,0.4267806,-0.1028589
86,-0.62786144,-0.7599468,"('uninfluential', 'influential')",-0.03977303,-0.14701557,-0.3338172,-0.4534812,-0.119664
87,0.10897434,0.047449686,"('unsuccessful', 'successful')",0.74195015,0.80296725,0.4254622,0.4252085,-0.0002537
88,-0.42898875,-0.48566583,"('low', 'eminent')",0.32126868,0.339257,-0.05386,-0.0732044,-0.0193444
