,glider_male,glider_female,tuple,average_male,average_female,female-male
24,1.5616542,1.630553,"('dishonest', 'honest')",1.5616542,1.630553,0.0688988
25,0.82082176,0.9629338,"('egoistic', 'altruistic')",0.8208218,0.9629338,0.142112
26,1.0544666,0.76877683,"('hardhearted', 'benevolent')",1.0544666,0.7687768,-0.2856898
27,1.6231761,1.691194,"('hardhearted', 'softhearted')",1.6231761,1.6911941,0.068018
28,1.047375,1.0089302,"('disloyal', 'loyal')",1.047375,1.0089302,-0.0384448
29,-0.6935444,-0.7358131,"('unfair', 'fair')",-0.6935444,-0.7358131,-0.0422687
30,1.3970423,1.2825791,"('intolerant', 'tolerant')",1.3970423,1.2825791,-0.1144632
31,-1.517368,-1.3668414,"('evil', 'good')",-1.517368,-1.3668414,0.1505266
32,0.89499724,0.80922544,"('unkind', 'kind')",0.8949972,0.8092254,-0.0857718
33,0.1489022,0.09912116,"('wrong', 'right')",0.1489022,0.0991212,-0.049781
34,4.320321,4.6318355,"('mean', 'honorable')",4.3203211,4.6318355,0.3115144
35,-0.92651343,-1.0722468,"('corrupt', 'incorrupt')",-0.9265134,-1.0722468,-0.1457334
36,-1.0656085,-1.0862346,"('hostile', 'amicable')",-1.0656085,-1.0862346,-0.0206261
37,0.88640696,0.9712226,"('fake', 'genuine')",0.886407,0.9712226,0.0848156
38,-0.042979106,-0.016604554,"('untruthful', 'truthful')",-0.0429791,-0.0166046,0.0263745
39,0.8258962,0.68585074,"('exploitative', 'cooperative')",0.8258962,0.6858507,-0.1400455
40,-1.7114528,-1.533988,"('stingy', 'generous')",-1.7114528,-1.533988,0.1774648
41,0.60401934,0.33784845,"('unforgiving', 'forgiving')",0.6040193,0.3378485,-0.2661708
42,-3.3136337,-3.0091188,"('unreliable', 'reliable')",-3.3136337,-3.0091188,0.3045149
43,1.1872481,1.1943129,"('irresponsible', 'responsible')",1.1872481,1.1943129,0.0070648
44,-1.6491387,-1.5671351,"('prejudiced', 'unprejudiced')",-1.6491387,-1.5671351,0.0820036
45,0.43672293,0.37072456,"('incompetent', 'competent')",0.4367229,0.3707246,-0.0659983
46,-0.68499184,-0.8720353,"('uncompetitive', 'competitive')",-0.6849918,-0.8720353,-0.1870435
47,4.6938567,4.8462057,"('stupid', 'smart')",4.6938567,4.8462057,0.152349
48,0.9411138,0.8871886,"('unintelligent', 'intelligent')",0.9411138,0.8871886,-0.0539252
49,0.029795889,0.20891653,"('unable', 'able')",0.0297959,0.2089165,0.1791206
50,-0.5495989,-0.39548138,"('clumsy', 'skillful')",-0.5495989,-0.3954814,0.1541175
51,0.74055225,0.73996824,"('uneducated', 'educated')",0.7405522,0.7399682,-0.000584
52,-0.3246314,-0.29512015,"('irrational', 'rational')",-0.3246314,-0.2951201,0.0295113
53,-0.24721791,-0.28013763,"('uncreative', 'creative')",-0.2472179,-0.2801376,-0.0329197
54,0.86487573,1.0711126,"('incapable', 'capable')",0.8648757,1.0711126,0.2062369
55,1.1059971,1.2079993,"('incompetent', 'clever')",1.1059971,1.2079993,0.1020022
56,0.5547009,0.46863085,"('impractical', 'practical')",0.5547009,0.4686309,-0.08607
57,-2.5191946,-2.5593503,"('unimaginative', 'imaginative')",-2.5191946,-2.5593503,-0.0401557
58,0.352032,0.37064078,"('undiscriminating', 'discriminating')",0.352032,0.3706408,0.0186088
59,-0.59837884,-0.39198494,"('foolish', 'wise')",-0.5983788,-0.3919849,0.2063939
60,1.1194763,1.0803233,"('inefficient', 'efficient')",1.1194763,1.0803233,-0.039153
61,0.51457226,0.36059764,"('illogical', 'logical')",0.5145723,0.3605976,-0.1539747
62,0.9194829,1.1300236,"('incompetent', 'brilliant')",0.9194829,1.1300236,0.2105407
63,0.36120433,0.4211339,"('unperceptive', 'insightful')",0.3612043,0.4211339,0.0599296
64,-6.2974796,-6.407047,"('shy', 'confident')",-6.2974796,-6.4070468,-0.1095672
65,0.3011833,0.30691582,"('insecure', 'secure')",0.3011833,0.3069158,0.0057325
66,-0.5992777,-0.5758691,"('inactive', 'active')",-0.5992777,-0.5758691,0.0234086
67,-0.15011244,-0.22272113,"('doubtful', 'determined')",-0.1501124,-0.2227211,-0.0726087
68,-1.201769,-0.8824578,"('dependent', 'independent')",-1.201769,-0.8824578,0.3193112
69,-1.8728174,-1.917835,"('lazy', 'industrious')",-1.8728174,-1.917835,-0.0450176
70,0.9856445,1.1472048,"('lethargic', 'energetic')",0.9856445,1.1472048,0.1615603
71,0.029433392,0.12416897,"('diffident', 'self-confident')",0.0294334,0.124169,0.0947356
72,0.9196139,1.0570952,"('unambitious', 'ambitious')",0.9196139,1.0570952,0.1374813
73,-3.2345374,-2.8334703,"('helpless', 'self-reliant')",-3.2345374,-2.8334703,0.4010671
74,0.42501345,0.33846873,"('undedicated', 'dedicated')",0.4250135,0.3384687,-0.0865448
75,-1.3532162,-1.2095526,"('meek', 'impulsive')",-1.3532162,-1.2095526,0.1436636
76,0.35407263,0.4431452,"('anxious', 'daring')",0.3540726,0.4431452,0.0890726
77,-0.9416157,-0.97313374,"('unmotivated', 'motivated')",-0.9416157,-0.9731337,-0.031518
78,-0.6125079,-0.68181217,"('nonresilient', 'resilient')",-0.6125079,-0.6818122,-0.0693043
79,-0.7080332,-0.5395989,"('wavering', 'unwavering')",-0.7080332,-0.5395989,0.1684343
80,0.29318044,0.14513066,"('dominated', 'dominating')",0.2931804,0.1451307,-0.1480497
81,-0.12497049,-0.12539563,"('submissive', 'aggressive')",-0.1249705,-0.1253956,-0.0004251
82,5.7026973,6.0627255,"('poor', 'rich')",5.7026973,6.0627255,0.3600282
83,-0.39700153,-0.32097024,"('powerless', 'powerful')",-0.3970015,-0.3209702,0.0760313
84,0.3683525,0.43463057,"('inferior', 'superior')",0.3683525,0.4346306,0.0662781
85,-1.1537944,-1.0479122,"('insignificant', 'prestigious')",-1.1537944,-1.0479122,0.1058822
86,1.2764488,1.081431,"('uninfluential', 'influential')",1.2764488,1.081431,-0.1950178
87,0.1512968,0.3874446,"('unsuccessful', 'successful')",0.1512968,0.3874446,0.2361478
88,0.096638866,0.13168804,"('low', 'eminent')",0.0966389,0.131688,0.0350491
