,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.20655696,-0.5941909,"('unsociable', 'sociable')",-3.4056308,-3.5327814,-1.5208788,-1.6188121,0.5164014,0.42240486,-0.43137878,-0.6350148,-1.0096088,-1.1916788,-0.18207
1,-0.41857466,-0.66074324,"('unfriendly', 'friendly')",-1.1062018,-1.3473421,0.5776309,0.1372461,1.9307216,1.7241948,2.4078214,2.1390092,0.6782795,0.398473,-0.2798065
2,0.18939076,0.23177335,"('unlikable', 'likable')",0.88953364,0.9377284,0.4697911,0.48364785,0.75001276,0.84245324,0.5213371,0.6266255,0.5640131,0.6244457,0.0604326
3,0.45388764,0.38914135,"('repellent', 'pleasant')",-1.4404731,-1.3545579,-1.6068282,-1.4247019,-0.20852606,-0.05885567,0.19488,0.19438456,-0.5214119,-0.450918,0.0704939
4,-1.5180042,-1.3587596,"('disliked', 'liked')",0.8714023,0.88443524,-0.065027356,-0.13538237,-1.2506676,-1.2636977,-6.6206617,-6.7768025,-1.7165916,-1.7300415,-0.0134499
5,-0.9538394,-0.7911176,"('distant', 'outgoing')",0.65728164,0.6854162,0.7212864,0.6330418,-0.12696494,-0.1448604,0.1893535,0.23897533,0.0974234,0.1242911,0.0268677
6,-1.1133983,-0.915095,"('distant', 'open')",1.9886874,2.0405095,0.80319315,0.78878343,-0.13052571,-0.1027584,0.70218015,0.7457912,0.4500274,0.5114461,0.0614187
7,0.8174571,0.5846467,"('insensitive', 'sensitive')",-1.4920628,-1.4943602,-0.9400771,-0.8265148,0.11038337,0.19531369,0.71739537,0.6612567,-0.1573808,-0.1759316,-0.0185508
8,-1.155076,-1.256357,"('unaffectionate', 'affectionate')",-0.32909483,-0.47593796,0.7353939,0.5464677,0.6229499,0.5275664,1.046794,0.9289298,0.1841934,0.0541338,-0.1300596
9,-0.14057362,-0.44314358,"('unaffectionate', 'caring')",-0.9268165,-1.0969048,0.61519116,0.41664052,1.2377542,1.1667546,1.3721838,1.2801545,0.4315478,0.2647002,-0.1668476
10,-0.9155928,-1.172868,"('unsympathetic', 'sympathetic')",-3.3157,-3.3230097,-2.4291427,-2.3145435,-0.44870508,-0.42535242,-0.62667394,-0.7549641,-1.547163,-1.5981476,-0.0509846
