,wallet_male,wallet_female,tuple,average_male,average_female,female-male
0,0.0022600153,-0.020894626,"('unsociable', 'sociable')",0.00226,-0.0208946,-0.0231546
1,1.4334548,1.2693365,"('unfriendly', 'friendly')",1.4334548,1.2693365,-0.1641183
2,-0.1263817,-0.12505968,"('unlikable', 'likable')",-0.1263817,-0.1250597,0.001322
3,0.49875432,0.58716255,"('repellent', 'pleasant')",0.4987543,0.5871626,0.0884083
4,-7.7813497,-7.863403,"('disliked', 'liked')",-7.7813497,-7.8634028,-0.0820531
5,-0.37607098,-0.5342846,"('distant', 'outgoing')",-0.376071,-0.5342846,-0.1582136
6,0.045626022,-0.16879822,"('distant', 'open')",0.045626,-0.1687982,-0.2144242
7,0.9581465,1.0834475,"('insensitive', 'sensitive')",0.9581465,1.0834475,0.125301
8,1.4983203,1.274314,"('unaffectionate', 'affectionate')",1.4983203,1.274314,-0.2240063
9,1.6889734,1.5977671,"('unaffectionate', 'caring')",1.6889734,1.5977671,-0.0912063
10,0.7242132,0.903166,"('unsympathetic', 'sympathetic')",0.7242132,0.903166,0.1789528
11,1.8371006,1.9817604,"('unhelpful', 'helpful')",1.8371006,1.9817604,0.1446598
12,-1.7317208,-1.7428705,"('unsupportive', 'supportive')",-1.7317208,-1.7428705,-0.0111497
13,-0.24454454,-0.13620925,"('impolite', 'polite')",-0.2445445,-0.1362092,0.1083353
14,0.04218621,0.14092568,"('antisocial', 'social')",0.0421862,0.1409257,0.0987395
15,0.10032159,-0.0036794557,"('boring', 'funny')",0.1003216,-0.0036795,-0.1040011
16,-0.60814035,-0.65678746,"('unpopular', 'popular')",-0.6081403,-0.6567875,-0.0486472
17,-0.2224107,-0.18350184,"('nasty', 'nice')",-0.2224107,-0.1835018,0.0389089
18,-0.18540862,-0.24480766,"('disagreeable', 'welcoming')",-0.1854086,-0.2448077,-0.0593991
19,-0.5164302,-0.60146874,"('inhospitable', 'hospitable')",-0.5164302,-0.6014687,-0.0850385
20,0.9722699,0.94741535,"('rough', 'thoughtful')",0.9722699,0.9474154,-0.0248545
21,-0.57594085,-0.38708565,"('immoral', 'moral')",-0.5759408,-0.3870856,0.1888552
22,-0.6875212,-0.6346786,"('untrustworthy', 'trustworthy')",-0.6875212,-0.6346786,0.0528426
23,7.031775,7.0674224,"('insincere', 'sincere')",7.031775,7.0674224,0.0356474
24,1.8184425,1.6926917,"('dishonest', 'honest')",1.8184425,1.6926917,-0.1257508
25,0.78069955,0.6305233,"('egoistic', 'altruistic')",0.7806996,0.6305233,-0.1501763
26,0.8668517,0.7714867,"('hardhearted', 'benevolent')",0.8668517,0.7714867,-0.095365
27,1.7284863,1.5417348,"('hardhearted', 'softhearted')",1.7284863,1.5417348,-0.1867515
28,1.2474159,1.2051238,"('disloyal', 'loyal')",1.2474159,1.2051238,-0.0422921
29,-0.46583566,-0.59729147,"('unfair', 'fair')",-0.4658357,-0.5972915,-0.1314558
30,1.206065,1.249213,"('intolerant', 'tolerant')",1.2060651,1.249213,0.0431479
31,-1.4577323,-1.5851691,"('evil', 'good')",-1.4577323,-1.5851691,-0.1274368
32,0.9556321,0.9437969,"('unkind', 'kind')",0.9556321,0.9437969,-0.0118352
33,-0.62494636,-0.7717943,"('wrong', 'right')",-0.6249464,-0.7717943,-0.1468479
34,5.195116,5.3329196,"('mean', 'honorable')",5.195116,5.3329196,0.1378036
35,-0.5660117,-0.8555708,"('corrupt', 'incorrupt')",-0.5660117,-0.8555708,-0.2895591
36,-0.54293865,-0.83290195,"('hostile', 'amicable')",-0.5429386,-0.832902,-0.2899634
37,0.800465,0.8252526,"('fake', 'genuine')",0.800465,0.8252526,0.0247876
38,-0.16570237,-0.14657359,"('untruthful', 'truthful')",-0.1657024,-0.1465736,0.0191288
39,0.5501221,0.61080366,"('exploitative', 'cooperative')",0.5501221,0.6108037,0.0606816
40,-1.3660154,-1.5141077,"('stingy', 'generous')",-1.3660154,-1.5141077,-0.1480923
41,0.06775285,-0.018161602,"('unforgiving', 'forgiving')",0.0677529,-0.0181616,-0.0859145
42,-2.7850718,-2.6883607,"('unreliable', 'reliable')",-2.7850718,-2.6883607,0.0967111
43,1.3265473,1.3565414,"('irresponsible', 'responsible')",1.3265473,1.3565414,0.0299941
44,-1.0016314,-0.9535157,"('prejudiced', 'unprejudiced')",-1.0016314,-0.9535157,0.0481157
45,0.111332186,0.085235976,"('incompetent', 'competent')",0.1113322,0.085236,-0.0260962
46,-0.863383,-0.81272405,"('uncompetitive', 'competitive')",-0.863383,-0.8127241,0.0506589
47,5.551704,5.642122,"('stupid', 'smart')",5.5517039,5.6421218,0.0904179
48,0.3956982,0.4488898,"('unintelligent', 'intelligent')",0.3956982,0.4488898,0.0531916
49,0.17896207,0.21618977,"('unable', 'able')",0.1789621,0.2161898,0.0372277
50,-0.47302672,-0.53138655,"('clumsy', 'skillful')",-0.4730267,-0.5313866,-0.0583599
51,0.4309313,0.50688887,"('uneducated', 'educated')",0.4309313,0.5068889,0.0759576
52,-0.3364448,-0.59783167,"('irrational', 'rational')",-0.3364448,-0.5978317,-0.2613869
53,0.06400496,-0.028130673,"('uncreative', 'creative')",0.064005,-0.0281307,-0.0921357
54,1.136313,1.1403933,"('incapable', 'capable')",1.136313,1.1403933,0.0040803
55,0.82178414,0.8813248,"('incompetent', 'clever')",0.8217841,0.8813248,0.0595407
56,0.38557467,0.47323555,"('impractical', 'practical')",0.3855747,0.4732355,0.0876608
57,-3.2811592,-3.1671412,"('unimaginative', 'imaginative')",-3.2811592,-3.1671412,0.114018
58,0.083919115,0.09148181,"('undiscriminating', 'discriminating')",0.0839191,0.0914818,0.0075627
59,-0.1760128,-0.2433382,"('foolish', 'wise')",-0.1760128,-0.2433382,-0.0673254
60,0.59801793,0.8362845,"('inefficient', 'efficient')",0.5980179,0.8362845,0.2382666
61,0.5073852,0.35175613,"('illogical', 'logical')",0.5073852,0.3517561,-0.1556291
62,0.38064933,0.5531736,"('incompetent', 'brilliant')",0.3806493,0.5531736,0.1725243
63,0.019713618,0.10028789,"('unperceptive', 'insightful')",0.0197136,0.1002879,0.0805743
64,-6.9265623,-6.8414593,"('shy', 'confident')",-6.9265623,-6.8414593,0.085103
65,-0.03779143,0.11759803,"('insecure', 'secure')",-0.0377914,0.117598,0.1553894
66,-0.18715806,-0.24539495,"('inactive', 'active')",-0.1871581,-0.2453949,-0.0582368
67,-0.21915571,-0.12056476,"('doubtful', 'determined')",-0.2191557,-0.1205648,0.0985909
68,-0.79351354,-0.76351166,"('dependent', 'independent')",-0.7935135,-0.7635117,0.0300018
69,-2.1334784,-2.2683868,"('lazy', 'industrious')",-2.1334784,-2.2683868,-0.1349084
70,1.0623547,1.141856,"('lethargic', 'energetic')",1.0623547,1.141856,0.0795013
71,0.85242265,0.810343,"('diffident', 'self-confident')",0.8524227,0.810343,-0.0420797
72,0.40431124,0.54319733,"('unambitious', 'ambitious')",0.4043112,0.5431973,0.1388861
73,-3.105849,-3.0673206,"('helpless', 'self-reliant')",-3.105849,-3.0673206,0.0385284
74,-0.12660821,-0.18867531,"('undedicated', 'dedicated')",-0.1266082,-0.1886753,-0.0620671
75,-0.89595574,-0.84153455,"('meek', 'impulsive')",-0.8959557,-0.8415346,0.0544211
76,0.6772741,0.8184337,"('anxious', 'daring')",0.6772741,0.8184337,0.1411596
77,-1.3231132,-1.1256828,"('unmotivated', 'motivated')",-1.3231132,-1.1256828,0.1974304
78,-0.62963474,-0.6605171,"('nonresilient', 'resilient')",-0.6296347,-0.6605171,-0.0308824
79,-0.19040543,-0.296602,"('wavering', 'unwavering')",-0.1904054,-0.296602,-0.1061966
80,-0.22186022,-0.12815315,"('dominated', 'dominating')",-0.2218602,-0.1281531,0.0937071
81,-0.04650706,0.20736916,"('submissive', 'aggressive')",-0.0465071,0.2073692,0.2538763
82,6.431049,6.481595,"('poor', 'rich')",6.4310489,6.481595,0.0505461
83,-0.4178443,-0.37805754,"('powerless', 'powerful')",-0.4178443,-0.3780575,0.0397868
84,0.7860739,0.7258933,"('inferior', 'superior')",0.7860739,0.7258933,-0.0601806
85,-0.2031658,-0.40452236,"('insignificant', 'prestigious')",-0.2031658,-0.4045224,-0.2013566
86,0.18058488,0.17770717,"('uninfluential', 'influential')",0.1805849,0.1777072,-0.0028777
87,-0.3747621,-0.3209985,"('unsuccessful', 'successful')",-0.3747621,-0.3209985,0.0537636
88,0.33398545,0.35348693,"('low', 'eminent')",0.3339854,0.3534869,0.0195015
