,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
0,-1.2345299,-1.3043995,"('unsociable', 'sociable')",0.1682967,0.14045438,-0.5893458,-0.6897457,-0.5518597,-0.617897,-0.0660373
1,0.016066141,0.09065443,"('unfriendly', 'friendly')",0.31249788,0.30588245,1.2961216,1.2225429,0.5415619,0.5396933,-0.0018686
2,0.85038036,0.96431714,"('unlikable', 'likable')",1.2024093,1.3192357,0.80164886,0.9282484,0.9514795,1.0706004,0.1191209
3,-1.1701975,-1.0491375,"('repellent', 'pleasant')",-1.0019366,-0.9318205,0.5885606,0.6654829,-0.5278578,-0.4384917,0.0893661
4,0.18181565,0.15885523,"('disliked', 'liked')",0.10685531,0.09859212,-6.713163,-6.734389,-2.1414973,-2.1589805,-0.0174832
5,0.31418765,0.4022329,"('distant', 'outgoing')",-0.11233485,-0.06316862,-0.60724485,-0.58666456,-0.1351307,-0.0825334,0.0525973
6,0.019543227,0.16560692,"('distant', 'open')",-0.42525998,-0.36772138,-0.24985328,-0.218281,-0.2185233,-0.1401318,0.0783915
7,-0.18202722,-0.17196956,"('insensitive', 'sensitive')",-0.23626974,-0.15872131,-0.32983303,-0.21519186,-0.2493767,-0.1819609,0.0674158
8,-0.43490338,-0.34300253,"('unaffectionate', 'affectionate')",0.13786954,0.13031304,0.30552286,0.2701165,0.0028297,0.0191423,0.0163126
9,0.25454777,0.3039349,"('unaffectionate', 'caring')",0.34975338,0.3784102,0.8001784,0.8174689,0.4681598,0.499938,0.0317782
10,-0.46559456,-0.4637158,"('unsympathetic', 'sympathetic')",-0.7151909,-0.65713745,-0.7236463,-0.66971457,-0.6348106,-0.5968559,0.0379547
11,-0.30337515,-0.35831732,"('unhelpful', 'helpful')",-0.61990255,-0.5873888,1.6239941,1.6299055,0.2335721,0.2280664,-0.0055057
12,0.15941004,0.37137538,"('unsupportive', 'supportive')",-0.3656947,-0.17013487,-2.4851255,-2.3465106,-0.8971368,-0.71509,0.1820468
13,-0.70592827,-0.80480933,"('impolite', 'polite')",0.26139063,0.23464468,-0.5576304,-0.59743553,-0.334056,-0.3892001,-0.0551441
14,-0.29090354,-0.32574987,"('antisocial', 'social')",0.32821923,0.2916708,-0.3862701,-0.4415185,-0.1163181,-0.1585325,-0.0422144
15,0.40068933,0.23323599,"('boring', 'funny')",0.7804044,0.6309466,0.49745858,0.4395486,0.5595174,0.4345771,-0.1249403
16,-0.9074553,-0.84881264,"('unpopular', 'popular')",-0.6134706,-0.56540084,0.33474615,0.27095738,-0.3953933,-0.3810854,0.0143079
17,-0.33499873,-0.30280453,"('nasty', 'nice')",0.2961175,0.34380043,0.045250855,0.040288102,0.0021232,0.0270947,0.0249715
18,0.913945,1.0706266,"('disagreeable', 'welcoming')",0.3926753,0.48541826,-0.7162125,-0.74557185,0.1968026,0.2701577,0.0733551
19,0.39656633,0.5060433,"('inhospitable', 'hospitable')",-0.5023486,-0.4109501,-0.39815795,-0.31483126,-0.1679801,-0.073246,0.0947341
20,0.3857209,0.41300693,"('rough', 'thoughtful')",-0.088219404,-0.04564941,0.44316012,0.37536794,0.2468872,0.2475752,0.000688
21,0.079857364,0.011947966,"('immoral', 'moral')",-0.1581489,-0.15881917,-1.0032179,-0.9728718,-0.3605032,-0.3732477,-0.0127445
22,-0.85970527,-0.82094765,"('untrustworthy', 'trustworthy')",-0.652792,-0.6769116,-0.7127748,-0.7590988,-0.7417573,-0.7523193,-0.010562
