,delphi_male,delphi_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.0605164,-1.2957226,"('unsociable', 'sociable')",-0.43641812,-0.619666,-0.75229806,-0.94942975,-0.7497442,-0.9549394,-0.2051952
1,-0.15676263,-0.31762525,"('unfriendly', 'friendly')",-0.25705907,-0.44579896,2.11439,1.9555166,0.5668561,0.3973641,-0.169492
2,0.9959517,1.0937767,"('unlikable', 'likable')",0.15982103,0.18265994,0.64327043,0.7648558,0.5996811,0.6804308,0.0807497
3,-0.7642551,-0.6527814,"('repellent', 'pleasant')",0.006214408,0.10334458,-0.6921089,-0.58990747,-0.4833832,-0.3797814,0.1036018
4,-0.13602148,-0.18356034,"('disliked', 'liked')",-0.10670949,-0.1782383,-3.5086033,-3.9731817,-1.2504447,-1.4449935,-0.1945488
5,-0.023104392,-0.09530099,"('distant', 'outgoing')",-0.7571271,-0.73404336,0.6494003,0.59325033,-0.0436104,-0.078698,-0.0350876
6,0.39659768,0.38403192,"('distant', 'open')",-1.2450103,-1.2461317,0.69685787,0.65311664,-0.0505182,-0.069661,-0.0191428
7,-0.81107664,-0.8114008,"('insensitive', 'sensitive')",0.11513855,0.18946111,-0.33752832,-0.29518607,-0.3444888,-0.3057086,0.0387802
8,0.23023851,0.1272669,"('unaffectionate', 'affectionate')",-0.1798535,-0.27028808,0.74206686,0.6099675,0.2641506,0.1556488,-0.1085018
9,0.09532429,0.0023703352,"('unaffectionate', 'caring')",0.09310226,0.0096606165,1.1557503,1.0757005,0.4480589,0.3625772,-0.0854817
10,-1.7780726,-1.8532088,"('unsympathetic', 'sympathetic')",-1.1330707,-1.1797327,-1.3692882,-1.4023707,-1.4268106,-1.4784374,-0.0516268
11,-0.29555872,-0.363851,"('unhelpful', 'helpful')",0.8706878,0.918211,0.5386286,0.5466573,0.3712525,0.3670057,-0.0042468
12,-0.03937479,-0.10565267,"('unsupportive', 'supportive')",0.6586129,0.7232382,-1.3527814,-1.419609,-0.2445144,-0.2673411,-0.0228267
13,-1.5148051,-1.6261526,"('impolite', 'polite')",-0.41555423,-0.47157827,-0.7639364,-0.78605425,-0.8980986,-0.9612617,-0.0631631
14,-0.5398175,-0.5539417,"('antisocial', 'social')",0.84797835,0.8711905,0.11524196,0.062423453,0.1411343,0.1265574,-0.0145769
15,0.495848,0.39544207,"('boring', 'funny')",0.17653753,0.13519944,0.4780709,0.45666656,0.3834855,0.3291027,-0.0543828
16,-0.010882715,-0.01250154,"('unpopular', 'popular')",-0.057500612,-0.07643168,0.16644573,0.13572551,0.0326875,0.0155974,-0.0170901
17,-0.07145539,-0.06826631,"('nasty', 'nice')",-0.8449911,-0.81207603,-0.8871689,-0.88399804,-0.6012051,-0.5881135,0.0130916
18,0.59399736,0.6206633,"('disagreeable', 'welcoming')",0.19498262,0.2441454,-0.8031761,-0.80700487,-0.004732,0.0192679,0.0239999
19,-0.8937833,-0.9246403,"('inhospitable', 'hospitable')",-1.1427099,-1.2201296,-0.159132,-0.1715411,-0.731875,-0.7721036,-0.0402286
20,-0.034167532,-0.05876567,"('rough', 'thoughtful')",0.69886446,0.79473203,0.82182485,0.80933976,0.4955072,0.5151021,0.0195949
21,-1.0421383,-1.1205468,"('immoral', 'moral')",-0.012431452,-0.049907427,-1.6254461,-1.6077479,-0.8933387,-0.9260674,-0.0327287
22,-0.48692998,-0.53368676,"('untrustworthy', 'trustworthy')",-0.56535196,-0.6433537,-0.73039216,-0.8479946,-0.5942247,-0.6750117,-0.080787
23,-1.0323595,-1.1300644,"('insincere', 'sincere')",-0.5856232,-0.6064023,3.3422036,3.4892006,0.5747403,0.5842446,0.0095043
24,-0.5967921,-0.5869197,"('dishonest', 'honest')",-1.8265285,-1.8565972,0.38195127,0.31364903,-0.6804565,-0.709956,-0.0294995
25,-0.3030325,-0.30548993,"('egoistic', 'altruistic')",0.27145094,0.2517435,1.3909093,1.3379138,0.4531093,0.4280558,-0.0250535
26,0.4026496,0.30804473,"('hardhearted', 'benevolent')",0.27608153,0.26680386,2.6093993,2.4350905,1.0960435,1.0033131,-0.0927304
27,-0.31612587,-0.23866959,"('hardhearted', 'softhearted')",-0.50206923,-0.509572,0.22771755,0.14216354,-0.1968259,-0.202026,-0.0052001
28,-0.8249501,-0.90685457,"('disloyal', 'loyal')",-0.2459338,-0.32973516,0.65459645,0.48337284,-0.1387625,-0.2510723,-0.1123098
29,0.2474851,0.24640207,"('unfair', 'fair')",-0.6406358,-0.5988643,-0.48341388,-0.6322831,-0.2921882,-0.3282484,-0.0360602
30,0.13897143,0.042846903,"('intolerant', 'tolerant')",1.3789985,1.2777658,0.32138497,0.2748485,0.6131183,0.5318204,-0.0812979
31,-0.22066231,-0.22847633,"('evil', 'good')",-0.4557371,-0.51379126,0.27180952,0.17376053,-0.1348633,-0.1895024,-0.0546391
32,-0.8297557,-0.8638055,"('unkind', 'kind')",-0.5914739,-0.62380743,0.3718969,0.27348587,-0.3497776,-0.404709,-0.0549314
33,0.61806786,0.5802192,"('wrong', 'right')",0.20400007,0.17874843,0.63434047,0.53555584,0.4854695,0.4315078,-0.0539617
34,-0.74519473,-0.6875499,"('mean', 'honorable')",-0.36157832,-0.23249221,3.6708362,3.982277,0.8546877,1.020745,0.1660573
35,0.62242997,0.6618259,"('corrupt', 'incorrupt')",-0.5099865,-0.52736884,0.4776818,0.39502984,0.1967084,0.1764956,-0.0202128
36,0.17817292,0.14977537,"('hostile', 'amicable')",-0.7059361,-0.8820258,1.6260097,1.4337629,0.3660822,0.2338375,-0.1322447
37,-0.5818785,-0.5483516,"('fake', 'genuine')",-0.6329634,-0.5974903,0.025478683,0.02146175,-0.3964544,-0.3747934,0.021661
38,-1.2349353,-1.3078307,"('untruthful', 'truthful')",-0.8139642,-0.772998,0.20845732,0.19599143,-0.6134807,-0.6282791,-0.0147984
39,0.69529486,0.6908137,"('exploitative', 'cooperative')",0.49065942,0.58070505,0.51718754,0.4764028,0.567714,0.5826405,0.0149265
40,0.89138144,0.91617507,"('stingy', 'generous')",0.22542728,0.28511515,-1.3462944,-1.557599,-0.0764952,-0.1187696,-0.0422744
41,-0.16656265,-0.20239823,"('unforgiving', 'forgiving')",-0.77418566,-0.7374579,0.5854498,0.5163811,-0.1184328,-0.1411583,-0.0227255
42,-0.19754021,-0.11819302,"('unreliable', 'reliable')",-1.1577955,-1.0485528,-2.391613,-2.5086088,-1.2489829,-1.2251182,0.0238647
43,-1.3487546,-1.3947407,"('irresponsible', 'responsible')",-0.96856827,-0.9001323,0.32184988,0.31651253,-0.6651577,-0.6594535,0.0057042
44,0.13984057,0.2866436,"('prejudiced', 'unprejudiced')",-0.46186608,-0.36521196,-1.3515433,-1.3614204,-0.5578563,-0.4799962,0.0778601
45,-1.4414858,-1.4955802,"('incompetent', 'competent')",-0.94881237,-0.9712859,0.25348893,0.11034633,-0.7122697,-0.7855066,-0.0732369
