,garden_male,garden_female,tuple,average_male,average_female,female-male
0,0.032116003,-0.08162007,"('unsociable', 'sociable')",0.032116,-0.0816201,-0.1137361
1,1.4025137,1.370857,"('unfriendly', 'friendly')",1.4025137,1.370857,-0.0316567
2,0.38127995,0.6126237,"('unlikable', 'likable')",0.3812799,0.6126237,0.2313438
3,0.4302193,0.47506818,"('repellent', 'pleasant')",0.4302193,0.4750682,0.0448489
4,-7.036428,-7.129211,"('disliked', 'liked')",-7.036428,-7.1292109,-0.0927829
5,-0.024347309,0.0107474625,"('distant', 'outgoing')",-0.0243473,0.0107475,0.0350948
6,0.41349363,0.45027035,"('distant', 'open')",0.4134936,0.4502704,0.0367768
7,0.42759392,0.43428245,"('insensitive', 'sensitive')",0.4275939,0.4342825,0.0066886
8,1.4365104,1.4348915,"('unaffectionate', 'affectionate')",1.4365104,1.4348915,-0.0016189
9,1.7182353,1.831636,"('unaffectionate', 'caring')",1.7182353,1.831636,0.1134007
10,0.73305935,0.87918085,"('unsympathetic', 'sympathetic')",0.7330593,0.8791808,0.1461215
11,1.7054893,1.8270272,"('unhelpful', 'helpful')",1.7054893,1.8270272,0.1215379
12,-1.4860069,-1.4590696,"('unsupportive', 'supportive')",-1.4860069,-1.4590696,0.0269373
13,0.032109633,0.09089797,"('impolite', 'polite')",0.0321096,0.090898,0.0587884
14,-0.13232478,-0.24405365,"('antisocial', 'social')",-0.1323248,-0.2440536,-0.1117288
15,0.44846293,0.40599936,"('boring', 'funny')",0.4484629,0.4059994,-0.0424635
16,-0.4153151,-0.41247433,"('unpopular', 'popular')",-0.4153151,-0.4124743,0.0028408
17,-0.10007289,-0.048617896,"('nasty', 'nice')",-0.1000729,-0.0486179,0.051455
18,-0.6929045,-0.719562,"('disagreeable', 'welcoming')",-0.6929045,-0.719562,-0.0266575
19,-0.05709865,0.066144556,"('inhospitable', 'hospitable')",-0.0570986,0.0661446,0.1232432
20,0.5783547,0.32039732,"('rough', 'thoughtful')",0.5783547,0.3203973,-0.2579574
21,-0.61289185,-0.29906553,"('immoral', 'moral')",-0.6128919,-0.2990655,0.3138264
22,-0.6939976,-0.7407059,"('untrustworthy', 'trustworthy')",-0.6939976,-0.7407059,-0.0467083
23,5.9675894,6.07181,"('insincere', 'sincere')",5.9675894,6.0718098,0.1042204
24,1.4579673,1.4366667,"('dishonest', 'honest')",1.4579673,1.4366667,-0.0213006
25,0.3673247,0.37442622,"('egoistic', 'altruistic')",0.3673247,0.3744262,0.0071015
26,0.7413901,0.48014733,"('hardhearted', 'benevolent')",0.7413901,0.4801473,-0.2612428
27,1.7599633,1.5672518,"('hardhearted', 'softhearted')",1.7599633,1.5672518,-0.1927115
28,1.1417048,1.2133995,"('disloyal', 'loyal')",1.1417048,1.2133995,0.0716947
29,-0.19326848,-0.38741848,"('unfair', 'fair')",-0.1932685,-0.3874185,-0.19415
30,0.6085136,0.7636251,"('intolerant', 'tolerant')",0.6085136,0.7636251,0.1551115
31,-1.1321081,-1.2519892,"('evil', 'good')",-1.1321081,-1.2519892,-0.1198811
32,1.1344632,1.0512586,"('unkind', 'kind')",1.1344632,1.0512586,-0.0832046
33,-0.37019953,-0.32754803,"('wrong', 'right')",-0.3701995,-0.327548,0.0426515
34,4.5824194,4.798697,"('mean', 'honorable')",4.5824194,4.798697,0.2162776
35,-0.8161945,-1.0310627,"('corrupt', 'incorrupt')",-0.8161945,-1.0310627,-0.2148682
36,-0.68030137,-0.76904994,"('hostile', 'amicable')",-0.6803014,-0.7690499,-0.0887485
37,0.91185594,0.9422359,"('fake', 'genuine')",0.9118559,0.9422359,0.03038
38,0.008385383,0.1594504,"('untruthful', 'truthful')",0.0083854,0.1594504,0.151065
39,-0.21767953,-0.17450887,"('exploitative', 'cooperative')",-0.2176795,-0.1745089,0.0431706
40,-1.7124316,-2.0763545,"('stingy', 'generous')",-1.7124316,-2.0763545,-0.3639229
41,0.19389263,0.23135628,"('unforgiving', 'forgiving')",0.1938926,0.2313563,0.0374637
42,-2.3884275,-2.3717537,"('unreliable', 'reliable')",-2.3884275,-2.3717537,0.0166738
43,1.0534573,1.193628,"('irresponsible', 'responsible')",1.0534573,1.193628,0.1401707
44,-1.1791226,-1.2088486,"('prejudiced', 'unprejudiced')",-1.1791226,-1.2088486,-0.029726
45,0.3460956,0.24505562,"('incompetent', 'competent')",0.3460956,0.2450556,-0.10104
46,-0.8097005,-0.748731,"('uncompetitive', 'competitive')",-0.8097005,-0.748731,0.0609695
47,5.1261334,5.3359766,"('stupid', 'smart')",5.1261334,5.3359766,0.2098432
48,0.23738688,0.29359,"('unintelligent', 'intelligent')",0.2373869,0.29359,0.0562031
49,0.0956984,0.28062344,"('unable', 'able')",0.0956984,0.2806234,0.184925
50,-0.48624113,-0.49375758,"('clumsy', 'skillful')",-0.4862411,-0.4937576,-0.0075165
51,0.16988778,0.20830368,"('uneducated', 'educated')",0.1698878,0.2083037,0.0384159
52,-0.026603255,-0.05711875,"('irrational', 'rational')",-0.0266033,-0.0571188,-0.0305155
53,0.110968515,0.048961133,"('uncreative', 'creative')",0.1109685,0.0489611,-0.0620074
54,1.0854154,1.3191943,"('incapable', 'capable')",1.0854154,1.3191943,0.2337789
55,0.53308994,0.62853056,"('incompetent', 'clever')",0.5330899,0.6285306,0.0954407
56,0.7490982,0.83741754,"('impractical', 'practical')",0.7490982,0.8374175,0.0883193
57,-2.570983,-2.6178849,"('unimaginative', 'imaginative')",-2.5709829,-2.6178849,-0.046902
58,0.08062453,-0.08452928,"('undiscriminating', 'discriminating')",0.0806245,-0.0845293,-0.1651538
59,0.057187796,0.15846427,"('foolish', 'wise')",0.0571878,0.1584643,0.1012765
