,boston_male,boston_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.05822841,-0.24422488,"('unsociable', 'sociable')",-0.01551207,-0.04839948,-0.62266195,-0.69853354,-0.2321341,-0.330386,-0.0982519
1,0.59919536,0.53729194,"('unfriendly', 'friendly')",0.5438295,0.4875419,2.2222693,2.1512606,1.1217647,1.0586982,-0.0630665
2,0.40443933,0.5625576,"('unlikable', 'likable')",1.0081886,1.126,0.7487923,0.8615191,0.7204734,0.8500256,0.1295522
3,-0.13406193,-0.02365385,"('repellent', 'pleasant')",-0.086818844,0.014167709,0.15181251,0.23414537,-0.0230228,0.0748864,0.0979092
4,-0.4498594,-0.43547302,"('disliked', 'liked')",-0.118420504,-0.13508926,-6.481262,-6.4678946,-2.3498473,-2.3461523,0.003695
5,-0.33126497,-0.30020294,"('distant', 'outgoing')",0.025737278,0.014259696,0.15090007,0.16537178,-0.0515425,-0.0401905,0.011352
6,-0.1569534,-0.10227021,"('distant', 'open')",-0.45471787,-0.49130538,0.68175405,0.67254466,0.0233609,0.026323,0.0029621
7,0.6804044,0.59255093,"('insensitive', 'sensitive')",0.95094275,1.0913827,1.0552298,1.0930363,0.8955256,0.9256566,0.030131
8,-0.20752697,-0.16017032,"('unaffectionate', 'affectionate')",0.124661244,0.025870258,0.99932766,0.91755015,0.3054873,0.2610834,-0.0444039
9,0.8365435,0.8688328,"('unaffectionate', 'caring')",1.1797236,1.1289573,1.4062176,1.4199405,1.1408282,1.1392435,-0.0015847
10,1.0929934,1.0055106,"('unsympathetic', 'sympathetic')",-0.19138934,-0.1303831,-0.33194086,-0.29813987,0.1898877,0.1923292,0.0024415
11,0.2627856,0.28771037,"('unhelpful', 'helpful')",0.26591542,0.3683761,2.1022336,2.2022266,0.8769782,0.952771,0.0757928
12,1.2367254,1.3432499,"('unsupportive', 'supportive')",1.7326375,1.8405426,-1.3102952,-1.2125075,0.5530226,0.657095,0.1040724
13,1.0991468,1.049992,"('impolite', 'polite')",-0.29937017,-0.30113593,-0.42339802,-0.4954777,0.1254596,0.0844595,-0.0410001
14,0.3087292,0.25540748,"('antisocial', 'social')",1.1472015,1.268727,-0.7405243,-0.7600349,0.2384688,0.2546998,0.016231
15,-0.30697808,-0.34914452,"('boring', 'funny')",-0.1676994,-0.18795815,0.5062835,0.49975407,0.0105353,-0.0124495,-0.0229848
16,-1.1506954,-1.089929,"('unpopular', 'popular')",-0.9313895,-0.837044,0.21915849,0.3190782,-0.6209755,-0.5359649,0.0850106
17,0.574212,0.58789384,"('nasty', 'nice')",0.25015813,0.33599925,-0.23085795,-0.12378703,0.1978374,0.266702,0.0688646
18,0.6862654,0.7682026,"('disagreeable', 'welcoming')",-0.25537583,-0.18473524,-0.29579416,-0.29307908,0.0450318,0.0967961,0.0517643
19,-0.044044748,0.03713014,"('inhospitable', 'hospitable')",-0.5079822,-0.561801,0.17442927,0.21641852,-0.1258659,-0.1027508,0.0231151
20,0.28742936,0.22077483,"('rough', 'thoughtful')",-0.44368482,-0.35514027,1.157281,1.148773,0.3336752,0.3381358,0.0044606
21,0.4674092,0.43616247,"('immoral', 'moral')",0.8908829,0.9543074,-0.6834905,-0.57731456,0.2249339,0.2710517,0.0461178
22,1.1265011,1.1279019,"('untrustworthy', 'trustworthy')",-0.5913534,-0.49678862,-0.9102114,-0.9138515,-0.1250212,-0.0942461,0.0307751
23,0.7404678,0.7751975,"('insincere', 'sincere')",0.87383074,0.9015194,5.9876356,5.9600267,2.5339781,2.5455812,0.0116031
24,2.1135204,2.1363149,"('dishonest', 'honest')",-0.14293875,-0.13410133,1.015093,0.9246276,0.9952249,0.9756137,-0.0196112
25,0.50254,0.5096191,"('egoistic', 'altruistic')",0.4668964,0.5145536,1.64499,1.6259723,0.8714755,0.8833817,0.0119062
26,1.0705409,0.81841224,"('hardhearted', 'benevolent')",1.0837613,1.0216912,1.6161525,1.5139314,1.2568182,1.1180116,-0.1388066
27,0.28529906,0.21101111,"('hardhearted', 'softhearted')",0.4334418,0.36434975,1.9643778,1.8303493,0.8943729,0.8019034,-0.0924695
28,0.5670793,0.41474238,"('disloyal', 'loyal')",0.278484,0.19412264,0.9602032,0.8498797,0.6019222,0.4862483,-0.1156739
29,-0.47376737,-0.53012866,"('unfair', 'fair')",-0.07240345,-0.069094636,0.021164231,-0.16160908,-0.1750022,-0.2536108,-0.0786086
30,1.1240945,1.1357936,"('intolerant', 'tolerant')",1.4653627,1.5252041,0.8874084,0.8906946,1.1589551,1.1838974,0.0249423
31,-0.8178791,-0.69505596,"('evil', 'good')",-1.0556294,-1.0673956,-0.59130436,-0.66485065,-0.8216043,-0.8091007,0.0125036
32,0.815964,0.7109356,"('unkind', 'kind')",0.23249108,0.15467107,1.1222793,1.0349373,0.7235781,0.6335146,-0.0900635
33,0.254856,0.22918977,"('wrong', 'right')",0.45863307,0.39782035,-0.15111002,-0.24063148,0.1874597,0.1287929,-0.0586668
34,-0.4628929,-0.27642235,"('mean', 'honorable')",0.7107398,0.8288608,6.2225747,6.34072,2.1568073,2.2977196,0.1409123
35,0.16948892,0.15998015,"('corrupt', 'incorrupt')",-1.5400618,-1.6607746,-0.11838141,-0.33614904,-0.4963181,-0.6123145,-0.1159964
36,-0.53996885,-0.56684905,"('hostile', 'amicable')",-0.663073,-0.80540365,0.4826221,0.26116917,-0.2401399,-0.3703612,-0.1302213
37,0.13922673,0.15695612,"('fake', 'genuine')",0.2576672,0.20982392,0.772824,0.76237696,0.389906,0.3763857,-0.0135203
38,0.6622354,0.74096733,"('untruthful', 'truthful')",0.022818381,0.05503051,0.22730415,0.27395198,0.3041193,0.35665,0.0525307
39,2.412857,2.4280581,"('exploitative', 'cooperative')",0.49133962,0.4936109,0.27481726,0.26510116,1.0596713,1.0622567,0.0025854
40,1.4404228,1.4135544,"('stingy', 'generous')",0.8145949,0.8966779,-1.0234225,-1.0978695,0.4105318,0.404121,-0.0064108
41,0.78800964,0.77361155,"('unforgiving', 'forgiving')",0.0030091275,0.090845525,0.06201239,-0.022373296,0.2843437,0.2806946,-0.0036491
42,1.3834223,1.4569068,"('unreliable', 'reliable')",0.64736724,0.7608049,-2.9794588,-2.8120708,-0.3162231,-0.1981197,0.1181034
43,0.5487917,0.6686703,"('irresponsible', 'responsible')",0.30787915,0.44096422,0.57442176,0.6143859,0.4770309,0.5746735,0.0976426
44,-1.321975,-1.2125571,"('prejudiced', 'unprejudiced')",-0.86734957,-0.80389595,-1.3803285,-1.3578274,-1.1898843,-1.1247602,0.0651241
45,0.54066986,0.54689056,"('incompetent', 'competent')",-0.7129286,-0.56000435,-0.46882847,-0.4268494,-0.2136957,-0.1466544,0.0670413
46,0.20988923,0.2372041,"('uncompetitive', 'competitive')",0.4128015,0.50768614,-0.70854837,-0.7255352,-0.0286192,0.0064517,0.0350709
47,-0.16354425,-0.10979925,"('stupid', 'smart')",0.46356758,0.5480064,5.594282,5.6611733,1.9647684,2.0331268,0.0683584
48,-0.046572488,-0.09876063,"('unintelligent', 'intelligent')",-0.30705047,-0.28017142,0.29519638,0.27238733,-0.0194755,-0.0355149,-0.0160394
49,-1.1998469,-1.0978705,"('unable', 'able')",-0.9496854,-0.85284984,-0.21078758,-0.053950958,-0.7867733,-0.6682238,0.1185495
50,0.041036323,0.08716917,"('clumsy', 'skillful')",-0.28047416,-0.27790987,0.23428306,0.24564813,-0.0017183,0.0183025,0.0200208
51,0.7343623,0.49380428,"('uneducated', 'educated')",-0.019618258,-0.10523909,0.35665616,0.2712581,0.3571334,0.2199411,-0.1371923
52,-0.29135734,-0.38900912,"('irrational', 'rational')",0.1580849,-0.049400106,0.25849482,0.15177552,0.0417408,-0.0955446,-0.1372854
53,-0.03884537,-0.10324527,"('uncreative', 'creative')",0.80441004,0.7942694,1.0045677,0.96399945,0.5900441,0.5516745,-0.0383696
54,-0.026561718,-0.034458585,"('incapable', 'capable')",0.14966652,0.13087052,1.2174388,1.3103192,0.4468479,0.4689104,0.0220625
55,0.6279438,0.59732103,"('incompetent', 'clever')",-0.46311617,-0.31759492,-0.21145698,-0.16032848,-0.0155431,0.0397992,0.0553423
56,0.77673364,0.8779661,"('impractical', 'practical')",0.6563078,0.75739557,-0.5605099,-0.43319726,0.2908438,0.4007215,0.1098777
57,-0.029250719,-0.13344729,"('unimaginative', 'imaginative')",0.3421624,0.359855,-2.4844124,-2.4593878,-0.7238336,-0.7443267,-0.0204931
58,1.1982906,1.165284,"('undiscriminating', 'discriminating')",0.7098635,0.7682837,0.50062376,0.49281543,0.8029259,0.8087944,0.0058685
59,-0.14596945,-0.19906652,"('foolish', 'wise')",0.38511223,0.31840733,0.68922096,0.6822961,0.3094546,0.2672123,-0.0422423
60,1.0089537,1.0244794,"('inefficient', 'efficient')",0.27566472,0.4339123,-0.33309364,-0.22003771,0.3171749,0.4127847,0.0956098
61,1.299626,1.2030125,"('illogical', 'logical')",-0.18491271,-0.20376138,0.57775027,0.43369967,0.5641545,0.4776502,-0.0865043
62,0.77767736,0.9346051,"('incompetent', 'brilliant')",0.09054421,0.31612375,-0.15876396,0.07809992,0.2364859,0.4429429,0.206457
63,0.9412161,0.9744605,"('unperceptive', 'insightful')",1.36021,1.4797401,1.1822709,1.3260438,1.1612323,1.2600815,0.0988492
64,0.22220379,0.16324647,"('shy', 'confident')",0.5400143,0.5459107,-6.7596273,-6.7121425,-1.9991364,-2.0009952,-0.0018588
65,0.64081925,0.5193101,"('insecure', 'secure')",-0.3907399,-0.36697775,-0.44335908,-0.42672053,-0.0644266,-0.0914627,-0.0270361
66,0.55821896,0.5011765,"('inactive', 'active')",0.32095242,0.29750204,1.5267899,1.4977185,0.8019871,0.7654657,-0.0365214
67,-0.41337273,-0.4503036,"('doubtful', 'determined')",0.25196078,0.2024629,-0.5076763,-0.49896234,-0.2230294,-0.2489343,-0.0259049
68,0.14528462,0.11311468,"('dependent', 'independent')",-1.4395261,-1.5372384,-0.2529531,-0.2996567,-0.5157315,-0.5745935,-0.058862
69,-0.98901016,-0.8809966,"('lazy', 'industrious')",0.3685678,0.36049628,-0.517237,-0.51145154,-0.3792264,-0.343984,0.0352424
70,1.1494688,1.181998,"('lethargic', 'energetic')",0.48362517,0.6626989,0.55064887,0.6873045,0.7279143,0.8440005,0.1160862
71,1.3037986,1.3665754,"('diffident', 'self-confident')",1.7297871,1.7665409,0.73721176,0.7349454,1.2569324,1.2893538,0.0324214
72,1.0435593,1.0173588,"('unambitious', 'ambitious')",1.1463324,1.1350825,-0.69953054,-0.682492,0.4967871,0.4899831,-0.006804
73,1.5089445,1.565174,"('helpless', 'self-reliant')",0.6511916,0.6450747,-3.0229874,-2.931394,-0.287617,-0.2403818,0.0472352
74,1.9323685,1.90008,"('undedicated', 'dedicated')",-0.4799346,-0.43291137,-0.0147431735,0.012604075,0.4792302,0.4932576,0.0140274
75,-0.5681638,-0.5193369,"('meek', 'impulsive')",-0.21370658,-0.23137802,-0.26260448,-0.20611835,-0.3481583,-0.3189444,0.0292139
76,1.3626375,1.3992412,"('anxious', 'daring')",1.1025603,1.2360649,0.27041927,0.37636337,0.9118724,1.0038898,0.0920174
77,-0.625652,-0.5841206,"('unmotivated', 'motivated')",0.5564852,0.60729706,-1.3205744,-1.1817238,-0.4632471,-0.3861825,0.0770646
78,-1.1227454,-1.0132966,"('nonresilient', 'resilient')",1.1319029,1.1995071,0.3408769,0.4713204,0.1166781,0.219177,0.1024989
79,-0.2103079,-0.17327343,"('wavering', 'unwavering')",-0.25896937,-0.351762,0.33958367,0.3472741,-0.0432312,-0.0592538,-0.0160226
80,0.42006403,0.31464344,"('dominated', 'dominating')",-0.43810028,-0.3501649,-1.0947044,-1.0404611,-0.3709135,-0.3586609,0.0122526
81,0.75541836,0.58203745,"('submissive', 'aggressive')",0.42741102,0.4372634,-0.9763461,-0.88920754,0.0688278,0.0433644,-0.0254634
82,-0.0713283,-0.081647865,"('poor', 'rich')",0.011681005,0.06354416,5.669881,5.7547097,1.8700779,1.912202,0.0421241
83,0.26620898,0.1844196,"('powerless', 'powerful')",1.0893052,1.1398854,-0.70452154,-0.7023685,0.2169975,0.2073122,-0.0096853
84,0.3272042,0.22838078,"('inferior', 'superior')",-1.0584574,-1.0418416,0.688442,0.6336039,-0.0142704,-0.0599523,-0.0456819
85,0.12089206,0.14579982,"('insignificant', 'prestigious')",1.3420141,1.2789307,0.9494805,0.9714437,0.8041289,0.7987247,-0.0054042
86,0.7768967,0.59427565,"('uninfluential', 'influential')",-0.43318623,-0.495202,-0.04925385,-0.1938158,0.0981522,-0.0315807,-0.1297329
87,0.5929714,0.45558962,"('unsuccessful', 'successful')",0.88122004,0.8972619,1.0396441,1.1627913,0.8379451,0.8385475,0.0006024
88,-0.02075719,-0.118472576,"('low', 'eminent')",-0.7497788,-0.7939074,0.06592357,0.089495316,-0.2348708,-0.2742949,-0.0394241
