,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.72628367,-0.9271814,"('unsociable', 'sociable')",-0.6248021,-0.8466335,-0.6755429,-0.8869075,-0.2113646
1,-1.391683,-1.3815585,"('unfriendly', 'friendly')",1.7235606,1.519571,0.1659388,0.0690062,-0.0969326
2,0.647063,0.67040217,"('unlikable', 'likable')",0.5850357,0.6479287,0.6160493,0.6591654,0.0431161
3,0.100491606,0.2629769,"('repellent', 'pleasant')",0.21392968,0.24412668,0.1572106,0.2535518,0.0963412
4,-0.40322673,-0.3962727,"('disliked', 'liked')",-6.2779965,-6.362463,-3.3406117,-3.3793678,-0.0387561
5,-1.3844082,-1.3553159,"('distant', 'outgoing')",-0.16784559,-0.15768337,-0.7761269,-0.7564996,0.0196273
6,-1.8967608,-1.7679775,"('distant', 'open')",0.16826469,0.2060208,-0.864248,-0.7809783,0.0832697
7,-0.42465135,-0.41316658,"('insensitive', 'sensitive')",-0.020616911,-0.029076025,-0.2226341,-0.2211213,0.0015128
8,-1.0529151,-1.0262438,"('unaffectionate', 'affectionate')",0.96368563,0.92730665,-0.0446147,-0.0494686,-0.0048539
9,-1.6114846,-1.6497254,"('unaffectionate', 'caring')",0.97971725,0.96258944,-0.3158837,-0.343568,-0.0276843
10,-0.5828089,-0.5812925,"('unsympathetic', 'sympathetic')",-0.95244807,-0.98274046,-0.7676285,-0.7820165,-0.014388
11,0.29813236,0.2508839,"('unhelpful', 'helpful')",1.7495718,1.7812881,1.0238521,1.016086,-0.0077661
12,-0.51367575,-0.38971892,"('unsupportive', 'supportive')",-2.2042868,-2.214844,-1.3589813,-1.3022815,0.0566998
13,0.114759594,-0.04654305,"('impolite', 'polite')",-0.9276993,-0.91036415,-0.4064699,-0.4784536,-0.0719837
14,0.43714795,0.38788405,"('antisocial', 'social')",-0.46712697,-0.62578636,-0.0149895,-0.1189512,-0.1039617
15,-0.05689855,-0.3080446,"('boring', 'funny')",0.8712898,0.79224527,0.4071956,0.2421003,-0.1650953
16,-0.2304453,-0.25450304,"('unpopular', 'popular')",0.7665063,0.7086592,0.2680305,0.2270781,-0.0409524
17,-0.400011,-0.3219795,"('nasty', 'nice')",-0.2430139,-0.20313938,-0.3215125,-0.2625594,0.0589531
18,-0.25105128,-0.067515075,"('disagreeable', 'welcoming')",-0.44858927,-0.5261388,-0.3498203,-0.2968269,0.0529934
19,-1.4554691,-1.40054,"('inhospitable', 'hospitable')",-0.15725015,-0.032745462,-0.8063596,-0.7166427,0.0897169
20,-0.097617336,0.083761245,"('rough', 'thoughtful')",0.72501534,0.6916372,0.313699,0.3876992,0.0740002
21,0.6565333,0.56379765,"('immoral', 'moral')",-0.7049578,-0.7083368,-0.0242122,-0.0722696,-0.0480574
22,0.59701675,0.59089434,"('untrustworthy', 'trustworthy')",-1.1130167,-1.2006743,-0.258,-0.30489,-0.04689
23,-0.055317048,-0.13231891,"('insincere', 'sincere')",5.561815,5.47465,2.7532489,2.6711655,-0.0820834
24,0.024065526,-0.079538085,"('dishonest', 'honest')",0.4158696,0.366064,0.2199676,0.143263,-0.0767046
25,-0.20311157,-0.3158493,"('egoistic', 'altruistic')",1.459854,1.3358285,0.6283712,0.5099896,-0.1183816
26,-0.13998213,-0.31628853,"('hardhearted', 'benevolent')",1.7179239,1.4868637,0.7889709,0.5852876,-0.2036833
27,-0.3317617,-0.1405543,"('hardhearted', 'softhearted')",1.1528553,1.100294,0.4105468,0.4798698,0.069323
28,-0.6345636,-0.66757935,"('disloyal', 'loyal')",0.8863708,0.77065647,0.1259036,0.0515386,-0.074365
29,-0.28347877,-0.43522182,"('unfair', 'fair')",-0.37495655,-0.6178367,-0.3292177,-0.5265293,-0.1973116
30,1.0520158,0.9562582,"('intolerant', 'tolerant')",1.4377509,1.382299,1.2448833,1.1692786,-0.0756047
31,-1.196132,-1.0795717,"('evil', 'good')",-0.8290956,-1.0224937,-1.0126138,-1.0510328,-0.038419
32,0.3970396,0.16044053,"('unkind', 'kind')",0.9971863,0.7725981,0.6971129,0.4665193,-0.2305936
33,-0.7948719,-0.83583724,"('wrong', 'right')",-0.56624395,-0.63191736,-0.680558,-0.7338773,-0.0533193
34,-0.30398527,-0.15831424,"('mean', 'honorable')",5.79987,5.9866695,2.7479424,2.9141777,0.1662353
35,-0.6451837,-0.7394861,"('corrupt', 'incorrupt')",-0.093294404,-0.21378815,-0.369239,-0.4766371,-0.1073981
36,-1.3108336,-1.2374021,"('hostile', 'amicable')",0.4403281,0.2190066,-0.4352527,-0.5091977,-0.073945
37,-0.47153425,-0.4563908,"('fake', 'genuine')",0.042090327,0.025757363,-0.214722,-0.2153167,-0.0005947
38,-0.22694606,-0.24684672,"('untruthful', 'truthful')",-0.10150855,-0.050415486,-0.1642273,-0.1486311,0.0155962
39,0.74454534,0.792358,"('exploitative', 'cooperative')",0.0754697,0.14930692,0.4100075,0.4708325,0.060825
40,-0.23879631,-0.21383649,"('stingy', 'generous')",-2.1680846,-2.3571458,-1.2034404,-1.2854911,-0.0820507
41,0.25747627,0.40327066,"('unforgiving', 'forgiving')",-0.02907227,-0.12302098,0.114202,0.1401248,0.0259228
42,1.2273351,1.2767037,"('unreliable', 'reliable')",-3.2472038,-3.159915,-1.0099344,-0.9416056,0.0683288
43,0.19027232,0.20735165,"('irresponsible', 'responsible')",0.32637322,0.27848092,0.2583228,0.2429163,-0.0154065
44,0.73379,0.7733401,"('prejudiced', 'unprejudiced')",-1.3501843,-1.3195537,-0.3081972,-0.2731068,0.0350904
45,-0.14756815,-0.047719177,"('incompetent', 'competent')",-0.15890661,-0.263817,-0.1532374,-0.1557681,-0.0025307
46,0.18545324,0.26831242,"('uncompetitive', 'competitive')",-0.8356898,-0.77666867,-0.3251183,-0.2541781,0.0709402
47,0.48744696,0.49857894,"('stupid', 'smart')",5.3929896,5.497033,2.9402182,2.9978061,0.0575879
48,-0.19848187,-0.1281772,"('unintelligent', 'intelligent')",0.5385161,0.5766061,0.1700171,0.2242144,0.0541973
49,-0.1795369,0.19835213,"('unable', 'able')",-0.24100485,-0.061629612,-0.2102709,0.0683613,0.2786322
