,coventry_male,coventry_female,tuple,health_male,health_female,care_male,care_female,inc_male,inc_female,average_male,average_female,female-male
0,0.18257834,0.12201481,"('unsociable', 'sociable')",-0.076553226,-0.15890688,0.56962806,0.52312243,-0.60456854,-0.6704254,0.0177712,-0.0460488,-0.06382
1,0.63264483,0.5870225,"('unfriendly', 'friendly')",1.07909,1.1364594,0.620632,0.58363676,2.264747,2.2077832,1.1492784,1.1287255,-0.0205529
2,-0.2954157,-0.28512585,"('unlikable', 'likable')",0.86147994,0.8202213,0.8916983,0.8383319,0.46844622,0.5627229,0.4815522,0.4840376,0.0024854
3,-0.24800728,-0.1655037,"('repellent', 'pleasant')",-1.444885,-1.1054239,-1.0949601,-0.8823606,-0.12738222,-0.028350338,-0.7288086,-0.5454097,0.1833989
4,1.0674201,1.115193,"('disliked', 'liked')",1.4615617,1.4962668,1.3045586,1.3484355,-6.0182405,-6.0540586,-0.546175,-0.5235409,0.0226341
5,0.63503516,0.652167,"('distant', 'outgoing')",1.1490571,1.1919786,0.69772434,0.6443648,0.3888377,0.36148626,0.7176636,0.7124991,-0.0051645
6,0.38403124,0.43356085,"('distant', 'open')",1.1906538,1.3158398,0.5564745,0.540538,0.9061376,0.8762844,0.7593243,0.7915558,0.0322315
7,0.38342142,0.3400453,"('insensitive', 'sensitive')",-0.5793886,-0.4918862,-0.28743738,-0.24116789,0.7162129,0.67824495,0.0582021,0.071309,0.0131069
8,-0.20089914,-0.18908046,"('unaffectionate', 'affectionate')",0.042129982,-0.07375768,-0.1440086,-0.30685043,1.0844944,0.9732073,0.1954291,0.1008797,-0.0945494
9,0.5249409,0.5173384,"('unaffectionate', 'caring')",1.4121633,1.3652453,2.0461657,1.9214275,1.6650556,1.6484257,1.4120814,1.3631092,-0.0489722
10,0.86699194,0.8874862,"('unsympathetic', 'sympathetic')",-1.152781,-0.9871439,-0.6700038,-0.5470298,-0.559601,-0.52830315,-0.3788485,-0.2937477,0.0851008
11,0.41098028,0.39171666,"('unhelpful', 'helpful')",-0.069553465,-0.06251403,0.7241164,0.7446769,2.0363955,2.1115127,0.7754847,0.796348,0.0208633
12,1.1772363,1.2408457,"('unsupportive', 'supportive')",2.913892,3.1235466,2.5790153,2.782462,-1.5449206,-1.4876571,1.2813058,1.4147993,0.1334935
13,0.006422363,-0.113976575,"('impolite', 'polite')",0.096064225,-0.026655676,0.45872426,0.42170203,-0.46395457,-0.5015768,0.0243141,-0.0551268,-0.0794409
14,0.6734866,0.6264851,"('antisocial', 'social')",-0.46497443,-0.3749997,0.29397848,0.37794477,-0.71834797,-0.70368373,-0.0539643,-0.0185634,0.0354009
15,-0.17507042,-0.24134582,"('boring', 'funny')",0.17692578,-0.0708939,0.22000314,-0.005162034,0.4424408,0.36327755,0.1660748,0.011469,-0.1546058
16,-0.76190734,-0.7249491,"('unpopular', 'popular')",0.6489937,0.7206824,0.2629046,0.3512371,0.26961187,0.2779762,0.1049007,0.1562366,0.0513359
17,0.14442675,0.15647456,"('nasty', 'nice')",-0.013362624,0.10225341,0.1652501,0.20897761,-0.22631657,-0.18064338,0.0174994,0.0717655,0.0542661
18,-0.13151453,-0.1617916,"('disagreeable', 'welcoming')",-0.26887614,-0.19413085,-0.22360945,-0.17984585,-0.33188078,-0.34230167,-0.2389702,-0.2195175,0.0194527
19,-0.06347774,0.0046275333,"('inhospitable', 'hospitable')",0.80395865,0.806211,0.21617119,0.22909683,0.47565427,0.49287122,0.3580766,0.3832017,0.0251251
