,gartner_male,gartner_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2054695,-1.3182206,"('unsociable', 'sociable')",-0.35144454,-0.44345313,-0.778457,-0.8808368,-0.1023798
1,-1.0675776,-1.1562485,"('unfriendly', 'friendly')",1.7854373,1.6649045,0.3589299,0.254328,-0.1046019
2,0.6076887,0.62889695,"('unlikable', 'likable')",0.5043946,0.59500724,0.5560417,0.6119521,0.0559104
3,-0.75809515,-0.7595879,"('repellent', 'pleasant')",0.038937017,0.042988226,-0.3595791,-0.3582998,0.0012793
4,0.6791252,0.6397536,"('disliked', 'liked')",-5.6884747,-5.6812453,-2.5046747,-2.5207458,-0.0160711
5,-0.259263,-0.20481734,"('distant', 'outgoing')",-0.04330511,-0.07271187,-0.1512841,-0.1387646,0.0125195
6,-0.053419877,-0.004930749,"('distant', 'open')",0.21523634,0.13965482,0.0809082,0.067362,-0.0135462
7,-1.0079368,-1.0824093,"('insensitive', 'sensitive')",0.13575648,0.15311661,-0.4360902,-0.4646463,-0.0285561
8,-0.4620319,-0.42765856,"('unaffectionate', 'affectionate')",0.95829475,0.8986306,0.2481314,0.235486,-0.0126454
9,-0.68182707,-0.7063298,"('unaffectionate', 'caring')",1.0817157,1.0426666,0.1999443,0.1681684,-0.0317759
10,-1.9808117,-2.0744588,"('unsympathetic', 'sympathetic')",-0.5029317,-0.5232542,-1.2418717,-1.2988565,-0.0569848
11,-1.2997667,-1.3508005,"('unhelpful', 'helpful')",1.2034335,1.2323121,-0.0481666,-0.0592442,-0.0110776
12,-1.3508246,-1.3002234,"('unsupportive', 'supportive')",-1.747994,-1.682939,-1.5494093,-1.4915812,0.0578281
13,-1.4280161,-1.5316427,"('impolite', 'polite')",-0.90698445,-0.9164599,-1.1675003,-1.2240512,-0.0565509
14,-0.8902669,-0.962283,"('antisocial', 'social')",-0.5004617,-0.5081368,-0.6953643,-0.7352099,-0.0398456
15,0.29291236,0.25486016,"('boring', 'funny')",0.47506988,0.47961622,0.3839911,0.3672382,-0.0167529
16,0.341412,0.38795096,"('unpopular', 'popular')",0.52994025,0.5319166,0.4356761,0.4599338,0.0242577
17,-0.0008615665,0.043430816,"('nasty', 'nice')",-0.116413966,-0.06823683,-0.0586378,-0.012403,0.0462348
18,-0.2818084,-0.31720328,"('disagreeable', 'welcoming')",-0.2905205,-0.36829117,-0.2861645,-0.3427472,-0.0565827
19,-0.20006874,-0.18403813,"('inhospitable', 'hospitable')",0.19252725,0.22936499,-0.0037707,0.0226634,0.0264341
20,0.019067727,0.026901495,"('rough', 'thoughtful')",1.4095604,1.3531584,0.7143141,0.6900299,-0.0242842
21,-0.68578506,-0.8070989,"('immoral', 'moral')",-0.51594657,-0.49230936,-0.6008658,-0.6497042,-0.0488384
22,-0.5294654,-0.62110716,"('untrustworthy', 'trustworthy')",-1.0411009,-1.0915244,-0.7852831,-0.8563157,-0.0710326
23,-1.1525162,-1.2769858,"('insincere', 'sincere')",4.9952164,4.848512,1.92135,1.7857633,-0.1355867
24,-0.84134907,-0.9842859,"('dishonest', 'honest')",0.43346465,0.34648558,-0.2039422,-0.3189002,-0.114958
25,0.7949216,0.86274266,"('egoistic', 'altruistic')",1.7761246,1.775272,1.2855231,1.3190074,0.0334843
26,0.039760392,0.025324536,"('hardhearted', 'benevolent')",1.9138918,1.8455713,0.9768261,0.9354479,-0.0413782
27,-0.2543506,-0.24957442,"('hardhearted', 'softhearted')",1.3846278,1.2857189,0.5651386,0.5180722,-0.0470664
