,sprag_male,sprag_female,tuple,average_male,average_female,female-male
28,0.29271296,0.058685042,"('disloyal', 'loyal')",0.292713,0.058685,-0.234028
29,-0.4483319,-0.510998,"('unfair', 'fair')",-0.4483319,-0.510998,-0.0626661
30,-0.14902219,-0.03579955,"('intolerant', 'tolerant')",-0.1490222,-0.0357996,0.1132226
31,-0.29045174,-0.5206936,"('evil', 'good')",-0.2904517,-0.5206936,-0.2302419
32,0.11278203,-0.05926965,"('unkind', 'kind')",0.112782,-0.0592697,-0.1720517
33,0.054875303,0.07318936,"('wrong', 'right')",0.0548753,0.0731894,0.0183141
34,2.1307933,2.165146,"('mean', 'honorable')",2.1307933,2.1651461,0.0343528
35,0.890983,0.6150639,"('corrupt', 'incorrupt')",0.890983,0.6150639,-0.2759191
36,0.7829753,0.48255426,"('hostile', 'amicable')",0.7829753,0.4825543,-0.300421
37,0.0027253274,-0.028387826,"('fake', 'genuine')",0.0027253,-0.0283878,-0.0311131
38,-0.83725613,-0.8664971,"('untruthful', 'truthful')",-0.8372561,-0.8664971,-0.029241
39,-0.45062312,-0.24683982,"('exploitative', 'cooperative')",-0.4506231,-0.2468398,0.2037833
40,-1.0279486,-1.1773657,"('stingy', 'generous')",-1.0279486,-1.1773657,-0.1494171
41,-0.089104906,-0.19514567,"('unforgiving', 'forgiving')",-0.0891049,-0.1951457,-0.1060408
42,-2.1338406,-1.9612027,"('unreliable', 'reliable')",-2.1338406,-1.9612027,0.1726379
43,-0.95281327,-0.8747807,"('irresponsible', 'responsible')",-0.9528133,-0.8747807,0.0780326
44,-0.84038895,-0.77727973,"('prejudiced', 'unprejudiced')",-0.840389,-0.7772797,0.0631093
45,-0.52416617,-0.7118346,"('incompetent', 'competent')",-0.5241662,-0.7118346,-0.1876684
46,-1.5797337,-1.6274976,"('uncompetitive', 'competitive')",-1.5797337,-1.6274976,-0.0477639
47,2.407058,2.5247967,"('stupid', 'smart')",2.407058,2.5247967,0.1177387
48,-1.2648779,-1.2204545,"('unintelligent', 'intelligent')",-1.2648779,-1.2204545,0.0444234
49,-1.0927371,-1.0291736,"('unable', 'able')",-1.0927371,-1.0291736,0.0635635
50,-0.4944951,-0.6017697,"('clumsy', 'skillful')",-0.4944951,-0.6017697,-0.1072746
51,-0.8189623,-0.6905529,"('uneducated', 'educated')",-0.8189623,-0.6905529,0.1284094
52,-0.4040568,-0.45494747,"('irrational', 'rational')",-0.4040568,-0.4549475,-0.0508907
53,-0.05578281,-0.33614704,"('uncreative', 'creative')",-0.0557828,-0.336147,-0.2803642
54,-0.15412909,-0.2871392,"('incapable', 'capable')",-0.1541291,-0.2871392,-0.1330101
55,-0.6684722,-0.53923535,"('incompetent', 'clever')",-0.6684722,-0.5392354,0.1292368
56,-0.7241455,-0.586745,"('impractical', 'practical')",-0.7241455,-0.586745,0.1374005
57,-1.7444677,-1.9709877,"('unimaginative', 'imaginative')",-1.7444677,-1.9709877,-0.22652
58,0.3718094,0.3457828,"('undiscriminating', 'discriminating')",0.3718094,0.3457828,-0.0260266
59,-0.036796663,0.021021413,"('foolish', 'wise')",-0.0367967,0.0210214,0.0578181
60,-1.2523664,-0.95488584,"('inefficient', 'efficient')",-1.2523664,-0.9548858,0.2974806
61,-1.0206488,-1.0927598,"('illogical', 'logical')",-1.0206488,-1.0927598,-0.072111
62,-1.28495,-1.0453191,"('incompetent', 'brilliant')",-1.28495,-1.0453191,0.2396309
63,-0.75584,-0.7291669,"('unperceptive', 'insightful')",-0.75584,-0.7291669,0.0266731
64,-4.447423,-4.2086186,"('shy', 'confident')",-4.447423,-4.2086186,0.2388044
65,-0.9006747,-0.6702937,"('insecure', 'secure')",-0.9006747,-0.6702937,0.230381
66,0.3305174,0.15900943,"('inactive', 'active')",0.3305174,0.1590094,-0.171508
67,-0.820219,-0.6602392,"('doubtful', 'determined')",-0.820219,-0.6602392,0.1599798
68,-1.0774233,-0.98953825,"('dependent', 'independent')",-1.0774233,-0.9895383,0.087885
69,0.117418095,-0.020026129,"('lazy', 'industrious')",0.1174181,-0.0200261,-0.1374442
70,-0.5887852,-0.55426383,"('lethargic', 'energetic')",-0.5887852,-0.5542638,0.0345214
71,0.13028204,0.10758051,"('diffident', 'self-confident')",0.130282,0.1075805,-0.0227015
72,-0.61071014,-0.5597815,"('unambitious', 'ambitious')",-0.6107101,-0.5597815,0.0509286
73,-1.4968029,-1.4259585,"('helpless', 'self-reliant')",-1.4968029,-1.4259585,0.0708444
74,-0.49262086,-0.60545903,"('undedicated', 'dedicated')",-0.4926209,-0.605459,-0.1128381
75,0.632874,0.4754827,"('meek', 'impulsive')",0.632874,0.4754827,-0.1573913
76,-0.8858107,-0.62985116,"('anxious', 'daring')",-0.8858107,-0.6298512,0.2559595
77,-1.6672398,-1.5288899,"('unmotivated', 'motivated')",-1.6672398,-1.5288899,0.1383499
78,-0.9192447,-1.0657995,"('nonresilient', 'resilient')",-0.9192447,-1.0657995,-0.1465548
79,-0.047427207,-0.2812088,"('wavering', 'unwavering')",-0.0474272,-0.2812088,-0.2337816
80,-0.71091187,-0.6008152,"('dominated', 'dominating')",-0.7109119,-0.6008152,0.1100967
81,-1.1721493,-0.8837655,"('submissive', 'aggressive')",-1.1721493,-0.8837655,0.2883838
82,2.9030843,2.8390803,"('poor', 'rich')",2.9030843,2.8390803,-0.064004
83,-0.60067254,-0.618589,"('powerless', 'powerful')",-0.6006725,-0.618589,-0.0179165
84,0.21493538,0.27218708,"('inferior', 'superior')",0.2149354,0.2721871,0.0572517
85,0.6204338,0.40635815,"('insignificant', 'prestigious')",0.6204338,0.4063582,-0.2140756
86,-0.9690911,-1.1835688,"('uninfluential', 'influential')",-0.9690911,-1.1835688,-0.2144777
87,-0.84596974,-0.753974,"('unsuccessful', 'successful')",-0.8459697,-0.753974,0.0919957
88,-0.92012,-0.9115349,"('low', 'eminent')",-0.92012,-0.9115349,0.0085851
