,automatic_male,automatic_female,tuple,data_male,data_female,processing_male,processing_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6054384,0.5085252,"('unsociable', 'sociable')",-0.6657077,-0.73273325,0.44451702,0.34003258,-0.4481689,-0.56060624,-0.0159803,-0.1111954,-0.0952151
1,-0.23798698,-0.4866273,"('unfriendly', 'friendly')",0.7343238,0.4924113,-0.19956437,-0.5119897,2.3220475,2.1562319,0.654705,0.4125065,-0.2421985
2,-0.006511295,0.014462702,"('unlikable', 'likable')",0.24233048,0.2653886,0.736418,0.7293545,0.19626178,0.20996955,0.2921247,0.3047938,0.0126691
3,-0.6259605,-0.49592283,"('repellent', 'pleasant')",-0.8282232,-0.73406297,-0.47324413,-0.31115997,0.23156577,0.25059402,-0.4239656,-0.3226379,0.1013277
4,-1.0869082,-1.1912197,"('disliked', 'liked')",-0.24515393,-0.3249846,-0.8152492,-0.81852657,-6.060177,-6.277344,-2.051872,-2.1530187,-0.1011467
5,-0.77970237,-0.7786389,"('distant', 'outgoing')",0.9703359,0.9340891,-0.8608528,-0.91160417,0.20203133,0.094479024,-0.117047,-0.1654187,-0.0483717
6,-0.9449487,-0.98212475,"('distant', 'open')",0.4872389,0.39598453,-1.6412343,-1.7488893,0.7336489,0.6479222,-0.3413238,-0.4217768,-0.080453
7,0.59959024,0.5655928,"('insensitive', 'sensitive')",-0.09874319,-0.07236893,-0.44486448,-0.41159236,0.69935036,0.70313084,0.1888332,0.1961906,0.0073574
8,-0.0065907054,-0.06761878,"('unaffectionate', 'affectionate')",0.10999556,0.0085521825,-0.1353395,-0.29689783,1.6010658,1.4892645,0.3922828,0.283325,-0.1089578
9,-0.17497966,-0.20276049,"('unaffectionate', 'caring')",-0.015554722,-0.13542557,0.27926186,0.14613047,1.5647321,1.5147424,0.4133649,0.3306717,-0.0826932
10,0.12832002,0.1572224,"('unsympathetic', 'sympathetic')",-1.5614578,-1.5141773,-0.45555818,-0.44992846,-0.49277523,-0.47170523,-0.5953678,-0.5696471,0.0257207
11,1.1399755,1.2784158,"('unhelpful', 'helpful')",-0.094431736,-0.019714776,0.48582008,0.5182748,1.3566506,1.4713453,0.7220036,0.8120803,0.0900767
12,0.6282006,0.70312303,"('unsupportive', 'supportive')",0.2198971,0.2815826,0.14614816,0.2160618,-1.6301341,-1.6945403,-0.1589721,-0.1234432,0.0355289
13,0.64078593,0.6927167,"('impolite', 'polite')",-0.48549104,-0.41414344,0.48752445,0.52600604,-0.6559206,-0.5984958,-0.0032753,0.0515209,0.0547962
14,1.2489158,1.1965277,"('antisocial', 'social')",0.10575336,0.1400843,1.2924126,1.2884182,-0.50639075,-0.53141755,0.5351728,0.5234031,-0.0117697
15,0.4926627,0.3454852,"('boring', 'funny')",-0.029507186,-0.079115234,-0.59658235,-0.71869767,0.57178533,0.460074,0.1095896,0.0019366,-0.107653
16,-1.0203764,-1.1451324,"('unpopular', 'popular')",0.3234038,0.20910263,-0.7237833,-0.74404234,0.38713562,0.38658848,-0.2584051,-0.3233709,-0.0649658
17,-0.66108537,-0.6071865,"('nasty', 'nice')",0.01679273,0.06563535,-0.5323935,-0.4933398,-0.34752885,-0.31182012,-0.3810537,-0.3366778,0.0443759
18,-0.026813772,-0.071101725,"('disagreeable', 'welcoming')",0.6267642,0.61038655,0.28515786,0.20969243,0.005838886,-0.03845319,0.2227368,0.177631,-0.0451058
19,-0.85497606,-0.83288133,"('inhospitable', 'hospitable')",-0.046123788,-0.1021678,-0.27075857,-0.33976445,0.50079685,0.49297222,-0.1677654,-0.1954603,-0.0276949
20,1.1014624,1.0204222,"('rough', 'thoughtful')",0.51706356,0.53200364,0.9268468,0.9294106,0.9133851,0.8494244,0.8646895,0.8328152,-0.0318743
