,fedelini_male,fedelini_female,tuple,average_male,average_female,female-male
0,-0.12367412,-0.13701734,"('unsociable', 'sociable')",-0.1236741,-0.1370173,-0.0133432
1,-1.0688955,-1.1665509,"('unfriendly', 'friendly')",-1.0688955,-1.1665509,-0.0976554
2,1.2303436,1.2345545,"('unlikable', 'likable')",1.2303436,1.2345545,0.0042109
3,0.016702551,0.13948596,"('repellent', 'pleasant')",0.0167026,0.139486,0.1227834
4,-2.0197766,-2.106956,"('disliked', 'liked')",-2.0197766,-2.106956,-0.0871794
5,-0.97901326,-1.0758288,"('distant', 'outgoing')",-0.9790133,-1.0758288,-0.0968155
6,-1.4634178,-1.5670108,"('distant', 'open')",-1.4634178,-1.5670108,-0.103593
7,-0.59549296,-0.52038264,"('insensitive', 'sensitive')",-0.595493,-0.5203826,0.0751104
8,-0.39389366,-0.5736114,"('unaffectionate', 'affectionate')",-0.3938937,-0.5736114,-0.1797177
9,-0.6884285,-0.85407436,"('unaffectionate', 'caring')",-0.6884285,-0.8540744,-0.1656459
10,-0.4209538,-0.39944372,"('unsympathetic', 'sympathetic')",-0.4209538,-0.3994437,0.0215101
11,0.1570754,0.16328862,"('unhelpful', 'helpful')",0.1570754,0.1632886,0.0062132
12,-0.52808034,-0.5213184,"('unsupportive', 'supportive')",-0.5280803,-0.5213184,0.0067619
13,-0.51690054,-0.50622696,"('impolite', 'polite')",-0.5169005,-0.506227,0.0106735
14,0.6708541,0.78440225,"('antisocial', 'social')",0.6708541,0.7844023,0.1135482
15,-0.026781445,-0.13650998,"('boring', 'funny')",-0.0267814,-0.13651,-0.1097286
16,-0.17282602,-0.19639161,"('unpopular', 'popular')",-0.172826,-0.1963916,-0.0235656
17,-0.38776818,-0.35904273,"('nasty', 'nice')",-0.3877682,-0.3590427,0.0287255
18,-0.43839225,-0.4435776,"('disagreeable', 'welcoming')",-0.4383923,-0.4435776,-0.0051853
19,-0.9797382,-1.0254744,"('inhospitable', 'hospitable')",-0.9797382,-1.0254744,-0.0457362
20,0.7974053,0.72989017,"('rough', 'thoughtful')",0.7974053,0.7298902,-0.0675151
21,0.51223296,0.5834463,"('immoral', 'moral')",0.512233,0.5834463,0.0712133
22,-0.11633162,-0.12348583,"('untrustworthy', 'trustworthy')",-0.1163316,-0.1234858,-0.0071542
23,1.3439763,1.3640622,"('insincere', 'sincere')",1.3439763,1.3640622,0.0200859
24,-0.2786094,-0.36979833,"('dishonest', 'honest')",-0.2786094,-0.3697983,-0.0911889
25,-0.216838,-0.2717307,"('egoistic', 'altruistic')",-0.216838,-0.2717307,-0.0548927
26,0.092727594,0.03066076,"('hardhearted', 'benevolent')",0.0927276,0.0306608,-0.0620668
27,-0.3296209,-0.40340334,"('hardhearted', 'softhearted')",-0.3296209,-0.4034033,-0.0737824
28,0.12521908,0.011469268,"('disloyal', 'loyal')",0.1252191,0.0114693,-0.1137498
29,-0.8140663,-0.82475424,"('unfair', 'fair')",-0.8140663,-0.8247542,-0.0106879
30,0.5474898,0.5537896,"('intolerant', 'tolerant')",0.5474898,0.5537896,0.0062998
31,-1.2886839,-1.1709316,"('evil', 'good')",-1.2886839,-1.1709316,0.1177523
32,0.3113782,0.21016526,"('unkind', 'kind')",0.3113782,0.2101653,-0.1012129
33,-0.1917237,-0.3463961,"('wrong', 'right')",-0.1917237,-0.3463961,-0.1546724
34,1.0332805,1.2218113,"('mean', 'honorable')",1.0332805,1.2218113,0.1885308
35,-0.73704493,-0.93271536,"('corrupt', 'incorrupt')",-0.7370449,-0.9327154,-0.1956705
36,-0.87516826,-0.967238,"('hostile', 'amicable')",-0.8751683,-0.967238,-0.0920697
37,0.4224558,0.3067708,"('fake', 'genuine')",0.4224558,0.3067708,-0.115685
38,-0.17996727,-0.20241179,"('untruthful', 'truthful')",-0.1799673,-0.2024118,-0.0224445
39,0.2399343,0.28590253,"('exploitative', 'cooperative')",0.2399343,0.2859025,0.0459682
40,-0.7683338,-0.81717426,"('stingy', 'generous')",-0.7683338,-0.8171743,-0.0488405
41,0.24944536,0.31893125,"('unforgiving', 'forgiving')",0.2494454,0.3189313,0.0694859
42,-0.5673739,-0.52061445,"('unreliable', 'reliable')",-0.5673739,-0.5206144,0.0467595
43,0.17136768,0.20942116,"('irresponsible', 'responsible')",0.1713677,0.2094212,0.0380535
44,-0.38687745,-0.41096875,"('prejudiced', 'unprejudiced')",-0.3868774,-0.4109688,-0.0240914
45,-0.36786145,-0.21785402,"('incompetent', 'competent')",-0.3678614,-0.217854,0.1500074
46,0.018471166,0.034291398,"('uncompetitive', 'competitive')",0.0184712,0.0342914,0.0158202
47,1.4153057,1.4896474,"('stupid', 'smart')",1.4153057,1.4896474,0.0743417
48,-0.20242865,-0.1528514,"('unintelligent', 'intelligent')",-0.2024287,-0.1528514,0.0495773
49,0.01508033,0.0980509,"('unable', 'able')",0.0150803,0.0980509,0.0829706
50,0.33933643,0.21617909,"('clumsy', 'skillful')",0.3393364,0.2161791,-0.1231573
51,0.0101561695,-0.028990492,"('uneducated', 'educated')",0.0101562,-0.0289905,-0.0391467
52,-0.8388829,-1.03749,"('irrational', 'rational')",-0.8388829,-1.03749,-0.1986071
53,-1.3892156,-1.4555472,"('uncreative', 'creative')",-1.3892156,-1.4555472,-0.0663316
54,0.2098465,0.119947,"('incapable', 'capable')",0.2098465,0.119947,-0.0898995
55,0.7447384,0.85360944,"('incompetent', 'clever')",0.7447384,0.8536094,0.108871
56,0.8067413,0.868207,"('impractical', 'practical')",0.8067413,0.868207,0.0614657
57,-1.0946225,-1.1033517,"('unimaginative', 'imaginative')",-1.0946225,-1.1033517,-0.0087292
58,-0.092496626,-0.10993929,"('undiscriminating', 'discriminating')",-0.0924966,-0.1099393,-0.0174427
59,-0.38720447,-0.45179915,"('foolish', 'wise')",-0.3872045,-0.4517992,-0.0645947
60,0.78007674,0.92529786,"('inefficient', 'efficient')",0.7800767,0.9252979,0.1452212
61,-0.65774405,-0.75646544,"('illogical', 'logical')",-0.6577441,-0.7564654,-0.0987213
62,0.7322063,0.8433601,"('incompetent', 'brilliant')",0.7322063,0.8433601,0.1111538
63,-0.2175393,-0.1424321,"('unperceptive', 'insightful')",-0.2175393,-0.1424321,0.0751072
64,-1.2582152,-1.2755669,"('shy', 'confident')",-1.2582152,-1.2755669,-0.0173517
65,0.031604525,0.087729186,"('insecure', 'secure')",0.0316045,0.0877292,0.0561247
66,-0.615861,-0.6836073,"('inactive', 'active')",-0.615861,-0.6836073,-0.0677463
67,0.6666297,0.6635355,"('doubtful', 'determined')",0.6666297,0.6635355,-0.0030942
68,-0.69751346,-0.68244004,"('dependent', 'independent')",-0.6975135,-0.68244,0.0150735
69,0.110218585,0.049866233,"('lazy', 'industrious')",0.1102186,0.0498662,-0.0603524
70,0.065271735,0.1201659,"('lethargic', 'energetic')",0.0652717,0.1201659,0.0548942
71,-0.6349129,-0.66811734,"('diffident', 'self-confident')",-0.6349129,-0.6681173,-0.0332044
72,-0.09859251,-0.09606397,"('unambitious', 'ambitious')",-0.0985925,-0.096064,0.0025285
73,-0.2748064,-0.39030185,"('helpless', 'self-reliant')",-0.2748064,-0.3903019,-0.1154955
74,0.32987538,0.26156038,"('undedicated', 'dedicated')",0.3298754,0.2615604,-0.068315
75,0.072224736,0.075066656,"('meek', 'impulsive')",0.0722247,0.0750667,0.002842
76,0.33198088,0.43267748,"('anxious', 'daring')",0.3319809,0.4326775,0.1006966
77,-0.20270191,-0.082552046,"('unmotivated', 'motivated')",-0.2027019,-0.082552,0.1201499
78,0.0631211,0.07852235,"('nonresilient', 'resilient')",0.0631211,0.0785223,0.0154012
79,-0.6975162,-0.7000894,"('wavering', 'unwavering')",-0.6975162,-0.7000894,-0.0025732
80,0.17568944,0.12848757,"('dominated', 'dominating')",0.1756894,0.1284876,-0.0472018
81,0.63300455,0.728179,"('submissive', 'aggressive')",0.6330045,0.728179,0.0951745
82,1.0027373,1.0724207,"('poor', 'rich')",1.0027373,1.0724207,0.0696834
83,0.3484756,0.29605561,"('powerless', 'powerful')",0.3484756,0.2960556,-0.05242
84,0.5399933,0.4247663,"('inferior', 'superior')",0.5399933,0.4247663,-0.115227
85,-0.41924542,-0.54003143,"('insignificant', 'prestigious')",-0.4192454,-0.5400314,-0.120786
86,-0.9089285,-0.9994152,"('uninfluential', 'influential')",-0.9089285,-0.9994152,-0.0904867
87,0.32894006,0.27081004,"('unsuccessful', 'successful')",0.3289401,0.27081,-0.0581301
88,-0.071407765,-0.20483786,"('low', 'eminent')",-0.0714078,-0.2048379,-0.1334301
