,colgate_male,colgate_female,tuple,palmolive_male,palmolive_female,co_male,co_female,average_male,average_female,female-male
0,-1.2902399,-1.436634,"('unsociable', 'sociable')",-0.80331486,-0.8918979,0.015496662,-0.19000347,-0.692686,-0.8395117,-0.1468257
1,-1.0573853,-1.191612,"('unfriendly', 'friendly')",-0.028193338,-0.15471837,1.2272798,1.128657,0.0472337,-0.0725578,-0.1197915
2,0.7064984,0.73820937,"('unlikable', 'likable')",0.925692,0.9424202,1.1075838,1.2617903,0.9132581,0.9808066,0.0675485
3,-0.8187158,-0.79351723,"('repellent', 'pleasant')",-1.3683649,-1.3493187,0.46804118,0.517311,-0.5730132,-0.5418417,0.0311715
4,-0.045558,-0.10244362,"('disliked', 'liked')",0.26339838,0.2837298,-6.4775343,-6.612643,-2.0865647,-2.1437855,-0.0572208
5,0.44304273,0.43948355,"('distant', 'outgoing')",0.7884411,0.8406138,-0.39565575,-0.24549109,0.2786094,0.3448687,0.0662593
6,0.1727822,0.20320316,"('distant', 'open')",1.0034057,1.0668113,-0.36010906,-0.2171785,0.2720263,0.3509454,0.0789191
7,-0.6270486,-0.6444677,"('insensitive', 'sensitive')",-0.93172336,-0.89097506,-0.23311028,-0.2027071,-0.5972941,-0.5793833,0.0179108
8,-0.73188865,-0.8583598,"('unaffectionate', 'affectionate')",-0.23479085,-0.33652893,0.15909076,0.14300863,-0.2691963,-0.3506267,-0.0814304
9,-0.81366825,-0.9377165,"('unaffectionate', 'caring')",-0.5667285,-0.6614669,0.7963659,0.8212038,-0.1946769,-0.2593265,-0.0646496
10,-1.7460524,-1.8158213,"('unsympathetic', 'sympathetic')",-1.5973839,-1.6011784,-0.3013412,-0.3397995,-1.2149258,-1.2522664,-0.0373406
11,-0.6085162,-0.67851037,"('unhelpful', 'helpful')",-1.7431911,-1.8109659,1.9364158,1.9439362,-0.1384306,-0.1818467,-0.0434161
12,-0.8585688,-0.7842826,"('unsupportive', 'supportive')",-1.2517076,-1.1506003,-2.2613752,-2.1694062,-1.4572172,-1.3680964,0.0891208
13,-0.921293,-0.9410737,"('impolite', 'polite')",-0.67096245,-0.66870636,-0.1789238,-0.21874645,-0.5903931,-0.6095088,-0.0191157
14,-0.22246315,-0.2622873,"('antisocial', 'social')",-0.07090829,-0.11121134,0.17473678,0.08171158,-0.0395449,-0.0972623,-0.0577174
