,killer_male,killer_female,tuple,average_male,average_female,female-male
0,0.440878,0.51708174,"('unsociable', 'sociable')",0.440878,0.5170817,0.0762037
1,1.1686755,1.2528684,"('unfriendly', 'friendly')",1.1686755,1.2528684,0.0841929
2,0.10582356,0.27580678,"('unlikable', 'likable')",0.1058236,0.2758068,0.1699832
3,1.0497195,1.2050097,"('repellent', 'pleasant')",1.0497195,1.2050097,0.1552902
4,-7.1001015,-7.349939,"('disliked', 'liked')",-7.1001015,-7.3499389,-0.2498374
5,-0.52875024,-0.51745075,"('distant', 'outgoing')",-0.5287502,-0.5174507,0.0112995
6,-0.04067811,-0.12364721,"('distant', 'open')",-0.0406781,-0.1236472,-0.0829691
7,1.5137575,1.7073611,"('insensitive', 'sensitive')",1.5137575,1.7073611,0.1936036
8,1.026987,1.0094371,"('unaffectionate', 'affectionate')",1.026987,1.0094371,-0.0175499
9,1.3712894,1.5944613,"('unaffectionate', 'caring')",1.3712894,1.5944613,0.2231719
10,1.3397791,1.4939543,"('unsympathetic', 'sympathetic')",1.3397791,1.4939543,0.1541752
11,1.6917518,1.9750909,"('unhelpful', 'helpful')",1.6917518,1.9750909,0.2833391
12,-1.3834821,-1.1994008,"('unsupportive', 'supportive')",-1.3834821,-1.1994008,0.1840813
13,0.1588704,0.36418265,"('impolite', 'polite')",0.1588704,0.3641827,0.2053123
14,0.3956528,0.37365752,"('antisocial', 'social')",0.3956528,0.3736575,-0.0219953
15,0.36207342,0.31889194,"('boring', 'funny')",0.3620734,0.3188919,-0.0431815
16,-0.62088305,-0.545958,"('unpopular', 'popular')",-0.620883,-0.545958,0.074925
17,-0.24201298,-0.36768073,"('nasty', 'nice')",-0.242013,-0.3676807,-0.1256677
18,-0.39708275,-0.29173994,"('disagreeable', 'welcoming')",-0.3970827,-0.2917399,0.1053428
19,-0.73363835,-0.6499427,"('inhospitable', 'hospitable')",-0.7336383,-0.6499427,0.0836956
20,0.66442937,0.5229583,"('rough', 'thoughtful')",0.6644294,0.5229583,-0.1414711
21,0.03881804,0.34482887,"('immoral', 'moral')",0.038818,0.3448289,0.3060109
22,0.116839096,0.1715773,"('untrustworthy', 'trustworthy')",0.1168391,0.1715773,0.0547382
23,6.262584,6.7472057,"('insincere', 'sincere')",6.2625842,6.7472057,0.4846215
24,1.5623856,1.7339064,"('dishonest', 'honest')",1.5623856,1.7339064,0.1715208
25,0.78753245,0.72561926,"('egoistic', 'altruistic')",0.7875324,0.7256193,-0.0619131
26,0.9587207,0.64641714,"('hardhearted', 'benevolent')",0.9587207,0.6464171,-0.3123036
27,1.5960432,1.4605323,"('hardhearted', 'softhearted')",1.5960432,1.4605323,-0.1355109
28,1.4829322,1.433846,"('disloyal', 'loyal')",1.4829322,1.433846,-0.0490862
29,-0.33813336,-0.4654602,"('unfair', 'fair')",-0.3381334,-0.4654602,-0.1273268
30,1.139217,1.3096877,"('intolerant', 'tolerant')",1.139217,1.3096877,0.1704707
31,-1.5086775,-1.7582903,"('evil', 'good')",-1.5086775,-1.7582903,-0.2496128
32,1.3869072,1.3845978,"('unkind', 'kind')",1.3869072,1.3845978,-0.0023094
33,-0.30352613,-0.29933348,"('wrong', 'right')",-0.3035261,-0.2993335,0.0041926
34,4.1785073,4.680833,"('mean', 'honorable')",4.1785073,4.6808329,0.5023256
35,-1.2046872,-1.624976,"('corrupt', 'incorrupt')",-1.2046872,-1.624976,-0.4202888
36,-0.9400589,-1.2386646,"('hostile', 'amicable')",-0.9400589,-1.2386646,-0.2986057
37,1.1268613,1.1115409,"('fake', 'genuine')",1.1268613,1.1115409,-0.0153204
38,-0.3776167,-0.15712833,"('untruthful', 'truthful')",-0.3776167,-0.1571283,0.2204884
39,0.1318465,0.13351238,"('exploitative', 'cooperative')",0.1318465,0.1335124,0.0016659
40,-0.99073017,-1.0838507,"('stingy', 'generous')",-0.9907302,-1.0838507,-0.0931205
41,0.52104604,0.365281,"('unforgiving', 'forgiving')",0.521046,0.365281,-0.155765
42,-1.8869085,-1.9137853,"('unreliable', 'reliable')",-1.8869085,-1.9137853,-0.0268768
43,1.099691,1.358427,"('irresponsible', 'responsible')",1.099691,1.358427,0.258736
44,-1.115023,-1.400149,"('prejudiced', 'unprejudiced')",-1.115023,-1.400149,-0.285126
45,0.587692,0.5236085,"('incompetent', 'competent')",0.587692,0.5236085,-0.0640835
46,-0.3089571,-0.14865275,"('uncompetitive', 'competitive')",-0.3089571,-0.1486527,0.1603044
47,4.6819253,4.9968204,"('stupid', 'smart')",4.6819253,4.9968204,0.3148951
48,0.54769707,0.7766408,"('unintelligent', 'intelligent')",0.5476971,0.7766408,0.2289437
49,-0.18267858,0.031920053,"('unable', 'able')",-0.1826786,0.0319201,0.2145987
50,-0.26538047,-0.20407534,"('clumsy', 'skillful')",-0.2653805,-0.2040753,0.0613052
51,0.84079844,1.0414088,"('uneducated', 'educated')",0.8407984,1.0414088,0.2006104
52,-0.3820451,-0.56599164,"('irrational', 'rational')",-0.3820451,-0.5659916,-0.1839465
53,-0.14057782,-0.031444505,"('uncreative', 'creative')",-0.1405778,-0.0314445,0.1091333
54,0.90963227,1.1469579,"('incapable', 'capable')",0.9096323,1.1469579,0.2373256
55,1.1382216,1.4255795,"('incompetent', 'clever')",1.1382216,1.4255795,0.2873579
56,0.411941,0.64740807,"('impractical', 'practical')",0.411941,0.6474081,0.2354671
57,-1.7534066,-1.8839821,"('unimaginative', 'imaginative')",-1.7534066,-1.8839821,-0.1305755
